"id1","id2","id3","id4","s9d_id","s9d_i","s9d_ii","s9d_1","s9d_2","s9d_3","s9d_4","s9d_5","s9d_6","s9d_7","s9d_8","s9d_iii","s9d_iv","hhno"
1,10,21,51,1,8,37,"D","C","B","C","B","C","C","B",8,42,101021051
1,10,21,54,7,16,36,"D","C","B","B","B","D","C","B",16,40,101021054
1,10,21,54,3,16,19,"D","C","B","C","D","B","B","C",16,24,101021054
1,10,21,54,4,16,24,"D","C","B","B","D","C","C","C",16,28,101021054
1,10,21,54,5,16,29,"D","C","B","C","B","D","B","D",16,35,101021054
1,10,21,63,1,16,24,"D","C","B","B","D","C","D","C",16,29,101021063
1,10,21,68,3,10,50,"D","C","B","A","D","B","C","B",10,53,101021068
1,10,21,69,,,,,,,,,,,,,,101021069
1,10,21,69,5,14,51,"D","C","B","C","D","C","C","C",14,55,101021069
1,10,21,69,,,,,,,,,,,,,,101021069
1,10,27,4,4,15,16,"D","C","B","C","B","D","C","C",15,19,101027004
1,10,27,4,3,15,12,"D","C","B","C","D","B","B","C",15,14,101027004
1,10,27,9,4,16,10,"D","C","D","C","D","B","A","B",16,16,101027009
1,10,27,9,3,16,6,"D","C","B","C","B","B","C","C",16,9,101027009
1,10,27,9,6,16,22,"D","A","A","B","C","C","C","B",16,26,101027009
1,10,27,9,5,16,16,"D","C","B","C","D","D","B","C",16,21,101027009
1,10,27,11,3,16,32,"D","A","D","C","C","B","C","D",16,35,101027011
1,10,27,11,2,16,28,"D","C","B","B","D","C","B","A",16,31,101027011
1,10,27,13,4,16,51,"D","C","B","C","D","B","B","B",16,54,101027013
1,10,27,13,5,16,54,"D","C","D","B","D","C","C","A",16,59,101027013
1,10,27,20,3,14,8,"D","C","B","C","D","B","B","B",14,10,101027020
1,10,27,20,4,14,10,"D","C","B","C","D","D","A","C",14,12,101027020
1,10,27,23,3,15,43,"D","C","B","C","D","C","B","B",15,49,101027023
1,10,27,23,4,15,50,"D","C","D","B","D","D","C","D",15,55,101027023
1,10,27,23,5,15,55,"D","A","B","B","B","B","A","D",15,59,101027023
1,10,27,31,2,10,1,"B","B","C","B","A","B","A","D",10,7,101027031
1,10,27,32,3,11,14,"D","C","B","C","D","D","B","C",11,16,101027032
1,10,27,42,1,16,33,"D","C","B","C","D","C","C","A",16,35,101027042
1,12,29,2,1,14,8,"D","C","B","C","D","A","B","A",14,22,101029002
1,12,29,2,2,14,23,"D","C","B","B","D","D","A","B",14,39,101029002
1,12,29,4,3,15,59,"D","C","C","C","B","D","C","B",16,12,101029004
1,12,29,6,3,15,45,"D","C","B","C","D","B","B","C",15,53,101029006
1,12,29,6,5,16,8,"D","C","B","C","D","B","B","C",16,19,101029006
1,12,29,6,4,15,54,"D","C","B","C","D","B","B","C",16,27,101029006
1,12,29,6,6,16,20,"D","C","B","C","D","D","A","D",16,35,101029006
1,12,29,8,2,15,0,"D","C","B","C","D","B","B","C",15,5,101029008
1,12,29,11,2,14,8,"D","A","B","B","D","B","B","A",14,21,101029011
1,12,29,20,1,14,5,"D","C","B","C","D","B","B","C",14,15,101029020
1,12,29,23,4,14,40,"D","C","B","C","C","C","A","C",14,55,101029023
1,12,29,29,2,15,50,"D","C","B","C","D","B","B","A",16,5,101029029
1,12,29,29,3,16,7,"D","C","B","C","D","B","A","C",16,18,101029029
1,12,29,33,3,14,31,"D","C","B","C","D","B","B","A",14,48,101029033
1,12,29,33,2,14,15,"D","C","B","C","D","B","A","C",14,30,101029033
1,12,29,34,7,15,31,"D","C","B","C","D","B","B","C",15,36,101029034
1,12,29,34,5,15,16,"D","C","B","C","D","B","A","C",15,21,101029034
1,12,29,34,8,15,38,"D","C","B","C","D","B","C","A",15,49,101029034
1,12,29,34,6,15,23,"D","C","B","C","D","B","B","A",15,30,101029034
1,12,29,34,4,15,10,"D","C","B","C","D","B","B","C",15,15,101029034
1,12,29,34,3,15,5,"D","C","B","C","D","B","B","C",15,9,101029034
1,12,29,39,2,15,3,"D","C","B","C","D","B","B","C",15,7,101029039
1,12,29,39,3,15,9,"D","C","B","C","B","D","A","D",15,21,101029039
1,12,30,4,5,3,41,"D","C","B","C","D","B","B",,3,44,101030004
1,12,30,4,3,3,25,"D","C","B","C","D","B","B","A",3,29,101030004
1,12,30,4,6,3,44,"B","B","B","D","C","C","C",,3,46,101030004
1,12,30,4,4,3,39,"D","C","B","C","D","C","B","C",3,41,101030004
1,12,30,6,5,10,55,"D","C","B","C","B","A","B","D",10,56,101030006
1,12,30,6,4,10,49,"D","C","B","C","D","C","B","C",10,50,101030006
1,12,30,6,2,10,30,"C","C","C","D","C","C","C","C",10,36,101030006
1,12,30,6,3,10,40,"D","C","B","C","D","C","B","D",10,45,101030006
1,12,30,10,3,10,5,"C","C","B","C","D","B","B","C",10,8,101030010
1,12,30,16,3,2,50,"A","C","C","C","C","D","D","C",2,54,101030016
1,12,30,21,2,6,49,"C","C","B","A","D","C","B","C",6,54,101030021
1,12,30,21,3,6,55,"C","C","B","C","D","C","C","C",7,0,101030021
1,12,30,22,3,13,55,"D","C","B","C","D","D","C","D",13,58,101030022
1,12,30,22,4,13,58,"D","C","B","C","D","B","B","C",14,3,101030022
1,12,30,27,2,15,6,"D","C","B","C","D","B","B","C",15,13,101030027
1,12,30,27,3,15,14,"D","A","B","B","C","C","C","C",15,22,101030027
1,12,30,31,3,15,53,"D","A","D","B","C","C","C","D",15,58,101030031
1,12,30,38,5,16,22,"D","C","B","B","C","B","B","C",16,24,101030038
1,12,30,38,4,16,15,"D","C","B","D","B","B","B","C",16,18,101030038
1,12,30,38,3,16,3,"D","D","D","B","D","B","B","B",16,7,101030038
1,12,30,43,4,12,21,"D","C","B","B","D","C","B","C",12,25,101030043
1,12,30,43,3,12,15,"D","C","B","B","D","B","A","B",12,20,101030043
1,12,30,43,5,12,26,"D","C","D","A","A","B","C","B",12,30,101030043
1,12,30,53,6,10,11,"D","C","B","B","D","D","B","A",10,16,101030053
1,12,30,53,5,10,5,"D","C","B","C","D","B","B","C",10,9,101030053
1,12,30,53,3,9,57,"D","C","B","C","D","B","B","C",9,59,101030053
1,12,30,53,4,10,0,"D","C","B","C","D","B","B","D",10,4,101030053
1,12,30,54,3,15,6,"A","C","C","B","B","B","C","A",15,11,101030054
1,12,30,56,2,2,5,"D","C","B","C","D","C","B","D",2,8,101030056
1,12,30,56,3,2,14,"D","C","B","C","D","D","B","C",2,16,101030056
1,12,30,56,4,2,24,"D","C","B","C","D","C","B","C",2,26,101030056
1,13,9,61,6,2,10,"D","C","B","B","D","B","B","A",2,15,101009061
1,13,9,68,4,4,25,"D","C","B","C","B","B","B","C",4,30,101009068
1,13,9,68,2,4,0,"D","C","B","C","B","B","B","C",4,5,101009068
1,13,9,68,3,4,10,"D","C","B","C","B","B","B","C",4,15,101009068
1,13,9,136,1,11,17,"D","C","B","C","D","B","B","C",11,22,101009136
1,13,9,180,6,6,20,"D","C","B","C","D","B","A","C",6,25,101009180
1,13,9,180,3,6,10,"D","C","B","C","D","B","B","C",6,15,101009180
1,13,9,191,2,3,50,"D","C","B","C","B","B","B","C",3,55,101009191
1,13,9,191,3,2,15,"D","C","B","D","D","D","C","D",2,20,101009191
1,13,9,195,4,6,25,"D","C","B","C","D","B","B","C",6,30,101009195
1,13,9,195,5,6,35,"D","C","B","C","D","B","B","C",6,40,101009195
1,13,9,195,7,7,0,"D","C","B","C","D","B","C","C",7,5,101009195
1,13,9,195,3,6,10,"D","C","B","C","D","D","B","C",6,15,101009195
1,13,9,195,6,6,45,"D","C","B","C","D","B","B","C",6,50,101009195
1,13,9,210,1,2,20,"D","C","B","C","D","B","B","C",2,25,101009210
1,13,9,222,3,3,27,"D","C","B","C","D","B","B","D",3,32,101009222
1,13,9,222,2,12,30,"D","C","B","C","D","B","B","D",12,35,101009222
1,13,9,222,4,3,45,"D","C","B","C","D","B","B","D",3,48,101009222
1,13,9,227,4,10,20,"D","C","B","B","D","A","C","B",10,25,101009227
1,13,9,227,3,9,50,"D","C","B","C","D","C","B","C",9,55,101009227
1,13,9,235,5,11,30,"D","C","A","C","D","B","C","D",11,35,101009235
1,13,9,235,3,11,0,"D","C","B","C","D","B","B","C",11,5,101009235
1,13,9,235,4,11,20,"D","C","B","C","D","B","D","D",11,25,101009235
1,13,9,258,4,4,59,"D","C","B","C","D","B","D","D",5,4,101009258
1,13,9,258,3,4,50,"B","C","B","C","D","D","C","C",4,55,101009258
1,13,9,262,2,4,50,"D","C","B","C","D","B","B","C",4,55,101009262
1,13,10,40,2,3,57,"D","C","B","B","B","A","B","C",3,59,101010040
1,13,10,40,4,8,14,"D","C","B","C","D","B","B","C",8,15,101010040
1,13,10,40,3,2,40,"D","C","B","B","D","B","B","C",2,42,101010040
1,13,10,40,5,3,14,"D","C","B","B","D","B","D","A",3,16,101010040
1,13,10,64,3,10,34,"D","C","B","C","D","D","B","C",10,35,101010064
1,13,10,75,1,10,4,"D","C","B","C","C","C","B","C",10,6,101010075
1,13,10,88,3,9,37,"D","C","B","B","D","D","C","C",9,38,101010088
1,13,10,88,5,9,26,"D","C","B","A","D","A","C","B",9,29,101010088
1,13,10,88,4,9,12,"D","C","B","A","C","D","A","C",9,14,101010088
1,13,10,95,3,4,3,"D","C","B","C","D","D","B","B",4,4,101010095
1,13,10,95,2,10,6,"D","C","B","B","D","D","D","B",10,9,101010095
1,13,10,150,2,2,18,"D","C","B","C","D","B","B","C",2,19,101010150
1,13,10,150,3,2,59,"D","C","A","C","C","A","D","B",3,1,101010150
1,13,10,163,1,2,1,"D","C","B","C","D","B","B","B",2,3,101010163
1,13,10,164,1,8,53,"D","C","B","C","D","B","B","C",8,56,101010164
1,13,10,176,1,1,21,"D","C","B","C","D","B","B","C",1,24,101010176
1,13,10,193,1,3,17,"D","C","B","C","D","B","B","C",3,18,101010193
1,13,11,6,2,5,15,"D","C","B","C","B","B","B","C",5,18,101011006
1,13,11,19,2,3,32,"D","C","B","B","D","D","C","A",3,34,101011019
1,13,11,28,2,7,47,"D","C","B","C","D","D","B","B",7,49,101011028
1,13,11,31,2,5,30,"D","C","B","B","D","B","B","C",5,32,101011031
1,13,11,31,3,4,38,"D","C","B","C","D","B","B","C",4,40,101011031
1,13,11,44,2,4,35,"D","C","B","C","D","B","B","C",4,36,101011044
1,13,11,50,5,6,35,"D","C","B","B","D","B","A","C",6,39,101011050
1,13,11,50,3,6,44,"D","C","B","C","D","B","B","C",6,45,101011050
1,13,11,50,4,6,15,"D","C","B","C","C","B","C","A",6,18,101011050
1,13,11,54,3,9,12,"D","C","B","B","D","B","A","D",9,15,101011054
1,13,11,54,4,5,30,"D","C","B","B","D","B","B","C",5,32,101011054
1,13,11,54,5,8,41,"D","C","B","B","D","D","C","C",8,49,101011054
1,13,11,58,3,11,10,"D","C","B","D","D","B","B","A",11,14,101011058
1,13,11,85,3,5,5,"D","C","B","C","D","B","B","C",5,8,101011085
1,13,11,85,4,5,32,"D","B","B","B","D","B","C","A",5,36,101011085
1,13,11,85,2,12,47,"D","C","B","C","D","B","C","C",12,49,101011085
1,13,11,104,3,6,25,"D","C","B","C","D","B","C","B",6,27,101011104
1,13,11,146,3,2,58,"D","C","B","C","D","B","B","C",2,59,101011146
1,13,11,146,4,7,53,"D","C","B","C","D","B","B","C",7,55,101011146
1,13,11,161,1,11,44,"D","C","B","C","D","B","B","C",11,45,101011161
1,13,12,7,3,10,50,"D","C","B","C","D","B","B","A",10,55,101012007
1,13,12,13,4,12,0,"D","C","B","C","D","D","B","C",12,5,101012013
1,13,12,13,3,11,30,"D","C","B","C","B","B","B","C",11,35,101012013
1,13,12,17,3,2,40,"D","C","B","B","D","D","B","B",2,45,101012017
1,13,12,38,4,3,55,"D","C","B","C","D","B","B","B",4,0,101012038
1,13,12,38,3,10,55,"D","C","B","C","D","B","B","B",11,0,101012038
1,13,12,38,2,3,25,"D","C","B","C","D","B","B","C",3,30,101012038
1,13,12,39,3,11,30,"D","C","B","C","D","B","B","C",11,35,101012039
1,13,12,39,4,1,50,"D","C","B","C","D","B","B","C",11,55,101012039
1,13,12,45,3,5,0,"D","C","B","C","B","B","B","C",5,5,101012045
1,13,12,45,4,5,10,"D","C","B","C","D","B","B","C",5,15,101012045
1,13,12,50,2,9,25,"D","C","B","C","D","B","B","C",9,30,101012050
1,13,12,55,4,3,30,"D","C","A","C","D","B","B","A",3,35,101012055
1,13,12,94,3,12,25,"D","C","D","B","D","A","B","B",12,30,101012094
1,16,23,11,3,3,5,"A","D","D","B","D","A","C","D",3,7,101023011
1,16,23,13,4,10,47,"A","C","A","A","C","C","D","A",10,50,101023013
1,16,23,13,3,10,43,"D","C","B","C","D","D","B","D",10,45,101023013
1,16,23,13,5,10,52,"D","B","B","C","D","B","B","D",10,54,101023013
1,16,23,13,2,10,40,"D","C","B","A","D","D","C","D",10,42,101023013
1,16,23,14,3,14,15,"D","C","B","C","D","B","B","C",14,16,101023014
1,16,23,14,4,14,17,"D","C","B","C","B","D","B","C",14,18,101023014
1,16,23,14,6,14,23,"D","C","B","B","B","D","B","D",14,25,101023014
1,16,23,14,5,14,20,"D","C","B",,"D","B","B","C",14,22,101023014
1,16,23,24,3,8,50,"D","C","C","B","C","D","C","D",8,53,101023024
1,16,23,24,4,8,54,"D","C","B","C","B","B","B","C",8,58,101023024
1,16,23,28,2,13,20,"D","C","B","C","D","D","B","D",13,23,101023028
1,16,23,28,4,13,30,"D","C","A","B","D","D","B","C",13,33,101023028
1,16,23,28,3,13,26,"D","C","B","C","B","B","B","C",13,29,101023028
1,16,23,31,3,2,55,"D","C","C","B","D","D","D","D",2,59,101023031
1,16,23,32,1,2,10,"D","C","B","C","D","B","B","C",10,14,101023032
1,16,23,35,4,9,40,"D","C","B","B","B","D","C","B",9,43,101023035
1,16,23,36,3,14,50,"D","C","B","C","B","D","C","D",14,53,101023036
1,16,23,36,4,14,34,"D","C","A","C","D","B","B","D",14,57,101023036
1,16,23,40,3,8,30,"D","C","A","B","D","D","B","D",8,35,101023040
1,17,22,5,3,14,43,"D","C","B","C","C","B","B","B",14,47,101022005
1,17,22,9,4,6,20,"D","D","B","C","D","B","B","D",6,23,101022009
1,17,22,9,3,6,18,"D","D","B","C","D","D","B","D",6,20,101022009
1,17,22,9,5,6,23,"D","D","B","C","D","B","B","C",6,26,101022009
1,17,22,9,2,6,15,"D","D","B","C","D","B","B","C",6,18,101022009
1,17,22,11,2,12,1,"B","C","C","B","B","B","C","B",12,5,101022011
1,17,22,12,2,11,53,"D","C","B","B","C","B","C","C",11,57,101022012
1,17,22,12,1,11,49,"D","C","B","C","C","B","B","C",11,53,101022012
1,17,22,18,5,9,19,"D","C","B","B","D","B","B","B",9,22,101022018
1,17,22,18,6,9,23,"D","C","B","B","D","C","D","A",9,25,101022018
1,17,22,18,3,9,5,"B","C","B","B","C","B","B","C",9,9,101022018
1,17,22,18,7,9,25,"D","C","B","B","C","B","C","C",9,29,101022018
1,17,22,18,4,9,12,"C","B","C","C",,"C","C","C",9,17,101022018
1,17,22,24,2,6,12,"B","C","B","B","C","D","C","C",6,16,101022024
1,17,22,25,1,3,5,"D","C","D","C","C","C","C","C",3,8,101022025
1,17,22,25,2,3,11,"D","C","C","C","B","B","D","B",3,13,101022025
1,17,22,30,3,4,1,"D","C","B","C","D","B","B","B",4,8,101022030
1,17,22,36,1,9,15,"D","C","B","C","D","D","B","D",9,18,101022036
1,17,22,36,2,9,19,"D","C","B","C","D","C","B","C",9,20,101022036
1,17,22,37,3,2,11,"D","C","B","C","B","B","D","C",2,16,101022037
1,17,22,37,2,2,1,"D","C","B","C","C","C","B","B",2,10,101022037
1,17,22,42,2,10,33,"D","C","B","B","B","C","C","C",10,37,101022042
1,17,24,17,2,10,15,"D","A","D","B","B","C","B","B",10,20,101024017
1,17,24,28,3,1,35,"D","C","B","C","D","B","B","C",1,38,101024028
1,17,24,28,2,1,30,"D","A","A","A","A","D","D","A",1,35,101024028
1,17,24,32,3,6,7,"C","A","A","A","C","B","B","C",6,12,101024032
1,17,24,36,3,3,20,"D","C","B","C","D","D","B","D",3,25,101024036
1,17,24,38,3,13,43,"D","C","B","C","D","D","B","C",13,47,101024038
1,17,24,38,4,13,48,"D","C","B","C","D","B","B","C",13,49,101024038
1,17,24,39,4,10,23,"D","C","B","C","D","B","B","C",10,26,101024039
1,17,24,39,6,10,29,"D","C","B","C","B","C","C","C",10,32,101024039
1,17,24,43,6,3,2,"D","C","B","C","D","B","B","C",3,5,101024043
1,17,24,43,4,2,57,"D","C","B","C","D","D","B","D",2,59,101024043
1,17,24,43,3,2,55,"D","C","B","C","D","B","B","C",2,57,101024043
1,17,24,43,5,3,0,"D","C","B","C","D","B","B","C",3,2,101024043
1,17,24,43,7,3,5,"D","C","B","C","D","D","B","D",3,7,101024043
1,17,24,45,3,3,45,"D","C","C","C","D","C","C","C",3,49,101024045
1,17,24,45,2,3,40,"D","C","B","C","D","B","B","D",3,42,101024045
1,17,24,51,4,13,46,"A","B","D","D","C","C","C","D",13,48,101024051
1,17,24,51,3,13,40,"D","C","A","A","B","B","D","C",13,45,101024051
2,2,32,2,2,6,44,"D","C","B","B","B","D","B","C",6,55,102032002
2,2,32,2,3,6,55,"D","C","B","B","D","D","A","B",7,5,102032002
2,2,32,8,2,10,47,"B","B","C","C","A","A","B","A",10,50,102032008
2,2,32,10,4,4,46,"D","A","A","B","D","C","C","B",4,49,102032010
2,2,32,10,3,4,31,"D","C","B","C","D","C","B","C",4,33,102032010
2,2,32,11,1,11,46,"D","A","B","B","D","B","B","A",11,50,102032011
2,2,32,14,2,1,51,"D","B","A","D","A","D","A","A",1,54,102032014
2,2,32,15,4,12,51,"D","C","B","C","B","A","B","B",12,52,102032015
2,2,32,15,3,12,30,"D","C","B","A","D","B","B","A",12,35,102032015
2,2,32,15,2,1,4,"D","C","B","C","D","B","B","C",1,5,102032015
2,2,32,15,5,4,38,"D","C","A","A","D","D","B","B",4,40,102032015
2,2,32,36,2,10,30,"A","B","B","D","A","B","D","B",12,40,102032036
2,2,32,38,1,3,17,"D","C","B","A","B","B","A","B",3,20,102032038
2,2,32,66,2,9,35,"D","C","B","C","D","C","B","D",9,37,102032066
2,2,33,2,,4,51,"D","C","B","B","D","B","B","D",4,53,102033002
2,2,33,10,,6,0,"D","C","B","C","D","B","B","B",6,3,102033010
2,2,33,10,,12,17,"D","C","B","C","D","C","B","C",12,20,102033010
2,2,33,12,,10,22,"D","C","B","C","D","D","B","C",10,23,102033012
2,2,33,12,,10,15,"D","C","B","B","D","B","C","C",10,18,102033012
2,2,33,15,,11,50,"D","C","A","C","D","A","B","B",11,54,102033015
2,2,33,16,,3,15,"D","C","B","A","C","D","B","B",3,16,102033016
2,2,33,16,,3,22,"C","C","C","C","C","C","C","C",3,25,102033016
2,2,33,16,,3,41,"C","B","B","B","D","C","D","B",3,43,102033016
2,2,33,18,,8,14,"D","C","B","D","D","B","C","B",8,20,102033018
2,2,33,18,,4,0,"D","C","C","A","A","D","C","D",4,5,102033018
2,2,33,18,,3,35,"D","C","C","B","D","D","C","C",3,39,102033018
2,2,33,28,,11,14,"D","C","B","C","D","B","B","A",11,15,102033028
2,2,33,34,,5,15,"D","C","B","D","D","B","C","B",5,17,102033034
2,2,33,43,,11,15,"D","C","B","C","D","B","B","C",11,16,102033043
2,2,34,7,3,6,0,"D","C","B","C","D","B","B","C",6,10,102034007
2,2,34,56,3,1,15,"D","C","B","C","D","B","B","D",1,20,102034056
2,2,34,56,2,1,10,"D","C","B","C","D","B","B","D",1,15,102034056
2,2,34,56,4,1,20,"D","C","B","C","D","B","B","D",1,25,102034056
2,2,34,66,3,15,50,"D","A","A","B","B","B","C","A",16,2,102034066
2,2,34,73,2,10,42,"D","C","B","B","D","D","C","C",10,50,102034073
2,2,34,76,5,6,10,"D","C","B","B","D","B","B","C",6,20,102034076
2,2,34,76,4,5,40,"D","C","B","B","D","D","D","C",5,45,102034076
2,2,34,90,3,5,35,"D","C","C","C","C","D","B","B",5,40,102034090
2,2,34,90,2,4,50,"D","C","B","C","D","B","B","B",5,0,102034090
2,2,34,92,2,4,15,"D","B","B","D","D","D","B","B",4,20,102034092
2,2,34,164,2,8,2,"D","C","B","B","B","C","A","A",8,10,102034164
2,2,35,1,6,1,26,"D","C","B","C","D","B","B","C",1,27,102035001
2,2,35,1,4,1,19,"D","C","D","C","B","A","B","C",1,20,102035001
2,2,35,18,,6,50,"C","C","B","C","D","D","B","C",6,52,102035018
2,2,35,19,2,6,9,"D","C","A","A","D","B","B","B",6,14,102035019
2,2,35,20,3,6,37,"D","C","B","B","D","B","B","A",6,45,102035020
2,2,35,27,2,2,35,"D","C","B","C","D","B","C","D",2,39,102035027
2,2,35,28,5,7,29,"D","C","B","C","D","B","B","C",7,30,102035028
2,2,35,28,3,7,26,"D","C","B","C","D","B","B","C",7,27,102035028
2,2,35,28,6,7,20,"D","C","B","C","C","C","B","A",7,22,102035028
2,2,37,1,,2,47,"D","C","B","B","D","D","C","C",2,50,102037001
2,2,37,1,,4,14,"D","C","B","B","D","B","B","C",4,20,102037001
2,2,37,2,,4,20,"A","B","C","C","B","B","C","B",4,21,102037002
2,2,37,2,,3,25,"D","C","B","C","D","B","B","B",3,27,102037002
2,2,37,5,,12,25,"D","C","B","B","D","B","B","D",12,27,102037005
2,2,37,6,,5,57,"D","A","A","B","D","C","C","B",6,0,102037006
2,2,37,10,,4,42,"D","C","B","B","D","D","B","D",4,43,102037010
2,2,37,30,,4,46,"D","D","A","A","D","D","C","B",4,49,102037030
2,2,37,30,,4,59,"D","C","A","B","B","B","A","A",5,4,102037030
2,2,37,30,,4,32,"D","C","A","A","D","A","A","A",4,35,102037030
2,2,37,35,,2,47,"D","C","B","C","D","D","B","C",2,48,102037035
2,2,37,37,,9,31,"D","C","B","B","D","B","B","B",9,33,102037037
2,2,37,37,,8,59,"D","C","B","C","D","B","A","D",9,0,102037037
2,2,37,38,,3,42,"D","C","B","C","B","D","D","D",3,44,102037038
2,3,36,1,4,9,30,"D","C","B","C","D","B","B","C",9,36,102036001
2,3,36,1,5,9,50,"B","A","A","A","B","C","B","C",9,54,102036001
2,3,36,1,2,16,10,"D","C","B","C","D","B","B","C",16,12,102036001
2,3,36,3,5,16,,"D","A","B","C","D","D","B","B",16,5,102036003
2,3,36,3,7,16,35,"D","C","D","C","C","C","B","D",,,102036003
2,3,36,3,6,16,15,"D","A","C","C","A","C","D","D",16,20,102036003
2,3,36,6,5,12,50,"B","C","A","C","A","A","D","A",12,55,102036006
2,3,36,6,4,12,25,"D","C","B","B","C","A","B","B",12,30,102036006
2,3,36,8,2,11,31,"D","C","B","B","B","B","D","B",11,35,102036008
2,3,36,8,3,11,40,"D","C","B","B","C","B","C","C",11,45,102036008
2,3,36,8,4,11,51,"D","C","B","C","D","B","B","C",11,55,102036008
2,3,36,11,2,9,46,"D","C","A","A","C","B","C","C",9,51,102036011
2,3,36,15,3,8,46,"D","C","B","B","B","A","B","B",8,50,102036015
2,3,36,15,4,9,15,"D","B","A","D","B","B","B","C",9,20,102036015
2,3,36,15,5,9,40,"B","C","B","A","C","B","B","B",9,45,102036015
2,3,36,17,2,12,50,"D","C","B","C","A","D","B","C",12,55,102036017
2,5,51,1,1,19,2,"D","C","A","C","B","B","B","B",19,6,102051001
2,5,51,3,1,14,28,"D","C","B","B","B","D","B","B",14,35,102051003
2,5,51,13,1,4,24,"D","C","B","C","D","B",,"C",,,102051013
2,5,51,14,2,13,30,"D","C","B","C","D","B","B","D",13,35,102051014
2,5,51,20,2,3,3,"D","C","B","C","D","B","B","B",3,5,102051020
2,5,51,23,1,7,20,"D","C","B","C","D","B","B","C",7,26,102051023
2,5,51,26,3,16,15,"D","A","B","A","B","B","A","A",16,28,102051026
2,5,51,26,2,15,6,"D","A","B","B","C","C","B","C",15,12,102051026
2,5,51,53,2,4,54,"D",,"B","C","D","B","B","C",4,55,102051053
2,5,51,53,3,6,49,"D","C","B","B","D","B","B","B",6,52,102051053
2,6,45,2,1,9,8,"D","C","B","C","D","B",,,9,9,102045002
2,6,45,4,2,12,40,,,,,,,,,12,43,102045004
2,6,45,13,5,5,0,"D","C","B","C","B","B","B","B",5,4,102045013
2,6,45,13,3,4,50,"D","C","B","C","D","B","D","B",4,53,102045013
2,6,45,13,4,4,59,"D","C","B","C","B","B","B","D",5,0,102045013
2,6,45,26,3,5,10,,,,,,,,,5,12,102045026
2,6,45,26,2,3,15,,,,,,,,,3,17,102045026
2,6,45,51,4,7,25,"D","C","C","B","B","B","A","B",7,27,102045051
2,6,45,51,3,7,21,"D","B","B","B","B","C","C","C",7,23,102045051
2,6,45,51,3,7,10,"D","C","B","C",,"D","C","C",7,15,102045051
2,6,45,56,3,9,10,"D","C","B","B","B",,,,9,12,102045056
2,6,45,56,2,11,10,"D","B","B","B","D","B","A","B",11,16,102045056
2,6,45,106,7,2,50,,,,,,,,,2,50,102045106
2,6,45,106,6,2,40,,,,,,,,,2,40,102045106
2,7,50,6,,5,12,"D","C","B","C","D","D","B","C",5,13,102050006
2,7,50,6,,5,25,"D","C","B","B","D","B","A","B",5,26,102050006
2,7,50,12,,9,20,"D","C","C","B","B","B","B","A",9,22,102050012
2,7,50,12,,9,7,"D","C","B","C","D","B","A","B",9,9,102050012
2,7,50,13,,2,23,"D","C","D","A","A","A","C","B",2,26,102050013
2,7,50,16,,9,16,"D","C","B","B","B","B","B","B",9,18,102050016
2,7,50,25,,16,36,"D","C","D","C","D","B","B","A",16,38,102050025
2,7,50,27,,10,54,"D","C","B","B","A","B","A","B",10,55,102050027
2,8,52,6,,9,48,"D","C","D","D","D","A","D","A",9,49,102052006
2,8,52,6,,8,42,"D","C","B","C","D","B","B","B",8,43,102052006
2,8,52,6,,7,41,"D","C","B","C","D","B","B","A",7,44,102052006
2,8,52,9,,5,45,"D","C","B","B","D","D","B","B",5,50,102052009
2,8,52,24,,10,40,"D","C","B","C","D","C","B","B",10,46,102052024
2,8,52,38,,6,50,"D","C","B","C","D","D","B","C",6,16,102052038
2,8,52,38,,5,54,"D","C","B","C","D","B","B","C",5,55,102052038
2,8,52,41,,12,10,"C","C","B","C","D","B","B","C",12,15,102052041
2,8,52,43,,1,11,"D","C","B","C","D","D","A","C",1,13,102052043
2,8,52,56,,1,12,"D","C","B","C","D","B","B","C",1,16,102052056
2,8,52,58,,6,12,"D","C","B","C","D","B","D","D",6,12,102052058
2,8,52,58,,6,15,"D","C","B","C","D","B","B","C",6,16,102052058
2,8,52,58,,6,10,"D","C","B","B","C","C","C","B",6,12,102052058
2,8,52,71,,4,0,"D","C","B","C","D",,"B","C",4,8,102052071
2,8,52,71,,6,0,"D","C","B","C","D",,"B","C",6,5,102052071
2,8,52,71,,3,55,"D","C","B","B","D",,"B","C",3,59,102052071
2,8,52,71,,6,50,"D","C","B","C","D",,"B","C",6,56,102052071
2,9,54,4,3,11,2,"D","C","B","C","D","B","B","A",11,3,102054004
2,9,54,11,3,15,5,"D","C","B","B","D","B","A","C",15,7,102054011
2,9,54,11,2,15,20,"D","C","B","C","D","B","B","C",15,23,102054011
2,9,54,20,1,7,7,"D","C","B","C","D","B","B","C",7,11,102054020
2,9,54,32,2,15,35,"D","C","B","B","D","A","B","C",15,36,102054032
2,9,54,32,3,3,27,"D","C","B","B","D","B","D","B",15,30,102054032
