"id1","id2","id3","id4","otrans_no","s3biii_26","s3biii_27ii","s3biii_28","s3biii_29","s3biii_31ii","s3biii_32","s3biii_33","s3biii_33_1","s3biii_33_2","s3biii_33_3","s3biii_33_4","s3biii_33_5","s3biii_34i","s3biii_34ii","s3biii_35i","s3biii_35ii","s3biii_36i","s3biii_36ii","s3biii_37","hhno"
4,58,131,18,1,1,,1,2,,5,"1,6",1,6,,,,200,0,70,0,0,0,4,104131018
4,58,131,21,2,1,,1,2,,5,"1,5,6",1,5,6,,,350,0,90,0,45,0,4,104131021
4,58,131,21,3,1,,1,3,,5,"1,5,6",1,5,6,,,300,0,90,0,36,0,4,104131021
4,58,131,21,1,1,,1,1,,5,"1,5,6",1,5,6,,,350,0,90,0,38,0,4,104131021
4,58,131,31,1,1,,1,3,33,2,"1,6,7",1,6,7,,,400,0,500,0,25,0,3,104131031
4,58,131,33,1,1,,1,88,,5,"7",7,,,,,20,0,0,0,0,0,3,104131033
4,58,131,53,1,1,,1,1,,1,"1,4,6",1,4,6,,,960,0,600,0,300,0,3,104131053
4,58,131,56,1,1,,1,2,,3,"1,5",1,5,,,,150,0,60,0,0,0,4,104131056
4,58,131,56,2,1,,1,88,,5,"1,5",1,5,,,,300,0,0,0,0,0,4,104131056
4,58,131,59,2,1,,1,88,,3,"1,5",1,5,,,,250,0,50,0,0,0,4,104131059
4,58,131,59,1,1,,1,6,,3,"1,5",1,5,,,,250,0,50,0,0,0,4,104131059
4,58,131,59,3,1,,1,2,,2,"1",1,,,,,60,0,40,0,0,0,3,104131059
4,58,132,4,2,1,,1,88,,2,"1,5",1,5,,,,25,0,70,0,15,0,4,104132004
4,58,132,4,1,1,,1,88,,2,"1,5",1,5,,,,30,0,80,0,20,0,4,104132004
4,58,132,4,3,1,,1,88,,2,,,,,,,35,0,100,0,25,0,4,104132004
4,58,132,4,4,1,,1,88,,2,"1,5",1,5,,,,20,0,40,0,15,0,4,104132004
4,58,132,6,1,1,,1,,,2,"1",1,,,,,20,0,50,0,0,0,3,104132006
4,58,132,6,2,1,,1,,-8,5,,,,,,,0,0,25,0,0,0,3,104132006
4,58,132,9,1,1,,1,,,2,"1,5,6",1,5,6,,,1900,0,250,0,450,0,3,104132009
4,58,132,9,2,1,,1,,,2,"1,5,6",1,5,6,,,720,0,250,0,300,0,3,104132009
4,58,132,18,1,1,1,1,88,,5,"1,6",1,6,,,,160,0,100,0,40,0,3,104132018
4,58,132,19,1,1,,1,88,,1,"1,4,6",1,4,6,,,720,0,100,0,40,0,3,104132019
4,58,132,36,1,1,,2,,,3,"1",1,,,,,0,0,70,0,0,0,3,104132036
4,58,132,39,1,1,,1,2,,5,"1,6",1,6,,,,250,0,70,0,0,0,4,104132039
4,51,133,3,1,1,,1,4,,3,"1,5",1,5,,,,120,0,0,0,0,0,4,104133003
4,51,133,3,3,1,,1,8,,5,"1,6",1,6,,,,30,0,40,0,0,0,4,104133003
4,51,133,3,2,1,,1,7,,5,"1,6",1,6,,,,30,0,40,0,0,0,4,104133003
4,51,133,9,1,2,,1,8,,5,"1",1,,,,,0,0,100,0,0,0,4,104133009
4,51,133,18,1,1,,1,7,,3,"1,5,6",1,5,6,,,60,0,12,0,68,0,4,104133018
4,51,133,19,1,1,,1,2,,5,"1,4,6",1,4,6,,,50,0,35,0,0,0,4,104133019
4,51,133,21,1,1,,1,1,,5,"1,6",1,6,,,,180,0,0,0,0,0,4,104133021
4,51,133,25,1,1,,1,2,,5,"1",1,,,,,0,0,240,0,0,0,4,104133025
4,51,133,28,2,1,,1,4,,3,"1,5,6",1,5,6,,,240,0,0,0,0,0,4,104133028
4,51,133,28,1,1,,1,3,,2,"1,5,6",1,5,6,,,200,0,0,0,0,0,4,104133028
4,51,133,29,1,1,,1,,,5,"1",1,,,,,30,0,60,0,0,0,3,104133029
4,51,133,33,1,1,,1,3,,5,"1",1,,,,,150,0,0,0,0,0,,104133033
4,51,133,38,1,1,,1,6,,2,"1,5",1,5,,,,1200,0,0,0,0,0,4,104133038
4,51,133,45,2,1,,1,5,,1,"1,6",1,6,,,,200,0,880,0,25,0,4,104133045
4,51,133,45,1,1,,1,1,,1,"1,5,6",1,5,6,,,550,0,1200,0,70,0,4,104133045
5,69,134,6,1,1,,1,,,5,"9",9,,,,,40,0,10,0,0,0,4,105134006
5,69,134,11,1,1,,2,,,5,"1",1,,,,,0,0,0,0,15,0,3,105134011
5,69,134,17,1,1,,1,2,,5,"1,2",1,2,,,,50,0,40,0,0,0,3,105134017
5,69,134,19,1,1,,2,88,,5,"1",1,,,,,15,0,0,0,0,0,4,105134019
5,69,134,34,1,1,,1,5,,3,"1",1,,,,,80,0,0,0,0,0,3,105134034
5,69,134,36,1,1,1,2,,-8,5,"1",1,,,,,10,0,0,0,0,0,4,105134036
5,69,134,45,1,1,,1,1,,3,"1,5",1,5,,,,60,0,30,0,20,0,4,105134045
5,69,134,46,2,1,,1,88,,3,"1",1,,,,,70,0,50,0,0,0,3,105134046
5,69,134,46,1,1,,1,1,,3,"1,5",1,5,,,,70,0,50,0,0,0,3,105134046
5,69,134,46,3,2,,1,88,,3,"1",1,,,,,40,0,40,0,0,0,3,105134046
5,69,134,50,1,1,,1,5,,3,"1",1,,,,,200,0,0,0,0,0,4,105134050
5,69,135,3,1,1,,2,,,5,"1",1,,,,,0,0,0,0,150,0,,105135003
5,69,135,5,1,1,,1,16,,4,"1",1,,,,,0,0,15,0,0,0,4,105135005
5,69,135,20,1,1,-8,1,7,,4,"1",1,,,,,10,0,10,0,0,0,3,105135020
5,69,135,30,1,1,,2,,,2,"1",1,,,,,240,0,72,0,0,0,3,105135030
5,69,135,53,1,1,,1,1,,3,"1",1,,,,,200,0,0,0,40,0,4,105135053
5,69,135,59,1,1,,1,1,,2,"1",1,,,,,120,0,0,0,0,0,4,105135059
5,69,135,66,1,1,-8,1,14,,2,"1",1,,,,,120,0,0,0,0,0,3,105135066
5,69,135,69,3,1,-8,1,88,,3,"1",1,,,,,10,0,0,0,0,0,3,105135069
5,69,135,69,2,1,-8,1,88,,3,"1",1,,,,,10,0,0,0,0,0,3,105135069
5,69,135,69,4,1,-8,1,88,,3,"1",1,,,,,0,0,4,0,0,0,3,105135069
5,69,135,69,1,1,-8,1,88,,3,"1",1,,,,,2,0,4,0,0,0,3,105135069
5,69,135,76,2,1,,2,,-8,3,"1",1,,,,,0,0,6,0,0,0,4,105135076
5,69,135,76,1,1,,2,,,3,"1",1,,,,,0,0,80,0,0,0,4,105135076
5,69,135,76,3,1,1,2,,,3,"1",1,,,,,0,0,10,0,0,0,4,105135076
5,69,135,78,1,1,,1,5,,4,"1",1,,,,,10,0,0,0,12,0,4,105135078
5,69,135,99,1,1,,2,,,,,,,,,,0,0,0,0,0,0,,105135099
5,70,136,3,1,1,,1,17,,1,"1,5",1,5,,,,240,0,0,0,20,0,3,105136003
5,70,136,3,2,1,,1,18,,1,"1,5",1,5,,,,240,0,0,0,20,0,3,105136003
5,70,136,6,3,1,,1,2,,3,"1,5",1,5,,,,160,0,0,0,20,0,4,105136006
5,70,136,6,2,1,,1,1,,3,"1,5",1,5,,,,160,0,0,0,20,0,4,105136006
5,70,136,6,1,2,,1,13,-8,2,"1,5",1,5,,,,120,0,60,0,0,0,3,105136006
5,70,136,7,1,1,,1,2,,3,"1,5",1,5,,,,120,0,40,0,0,0,4,105136007
5,70,136,10,1,1,,1,1,,3,"1",1,,,,,0,0,50,0,0,0,4,105136010
5,70,136,11,3,1,,1,3,,3,"1",1,,,,,0,0,40,0,0,0,4,105136011
5,70,136,11,2,1,,1,2,,3,"1",1,,,,,0,0,40,0,0,0,4,105136011
5,70,136,11,1,1,,1,1,,3,"1",1,,,,,0,0,40,0,0,0,4,105136011
5,70,136,29,1,1,,1,1,,1,"1,5",1,5,,,,200,0,0,0,0,0,3,105136029
5,70,136,29,2,1,,1,88,,1,"1,5",1,5,,,,240,0,0,0,0,0,3,105136029
5,70,136,30,1,1,,1,88,,2,"1,5",1,5,,,,1200,0,200,0,0,0,3,105136030
5,70,136,40,1,2,,1,12,,3,"1,5",1,5,,,,120,0,50,0,0,0,4,105136040
5,68,137,4,1,1,,1,4,,5,"1",1,,,,,100,0,0,0,0,0,5,105137004
5,68,137,11,1,1,,1,2,,5,"1,5",1,5,,,,120,0,40,0,0,0,4,105137011
5,68,137,13,1,1,3,1,,,5,"1,5",1,5,,,,300,0,0,0,0,0,1,105137013
5,68,137,13,2,1,4,1,,,5,"1,5",1,5,,,,300,0,0,0,0,0,1,105137013
5,68,137,13,4,2,4,1,,,5,"1,5",1,5,,,,120,0,0,0,0,0,1,105137013
5,68,137,13,3,2,3,1,,,5,"1,5",1,5,,,,100,0,0,0,0,0,1,105137013
5,68,137,14,2,1,,1,2,,5,"1",1,,,,,90,0,40,0,0,0,3,105137014
5,68,137,14,1,1,,1,1,,5,"1",1,,,,,50,0,0,0,0,0,3,105137014
5,68,137,20,1,1,,1,1,,5,"1",1,,,,,80,0,40,0,0,0,5,105137020
5,68,137,23,1,1,,1,2,,5,"1,5",1,5,,,,80,0,0,0,30,0,3,105137023
5,68,137,23,2,1,,1,1,,5,"1",1,,,,,50,0,0,0,0,0,5,105137023
5,68,137,23,3,2,,1,8,,5,"1",1,,,,,70,0,0,0,0,0,3,105137023
5,68,137,27,1,1,,2,88,,5,"5",5,,,,,200,0,0,0,0,0,5,105137027
5,68,137,27,2,1,,2,88,,5,"1,5",1,5,,,,140,0,0,0,0,0,5,105137027
5,68,137,29,2,1,,1,7,,5,"1",1,,,,,0,0,30,0,40,0,5,105137029
5,68,137,29,1,1,,1,6,,5,"1",1,,,,,90,0,0,0,0,0,5,105137029
5,68,137,29,3,2,,1,13,,5,"1",1,,,,,100,0,0,0,10,0,5,105137029
5,68,137,30,1,1,,1,7,,5,"1,2",1,2,,,,120,0,50,0,10,0,3,105137030
5,68,137,31,1,6,,1,5,,5,"1,5",1,5,,,,100,0,20,0,0,0,4,105137031
5,70,138,23,1,1,1,1,1,1,1,"1",1,,,,,10,0,0,0,0,0,3,105138023
5,70,138,28,1,1,,1,5,,4,"1",1,,,,,40,0,0,0,0,0,3,105138028
5,70,138,30,1,1,,1,5,,3,"1",1,,,,,100,0,5,0,0,0,4,105138030
5,70,138,36,1,1,,1,6,,3,"1",1,,,,,20,0,8,0,0,0,4,105138036
5,82,139,8,1,1,,,11,,3,"5",5,,,,,80,0,0,0,0,0,4,105139008
5,82,139,65,1,1,,1,1,,2,"1,5",1,5,,,,60,0,0,0,30,0,3,105139065
5,82,139,65,2,1,,1,2,,5,"1,5",1,5,,,,100,0,0,0,30,0,3,105139065
5,82,139,65,3,1,,1,3,,5,"1,5",1,5,,,,60,0,0,0,30,0,3,105139065
5,82,139,107,1,1,2,1,2,,2,"1",1,,,,,70,0,100,0,20,0,3,105139107
5,82,139,107,2,1,,1,88,,3,"1",1,,,,,50,0,60,0,10,0,3,105139107
5,82,140,11,1,1,,2,,,5,"1",1,,,,,100,0,0,0,0,0,4,105140011
5,82,140,15,1,1,,1,88,,3,"1",1,,,,,0,0,60,0,0,0,3,105140015
5,82,140,22,1,1,,1,3,,3,"1",1,,,,,0,0,60,0,0,0,3,105140022
5,82,140,24,1,1,,1,88,,3,"1",1,,,,,120,0,60,0,0,0,3,105140024
5,82,140,28,1,1,,1,4,,3,"1",1,,,,,120,0,80,0,0,0,4,105140028
5,82,140,32,1,1,,1,2,,4,"1",1,,,,,80,0,0,0,0,0,3,105140032
5,82,140,38,1,2,,2,,,5,"1",1,,,,,0,0,5,0,0,0,3,105140038
5,82,140,40,1,1,,1,1,,2,"1,5",1,5,,,,240,0,50,0,0,0,3,105140040
5,73,142,1,2,1,,1,2,,5,"1,2",1,2,,,,70,0,30,0,10,0,3,105142001
5,73,142,1,1,1,,1,1,,5,"1,2",1,2,,,,40,0,20,0,10,0,3,105142001
5,73,142,2,1,1,,1,3,,5,"1",1,,,,,20,0,0,0,0,0,5,105142002
5,73,142,12,2,1,,1,88,,5,"1,5",1,5,,,,100,0,0,0,20,0,5,105142012
5,73,142,12,1,1,,1,88,,5,"1,5",1,5,,,,120,0,0,0,20,0,5,105142012
5,73,142,13,1,1,,1,1,,5,"1",1,,,,,20,0,10,0,0,0,3,105142013
5,73,142,13,2,1,,1,2,,5,"1",1,,,,,30,0,12,0,0,0,3,105142013
5,73,142,20,1,1,,1,1,,2,,,,,,,0,0,0,0,80,0,4,105142020
5,73,142,24,2,1,,1,5,,2,,,,,,,840,0,0,0,0,0,2,105142024
5,73,142,24,1,1,,1,1,,2,,,,,,,1800,0,0,0,0,0,2,105142024
5,73,142,25,1,1,,1,2,,5,"1",1,,,,,120,0,40,0,20,0,3,105142025
5,73,142,25,2,2,,1,9,,5,"1",1,,,,,80,0,60,0,12,0,3,105142025
5,73,142,38,1,1,2,1,2,,5,"1,2",1,2,,,,120,0,0,0,0,0,3,105142038
5,73,142,49,2,1,,1,11,,5,"1,2",1,2,,,,80,0,10,0,30,0,3,105142049
5,73,142,49,1,1,,1,1,,5,"1,2",1,2,,,,100,0,20,0,25,0,3,105142049
5,73,142,51,1,1,,1,1,,5,"1",1,,,,,40,0,0,0,0,0,5,105142051
5,73,142,59,2,2,5,,,,5,"1,5",1,5,,,,120,0,0,0,20,0,5,105142059
5,73,142,59,1,2,4,,,,5,"1,5",1,5,,,,140,0,0,0,30,0,5,105142059
5,80,143,7,3,1,-8,2,,,5,"1",1,,,,,0,0,30,0,0,0,3,105143007
5,80,143,7,2,1,-8,1,,,5,"1",1,,,,,0,0,50,0,0,0,3,105143007
5,80,143,7,1,1,-8,1,,,5,"1",1,,,,,0,0,80,0,0,0,3,105143007
5,80,143,8,1,1,,1,4,,5,"1",1,,,,,0,0,40,0,0,0,4,105143008
5,80,143,9,1,1,,1,,,5,"1",1,,,,,20,0,0,0,0,0,3,105143009
5,80,143,9,2,2,,1,,,5,"1",1,,,,,12,0,0,0,0,0,3,105143009
5,80,143,13,2,1,,1,,-8,5,"5",5,,,,,0,0,0,0,40,0,3,105143013
5,80,143,13,1,1,,1,3,-8,1,"1",1,,,,,800,0,40,0,60,0,3,105143013
5,80,143,14,1,1,,1,88,,5,"1",1,,,,,20,0,0,0,0,0,3,105143014
5,80,143,24,1,1,4,1,2,,2,"1,6",1,6,,,,360,0,0,0,0,0,3,105143024
5,80,143,30,1,1,1,1,,,5,"1",1,,,,,0,0,0,0,15,0,3,105143030
5,80,143,35,2,1,,1,1,,2,"1,5",1,5,,,,550,0,0,0,0,0,5,105143035
5,80,143,35,1,1,,1,7,,2,"1",1,,,,,550,0,0,0,0,0,4,105143035
5,80,143,40,1,1,,1,3,,5,"1,2,6",1,2,6,,,90,0,0,0,0,0,3,105143040
5,80,144,41,1,1,3,,,,3,"1",1,,,,,80,0,12,0,0,0,4,105144041
5,80,144,59,,1,6,2,,,5,"1",1,,,,,50,0,20,0,0,0,4,105144059
5,80,144,65,1,1,-8,2,,,5,"1",1,,,,,0,0,1,50,0,0,3,105144065
5,80,144,68,1,4,-8,1,1,-8,3,"1",1,,,,,350,0,0,0,0,0,1,105144068
5,80,144,93,1,1,-8,1,88,,5,"7",7,,,,,15,0,0,0,15,0,4,105144093
5,80,144,110,1,1,1,1,5,,5,"1",1,,,,,20,0,0,0,0,0,4,105144110
5,80,145,12,1,1,1,1,88,,3,"1",1,,,,,50,0,50,0,0,0,4,105145012
5,80,145,15,2,1,2,1,3,,5,"1",1,,,,,0,0,5,0,0,0,4,105145015
5,80,145,15,1,2,2,1,6,,5,"1",1,,,,,10,0,5,0,0,0,4,105145015
5,80,145,17,1,1,,2,,,3,"1",1,,,,,0,0,350,0,0,0,3,105145017
5,80,145,19,1,1,1,1,3,,4,"1",1,,,,,0,0,20,0,0,0,4,105145019
5,80,145,19,2,2,1,1,5,,4,"1",1,,,,,0,0,20,0,0,0,4,105145019
5,80,145,30,1,1,,1,2,,2,"1,5",1,5,,,,144,0,120,0,40,0,4,105145030
5,80,145,41,1,3,1,2,,,3,"1",1,,,,,0,0,7,0,0,0,4,105145041
5,80,145,43,1,1,1,1,7,,5,"1",1,,,,,0,0,0,0,40,0,3,105145043
5,80,146,4,1,1,-8,1,8,,5,"5",5,,,,,80,0,0,0,0,0,4,105146004
5,80,146,28,1,2,,1,88,,5,"1",1,,,,,15,0,0,0,0,0,4,105146028
5,80,146,29,2,1,-8,1,,,2,"1",1,,,,,120,0,72,0,0,0,3,105146029
5,80,146,29,3,1,-8,1,,,2,"1",1,,,,,120,0,72,0,0,0,3,105146029
5,80,146,29,4,1,-8,1,,,2,"1",1,,,,,120,0,72,0,0,0,3,105146029
5,80,146,29,5,1,-8,1,,,2,"1",1,,,,,120,0,72,0,0,0,3,105146029
5,80,146,29,1,1,-8,1,,,2,"1",1,,,,,120,0,72,0,0,0,3,105146029
5,80,146,33,1,1,-8,1,9,,5,"1",1,,,,,25,0,10,0,0,0,3,105146033
5,80,146,36,2,1,-8,1,88,,5,"1",1,,,,,0,0,20,0,0,0,3,105146036
5,80,146,36,1,1,-8,1,1,,5,"1",1,,,,,0,0,20,0,0,0,3,105146036
5,80,146,42,1,1,-8,1,8,,5,"1",1,,,,,20,0,0,0,0,0,3,105146042
5,80,146,58,1,1,-8,1,3,,5,"1",1,,,,,0,0,70,0,0,0,3,105146058
5,5,147,5,2,1,-8,2,,,5,"2",2,,,,,0,0,0,0,30,0,3,105147005
5,5,147,5,3,2,-8,2,,,5,"2",2,,,,,0,0,0,0,30,0,3,105147005
5,5,147,5,1,2,-8,2,,,5,"2",2,,,,,0,0,0,0,30,0,3,105147005
5,5,147,14,1,1,,1,88,,5,"1",1,,,,,0,0,5,2,0,0,4,105147014
5,5,147,15,2,1,,1,10,,5,"1,2,5",1,2,5,,,150,0,400,0,0,0,3,105147015
5,5,147,15,1,1,,1,9,,5,"1,2",1,2,,,,500,0,400,0,0,0,3,105147015
5,5,147,25,1,1,,1,3,-8,1,"1",1,,,,,250,0,10,0,0,0,3,105147025
5,71,148,5,3,1,,1,5,,5,"1",1,,,,,0,0,80,0,0,0,5,105148005
5,71,148,5,2,1,,1,4,,4,"1",1,,,,,0,0,45,0,0,0,5,105148005
5,71,148,5,1,1,,1,3,,4,"1",1,,,,,0,0,50,0,0,0,5,105148005
5,71,148,11,1,1,,1,10,,5,"1",1,,,,,0,0,30,0,0,0,3,105148011
5,71,148,13,1,1,,1,88,,5,"1",1,,,,,80,0,0,0,0,0,3,105148013
5,71,148,35,3,1,-8,1,,,5,"1",1,,,,,100,0,0,0,0,0,4,105148035
5,71,148,35,1,1,-8,1,,,5,"1,5,6",1,5,6,,,15,0,0,0,0,0,4,105148035
5,71,148,35,2,1,-8,1,,,5,"1,5,6",1,5,6,,,15,0,0,0,0,0,4,105148035
5,71,148,40,1,1,-8,1,,,5,"1",1,,,,,0,0,70,0,0,0,4,105148040
5,71,148,46,1,1,-8,1,88,,5,"1",1,,,,,0,0,35,0,0,0,5,105148046
5,71,148,50,1,1,-8,1,2,,5,"1",1,,,,,0,0,20,0,0,0,5,105148050
5,71,148,73,1,1,-8,1,2,,2,"1",1,,,,,0,0,180,0,0,0,4,105148073
5,71,148,73,2,1,-8,1,6,,2,"1",1,,,,,600,0,120,0,0,0,4,105148073
5,67,149,4,2,1,2,1,,,5,"1",1,,,,,60,0,0,0,0,0,3,105149004
5,67,149,4,1,1,,1,12,,5,"1",1,,,,,30,0,0,0,0,0,3,105149004
5,67,149,13,1,1,,1,1,,5,"1",1,,,,,30,0,20,0,15,0,3,105149013
5,67,149,15,1,1,1,1,9,,4,"1",1,,,,,15,0,10,0,0,0,3,105149015
5,67,149,43,1,1,,1,88,,3,"1",1,,,,,24,0,25,0,0,0,3,105149043
5,67,149,44,1,1,,1,88,,2,"1,5",1,5,,,,240,0,60,0,30,0,3,105149044
5,67,149,46,1,1,,1,2,,3,"1",1,,,,,200,0,80,0,0,0,3,105149046
5,67,149,49,1,1,,1,88,,2,"1",1,,,,,60,0,30,0,0,0,3,105149049
5,67,149,69,1,1,,1,,,2,"1,5",1,5,,,,240,0,0,0,0,0,4,105149069
5,67,150,6,2,2,,1,2,,3,"1",1,,,,,120,0,50,0,0,0,4,105150006
5,67,150,6,1,2,,1,1,,3,"1",1,,,,,0,0,60,0,0,0,4,105150006
5,67,150,8,2,2,,1,2,,3,"1,5",1,5,,,,80,0,50,0,20,0,4,105150008
5,67,150,8,1,2,,1,1,,3,"1",1,,,,,0,0,50,0,0,0,4,105150008
5,67,150,8,3,2,,1,3,,3,"1,5",1,5,,,,80,0,50,0,20,0,4,105150008
5,67,150,21,1,1,,1,88,,5,"1",1,,,,,0,0,60,0,0,0,4,105150021
5,67,150,33,1,2,,1,88,,3,"1,5",1,5,,,,150,0,100,0,15,0,3,105150033
5,67,150,45,1,2,,1,7,,2,"1",1,,,,,0,0,60,0,0,0,4,105150045
5,67,150,55,1,2,,1,7,,5,"1",1,,,,,0,0,30,0,0,0,4,105150055
5,67,150,61,3,1,,1,3,,5,"1",1,,,,,0,0,30,0,0,0,3,105150061
5,67,150,61,6,1,,1,11,,5,"1",1,,,,,0,0,30,0,0,0,3,105150061
5,67,150,61,4,1,,1,4,,5,"1",1,,,,,0,0,30,0,0,0,3,105150061
5,67,150,61,1,1,,1,1,,5,"1",1,,,,,0,0,30,0,0,0,3,105150061
5,67,150,61,5,1,,1,5,,5,"1",1,,,,,0,0,30,0,0,0,3,105150061
5,67,150,61,2,1,,1,2,,5,"1",1,,,,,0,0,30,0,0,0,3,105150061
5,67,150,66,1,1,,1,1,,5,"1",1,,,,,0,0,30,0,0,0,4,105150066
5,67,150,66,2,1,,1,2,,5,"1",1,,,,,0,0,30,0,0,0,4,105150066
5,67,151,1,1,1,,1,1,,2,"1",1,,,,,5,0,0,0,0,0,3,105151001
5,67,151,6,1,1,,1,6,,4,"1",1,,,,,80,0,0,0,0,0,2,105151006
5,67,151,7,1,2,,2,,,5,"1",1,,,,,0,0,40,0,0,0,3,105151007
5,67,151,11,1,1,,1,6,,4,"1",1,,,,,0,0,20,0,0,0,4,105151011
5,67,151,12,1,1,1,2,,,5,"1",1,,,,,0,0,40,0,0,0,3,105151012
5,67,151,14,1,1,1,2,,,5,"1",1,,,,,0,0,3,0,0,0,3,105151014
5,67,151,31,1,1,,2,,,5,"1",1,,,,,15,0,20,0,0,0,3,105151031
5,67,151,34,1,1,,1,11,,3,"5",5,,,,,50,0,0,0,0,0,4,105151034
5,67,152,5,1,1,,1,6,,4,"1",1,,,,,0,0,100,0,0,0,4,105152005
5,67,152,11,1,1,,1,4,,2,"1",1,,,,,0,0,120,0,0,0,4,105152011
5,67,152,20,1,1,,1,11,,5,"1",1,,,,,40,0,25,0,0,0,4,105152020
5,67,152,28,2,1,,2,,-8,5,"1",1,,,,,10,0,0,0,0,0,3,105152028
5,67,152,28,1,1,,2,,-8,5,"1",1,,,,,60,0,0,0,0,0,3,105152028
5,67,152,29,1,1,,1,1,,3,"1",1,,,,,20,0,0,0,0,0,3,105152029
5,67,152,29,2,1,,1,6,,3,"1",1,,,,,200,0,0,0,0,0,3,105152029
5,67,152,44,1,2,,1,1,,4,"1,5",1,5,,,,80,0,20,0,50,0,3,105152044
5,67,152,45,1,1,,1,7,,3,"1",1,,,,,80,0,0,0,0,0,4,105152045
5,67,152,55,1,1,,1,4,,2,"1",1,,,,,0,0,96,0,0,0,3,105152055
5,67,153,3,1,1,,1,7,,5,"1",1,,,,,0,0,40,0,0,0,4,105153003
5,67,153,4,1,2,,1,,,5,"1",1,,,,,12,0,15,0,0,0,3,105153004
5,67,153,10,1,2,,2,,,4,"1",1,,,,,0,0,20,0,0,0,3,105153010
5,67,153,13,1,1,,1,2,,5,"1,2",1,2,,,,30,0,45,0,0,0,3,105153013
5,67,153,19,1,1,,1,88,,5,"1",1,,,,,0,0,10,0,0,0,,105153019
5,67,153,25,1,1,,1,3,,5,"1",1,,,,,0,0,30,0,0,0,4,105153025
5,67,153,25,2,1,,1,4,,5,"1",1,,,,,0,0,30,0,0,0,4,105153025
5,67,153,29,1,1,,1,88,,5,"1",1,,,,,0,0,15,0,0,0,4,105153029
5,67,153,30,3,1,,1,18,,5,"1",1,,,,,0,0,18,0,0,0,3,105153030
5,67,153,30,1,1,,1,17,,5,"1",1,,,,,20,0,20,0,0,0,3,105153030
5,67,153,30,4,1,,1,1,,5,"1",1,,,,,30,0,10,0,0,0,3,105153030
5,67,153,30,2,1,,1,19,,5,"1",1,,,,,0,0,30,0,0,0,3,105153030
5,67,153,37,1,2,2,1,5,,5,"1",1,,,,,0,0,5,0,0,0,3,105153037
5,67,153,50,1,1,,1,1,,5,"1",1,,,,,120,0,40,0,0,0,3,105153050
5,67,154,11,1,1,-8,1,2,,5,"1",1,,,,,1800,0,0,0,0,0,5,105154011
5,67,154,21,1,1,-8,1,1,,5,"1,5",1,5,,,,20,0,0,0,0,0,3,105154021
5,67,154,21,2,1,-8,1,88,-8,2,"5",5,,,,,140,0,0,0,0,0,3,105154021
5,67,154,22,1,1,,1,2,,5,"1,2",1,2,,,,0,0,0,0,200,0,3,105154022
5,67,154,32,1,1,,1,1,,5,"1,5",1,5,,,,200,0,60,0,50,0,3,105154032
5,67,154,32,2,1,,1,2,,5,"1,5",1,5,,,,200,0,60,0,50,0,3,105154032
5,67,154,42,1,1,-8,1,,,4,"1",1,,,,,100,0,20,0,0,0,3,105154042
5,67,154,43,1,1,,1,88,,2,"1",1,,,,,50,0,0,0,0,0,3,105154043
5,67,154,44,1,2,-8,1,8,,5,"1",1,,,,,0,0,30,0,0,0,3,105154044
5,67,154,46,1,1,,1,1,,2,"1,2,5",1,2,5,,,300,0,0,0,50,0,4,105154046
5,67,154,51,1,1,-8,1,1,,1,"1",1,,,,,60,0,0,0,0,0,5,105154051
5,7,155,1,1,1,-8,1,88,,5,"1,8",1,8,,,,20,0,20,0,50,0,3,105155001
5,7,155,1,2,2,-8,1,88,,5,"1,8",1,8,,,,30,0,40,0,50,0,3,105155001
5,7,155,11,1,2,,1,10,,5,"1",1,,,,,0,0,30,0,0,0,3,105155011
5,7,155,11,2,2,,1,12,,5,"1",1,,,,,0,0,15,0,0,0,3,105155011
5,7,155,12,1,1,,1,5,,5,"1",1,,,,,50,0,0,0,0,0,3,105155012
5,7,155,12,2,1,,1,3,,5,"1,3",1,3,,,,300,0,0,0,0,0,3,105155012
5,7,155,14,1,1,,2,88,,5,"1",1,,,,,0,0,10,0,0,0,3,105155014
5,7,155,18,1,1,,2,,,3,"1",1,,,,,30,0,15,0,0,0,4,105155018
5,7,155,21,2,1,,1,4,,5,"1,5",1,5,,,,40,0,0,0,0,0,4,105155021
5,7,155,21,1,1,,1,3,,5,"1,5",1,5,,,,20,0,0,0,0,0,4,105155021
5,7,155,21,3,1,,1,8,,5,"1",1,,,,,10,0,0,0,0,0,4,105155021
5,7,155,21,4,1,,1,6,,5,"1",1,,,,,20,0,0,0,0,0,4,105155021
5,7,155,21,5,2,,1,2,,5,"1",1,,,,,600,0,0,0,40,0,4,105155021
5,7,155,23,2,1,,1,1,,3,"1,6",1,6,,,,600,0,0,0,0,0,2,105155023
5,7,155,23,3,1,,,6,,4,"1",1,,,,,100,0,0,0,0,0,2,105155023
5,7,155,23,1,1,,1,2,,3,"1,6",1,6,,,,600,0,0,0,0,0,2,105155023
5,7,155,24,2,1,,1,88,,4,"1,6",1,6,,,,50,0,0,0,0,0,3,105155024
5,7,155,24,1,1,,1,5,,4,"5",5,,,,,200,0,0,0,0,0,4,105155024
5,7,155,24,3,1,,1,88,,4,"1,6",1,6,,,,50,0,0,0,0,0,3,105155024
5,7,155,27,2,1,-8,1,88,,5,"1,5,8",1,5,8,,,100,0,50,0,30,0,4,105155027
