"id1","id2","id3","id4","s10c_0","hhno"
6,91,185,12,1,106185012
6,91,185,13,1,106185013
6,91,185,14,1,106185014
6,91,185,17,1,106185017
6,91,185,21,1,106185021
6,91,185,28,1,106185028
6,91,185,36,1,106185036
6,91,185,40,1,106185040
6,91,185,49,1,106185049
6,91,185,52,1,106185052
6,91,185,54,1,106185054
6,91,185,56,1,106185056
6,91,185,58,1,106185058
6,91,185,59,1,106185059
6,91,185,60,1,106185060
6,92,195,3,1,106195003
6,92,195,12,1,106195012
6,92,195,25,1,106195025
6,92,195,26,1,106195026
6,92,195,35,1,106195035
6,92,195,60,1,106195060
6,92,195,63,1,106195063
6,92,195,80,1,106195080
6,92,195,89,1,106195089
6,92,195,123,1,106195123
6,92,195,129,1,106195129
6,92,195,133,1,106195133
6,92,195,134,1,106195134
6,92,195,200,1,106195200
6,92,195,232,1,106195232
6,92,196,2,1,106196002
6,92,196,5,1,106196005
6,92,196,11,1,106196011
6,92,196,12,1,106196012
6,92,196,13,1,106196013
6,92,196,14,2,106196014
6,92,196,16,1,106196016
6,92,196,17,1,106196017
6,92,196,18,2,106196018
6,92,196,19,2,106196019
6,92,196,22,1,106196022
6,92,196,23,1,106196023
6,92,196,24,1,106196024
6,92,196,29,1,106196029
6,92,196,31,1,106196031
6,93,194,1,1,106194001
6,93,194,7,1,106194007
6,93,194,13,1,106194013
6,93,194,15,1,106194015
6,93,194,18,1,106194018
6,93,194,21,1,106194021
6,93,194,22,1,106194022
6,93,194,35,,106194035
6,93,194,42,1,106194042
6,93,194,43,1,106194043
6,93,194,45,,106194045
6,93,194,55,1,106194055
6,93,194,57,1,106194057
6,93,194,60,,106194060
6,93,194,69,1,106194069
6,94,180,1,1,106180001
6,94,180,2,2,106180002
6,94,180,3,1,106180003
6,94,180,4,,106180004
6,94,180,6,6,106180006
6,94,180,8,,106180008
6,94,180,9,,106180009
6,94,180,11,11,106180011
6,94,180,15,,106180015
6,94,180,16,,106180016
6,94,180,18,1,106180018
6,94,180,20,,106180020
6,94,180,22,22,106180022
6,94,180,23,,106180023
6,94,180,35,,106180035
6,94,181,3,1,106181003
6,94,181,5,1,106181005
6,94,181,7,7,106181007
6,94,181,8,1,106181008
6,94,181,10,1,106181010
6,94,181,13,1,106181013
6,94,181,18,18,106181018
6,94,181,20,,106181020
6,94,181,23,,106181023
6,94,181,24,24,106181024
6,94,181,27,,106181027
6,94,181,30,30,106181030
6,94,181,31,31,106181031
6,94,181,32,32,106181032
6,94,181,34,34,106181034
6,95,182,20,1,106182020
6,95,182,26,1,106182026
6,95,182,29,1,106182029
6,95,182,42,1,106182042
6,95,182,47,1,106182047
6,95,182,49,1,106182049
6,95,182,50,1,106182050
6,95,182,54,1,106182054
6,95,182,58,1,106182058
6,95,182,61,1,106182061
6,95,182,65,1,106182065
6,95,182,79,1,106182079
6,95,182,88,1,106182088
6,95,182,95,1,106182095
6,95,182,124,1,106182124
6,95,184,6,1,106184006
6,95,184,14,1,106184014
6,95,184,26,1,106184026
6,95,184,27,1,106184027
6,95,184,32,1,106184032
6,95,184,71,1,106184071
6,95,184,79,1,106184079
6,95,184,83,1,106184083
6,95,184,89,1,106184089
6,95,184,93,1,106184093
6,95,184,94,1,106184094
6,95,184,98,1,106184098
6,95,184,102,1,106184102
6,95,184,104,1,106184104
6,95,184,107,1,106184107
6,96,199,2,1,106199002
6,96,199,3,1,106199003
6,96,199,4,1,106199004
6,96,199,5,1,106199005
6,96,199,8,1,106199008
6,96,199,11,1,106199011
6,96,199,14,1,106199014
6,96,199,15,1,106199015
6,96,199,16,1,106199016
6,96,199,19,1,106199019
6,96,199,25,1,106199025
6,96,199,27,2,106199027
6,96,199,30,1,106199030
6,96,199,32,1,106199032
6,96,199,33,1,106199033
6,97,189,2,1,106189002
6,97,189,4,1,106189004
6,97,189,6,1,106189006
6,97,189,23,1,106189023
6,97,189,30,1,106189030
6,97,189,39,1,106189039
6,97,189,41,1,106189041
6,97,189,46,1,106189046
6,97,189,62,1,106189062
6,97,189,63,1,106189063
6,97,189,72,1,106189072
6,97,189,73,1,106189073
6,97,189,80,1,106189080
6,97,189,82,1,106189082
6,97,189,91,1,106189091
6,98,190,1,1,106190001
6,98,190,2,1,106190002
6,98,190,4,1,106190004
6,98,190,5,1,106190005
6,98,190,12,1,106190012
6,98,190,14,1,106190014
6,98,190,16,1,106190016
6,98,190,19,1,106190019
6,98,190,21,1,106190021
6,98,190,23,1,106190023
6,98,190,26,1,106190026
6,98,190,35,1,106190035
6,98,190,38,1,106190038
6,98,190,43,1,106190043
6,98,190,64,1,106190064
6,99,200,3,1,106200003
6,99,200,9,1,106200009
6,99,200,15,1,106200015
6,99,200,21,1,106200021
6,99,200,25,1,106200025
6,99,200,34,1,106200034
6,99,200,39,1,106200039
6,99,200,43,1,106200043
6,99,200,51,1,106200051
6,99,200,57,1,106200057
6,99,200,59,1,106200059
6,99,200,60,1,106200060
6,99,200,63,1,106200063
6,99,200,65,1,106200065
6,99,200,76,1,106200076
6,99,206,2,1,106206002
6,99,206,6,1,106206006
6,99,206,8,1,106206008
6,99,206,14,1,106206014
6,99,206,23,1,106206023
6,99,206,24,1,106206024
6,99,206,26,1,106206026
6,99,206,29,1,106206029
6,99,206,30,1,106206030
6,99,206,31,1,106206031
6,99,206,34,1,106206034
6,99,206,37,1,106206037
6,99,206,40,1,106206040
6,99,206,44,1,106206044
6,99,206,51,1,106206051
6,99,231,5,1,106231005
6,99,231,6,1,106231006
6,99,231,8,1,106231008
6,99,231,11,1,106231011
6,99,231,26,1,106231026
6,99,231,28,1,106231028
6,99,231,30,1,106231030
6,99,231,35,1,106231035
6,99,231,36,1,106231036
6,99,231,39,1,106231039
6,99,231,43,2,106231043
6,99,231,46,2,106231046
6,99,231,49,1,106231049
6,99,231,55,1,106231055
6,99,231,57,1,106231057
6,100,197,1,1,106197001
6,100,197,8,1,106197008
6,100,197,10,1,106197010
6,100,197,15,1,106197015
6,100,197,18,1,106197018
6,100,197,22,1,106197022
6,100,197,23,1,106197023
6,100,197,24,1,106197024
6,100,197,25,1,106197025
6,100,197,26,2,106197026
6,100,197,37,1,106197037
6,100,197,39,1,106197039
6,100,197,40,1,106197040
6,100,197,41,1,106197041
6,100,197,44,1,106197044
6,100,198,29,1,106198029
6,100,198,40,1,106198040
6,100,198,58,1,106198058
6,100,198,71,1,106198071
6,100,198,73,1,106198073
6,100,198,79,1,106198079
6,100,198,96,1,106198096
6,100,198,117,1,106198117
6,100,198,127,1,106198127
6,100,198,133,1,106198133
6,100,198,139,1,106198139
6,100,198,141,1,106198141
6,100,198,143,1,106198143
6,100,198,152,1,106198152
6,100,198,154,1,106198154
6,102,201,2,1,106201002
6,102,201,3,1,106201003
6,102,201,5,1,106201005
6,102,201,6,1,106201006
6,102,201,8,1,106201008
6,102,201,10,1,106201010
6,102,201,17,1,106201017
6,102,201,23,1,106201023
6,102,201,25,1,106201025
6,102,201,26,1,106201026
6,102,201,27,1,106201027
6,102,201,31,1,106201031
6,102,201,33,1,106201033
6,102,201,35,1,106201035
6,102,201,44,1,106201044
6,102,205,3,1,106205003
6,102,205,5,1,106205005
6,102,205,9,1,106205009
6,102,205,12,1,106205012
6,102,205,14,1,106205014
6,102,205,18,1,106205018
6,102,205,19,2,106205019
6,102,205,23,2,106205023
6,102,205,24,1,106205024
6,102,205,25,1,106205025
6,102,205,27,1,106205027
6,102,205,28,2,106205028
6,102,205,30,1,106205030
6,102,205,34,1,106205034
6,102,205,36,1,106205036
6,102,207,7,1,106207007
6,102,207,18,1,106207018
6,102,207,20,1,106207020
6,102,207,23,1,106207023
6,102,207,27,1,106207027
6,102,207,31,1,106207031
6,102,207,32,1,106207032
6,102,207,33,1,106207033
6,102,207,38,1,106207038
6,102,207,39,1,106207039
6,102,207,41,1,106207041
6,102,207,42,1,106207042
6,102,207,46,1,106207046
6,102,207,53,1,106207053
6,102,207,54,1,106207054
6,102,208,7,1,106208007
6,102,208,18,1,106208018
6,102,208,19,1,106208019
6,102,208,21,1,106208021
6,102,208,30,1,106208030
6,102,208,31,1,106208031
6,102,208,37,1,106208037
6,102,208,40,1,106208040
6,102,208,41,1,106208041
6,102,208,47,1,106208047
6,102,208,48,1,106208048
6,102,208,54,1,106208054
6,102,208,59,1,106208059
6,102,208,73,1,106208073
6,102,208,80,1,106208080
6,102,209,14,2,106209014
6,102,209,18,1,106209018
6,102,209,23,2,106209023
6,102,209,25,1,106209025
6,102,209,28,1,106209028
6,102,209,34,1,106209034
6,102,209,36,2,106209036
6,102,209,37,1,106209037
6,102,209,42,1,106209042
6,102,209,44,1,106209044
6,102,209,54,1,106209054
6,102,209,59,1,106209059
6,102,209,64,1,106209064
6,102,209,67,1,106209067
6,102,209,68,1,106209068
6,102,210,3,1,106210003
6,102,210,7,1,106210007
6,102,210,11,1,106210011
6,102,210,12,1,106210012
6,102,210,15,1,106210015
6,102,210,16,1,106210016
6,102,210,17,1,106210017
6,102,210,30,1,106210030
6,102,210,36,1,106210036
6,102,210,46,1,106210046
6,102,210,86,1,106210086
6,102,210,96,1,106210096
6,102,210,98,1,106210098
6,102,210,103,1,106210103
6,102,210,120,1,106210120
6,102,212,1,1,106212001
6,102,212,6,1,106212006
6,102,212,8,1,106212008
6,102,212,12,1,106212012
6,102,212,14,1,106212014
6,102,212,19,1,106212019
6,102,212,22,1,106212022
6,102,212,30,1,106212030
6,102,212,33,1,106212033
6,102,212,34,1,106212034
6,102,212,35,1,106212035
6,102,212,36,1,106212036
6,102,212,37,1,106212037
6,102,212,38,1,106212038
6,102,212,39,1,106212039
6,102,214,1,1,106214001
6,102,214,2,1,106214002
6,102,214,3,1,106214003
6,102,214,14,1,106214014
6,102,214,15,1,106214015
6,102,214,16,2,106214016
6,102,214,17,1,106214017
6,102,214,20,1,106214020
6,102,214,21,1,106214021
6,102,214,22,1,106214022
6,102,214,25,1,106214025
6,102,214,30,1,106214030
6,102,214,33,1,106214033
6,102,214,35,1,106214035
6,102,214,38,1,106214038
6,103,221,5,1,106221005
6,103,221,7,1,106221007
6,103,221,15,1,106221015
6,103,221,31,1,106221031
6,103,221,34,1,106221034
6,103,221,40,1,106221040
6,103,221,45,1,106221045
6,103,221,47,1,106221047
6,103,221,48,1,106221048
6,103,221,50,1,106221050
6,103,221,54,1,106221054
6,103,221,56,1,106221056
6,103,221,65,1,106221065
6,103,221,78,1,106221078
6,103,221,87,1,106221087
6,103,222,1,1,106222001
6,103,222,3,1,106222003
6,103,222,7,1,106222007
6,103,222,16,1,106222016
6,103,222,18,1,106222018
6,103,222,21,1,106222021
6,103,222,24,1,106222024
6,103,222,26,1,106222026
6,103,222,27,1,106222027
6,103,222,31,1,106222031
6,103,222,32,1,106222032
6,103,222,41,1,106222041
6,103,222,43,1,106222043
6,103,222,49,1,106222049
6,103,222,57,1,106222057
6,106,237,3,1,106237003
6,106,237,8,1,106237008
6,106,237,16,2,106237016
6,106,237,21,2,106237021
6,106,237,24,1,106237024
6,106,237,25,1,106237025
6,106,237,27,1,106237027
6,106,237,44,1,106237044
6,106,237,53,1,106237053
6,106,237,57,2,106237057
6,106,237,62,1,106237062
6,106,237,64,1,106237064
6,106,237,71,1,106237071
6,106,237,74,2,106237074
6,106,237,77,1,106237077
6,108,229,1,1,106229001
6,108,229,2,1,106229002
6,108,229,5,1,106229005
6,108,229,7,1,106229007
6,108,229,8,1,106229008
6,108,229,9,1,106229009
6,108,229,11,1,106229011
6,108,229,12,1,106229012
6,108,229,13,1,106229013
6,108,229,14,1,106229014
6,108,229,17,1,106229017
6,108,229,18,1,106229018
6,108,229,20,1,106229020
6,108,229,26,1,106229026
6,108,229,30,1,106229030
6,108,230,5,1,106230005
6,108,230,14,1,106230014
6,108,230,18,1,106230018
6,108,230,25,1,106230025
6,108,230,29,1,106230029
6,108,230,30,1,106230030
6,108,230,41,1,106230041
6,108,230,45,1,106230045
6,108,230,47,1,106230047
6,108,230,48,1,106230048
6,108,230,51,1,106230051
6,108,230,54,1,106230054
6,108,230,60,1,106230060
6,108,230,62,1,106230062
6,108,230,64,1,106230064
6,109,228,3,1,106228003
6,109,228,4,1,106228004
6,109,228,10,1,106228010
6,109,228,11,1,106228011
6,109,228,14,1,106228014
6,109,228,19,1,106228019
6,109,228,23,1,106228023
6,109,228,24,1,106228024
6,109,228,25,1,106228025
6,109,228,30,2,106228030
6,109,228,35,1,106228035
6,109,228,46,1,106228046
6,109,228,47,1,106228047
6,109,228,50,1,106228050
6,109,228,58,1,106228058
6,109,232,41,1,106232041
6,109,232,44,1,106232044
6,109,232,48,1,106232048
6,109,232,57,1,106232057
6,109,232,62,1,106232062
6,109,232,70,1,106232070
6,109,232,76,1,106232076
6,109,232,81,1,106232081
6,109,232,82,1,106232082
6,109,232,83,1,106232083
6,109,232,91,1,106232091
6,109,232,105,1,106232105
6,109,232,112,1,106232112
6,109,232,120,1,106232120
6,109,232,161,1,106232161
6,109,233,2,1,106233002
6,109,233,8,1,106233008
6,109,233,16,1,106233016
6,109,233,27,1,106233027
6,109,233,35,1,106233035
6,109,233,40,1,106233040
6,109,233,49,1,106233049
6,109,233,52,1,106233052
6,109,233,65,1,106233065
6,109,233,69,1,106233069
6,109,233,80,1,106233080
6,109,233,89,1,106233089
6,109,233,95,1,106233095
6,109,233,98,1,106233098
6,109,233,111,1,106233111
6,110,227,8,1,106227008
6,110,227,10,1,106227010
6,110,227,12,1,106227012
6,110,227,20,1,106227020
6,110,227,39,1,106227039
6,110,227,44,1,106227044
6,110,227,64,1,106227064
6,110,227,70,1,106227070
6,110,227,72,1,106227072
6,110,227,81,1,106227081
6,110,227,88,1,106227088
6,110,227,109,1,106227109
6,110,227,112,1,106227112
6,110,227,115,1,106227115
6,110,227,116,1,106227116
6,111,225,1,,106225001
6,111,225,2,1,106225002
6,111,225,14,,106225014
6,111,225,17,,106225017
6,111,225,20,,106225020
6,111,225,21,1,106225021
6,111,225,25,1,106225025
6,111,225,26,,106225026
6,111,225,29,1,106225029
6,111,225,30,1,106225030
6,111,225,32,,106225032
6,111,225,33,,106225033
6,111,225,34,,106225034
6,111,225,36,1,106225036
6,111,225,37,,106225037
7,8,258,4,1,107258004
7,8,258,10,1,107258010
7,8,258,12,1,107258012
7,8,258,16,1,107258016
7,8,258,24,1,107258024
7,8,258,28,1,107258028
7,8,258,30,1,107258030
7,8,258,31,1,107258031
7,8,258,39,1,107258039
7,8,258,49,1,107258049
7,8,258,55,1,107258055
7,8,258,62,1,107258062
7,8,258,63,1,107258063
7,8,258,68,1,107258068
7,8,258,71,1,107258071
7,8,260,8,,107260008
7,8,260,9,1,107260009
7,8,260,17,,107260017
7,8,260,18,,107260018
7,8,260,25,,107260025
7,8,260,31,31,107260031
7,8,260,33,,107260033
7,8,260,34,1,107260034
7,8,260,38,1,107260038
7,8,260,45,,107260045
7,8,260,47,47,107260047
7,8,260,48,,107260048
7,8,260,50,1,107260050
7,8,260,59,,107260059
7,8,260,60,,107260060
7,8,261,2,1,107261002
7,8,261,11,1,107261011
7,8,261,24,1,107261024
7,8,261,35,1,107261035
7,8,261,56,1,107261056
7,8,261,58,1,107261058
7,8,261,59,1,107261059
7,8,261,65,1,107261065
7,8,261,77,1,107261077
7,8,261,82,1,107261082
7,8,261,83,1,107261083
7,8,261,85,1,107261085
7,8,261,92,1,107261092
7,8,261,106,1,107261106
7,8,261,109,1,107261109
7,112,239,5,2,107239005
7,112,239,7,1,107239007
7,112,239,12,1,107239012
7,112,239,14,1,107239014
7,112,239,16,1,107239016
7,112,239,17,1,107239017
7,112,239,20,1,107239020
7,112,239,22,2,107239022
7,112,239,23,1,107239023
7,112,239,24,2,107239024
7,112,239,25,1,107239025
7,112,239,27,1,107239027
7,112,239,30,1,107239030
7,112,239,32,1,107239032
7,112,239,33,1,107239033
7,112,240,1,1,107240001
7,112,240,3,2,107240003
7,112,240,6,1,107240006
7,112,240,11,2,107240011
7,112,240,12,2,107240012
7,112,240,14,1,107240014
7,112,240,20,1,107240020
7,112,240,21,1,107240021
7,112,240,27,1,107240027
7,112,240,28,1,107240028
7,112,240,31,1,107240031
7,112,240,33,1,107240033
7,112,240,42,2,107240042
7,112,240,43,1,107240043
7,112,240,46,1,107240046
7,112,241,3,1,107241003
7,112,241,9,1,107241009
7,112,241,11,1,107241011
7,112,241,13,1,107241013
7,112,241,20,1,107241020
7,112,241,25,1,107241025
7,112,241,26,2,107241026
7,112,241,27,1,107241027
7,112,241,34,2,107241034
7,112,241,35,1,107241035
7,112,241,36,,107241036
7,112,241,51,1,107241051
7,112,241,52,1,107241052
7,112,241,58,1,107241058
7,112,241,63,1,107241063
7,112,242,3,1,107242003
7,112,242,10,2,107242010
7,112,242,12,1,107242012
7,112,242,19,1,107242019
7,112,242,20,2,107242020
7,112,242,22,1,107242022
7,112,242,40,1,107242040
7,112,242,47,1,107242047
7,112,242,49,1,107242049
7,112,242,53,1,107242053
7,112,242,55,1,107242055
7,112,242,65,1,107242065
7,112,242,66,1,107242066
7,112,242,69,1,107242069
7,112,242,71,1,107242071
7,112,243,1,1,107243001
7,112,243,11,1,107243011
7,112,243,12,1,107243012
7,112,243,21,2,107243021
7,112,243,45,1,107243045
7,112,243,46,1,107243046
7,112,243,48,1,107243048
7,112,243,61,1,107243061
7,112,243,64,1,107243064
7,112,243,71,1,107243071
7,112,243,72,1,107243072
7,112,243,73,1,107243073
7,112,243,78,1,107243078
7,112,243,82,1,107243082
7,112,243,88,1,107243088
7,112,244,7,1,107244007
7,112,244,10,1,107244010
7,112,244,14,1,107244014
7,112,244,17,1,107244017
7,112,244,30,1,107244030
7,112,244,36,1,107244036
7,112,244,38,1,107244038
7,112,244,45,1,107244045
7,112,244,50,1,107244050
7,112,244,59,1,107244059
7,112,244,60,1,107244060
7,112,244,71,1,107244071
7,112,244,75,1,107244075
7,112,244,79,1,107244079
7,112,244,93,1,107244093
7,112,246,1,2,107246001
7,112,246,4,2,107246004
7,112,246,9,1,107246009
7,112,246,13,1,107246013
7,112,246,15,1,107246015
7,112,246,17,2,107246017
7,112,246,18,2,107246018
7,112,246,19,1,107246019
7,112,246,20,1,107246020
7,112,246,22,1,107246022
7,112,246,25,1,107246025
7,112,246,36,1,107246036
7,112,246,47,1,107246047
7,112,246,53,1,107246053
7,112,246,57,1,107246057
7,113,245,1,1,107245001
7,113,245,3,1,107245003
7,113,245,7,2,107245007
7,113,245,9,1,107245009
7,113,245,10,1,107245010
7,113,245,13,1,107245013
7,113,245,14,1,107245014
7,113,245,16,1,107245016
7,113,245,18,1,107245018
7,113,245,20,1,107245020
7,113,245,21,1,107245021
7,113,245,25,1,107245025
7,113,245,27,1,107245027
7,113,245,30,1,107245030
7,113,245,32,1,107245032
7,114,247,8,1,107247008
7,114,247,10,1,107247010
7,114,247,13,1,107247013
7,114,247,14,1,107247014
7,114,247,20,1,107247020
7,114,247,25,1,107247025
7,114,247,30,1,107247030
7,114,247,36,1,107247036
7,114,247,40,1,107247040
7,114,247,47,1,107247047
7,114,247,48,1,107247048
7,114,247,52,1,107247052
7,114,247,53,1,107247053
7,114,247,57,1,107247057
7,114,247,59,1,107247059
7,114,248,1,2,107248001
7,114,248,2,1,107248002
7,114,248,3,2,107248003
7,114,248,6,1,107248006
7,114,248,8,2,107248008
7,114,248,9,2,107248009
7,114,248,13,2,107248013
7,114,248,16,1,107248016
7,114,248,22,2,107248022
7,114,248,32,2,107248032
7,114,248,34,2,107248034
7,114,248,51,1,107248051
7,114,248,52,1,107248052
7,114,248,57,2,107248057
7,114,248,65,1,107248065
7,115,268,2,1,107268002
7,115,268,8,1,107268008
7,115,268,9,1,107268009
7,115,268,11,1,107268011
7,115,268,16,1,107268016
7,115,268,34,1,107268034
7,115,268,37,2,107268037
7,115,268,52,1,107268052
7,115,268,53,1,107268053
7,115,268,59,1,107268059
7,115,268,60,1,107268060
7,115,268,69,1,107268069
7,115,268,73,1,107268073
7,115,268,76,1,107268076
7,115,268,86,1,107268086
7,117,253,2,1,107253002
7,117,253,3,1,107253003
7,117,253,9,1,107253009
7,117,253,11,1,107253011
7,117,253,19,1,107253019
7,117,253,23,1,107253023
7,117,253,24,1,107253024
7,117,253,29,1,107253029
7,117,253,32,1,107253032
7,117,253,33,1,107253033
7,117,253,35,1,107253035
7,117,253,37,1,107253037
7,117,253,42,2,107253042
7,117,253,43,1,107253043
7,117,253,47,1,107253047
7,119,256,4,1,107256004
7,119,256,5,1,107256005
7,119,256,8,1,107256008
7,119,256,10,1,107256010
7,119,256,16,1,107256016
7,119,256,17,1,107256017
7,119,256,18,1,107256018
7,119,256,20,2,107256020
7,119,256,28,1,107256028
7,119,256,30,1,107256030
7,119,256,32,2,107256032
7,119,256,40,1,107256040
7,119,256,42,1,107256042
7,119,256,43,1,107256043
7,119,256,45,1,107256045
7,120,254,9,2,107254009
7,120,254,10,1,107254010
7,120,254,11,1,107254011
7,120,254,13,1,107254013
7,120,254,16,1,107254016
7,120,254,19,1,107254019
7,120,254,27,1,107254027
7,120,254,30,1,107254030
7,120,254,31,1,107254031
7,120,254,32,1,107254032
7,120,254,34,1,107254034
7,120,254,35,2,107254035
7,120,254,36,1,107254036
7,120,254,37,1,107254037
7,120,254,50,1,107254050
7,120,255,11,1,107255011
7,120,255,16,2,107255016
7,120,255,20,2,107255020
7,120,255,21,1,107255021
7,120,255,31,1,107255031
7,120,255,33,1,107255033
7,120,255,34,1,107255034
7,120,255,40,1,107255040
7,120,255,53,1,107255053
7,120,255,55,1,107255055
7,120,255,65,1,107255065
7,120,255,66,1,107255066
7,120,255,69,1,107255069
7,120,255,70,1,107255070
7,120,255,78,1,107255078
7,120,257,1,1,107257001
7,120,257,2,1,107257002
7,120,257,4,2,107257004
7,120,257,8,1,107257008
7,120,257,11,1,107257011
7,120,257,16,1,107257016
7,120,257,22,1,107257022
7,120,257,23,1,107257023
7,120,257,26,1,107257026
7,120,257,29,2,107257029
7,120,257,37,1,107257037
7,120,257,38,1,107257038
7,120,257,39,1,107257039
7,120,257,41,1,107257041
7,120,257,43,1,107257043
7,121,265,4,1,107265004
7,121,265,5,1,107265005
7,121,265,13,2,107265013
7,121,265,14,,107265014
7,121,265,20,1,107265020
7,121,265,22,1,107265022
7,121,265,23,1,107265023
7,121,265,24,1,107265024
7,121,265,25,,107265025
7,121,265,31,1,107265031
7,121,265,35,1,107265035
7,121,265,38,1,107265038
7,121,265,39,1,107265039
7,121,265,40,1,107265040
7,121,265,41,1,107265041
7,122,266,5,1,107266005
7,122,266,7,2,107266007
7,122,266,11,1,107266011
7,122,266,12,1,107266012
7,122,266,16,1,107266016
7,122,266,19,1,107266019
7,122,266,21,1,107266021
7,122,266,22,1,107266022
7,122,266,23,1,107266023
7,122,266,25,1,107266025
7,122,266,28,2,107266028
7,122,266,29,2,107266029
7,122,266,30,2,107266030
7,122,266,33,3,107266033
7,122,266,39,1,107266039
7,122,267,1,1,107267001
7,122,267,2,1,107267002
7,122,267,6,1,107267006
7,122,267,10,2,107267010
7,122,267,11,1,107267011
7,122,267,13,2,107267013
7,122,267,14,1,107267014
7,122,267,23,1,107267023
7,122,267,24,1,107267024
7,122,267,25,1,107267025
7,122,267,37,1,107267037
7,122,267,39,1,107267039
7,122,267,45,2,107267045
7,122,267,49,1,107267049
7,122,267,50,1,107267050
7,124,263,2,1,107263002
7,124,263,6,1,107263006
7,124,263,7,1,107263007
7,124,263,12,1,107263012
7,124,263,15,1,107263015
7,124,263,21,1,107263021
7,124,263,22,1,107263022
7,124,263,28,1,107263028
7,124,263,32,1,107263032
7,124,263,36,1,107263036
7,124,263,41,1,107263041
7,124,263,43,1,107263043
7,124,263,44,1,107263044
7,124,263,45,1,107263045
7,124,263,46,1,107263046
7,124,264,2,1,107264002
7,124,264,3,1,107264003
7,124,264,4,1,107264004
7,124,264,6,1,107264006
7,124,264,8,1,107264008
7,124,264,9,1,107264009
7,124,264,17,1,107264017
7,124,264,21,1,107264021
7,124,264,22,1,107264022
7,124,264,23,1,107264023
7,124,264,32,1,107264032
7,124,264,33,1,107264033
7,124,264,34,1,107264034
7,124,264,35,1,107264035
7,124,264,36,1,107264036
7,125,270,1,2,107270001
7,125,270,5,5,107270005
7,125,270,9,1,107270009
7,125,270,13,1,107270013
7,125,270,18,1,107270018
7,125,270,19,1,107270019
7,125,270,25,,107270025
7,125,270,27,1,107270027
7,125,270,28,1,107270028
7,125,270,29,1,107270029
7,125,270,30,1,107270030
7,125,270,34,1,107270034
7,125,270,35,4,107270035
7,125,270,37,1,107270037
7,125,270,39,1,107270039
7,126,271,3,2,107271003
7,126,271,4,1,107271004
7,126,271,5,1,107271005
7,126,271,6,1,107271006
7,126,271,8,1,107271008
7,126,271,12,1,107271012
7,126,271,14,1,107271014
7,126,271,17,1,107271017
7,126,271,18,1,107271018
7,126,271,23,1,107271023
7,126,271,24,1,107271024
7,126,271,26,1,107271026
7,126,271,28,1,107271028
7,126,271,30,1,107271030
7,126,271,32,1,107271032
7,126,272,1,1,107272001
7,126,272,2,1,107272002
7,126,272,3,1,107272003
7,126,272,5,1,107272005
7,126,272,6,1,107272006
7,126,272,7,1,107272007
7,126,272,8,1,107272008
7,126,272,9,1,107272009
7,126,272,10,1,107272010
7,126,272,11,1,107272011
7,126,272,12,1,107272012
7,126,272,13,1,107272013
7,126,272,16,1,107272016
7,126,272,17,2,107272017
7,126,272,18,1,107272018
7,127,250,1,1,107250001
7,127,250,4,1,107250004
7,127,250,8,1,107250008
7,127,250,12,1,107250012
7,127,250,16,1,107250016
7,127,250,23,1,107250023
7,127,250,24,1,107250024
7,127,250,27,1,107250027
7,127,250,28,2,107250028
7,127,250,29,2,107250029
7,127,250,32,1,107250032
7,127,250,44,1,107250044
7,127,250,45,1,107250045
7,127,250,49,1,107250049
7,127,250,50,1,107250050
7,127,251,3,1,107251003
7,127,251,8,1,107251008
7,127,251,13,1,107251013
7,127,251,23,1,107251023
7,127,251,31,1,107251031
7,127,251,34,1,107251034
7,127,251,36,1,107251036
7,127,251,38,1,107251038
7,127,251,39,1,107251039
7,127,251,46,1,107251046
7,127,251,51,1,107251051
7,127,251,58,1,107251058
7,127,251,60,1,107251060
7,127,251,91,1,107251091
7,127,251,92,1,107251092
7,128,252,8,1,107252008
7,128,252,11,1,107252011
7,128,252,14,1,107252014
7,128,252,19,1,107252019
7,128,252,23,1,107252023
7,128,252,24,1,107252024
7,128,252,26,1,107252026
7,128,252,30,1,107252030
7,128,252,32,1,107252032
7,128,252,35,1,107252035
7,128,252,36,1,107252036
7,128,252,41,1,107252041
7,128,252,55,1,107252055
7,128,252,59,1,107252059
7,128,252,60,1,107252060
7,130,249,1,1,107249001
7,130,249,3,1,107249003
7,130,249,8,1,107249008
7,130,249,9,1,107249009
7,130,249,11,1,107249011
7,130,249,21,1,107249021
7,130,249,25,1,107249025
7,130,249,29,1,107249029
7,130,249,32,1,107249032
7,130,249,33,1,107249033
7,130,249,36,,107249036
7,130,249,42,1,107249042
7,130,249,43,1,107249043
7,130,249,51,1,107249051
7,130,249,61,1,107249061
7,132,262,1,1,107262001
7,132,262,3,1,107262003
7,132,262,4,1,107262004
7,132,262,7,1,107262007
7,132,262,8,1,107262008
7,132,262,9,1,107262009
7,132,262,10,1,107262010
7,132,262,12,1,107262012
7,132,262,13,1,107262013
7,132,262,16,1,107262016
7,132,262,17,1,107262017
7,132,262,18,1,107262018
7,132,262,20,1,107262020
7,132,262,22,1,107262022
7,132,262,23,1,107262023
7,133,259,1,1,107259001
7,133,259,2,1,107259002
7,133,259,6,1,107259006
7,133,259,8,2,107259008
7,133,259,10,1,107259010
7,133,259,11,1,107259011
7,133,259,12,,107259012
7,133,259,13,1,107259013
7,133,259,15,1,107259015
7,133,259,16,1,107259016
7,133,259,17,1,107259017
