Date,MXWO,,
8/08/2002,821.49,,
7/08/2002,798.21,,
6/08/2002,787.16,,
5/08/2002,772.99,,
2/08/2002,795.79,,
1/08/2002,806.19,,
31/07/2002,830.55,,
30/07/2002,826.75,,
29/07/2002,821.13,,
26/07/2002,785.78,,
25/07/2002,782.04,,
24/07/2002,776.16,,
23/07/2002,756.7,,
22/07/2002,776.93,,
19/07/2002,806.14,,
18/07/2002,835.13,,
17/07/2002,842.75,,
16/07/2002,832.66,,
15/07/2002,841.38,,
12/07/2002,853.37,,
11/07/2002,855.42,,
10/07/2002,862.32,,
9/07/2002,889.66,,
8/07/2002,901.81,,
5/07/2002,905.02,,
4/07/2002,877.16,,
3/07/2002,873.24,,
2/07/2002,877.57,,
1/07/2002,896.83,,
28/06/2002,907.81,,
27/06/2002,895.86,,
26/06/2002,884.67,,
25/06/2002,888.54,,
24/06/2002,893.16,,
21/06/2002,894.9,,
20/06/2002,904.24,,
19/06/2002,913.96,,
18/06/2002,927.55,,
17/06/2002,925.84,,
14/06/2002,905.7,,
13/06/2002,914.73,,
12/06/2002,924.73,,
11/06/2002,926.64,,
10/06/2002,934.33,,
7/06/2002,933.08,,
6/06/2002,938.78,,
5/06/2002,948.98,,
4/06/2002,948.83,,
3/06/2002,953.86,,
31/05/2002,967.85,,
30/05/2002,967.19,,
29/05/2002,970.51,,
28/05/2002,974.79,,
27/05/2002,979.13,,
24/05/2002,980.38,,
23/05/2002,986.02,,
22/05/2002,981.83,,
21/05/2002,979.27,,
20/05/2002,986.32,,
17/05/2002,994.87,,
16/05/2002,986.61,,
15/05/2002,982.05,,
14/05/2002,979.06,,
13/05/2002,967.7,,
10/05/2002,956.61,,
9/05/2002,967.25,,
8/05/2002,975.92,,
7/05/2002,949.59,,
6/05/2002,957.17,,
3/05/2002,968.42,,
2/05/2002,972.5,,
1/05/2002,975.2,,
30/04/2002,968.25,,
29/04/2002,961.35,,
26/04/2002,967.58,,
25/04/2002,977.54,,
24/04/2002,978.13,,
23/04/2002,982.32,,
22/04/2002,986.97,,
19/04/2002,996.91,,
18/04/2002,997.13,,
17/04/2002,998.04,,
16/04/2002,995.6,,
15/04/2002,975.6,,
12/04/2002,976.24,,
11/04/2002,973.53,,
10/04/2002,991.98,,
9/04/2002,981.7,,
8/04/2002,986.18,,
5/04/2002,990.93,,
4/04/2002,993.6,,
3/04/2002,994.95,,
2/04/2002,999.75,,
1/04/2002,1005.05,,
29/03/2002,1003.6,,
28/03/2002,1005.52,,
27/03/2002,999.95,,
26/03/2002,996.77,,
25/03/2002,994.06,,
22/03/2002,1006.18,,
21/03/2002,1010.18,,
20/03/2002,1011.37,,
19/03/2002,1024.42,,
18/03/2002,1018.9,,
15/03/2002,1020.33,,
14/03/2002,1009.97,,
13/03/2002,1006.79,,
12/03/2002,1014.24,,
11/03/2002,1022.27,,
8/03/2002,1020.41,,
7/03/2002,1016.82,,
6/03/2002,1011.18,,
5/03/2002,999.79,,
4/03/2002,1005.09,,
1/03/2002,980.73,,
28/02/2002,962.73,,
27/02/2002,963.41,,
26/02/2002,958.54,,
25/02/2002,957.99,,
22/02/2002,946.27,,
21/02/2002,942.52,,
20/02/2002,946.23,,
19/02/2002,942.28,,
18/02/2002,959.57,,
15/02/2002,961.94,,
14/02/2002,970.53,,
13/02/2002,968.04,,
12/02/2002,961.07,,
11/02/2002,962.11,,
8/02/2002,949.11,,
7/02/2002,939.36,,
6/02/2002,937.04,,
5/02/2002,943.32,,
4/02/2002,951.28,,
1/02/2002,967.44,,
31/01/2002,972.42,,
30/01/2002,959.97,,
29/01/2002,959.17,,
28/01/2002,980.64,,
25/01/2002,978.14,,
24/01/2002,982.12,,
23/01/2002,977.35,,
22/01/2002,971.61,,
21/01/2002,978.57,,
18/01/2002,980.08,,
17/01/2002,985.3,,
16/01/2002,977.39,,
15/01/2002,992.22,,
14/01/2002,988.18,,
11/01/2002,997.01,,
10/01/2002,1001.98,,
9/01/2002,1004.58,,
8/01/2002,1008.68,,
7/01/2002,1016.53,,
4/01/2002,1023.49,,
3/01/2002,1017.72,,
2/01/2002,1006.93,,
1/01/2002,1003.52,,
31/12/2001,1003.52,,
28/12/2001,1007.97,,
27/12/2001,1003.83,,
26/12/2001,991.83,,
25/12/2001,989.67,,
24/12/2001,990,,
21/12/2001,992.43,,
20/12/2001,989.63,,
19/12/2001,996.09,,
18/12/2001,995.93,,
17/12/2001,991.78,,
14/12/2001,979.91,,
13/12/2001,980.22,,
12/12/2001,996.17,,
11/12/2001,994.3,,
10/12/2001,996.58,,
7/12/2001,1013.71,,
6/12/2001,1022.87,,
5/12/2001,1021.41,,
4/12/2001,998.67,,
3/12/2001,987.28,,
30/11/2001,997.93,,
29/11/2001,992.73,,
28/11/2001,987.21,,
27/11/2001,1001.75,,
26/11/2001,1008.55,,
23/11/2001,1002.48,,
22/11/2001,998.83,,
21/11/2001,995.57,,
20/11/2001,1001.18,,
19/11/2001,1008.05,,
16/11/2001,998.96,,
15/11/2001,997,,
14/11/2001,993.92,,
13/11/2001,991.42,,
12/11/2001,977.82,,
9/11/2001,986.33,,
8/11/2001,988.74,,
7/11/2001,981.88,,
6/11/2001,983.04,,
5/11/2001,973.13,,
2/11/2001,960.79,,
1/11/2001,959.32,,
31/10/2001,943.2,,
30/10/2001,943.17,,
29/10/2001,959.09,,
26/10/2001,976.42,,
25/10/2001,969.86,,
24/10/2001,966.67,,
23/10/2001,964.73,,
22/10/2001,959.57,,
19/10/2001,949.26,,
18/10/2001,953.15,,
17/10/2001,965.27,,
16/10/2001,968.14,,
15/10/2001,960.87,,
12/10/2001,968.05,,
11/10/2001,969.01,,
10/10/2001,957.24,,
9/10/2001,941.8,,
8/10/2001,948.19,,
5/10/2001,952.51,,
4/10/2001,951.37,,
3/10/2001,942.58,,
2/10/2001,932.32,,
1/10/2001,921.98,,
28/09/2001,926.02,,
27/09/2001,906.52,,
26/09/2001,898.61,,
25/09/2001,899.19,,
24/09/2001,888.68,,
21/09/2001,856.6,,
20/09/2001,879.46,,
19/09/2001,907.64,,
18/09/2001,917.06,,
17/09/2001,921.02,,
14/09/2001,946.33,,
13/09/2001,954.49,,
12/09/2001,949.19,,
11/09/2001,953.55,,
10/09/2001,968.08,,
7/09/2001,971.41,,
6/09/2001,985.59,,
5/09/2001,1004.78,,
4/09/2001,1012.49,,
3/09/2001,1009.94,,
31/08/2001,1016.73,,
30/08/2001,1014.6,,
29/08/2001,1033.2,,
28/08/2001,1041.83,,
27/08/2001,1055.32,,
24/08/2001,1057.95,,
23/08/2001,1042.02,,
22/08/2001,1047.2,,
21/08/2001,1040.49,,
20/08/2001,1042.75,,
17/08/2001,1041.46,,
16/08/2001,1055.82,,
15/08/2001,1059.08,,
14/08/2001,1059.3,,
13/08/2001,1054.73,,
10/08/2001,1053.9,,
9/08/2001,1050.24,,
8/08/2001,1055.56,,
7/08/2001,1070.44,,
6/08/2001,1068.05,,
3/08/2001,1076.81,,
2/08/2001,1082.97,,
1/08/2001,1075.67,,
31/07/2001,1069.67,,
30/07/2001,1060.17,,
27/07/2001,1058.54,,
26/07/2001,1053.15,,
25/07/2001,1046.54,,
24/07/2001,1039.12,,
23/07/2001,1049.46,,
20/07/2001,1063.46,,
19/07/2001,1066.98,,
18/07/2001,1058.78,,
17/07/2001,1060.6,,
16/07/2001,1060.29,,
13/07/2001,1066.91,,
12/07/2001,1062.59,,
11/07/2001,1045.7,,
10/07/2001,1049.79,,
9/07/2001,1056.09,,
6/07/2001,1050.75,,
5/07/2001,1071.72,,
4/07/2001,1086.94,,
3/07/2001,1090.63,,
2/07/2001,1095.41,,
29/06/2001,1084.79,,
28/06/2001,1080.88,,
27/06/2001,1074.66,,
26/06/2001,1078.83,,
25/06/2001,1085.17,,
22/06/2001,1087.42,,
21/06/2001,1090.43,,
20/06/2001,1081.7,,
19/06/2001,1079.16,,
18/06/2001,1077.86,,
15/06/2001,1085.37,,
14/06/2001,1091.97,,
13/06/2001,1103.44,,
12/06/2001,1106.23,,
11/06/2001,1113.11,,
8/06/2001,1125.45,,
7/06/2001,1132.69,,
6/06/2001,1128.34,,
5/06/2001,1137.82,,
4/06/2001,1127.68,,
1/06/2001,1122.64,,
31/05/2001,1121.09,,
30/05/2001,1120.56,,
29/05/2001,1136.42,,
28/05/2001,1143.95,,
25/05/2001,1143.75,,
24/05/2001,1154.27,,
23/05/2001,1153.57,,
22/05/2001,1166.37,,
21/05/2001,1168.5,,
18/05/2001,1155.99,,
17/05/2001,1155.64,,
16/05/2001,1148.86,,
15/05/2001,1131.69,,
14/05/2001,1125.21,,
11/05/2001,1132.91,,
10/05/2001,1141.98,,
9/05/2001,1137.11,,
8/05/2001,1144.19,,
7/05/2001,1151.14,,
4/05/2001,1150.75,,
3/05/2001,1139.21,,
2/05/2001,1153.8,,
1/05/2001,1153.09,,
30/04/2001,1138.09,,
27/04/2001,1137.86,,
26/04/2001,1128.38,,
25/04/2001,1120.2,,
24/04/2001,1108.9,,
23/04/2001,1117.04,,
20/04/2001,1130.58,,
19/04/2001,1135.06,,
18/04/2001,1118.76,,
17/04/2001,1085.9,,
16/04/2001,1082.29,,
13/04/2001,1088.11,,
12/04/2001,1088.62,,
11/04/2001,1075.41,,
10/04/2001,1075.24,,
9/04/2001,1057.97,,
6/04/2001,1053.08,,
5/04/2001,1062.65,,
4/04/2001,1031.47,,
3/04/2001,1024.6,,
2/04/2001,1050.52,,
30/03/2001,1061.26,,
29/03/2001,1055.2,,
28/03/2001,1065.4,,
27/03/2001,1086.02,,
26/03/2001,1063.74,,
23/03/2001,1039.65,,
22/03/2001,1014.63,,
21/03/2001,1039.6,,
20/03/2001,1052.21,,
19/03/2001,1059.48,,
16/03/2001,1050.53,,
15/03/2001,1075.17,,
14/03/2001,1066.23,,
13/03/2001,1090.84,,
12/03/2001,1093.1,,
9/03/2001,1133.75,,
8/03/2001,1152.92,,
7/03/2001,1152.02,,
6/03/2001,1149.1,,
5/03/2001,1135.52,,
2/03/2001,1130.22,,
1/03/2001,1137.19,,
28/02/2001,1137.88,,
27/02/2001,1149.08,,
26/02/2001,1150.12,,
23/02/2001,1134.8,,
22/02/2001,1142.87,,
21/02/2001,1146.8,,
20/02/2001,1162.4,,
19/02/2001,1179.56,,
16/02/2001,1180.34,,
15/02/2001,1196.28,,
14/02/2001,1191.44,,
13/02/2001,1198.79,,
12/02/2001,1207.96,,
9/02/2001,1194.63,,
8/02/2001,1207.95,,
7/02/2001,1219.2,,
6/02/2001,1230.11,,
5/02/2001,1232.54,,
2/02/2001,1229.95,,
1/02/2001,1249.18,,
31/01/2001,1244.22,,
30/01/2001,1243.55,,
29/01/2001,1236.39,,
26/01/2001,1231.86,,
25/01/2001,1233.86,,
24/01/2001,1236.39,,
23/01/2001,1238.2,,
22/01/2001,1229.82,,
19/01/2001,1229.6,,
18/01/2001,1233.7,,
17/01/2001,1219.39,,
16/01/2001,1212.34,,
15/01/2001,1210.64,,
12/01/2001,1211.98,,
11/01/2001,1213.19,,
10/01/2001,1202.42,,
9/01/2001,1200.3,,
8/01/2001,1206.86,,
5/01/2001,1211.43,,
4/01/2001,1227.17,,
3/01/2001,1227.49,,
2/01/2001,1201.87,,
1/01/2001,1221.25,,
29/12/2000,1221.25,,
28/12/2000,1222.04,,
27/12/2000,1219.15,,
26/12/2000,1206.91,,
25/12/2000,1201.88,,
22/12/2000,1197.95,,
21/12/2000,1179.3,,
20/12/2000,1178.16,,
19/12/2000,1207.5,,
18/12/2000,1216.82,,
15/12/2000,1211.47,,
14/12/2000,1233.08,,
13/12/2000,1245.03,,
12/12/2000,1253.39,,
11/12/2000,1259.1,,
8/12/2000,1245.38,,
7/12/2000,1230.66,,
6/12/2000,1236.41,,
5/12/2000,1248.26,,
4/12/2000,1216.2,,
1/12/2000,1210.53,,
30/11/2000,1203.05,,
29/11/2000,1218.67,,
28/11/2000,1217.8,,
27/11/2000,1227.6,,
24/11/2000,1214.76,,
23/11/2000,1200.92,,
22/11/2000,1198.67,,
21/11/2000,1222.02,,
20/11/2000,1221.84,,
17/11/2000,1243.87,,
16/11/2000,1248.52,,
15/11/2000,1264.26,,
14/11/2000,1258.67,,
13/11/2000,1235.31,,
10/11/2000,1252.45,,
9/11/2000,1274.76,,
8/11/2000,1284.65,,
7/11/2000,1299.05,,
6/11/2000,1300.05,,
3/11/2000,1295.78,,
2/11/2000,1293.27,,
1/11/2000,1288.21,,
31/10/2000,1282.14,,
30/10/2000,1261.5,,
27/10/2000,1253.72,,
26/10/2000,1238.11,,
25/10/2000,1240.83,,
24/10/2000,1264.39,,
23/10/2000,1255.08,,
20/10/2000,1252.56,,
19/10/2000,1244.27,,
18/10/2000,1216.99,,
17/10/2000,1228.02,,
16/10/2000,1245.87,,
13/10/2000,1247.98,,
12/10/2000,1226.48,,
11/10/2000,1247.31,,
10/10/2000,1269.42,,
9/10/2000,1276.51,,
6/10/2000,1289.48,,
5/10/2000,1305.72,,
4/10/2000,1304.13,,
3/10/2000,1302.84,,
2/10/2000,1307.24,,
29/09/2000,1305.24,,
28/09/2000,1312.46,,
27/09/2000,1297.53,,
26/09/2000,1299.7,,
25/09/2000,1308.01,,
22/09/2000,1309.53,,
21/09/2000,1303.03,,
20/09/2000,1308.38,,
19/09/2000,1316.4,,
18/09/2000,1307.98,,
15/09/2000,1326.19,,
14/09/2000,1336.42,,
13/09/2000,1335.75,,
12/09/2000,1336.41,,
11/09/2000,1345.15,,
8/09/2000,1353.77,,
7/09/2000,1365.52,,
6/09/2000,1364.4,,
5/09/2000,1380.38,,
4/09/2000,1398.42,,
1/09/2000,1395.15,,
31/08/2000,1379.87,,
30/08/2000,1374.85,,
29/08/2000,1383.41,,
28/08/2000,1388.21,,
25/08/2000,1383.45,,
24/08/2000,1378.79,,
23/08/2000,1374.6,,
22/08/2000,1371.26,,
21/08/2000,1370.97,,
18/08/2000,1370.69,,
17/08/2000,1374.48,,
16/08/2000,1371.31,,
15/08/2000,1370.86,,
14/08/2000,1369.14,,
11/08/2000,1357.52,,
10/08/2000,1353.64,,
9/08/2000,1356.35,,
8/08/2000,1356.3,,
7/08/2000,1357.17,,
4/08/2000,1345.52,,
3/08/2000,1336.49,,
2/08/2000,1341.13,,
1/08/2000,1343.45,,
31/07/2000,1337.65,,
28/07/2000,1329.38,,
27/07/2000,1353.73,,
26/07/2000,1364.08,,
25/07/2000,1374.14,,
24/07/2000,1369.57,,
21/07/2000,1377.75,,
20/07/2000,1391.49,,
19/07/2000,1381.31,,
18/07/2000,1389.23,,
17/07/2000,1405.83,,
14/07/2000,1404.51,,
13/07/2000,1395.93,,
12/07/2000,1400.19,,
11/07/2000,1396.12,,
10/07/2000,1395.88,,
7/07/2000,1394.35,,
6/07/2000,1378.76,,
5/07/2000,1376.18,,
4/07/2000,1388.26,,
3/07/2000,1388.85,,
30/06/2000,1377.72,,
29/06/2000,1366.25,,
28/06/2000,1376.13,,
27/06/2000,1369.55,,
26/06/2000,1368.01,,
23/06/2000,1365.73,,
22/06/2000,1374.65,,
21/06/2000,1390.58,,
20/06/2000,1394.38,,
19/06/2000,1392.61,,
16/06/2000,1380.48,,
15/06/2000,1385.13,,
14/06/2000,1390.05,,
13/06/2000,1387.1,,
12/06/2000,1376.86,,
9/06/2000,1379.61,,
8/06/2000,1385.37,,
7/06/2000,1391.89,,
6/06/2000,1390.11,,
5/06/2000,1388.46,,
2/06/2000,1390.18,,
1/06/2000,1356.12,,
31/05/2000,1334.14,,
30/05/2000,1337.95,,
29/05/2000,1307.96,,
26/05/2000,1302.29,,
25/05/2000,1301.02,,
24/05/2000,1300.42,,
23/05/2000,1295.39,,
22/05/2000,1302.55,,
19/05/2000,1314.59,,
18/05/2000,1340.34,,
17/05/2000,1345.57,,
16/05/2000,1369.78,,
15/05/2000,1352.21,,
12/05/2000,1344.75,,
11/05/2000,1327.87,,
10/05/2000,1317.04,,
9/05/2000,1335.83,,
8/05/2000,1348.43,,
5/05/2000,1357.15,,
4/05/2000,1345.56,,
3/05/2000,1348.08,,
2/05/2000,1378.14,,
1/05/2000,1379.51,,
28/04/2000,1370.11,,
27/04/2000,1369.97,,
26/04/2000,1379.56,,
25/04/2000,1384.11,,
24/04/2000,1363.39,,
21/04/2000,1362.52,,
20/04/2000,1362.99,,
19/04/2000,1357.04,,
18/04/2000,1360.99,,
17/04/2000,1333.9,,
14/04/2000,1329.98,,
13/04/2000,1384.06,,
12/04/2000,1402.15,,
11/04/2000,1417.99,,
10/04/2000,1429.58,,
7/04/2000,1432.62,,
6/04/2000,1421.05,,
5/04/2000,1411.03,,
4/04/2000,1420.99,,
3/04/2000,1426.94,,
31/03/2000,1431.94,,
30/03/2000,1419.58,,
29/03/2000,1443.74,,
28/03/2000,1445.78,,
27/03/2000,1448.76,,
24/03/2000,1447.93,,
23/03/2000,1436.53,,
22/03/2000,1421.47,,
21/03/2000,1421.68,,
20/03/2000,1402.37,,
17/03/2000,1399.44,,
16/03/2000,1392.79,,
15/03/2000,1348.61,,
14/03/2000,1342.83,,
13/03/2000,1353.89,,
10/03/2000,1373.68,,
9/03/2000,1375.57,,
8/03/2000,1354.19,,
7/03/2000,1356.14,,
6/03/2000,1375.61,,
3/03/2000,1383.94,,
2/03/2000,1370.66,,
1/03/2000,1359.03,,
29/02/2000,1340.58,,
28/02/2000,1330.35,,
25/02/2000,1332.04,,
24/02/2000,1337.98,,
23/02/2000,1342,,
22/02/2000,1330.4,,
21/02/2000,1323.54,,
18/02/2000,1333.48,,
17/02/2000,1356.94,,
16/02/2000,1350.4,,
15/02/2000,1353.77,,
14/02/2000,1359.94,,
11/02/2000,1365,,
10/02/2000,1379.69,,
9/02/2000,1381.36,,
8/02/2000,1391.96,,
7/02/2000,1374.92,,
4/02/2000,1380.88,,
3/02/2000,1378.74,,
2/02/2000,1356.33,,
1/02/2000,1348.85,,
31/01/2000,1338.25,,
28/01/2000,1334.47,,
27/01/2000,1357.12,,
26/01/2000,1355.46,,
25/01/2000,1352.8,,
24/01/2000,1357.16,,
21/01/2000,1376.52,,
20/01/2000,1380.78,,
19/01/2000,1386.18,,
18/01/2000,1391.6,,
17/01/2000,1408.31,,
14/01/2000,1402.14,,
13/01/2000,1390.3,,
12/01/2000,1377.98,,
11/01/2000,1386.34,,
10/01/2000,1391.11,,
7/01/2000,1375.88,,
6/01/2000,1344.06,,
5/01/2000,1359.54,,
4/01/2000,1378.31,,
3/01/2000,1422.18,,
31/12/1999,1420.89,,
30/12/1999,1419.18,,
29/12/1999,1412.61,,
28/12/1999,1406.64,,
27/12/1999,1402.09,,
24/12/1999,1405.08,,
23/12/1999,1401.23,,
22/12/1999,1381,,
21/12/1999,1370.74,,
20/12/1999,1365.97,,
17/12/1999,1362.31,,
16/12/1999,1358.41,,
15/12/1999,1347.09,,
14/12/1999,1345.89,,
13/12/1999,1354.65,,
10/12/1999,1356.69,,
9/12/1999,1352.66,,
8/12/1999,1348.39,,
7/12/1999,1353.63,,
6/12/1999,1355.2,,
3/12/1999,1350.78,,
2/12/1999,1330.2,,
1/12/1999,1324.35,,
30/11/1999,1315.68,,
29/11/1999,1336,,
26/11/1999,1341.77,,
25/11/1999,1336.96,,
24/11/1999,1330.22,,
23/11/1999,1329.19,,
22/11/1999,1333.18,,
19/11/1999,1332.78,,
18/11/1999,1333.91,,
17/11/1999,1323.27,,
16/11/1999,1322.9,,
15/11/1999,1310.42,,
12/11/1999,1308.16,,
11/11/1999,1303.93,,
10/11/1999,1296.32,,
9/11/1999,1286.64,,
8/11/1999,1288.73,,
5/11/1999,1286.96,,
4/11/1999,1286.29,,
3/11/1999,1276.99,,
2/11/1999,1273.58,,
1/11/1999,1276.33,,
29/10/1999,1280.94,,
28/10/1999,1257.36,,
27/10/1999,1230.6,,
26/10/1999,1228.61,,
25/10/1999,1231.31,,
22/10/1999,1234.74,,
21/10/1999,1221.39,,
20/10/1999,1224.05,,
19/10/1999,1208.33,,
18/10/1999,1197.4,,
15/10/1999,1203.51,,
14/10/1999,1226.16,,
13/10/1999,1225.69,,
12/10/1999,1246.41,,
11/10/1999,1257.98,,
8/10/1999,1255.99,,
7/10/1999,1249.57,,
6/10/1999,1246.98,,
5/10/1999,1233.4,,
4/10/1999,1233.85,,
1/10/1999,1220.45,,
30/09/1999,1218.9,,
29/09/1999,1205.69,,
28/09/1999,1213.25,,
27/09/1999,1211.34,,
24/09/1999,1207.6,,
23/09/1999,1217.66,,
22/09/1999,1231.33,,
21/09/1999,1237.17,,
20/09/1999,1247.96,,
17/09/1999,1243.91,,
16/09/1999,1237.62,,
15/09/1999,1244.12,,
14/09/1999,1254.82,,
13/09/1999,1259.83,,
10/09/1999,1264,,
9/09/1999,1264.33,,
8/09/1999,1255.02,,
7/09/1999,1258.79,,
6/09/1999,1265.64,,
3/09/1999,1260.55,,
2/09/1999,1238.01,,
1/09/1999,1245.55,,
31/08/1999,1232.16,,
30/08/1999,1243.74,,
27/08/1999,1253.2,,
26/08/1999,1259.31,,
25/08/1999,1271.83,,
24/08/1999,1262.79,,
23/08/1999,1263.89,,
20/08/1999,1246.37,,
19/08/1999,1231.58,,
18/08/1999,1236.42,,
17/08/1999,1238.22,,
16/08/1999,1233.12,,
13/08/1999,1225.2,,
12/08/1999,1207.63,,
11/08/1999,1199.96,,
10/08/1999,1191.55,,
9/08/1999,1203.81,,
6/08/1999,1206.85,,
5/08/1999,1215.72,,
4/08/1999,1221.81,,
3/08/1999,1229.54,,
2/08/1999,1232.7,,
30/07/1999,1235.7,,
29/07/1999,1232.56,,
28/07/1999,1245.88,,
27/07/1999,1240.96,,
26/07/1999,1232.35,,
23/07/1999,1235.57,,
22/07/1999,1244.95,,
21/07/1999,1259.44,,
20/07/1999,1261.65,,
19/07/1999,1276.75,,
16/07/1999,1281.04,,
15/07/1999,1280.4,,
14/07/1999,1267.29,,
13/07/1999,1260.53,,
12/07/1999,1266.61,,
9/07/1999,1267.78,,
8/07/1999,1263.49,,
7/07/1999,1267.55,,
6/07/1999,1269.73,,
5/07/1999,1273.37,,
2/07/1999,1264.82,,
1/07/1999,1255.69,,
30/06/1999,1240.75,,
29/06/1999,1234.29,,
28/06/1999,1224.86,,
25/06/1999,1217.92,,
24/06/1999,1214.9,,
23/06/1999,1226.01,,
22/06/1999,1234.34,,
21/06/1999,1241.39,,
18/06/1999,1236,,
17/06/1999,1232.85,,
16/06/1999,1224.08,,
15/06/1999,1209.11,,
14/06/1999,1205.17,,
11/06/1999,1212.4,,
10/06/1999,1210.15,,
9/06/1999,1217.77,,
8/06/1999,1214.13,,
7/06/1999,1215.79,,
4/06/1999,1207.79,,
3/06/1999,1192.06,,
2/06/1999,1188.6,,
1/06/1999,1186.63,,
31/05/1999,1186.7,,
28/05/1999,1186.47,,
27/05/1999,1175.7,,
26/05/1999,1191.73,,
25/05/1999,1185.38,,
24/05/1999,1200.1,,
21/05/1999,1212,,
20/05/1999,1218.26,,
19/05/1999,1217.53,,
18/05/1999,1212.2,,
17/05/1999,1210.73,,
14/05/1999,1220.96,,
13/05/1999,1241.95,,
12/05/1999,1240.02,,
11/05/1999,1239.79,,
10/05/1999,1236.9,,
7/05/1999,1237.43,,
6/05/1999,1236.76,,
5/05/1999,1236.96,,
4/05/1999,1232.99,,
3/05/1999,1242.97,,
30/04/1999,1233.06,,
29/04/1999,1237.11,,
28/04/1999,1244.93,,
27/04/1999,1252.1,,
26/04/1999,1243.68,,
23/04/1999,1238.96,,
22/04/1999,1236.3,,
21/04/1999,1221.82,,
20/04/1999,1208.76,,
19/04/1999,1209.93,,
16/04/1999,1221.6,,
15/04/1999,1223.2,,
14/04/1999,1232.56,,
13/04/1999,1240.47,,
12/04/1999,1240.06,,
9/04/1999,1235.37,,
8/04/1999,1233.93,,
7/04/1999,1219.7,,
6/04/1999,1211.39,,
5/04/1999,1204.22,,
2/04/1999,1193.58,,
1/04/1999,1195.05,,
31/03/1999,1187.55,,
30/03/1999,1188.22,,
29/03/1999,1192.06,,
26/03/1999,1174.08,,
25/03/1999,1183.61,,
24/03/1999,1166.57,,
23/03/1999,1169.62,,
22/03/1999,1193.97,,
19/03/1999,1198.6,,
18/03/1999,1199.03,,
17/03/1999,1195.04,,
16/03/1999,1197.56,,
15/03/1999,1194.8,,
12/03/1999,1187.06,,
11/03/1999,1183.27,,
10/03/1999,1175.7,,
9/03/1999,1166.19,,
8/03/1999,1163.3,,
5/03/1999,1159.85,,
4/03/1999,1131.53,,
3/03/1999,1123.45,,
2/03/1999,1126.57,,
1/03/1999,1132.39,,
26/02/1999,1141.33,,
25/02/1999,1146.95,,
24/02/1999,1151.82,,
23/02/1999,1157.91,,
22/02/1999,1154.13,,
19/02/1999,1134.8,,
18/02/1999,1136,,
17/02/1999,1130.62,,
16/02/1999,1141.1,,
15/02/1999,1137.7,,
12/02/1999,1137.65,,
11/02/1999,1144.02,,
10/02/1999,1124.51,,
9/02/1999,1123.73,,
8/02/1999,1144.98,,
5/02/1999,1147.14,,
4/02/1999,1155.37,,
3/02/1999,1168.9,,
2/02/1999,1170.28,,
1/02/1999,1175.22,,
29/01/1999,1173.84,,
28/01/1999,1164.8,,
27/01/1999,1154.44,,
26/01/1999,1159.55,,
25/01/1999,1147.78,,
22/01/1999,1142.25,,
21/01/1999,1160,,
20/01/1999,1173.63,,
19/01/1999,1166.88,,
18/01/1999,1163.95,,
15/01/1999,1154.06,,
14/01/1999,1136.86,,
13/01/1999,1144.76,,
12/01/1999,1160.45,,
11/01/1999,1180.41,,
8/01/1999,1190.77,,
7/01/1999,1191.63,,
6/01/1999,1195.45,,
5/01/1999,1173.34,,
4/01/1999,1161.52,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
