Date,DAX,DJI,FTSE,HSI,NKI,SP500
2/08/2011,7323.24,12233.15,6091.33,23484.3,10635.98,1324.57
2/09/2011,7320.9,12239.89,6052.29,23164.03,10617.83,1320.88
2/10/2011,7340.28,12229.29,6020.01,22708.62,10605.65,1321.87
2/11/2011,7371.2,12273.26,6062.9,22828.92,10605.65,1329.15
2/14/2011,7396.63,12268.19,6060.09,23121.06,10725.54,1332.32
2/15/2011,7400.04,12226.64,6037.08,22899.78,10746.67,1328.01
2/16/2011,7414.3,12288.17,6085.27,23156.97,10808.29,1336.32
2/17/2011,7405.51,12318.14,6087.38,23301.84,10836.64,1340.43
2/18/2011,7426.81,12391.25,6082.99,23595.24,10842.8,1343.01
2/21/2011,7321.81,12391.25,6014.8,23485.42,10857.53,1343.01
2/22/2011,7318.35,12212.79,5996.76,22990.81,10664.7,1315.44
2/23/2011,7194.6,12105.78,5923.53,22906.9,10579.1,1307.4
2/24/2011,7130.5,12068.5,5919.98,22601.04,10452.71,1306.1
2/25/2011,7185.17,12130.45,6001.2,23012.37,10526.76,1319.88
2/28/2011,7272.32,12226.34,5994.01,23338.02,10624.09,1327.22
3/01/2011,7223.3,12058.02,5935.76,23396.42,10754.03,1306.33
3/02/2011,7181.12,12066.8,5914.89,23048.66,10492.38,1308.44
3/03/2011,7225.96,12258.2,6005.09,23122.42,10586.02,1330.97
3/04/2011,7178.9,12169.88,5990.39,23408.86,10693.66,1321.15
3/07/2011,7161.93,12090.03,5973.78,23313.19,10505.02,1310.13
3/08/2011,7164.75,12214.38,5974.76,23711.7,10525.19,1321.82
3/09/2011,7131.8,12213.09,5937.3,23810.11,10589.5,1320.02
3/10/2011,7063.09,11984.61,5845.29,23614.89,10434.38,1295.11
3/11/2011,6981.49,12044.4,5828.67,23249.78,10254.43,1304.28
3/14/2011,6866.63,11993.16,5775.24,23345.88,9620.49,1296.39
3/15/2011,6647.66,11855.42,5695.28,22678.25,8605.15,1281.87
3/16/2011,6513.84,11613.3,5598.23,22700.88,9093.72,1256.88
3/17/2011,6656.88,11774.59,5696.11,22284.43,8962.67,1273.72
3/18/2011,6664.4,11858.52,5718.13,22300.23,9206.75,1279.2
3/21/2011,6816.12,12036.53,5786.09,22685.22,9206.75,1298.38
3/22/2011,6780.97,12018.63,5762.71,22857.9,9608.32,1293.77
3/23/2011,6804.45,12086.02,5795.88,22825.4,9449.47,1297.54
3/24/2011,6933.58,12170.56,5880.87,22915.28,9435.01,1309.66
3/25/2011,6946.36,12220.59,5900.76,23158.67,9536.13,1313.8
3/28/2011,6938.63,12197.88,5904.49,23068.19,9478.53,1310.19
3/29/2011,6934.44,12279.01,5932.17,23060.36,9459.08,1319.44
3/30/2011,7057.15,12350.61,5948.3,23451.43,9708.79,1328.26
3/31/2011,7041.31,12319.73,5908.76,23527.52,9755.1,1325.83
4/01/2011,7179.81,12376.72,6009.92,23801.9,9708.39,1332.41
4/04/2011,7175.33,12400.03,6016.98,24150.58,9718.89,1332.87
4/05/2011,7175.31,12393.9,6007.06,24150.58,9615.55,1332.63
4/06/2011,7215.11,12426.75,6041.13,24285.05,9584.37,1335.54
4/07/2011,7178.78,12409.49,6007.37,24281.8,9590.93,1333.51
4/08/2011,7217.02,12380.05,6055.75,24396.07,9768.08,1328.17
4/11/2011,7204.86,12381.11,6053.44,24303.07,9719.7,1324.46
4/12/2011,7102.91,12263.58,5964.47,23976.37,9555.26,1314.16
4/13/2011,7177.97,12270.99,6010.44,24135.03,9641.18,1314.41
4/14/2011,7146.56,12285.15,5963.8,24014,9653.92,1314.52
4/15/2011,7178.29,12341.83,5996.01,24008.07,9591.52,1319.68
4/18/2011,7026.85,12201.59,5870.08,23830.31,9556.65,1305.14
4/19/2011,7039.31,12266.75,5896.87,23520.62,9441.03,1312.62
4/20/2011,7249.19,12453.54,6022.26,23896.1,9606.82,1330.36
4/21/2011,7295.49,12505.99,6018.3,24138.31,9685.77,1337.38
4/22/2011,7295.49,12505.99,6018.3,24138.31,9682.21,1337.38
4/25/2011,7295.49,12479.88,6018.3,24138.31,9671.96,1335.25
4/26/2011,7356.51,12595.37,6069.36,24007.38,9558.69,1347.24
4/27/2011,7404.95,12690.96,6068.16,23892.84,9691.84,1355.66
4/28/2011,7475.22,12763.31,6069.9,23805.63,9849.74,1360.48
4/29/2011,7514.46,12810.54,6069.9,23720.81,9849.74,1363.61
5/02/2011,7527.64,12807.36,6069.9,23720.81,10004.2,1361.22
5/03/2011,7500.7,12807.51,6082.88,23633.25,10004.2,1356.62
5/04/2011,7373.93,12723.58,5984.07,23315.24,10004.2,1347.32
5/05/2011,7376.96,12584.17,5919.98,23261.61,10004.2,1335.1
5/06/2011,7492.25,12638.74,5976.77,23159.14,9859.2,1340.2
5/09/2011,7410.52,12684.68,5942.69,23336,9794.38,1346.29
5/10/2011,7501.52,12760.36,6018.89,23336,9818.76,1357.16
5/11/2011,7495.05,12630.03,5976,23291.8,9864.26,1342.08
5/12/2011,7443.95,12695.92,5944.96,23073.76,9716.65,1348.65
5/13/2011,7403.31,12595.75,5925.87,23276.27,9648.77,1337.77
5/16/2011,7387.54,12548.37,5923.69,22960.63,9558.3,1329.47
5/17/2011,7256.65,12479.58,5861,22901.08,9567.02,1328.98
5/18/2011,7303.53,12560.18,5923.49,23011.14,9662.08,1340.68
5/19/2011,7358.23,12605.32,5955.99,23163.38,9620.82,1343.6
5/20/2011,7266.82,12512.04,5948.49,23199.39,9607.08,1333.27
5/23/2011,7121.52,12381.26,5835.89,22711.02,9460.63,1317.37
5/24/2011,7150.66,12356.21,5858.41,22730.78,9477.17,1316.28
5/25/2011,7170.94,12394.66,5870.14,22747.28,9422.88,1320.47
5/26/2011,7114.09,12402.76,5880.99,22900.79,9562.05,1325.69
5/27/2011,7163.47,12441.58,5938.87,23118.07,9521.94,1331.1
5/30/2011,7160.3,12441.58,5938.87,23184.32,9504.97,1331.1
5/31/2011,7293.69,12569.79,5989.99,23684.13,9693.73,1345.2
6/01/2011,7217.43,12290.14,5928.61,23626.43,9719.61,1314.55
6/02/2011,7074.12,12248.55,5847.92,23253.84,9555.04,1312.94
6/03/2011,7109.03,12151.26,5855.01,22949.56,9492.21,1300.16
6/06/2011,7084.57,12089.96,5863.16,22949.56,9380.35,1286.17
6/07/2011,7103.25,12070.81,5864.65,22868.67,9442.95,1284.94
6/08/2011,7060.23,12048.94,5808.89,22661.63,9449.46,1279.56
6/09/2011,7159.66,12124.36,5856.34,22609.83,9467.15,1289
6/10/2011,7069.9,11951.91,5765.8,22420.37,9514.44,1270.98
6/13/2011,7085.14,11952.97,5773.46,22508.08,9448.21,1271.83
6/14/2011,7204.79,12076.11,5803.13,22496,9547.79,1287.87
6/15/2011,7115.08,11897.27,5742.55,22343.77,9574.32,1265.42
6/16/2011,7110.2,11961.52,5698.81,21953.11,9411.28,1267.64
6/17/2011,7164.05,12004.36,5714.94,21695.26,9351.4,1271.5
6/20/2011,7150.21,12080.38,5693.39,21599.51,9354.32,1278.36
6/21/2011,7285.51,12190.01,5775.31,21850.59,9459.66,1295.52
6/22/2011,7278.19,12109.67,5772.99,21859.97,9629.43,1287.14
6/23/2011,7149.44,12050,5674.38,21759.14,9596.74,1283.5
6/24/2011,7121.38,11934.58,5697.72,22171.95,9678.71,1268.45
6/27/2011,7107.9,12043.56,5722.34,22041.77,9578.31,1280.1
6/28/2011,7170.43,12188.69,5766.88,22061.78,9648.98,1296.67
6/29/2011,7294.14,12261.42,5855.95,22061.18,9797.26,1307.41
6/30/2011,7376.24,12414.34,5945.71,22398.1,9816.09,1320.64
7/01/2011,7419.44,12582.77,5989.76,22398.1,9868.07,1339.67
7/04/2011,7442.96,12582.77,6017.54,22770.47,9965.09,1339.67
7/05/2011,7439.44,12569.87,6024.03,22747.95,9972.46,1337.88
7/06/2011,7431.19,12626.02,6002.92,22517.55,10082.48,1339.22
7/07/2011,7471.44,12719.49,6054.55,22530.18,10071.14,1353.22
7/08/2011,7402.73,12657.2,5990.58,22726.43,10137.73,1343.8
7/11/2011,7230.25,12505.76,5929.16,22347.23,10069.53,1319.49
7/12/2011,7174.14,12446.88,5868.96,21663.16,9925.92,1313.64
7/13/2011,7267.87,12491.61,5906.43,21926.88,9963.14,1317.72
7/14/2011,7214.74,12437.12,5846.95,21940.2,9936.12,1308.87
7/15/2011,7220.12,12479.73,5843.66,21875.38,9974.47,1316.14
7/18/2011,7107.92,12385.16,5752.81,21804.75,9974.47,1305.44
7/19/2011,7192.67,12587.42,5789.99,21902.4,9889.72,1326.73
7/20/2011,7221.36,12571.91,5853.82,22003.69,10005.9,1325.84
7/21/2011,7290.14,12724.41,5899.89,21987.29,10010.39,1343.8
7/22/2011,7326.39,12681.16,5935.02,22444.8,10132.11,1345.02
7/25/2011,7344.54,12592.8,5925.26,22293.29,10050.01,1337.43
7/26/2011,7349.45,12501.3,5929.73,22572.08,10097.72,1331.94
7/27/2011,7252.68,12302.55,5856.58,22541.69,10047.19,1304.89
7/28/2011,7190.06,12240.11,5873.21,22570.74,9901.35,1300.67
7/29/2011,7158.77,12143.24,5815.19,22440.25,9833.03,1292.28
8/01/2011,6953.98,12132.49,5774.43,22663.37,9965.01,1286.94
8/02/2011,6796.75,11866.62,5718.39,22421.46,9844.59,1254.05
8/03/2011,6640.59,11896.44,5584.51,21992.72,9637.14,1260.34
8/04/2011,6414.76,11383.68,5393.14,21884.74,9659.18,1200.07
8/05/2011,6236.16,11444.61,5246.99,20946.14,9299.88,1199.38
8/08/2011,5923.27,10809.85,5068.95,20490.57,9097.56,1119.46
8/09/2011,5917.08,11239.77,5164.92,19330.7,8944.48,1172.53
8/10/2011,5613.42,10719.94,5007.16,19783.67,9038.74,1120.76
8/11/2011,5797.66,11143.31,5162.83,19595.14,8981.94,1172.64
8/12/2011,5997.74,11269.02,5320.03,19620.01,8963.72,1178.81
8/15/2011,6022.24,11482.9,5350.58,20260.1,9086.41,1204.49
8/16/2011,5994.9,11405.93,5357.63,20212.08,9107.43,1192.76
8/17/2011,5948.94,11410.21,5331.6,20289.03,9057.26,1193.89
8/18/2011,5602.8,10990.58,5092.23,20016.27,8943.76,1140.65
8/19/2011,5480,10817.65,5040.76,19399.92,8719.24,1123.53
8/22/2011,5473.78,10854.65,5095.3,19486.87,8628.13,1123.82
8/23/2011,5532.38,11176.76,5129.42,19875.53,8733.01,1162.35
8/24/2011,5681.08,11320.71,5205.85,19466.79,8639.61,1177.6
8/25/2011,5584.14,11149.82,5131.1,19752.48,8772.36,1159.27
8/26/2011,5537.48,11284.54,5129.92,19582.88,8797.78,1176.8
8/29/2011,5670.07,11539.25,5129.92,19865.11,8851.35,1210.08
8/30/2011,5643.92,11559.95,5268.66,20204.17,8953.9,1212.92
8/31/2011,5784.85,11613.53,5394.53,20534.85,8955.2,1218.89
9/01/2011,5730.63,11493.57,5418.65,20585.33,9060.8,1204.42
9/02/2011,5538.33,11240.26,5292.03,20212.91,8950.74,1173.97
9/05/2011,5246.18,11240.26,5102.58,19616.4,8784.46,1173.97
9/06/2011,5193.97,11139.3,5156.84,19710.5,8590.57,1165.24
9/07/2011,5405.53,11414.86,5318.59,20048,8763.41,1198.62
9/08/2011,5408.46,11295.81,5340.38,19912.82,8793.12,1185.9
9/09/2011,5189.93,10992.13,5214.65,19866.63,8737.66,1154.23
9/12/2011,5072.33,11061.12,5129.62,19030.54,8535.67,1162.27
9/13/2011,5166.36,11105.85,5174.25,19030.54,8616.55,1172.87
9/14/2011,5340.19,11246.73,5227.02,19045.44,8518.57,1188.68
9/15/2011,5508.24,11433.18,5337.54,19181.5,8668.86,1209.11
9/16/2011,5573.51,11509.09,5368.41,19455.31,8864.16,1216.01
9/19/2011,5415.91,11401.01,5259.56,18917.95,8864.16,1204.09
9/20/2011,5571.68,11408.66,5363.71,19014.8,8721.24,1202.09
9/21/2011,5433.8,11124.84,5288.41,18824.17,8741.16,1166.76
9/22/2011,5164.21,10733.83,5041.61,17911.95,8560.26,1129.56
9/23/2011,5196.56,10771.48,5066.81,17668.83,8560.26,1136.43
9/26/2011,5345.56,11043.86,5089.37,17407.8,8374.13,1162.95
9/27/2011,5628.44,11190.69,5294.05,18130.55,8609.95,1175.38
9/28/2011,5578.42,11010.9,5217.63,18011.06,8615.65,1151.06
9/29/2011,5639.58,11153.98,5196.84,18011.06,8701.23,1160.4
9/30/2011,5502.02,10913.38,5128.48,17592.41,8700.29,1131.42
10/03/2011,5376.7,10655.3,5075.5,16822.15,8545.48,1099.23
10/04/2011,5216.71,10808.71,4944.44,16250.27,8456.12,1123.95
10/05/2011,5473.03,10939.95,5102.17,16250.27,8382.98,1144.03
10/06/2011,5645.25,11123.33,5291.26,17172.28,8522.02,1164.97
10/07/2011,5675.7,11103.12,5303.4,17707.01,8605.62,1155.46
10/10/2011,5847.29,11433.18,5399,17711.06,8605.62,1194.89
10/11/2011,5865.01,11416.3,5395.7,18141.59,8773.68,1195.54
10/12/2011,5994.47,11518.85,5441.8,18329.46,8738.9,1207.25
10/13/2011,5914.84,11478.13,5403.38,18757.81,8823.25,1203.66
10/14/2011,5967.2,11644.49,5466.36,18501.79,8747.96,1224.58
10/17/2011,5859.43,11397,5436.7,18873.99,8879.6,1200.86
10/18/2011,5877.41,11577.05,5410.35,18076.46,8741.91,1225.38
10/19/2011,5913.53,11504.62,5450.49,18309.22,8772.54,1209.88
10/20/2011,5766.48,11541.78,5384.68,17983.1,8682.15,1215.39
10/21/2011,5970.96,11808.79,5488.65,18025.72,8678.89,1238.25
10/24/2011,6055.27,11913.62,5548.06,18771.82,8843.98,1254.19
10/25/2011,6046.75,11706.62,5525.54,18968.2,8762.31,1229.05
10/26/2011,6016.07,11869.04,5553.24,19066.54,8748.47,1242
10/27/2011,6337.84,12208.55,5713.82,19688.7,8926.54,1284.59
10/28/2011,6346.19,12231.11,5702.24,20019.24,9050.47,1285.09
10/31/2011,6141.34,11955.01,5544.22,19864.87,8988.39,1253.3
11/01/2011,5834.51,11657.96,5421.57,19369.96,8835.52,1218.28
11/02/2011,5965.63,11836.04,5484.1,19733.71,8640.42,1237.9
11/03/2011,6133.18,12044.47,5545.64,19242.5,8640.42,1261.15
11/04/2011,5966.16,11983.24,5527.16,19842.79,8801.4,1253.23
11/07/2011,5928.68,12068.39,5510.82,19677.89,8767.09,1261.12
11/08/2011,5961.44,12170.18,5567.34,19678.47,8655.51,1275.92
11/09/2011,5829.54,11780.94,5460.38,20014.43,8755.44,1229.1
11/10/2011,5867.81,11893.79,5444.82,18963.89,8500.8,1239.69
11/11/2011,6057.03,12153.68,5545.38,19137.17,8514.47,1263.85
11/14/2011,5985.02,12078.98,5519.04,19508.18,8603.7,1251.78
11/15/2011,5933.14,12096.16,5517.44,19348.44,8541.93,1257.81
11/16/2011,5913.36,11905.59,5509.02,18960.9,8463.16,1236.91
11/17/2011,5850.17,11770.73,5423.14,18817.47,8479.63,1216.13
11/18/2011,5800.24,11796.16,5362.94,18491.23,8374.91,1215.65
11/21/2011,5606,11547.31,5222.6,18225.85,8348.27,1192.98
11/22/2011,5537.39,11493.72,5206.82,18251.59,8314.74,1188.04
11/23/2011,5457.77,11257.55,5139.78,17864.43,8314.74,1161.79
11/24/2011,5428.11,11257.55,5127.57,17935.1,8165.18,1161.79
11/25/2011,5492.87,11231.78,5164.65,17689.48,8160.01,1158.67
11/28/2011,5745.33,11523.01,5312.76,18037.81,8287.49,1192.55
11/29/2011,5799.91,11555.63,5337,18256.2,8477.82,1195.19
11/30/2011,6088.84,12045.68,5505.42,17989.35,8434.61,1246.96
12/01/2011,6035.88,12020.03,5489.34,19002.26,8597.38,1244.58
12/02/2011,6080.68,12019.42,5552.29,19040.39,8643.75,1244.28
12/05/2011,6106.09,12097.83,5567.96,19179.69,8695.98,1257.08
12/06/2011,6028.82,12150.13,5568.72,18942.23,8575.16,1258.47
12/07/2011,5994.73,12196.37,5546.91,19240.58,8722.17,1261.01
12/08/2011,5874.44,11997.7,5483.77,19107.81,8664.58,1234.35
12/09/2011,5986.71,12184.26,5529.21,18586.23,8536.46,1255.19
12/12/2011,5785.43,12021.39,5427.86,18575.66,8653.82,1236.47
12/13/2011,5774.26,11954.94,5490.15,18447.17,8552.81,1225.73
12/14/2011,5675.14,11823.48,5366.8,18354.43,8519.13,1211.82
12/15/2011,5730.62,11868.81,5400.85,18026.84,8377.37,1215.75
12/16/2011,5701.78,11866.39,5387.34,18285.39,8401.72,1219.66
12/19/2011,5670.71,11766.26,5364.99,18070.21,8296.12,1205.35
12/20/2011,5847.03,12103.58,5419.6,18080.2,8336.48,1241.3
12/21/2011,5791.53,12107.74,5389.74,18416.45,8459.98,1243.72
12/22/2011,5852.18,12169.65,5456.97,18378.23,8395.16,1254
12/23/2011,5878.93,12294,5512.7,18629.17,8395.16,1265.33
12/26/2011,5878.93,12294,5512.7,18629.17,8479.34,1265.33
12/27/2011,5889.76,12291.35,5512.7,18629.17,8440.56,1265.43
12/28/2011,5771.27,12151.41,5507.4,18518.67,8423.62,1249.64
12/29/2011,5848.78,12287.04,5566.77,18397.92,8398.89,1263.02
12/30/2011,5898.35,12217.56,5572.28,18434.39,8455.35,1257.6
1/02/2012,6075.52,12217.56,5572.28,18434.39,8455.35,1257.6
1/03/2012,6166.57,12397.38,5699.91,18877.41,8455.35,1277.06
1/04/2012,6111.55,12418.42,5668.45,18727.31,8560.11,1277.3
1/05/2012,6095.99,12415.7,5624.26,18813.41,8488.71,1281.06
1/06/2012,6057.92,12359.92,5649.68,18593.06,8390.35,1277.81
1/09/2012,6017.23,12392.69,5612.26,18865.72,8390.35,1280.7
1/10/2012,6162.98,12462.47,5696.7,19004.28,8422.26,1292.08
1/11/2012,6152.34,12449.45,5670.82,19151.94,8447.88,1292.48
1/12/2012,6179.21,12471.02,5662.42,19095.38,8385.59,1295.5
1/13/2012,6143.08,12422.06,5636.64,19204.42,8500.02,1289.09
1/16/2012,6220.01,12422.06,5657.44,19012.2,8378.36,1289.09
1/17/2012,6332.93,12482.07,5693.95,19627.75,8466.4,1293.67
1/18/2012,6354.57,12578.95,5702.37,19686.92,8550.58,1308.04
1/19/2012,6416.26,12623.98,5741.15,19942.95,8639.68,1314.5
1/20/2012,6404.39,12720.48,5728.55,20110.37,8766.36,1315.38
1/23/2012,6436.62,12708.82,5782.56,20110.37,8765.9,1316
1/24/2012,6419.22,12675.75,5751.9,20110.37,8785.33,1314.65
1/25/2012,6421.85,12756.96,5723,20110.37,8883.69,1326.05
1/26/2012,6539.85,12734.63,5795.2,20439.14,8849.47,1318.43
1/27/2012,6511.98,12660.46,5733.45,20501.67,8841.22,1316.33
1/30/2012,6444.45,12653.72,5671.09,20160.41,8793.05,1313.01
1/31/2012,6458.91,12632.91,5681.61,20390.49,8802.51,1312.41
2/01/2012,6616.64,12716.46,5790.72,20333.37,8809.79,1324.09
2/02/2012,6655.63,12705.41,5796.07,20739.45,8876.82,1325.54
2/03/2012,6766.67,12862.23,5901.07,20756.98,8831.93,1344.9
2/06/2012,6764.83,12845.13,5892.2,20709.94,8929.2,1344.33
2/07/2012,6754.2,12878.2,5890.26,20699.19,8917.52,1347.05
2/08/2012,6748.76,12883.95,5875.93,21018.46,9015.59,1349.96
2/09/2012,6788.8,12890.46,5895.47,21010.01,9002.24,1351.95
2/10/2012,6692.96,12801.23,5852.39,20783.86,8947.17,1342.64
2/13/2012,6738.47,12874.04,5905.7,20887.4,8999.18,1351.77
2/14/2012,6728.19,12878.28,5899.87,20917.83,9052.07,1350.5
2/15/2012,6757.94,12780.95,5892.16,21365.23,9260.34,1343.23
2/16/2012,6751.96,12904.08,5885.38,21277.28,9238.1,1358.04
2/17/2012,6848.03,12949.87,5905.07,21491.62,9384.17,1361.23
2/20/2012,6948.25,12949.87,5945.25,21424.79,9485.09,1361.23
2/21/2012,6908.18,12965.69,5928.2,21478.72,9463.02,1362.21
2/22/2012,6843.87,12938.67,5916.55,21549.28,9554,1357.66
2/23/2012,6809.46,12984.69,5937.89,21380.99,9595.57,1363.46
2/24/2012,6864.43,12982.95,5935.13,21406.86,9647.38,1365.74
2/27/2012,6849.6,12981.51,5915.55,21217.86,9633.93,1367.59
2/28/2012,6887.63,13005.12,5927.91,21568.73,9722.52,1372.18
2/29/2012,6856.08,12952.07,5871.51,21680.08,9723.24,1365.68
3/01/2012,6941.77,12980.3,5931.25,21387.96,9707.37,1374.09
3/02/2012,6921.37,12977.57,5911.13,21562.26,9777.03,1369.63
3/05/2012,6866.46,12962.81,5874.82,21265.31,9698.59,1364.33
3/06/2012,6633.11,12759.15,5765.8,20806.25,9637.63,1343.36
3/07/2012,6671.11,12837.33,5791.41,20627.78,9576.06,1352.63
3/08/2012,6834.54,12907.94,5859.73,20900.73,9768.96,1365.91
3/09/2012,6880.21,12922.02,5887.49,21086,9929.74,1370.87
3/12/2012,6901.35,12959.71,5892.75,21134.18,9889.86,1371.09
3/13/2012,6995.91,13177.68,5955.91,21339.7,9899.08,1395.95
3/14/2012,7079.42,13194.1,5945.43,21307.89,10050.52,1394.28
3/15/2012,7144.45,13252.76,5940.72,21353.53,10123.28,1402.6
3/16/2012,7157.82,13232.62,5965.58,21317.85,10129.83,1404.17
3/19/2012,7154.22,13239.13,5961.11,21115.29,10141.99,1409.75
3/20/2012,7054.94,13170.19,5891.41,20888.24,10141.99,1405.52
3/21/2012,7071.32,13124.62,5891.95,20856.63,10086.49,1402.89
3/22/2012,6981.26,13046.14,5845.65,20901.56,10127.08,1392.78
3/23/2012,6995.62,13080.73,5854.89,20668.8,10011.47,1397.11
3/26/2012,7079.23,13241.63,5902.7,20668.86,10018.24,1416.51
3/27/2012,7078.9,13197.73,5869.55,21046.91,10255.15,1412.52
3/28/2012,6998.8,13126.21,5808.99,20885.42,10182.57,1405.54
3/29/2012,6875.15,13145.82,5742.03,20609.39,10114.79,1403.28
3/30/2012,6946.83,13212.04,5768.45,20555.58,10083.56,1408.47
4/02/2012,7056.65,13264.49,5874.89,20522.26,10109.87,1419.04
4/03/2012,6982.28,13199.55,5838.34,20790.98,10050.39,1413.38
4/04/2012,6784.06,13074.75,5703.77,20790.98,9819.99,1398.96
4/05/2012,6775.26,13060.14,5723.67,20593,9767.61,1398.08
4/06/2012,6775.26,13060.14,5723.67,20593,9688.45,1398.08
4/09/2012,6775.26,12929.59,5723.67,20593,9546.26,1382.2
4/10/2012,6606.43,12715.93,5595.55,20356.24,9538.02,1358.59
4/11/2012,6674.73,12805.39,5634.74,20140.67,9458.74,1368.71
4/12/2012,6743.24,12986.58,5710.46,20327.32,9524.79,1387.57
4/13/2012,6583.9,12849.59,5651.79,20701.04,9637.99,1370.26
4/16/2012,6625.19,12921.41,5666.28,20610.64,9470.64,1369.57
4/17/2012,6801,13115.54,5766.95,20562.31,9464.71,1390.78
4/18/2012,6732.03,13032.75,5745.29,20780.73,9667.26,1385.14
4/19/2012,6671.22,12964.1,5744.55,20995.01,9588.38,1376.92
4/20/2012,6750.12,13029.26,5772.15,21010.64,9561.36,1378.53
4/23/2012,6523,12927.17,5665.57,20624.39,9542.17,1366.94
4/24/2012,6590.41,13001.56,5709.49,20677.16,9468.04,1371.97
4/25/2012,6704.5,13090.72,5718.89,20646.29,9561.01,1390.69
4/26/2012,6739.9,13204.62,5748.72,20809.71,9561.83,1399.98
4/27/2012,6801.32,13228.31,5777.11,20741.45,9520.89,1403.36
4/30/2012,6761.19,13213.63,5737.78,21094.21,9520.89,1397.91
5/01/2012,6761.19,13279.32,5812.23,21094.21,9350.95,1405.82
5/02/2012,6710.77,13268.57,5758.11,21309.08,9380.25,1402.31
5/03/2012,6694.44,13206.59,5766.55,21249.53,9380.25,1391.57
5/04/2012,6561.47,13038.27,5655.06,21086,9380.25,1369.1
5/07/2012,6569.48,13008.53,5655.06,20536.65,9119.14,1369.58
5/08/2012,6444.74,12932.09,5554.55,20484.75,9181.65,1363.72
5/09/2012,6475.31,12835.06,5530.05,20330.64,9045.06,1354.58
5/10/2012,6518,12855.04,5543.95,20227.28,9009.65,1357.99
5/11/2012,6579.93,12820.6,5575.52,19964.63,8953.31,1353.39
5/14/2012,6451.97,12695.35,5465.52,19735.04,8973.84,1338.35
5/15/2012,6401.06,12632,5437.62,19894.31,8900.74,1330.66
5/16/2012,6384.26,12598.55,5405.25,19259.83,8801.17,1324.8
5/17/2012,6308.96,12442.49,5338.38,19200.93,8876.59,1304.86
5/18/2012,6271.22,12369.38,5267.62,18951.85,8611.31,1295.22
5/21/2012,6331.04,12504.48,5304.48,18922.32,8633.89,1315.99
5/22/2012,6435.6,12502.81,5403.28,19039.15,8729.29,1316.63
5/23/2012,6285.75,12496.15,5266.41,18786.19,8556.6,1318.86
5/24/2012,6315.89,12529.75,5350.05,18666.4,8563.38,1320.68
5/25/2012,6339.94,12454.83,5351.53,18713.41,8580.39,1317.82
5/28/2012,6323.19,12454.83,5356.34,18800.99,8593.15,1317.82
5/29/2012,6396.84,12580.69,5391.14,19055.46,8657.08,1332.42
5/30/2012,6280.8,12419.86,5297.28,18690.22,8633.19,1313.32
5/31/2012,6264.38,12393.45,5320.86,18629.52,8542.73,1310.33
6/01/2012,6050.29,12118.57,5260.19,18558.34,8440.25,1278.04
6/04/2012,5978.23,12101.46,5260.19,18185.59,8295.63,1278.18
6/05/2012,5969.4,12127.95,5260.19,18259.03,8382,1285.5
6/06/2012,6093.99,12414.79,5384.11,18520.53,8533.53,1315.13
6/07/2012,6144.22,12460.96,5447.79,18678.29,8639.72,1314.99
6/08/2012,6130.82,12554.2,5435.08,18502.34,8459.26,1325.66
6/11/2012,6141.05,12411.23,5432.37,18953.63,8624.9,1308.93
6/12/2012,6161.24,12573.8,5473.74,18872.56,8536.72,1324.18
6/13/2012,6152.49,12496.38,5483.81,19026.52,8587.84,1314.88
6/14/2012,6138.61,12651.91,5467.05,18808.4,8568.89,1329.1
6/15/2012,6229.41,12767.17,5478.81,19233.94,8569.32,1342.84
6/18/2012,6248.2,12741.82,5491.09,19427.81,8721.02,1344.78
6/19/2012,6363.36,12837.33,5586.31,19416.67,8655.87,1357.98
6/20/2012,6392.13,12824.39,5622.29,19518.85,8752.31,1355.69
6/21/2012,6343.13,12573.57,5566.36,19265.07,8824.07,1325.51
6/22/2012,6263.25,12640.78,5513.69,18995.13,8798.35,1335.02
6/25/2012,6132.39,12502.66,5450.65,18897.45,8734.62,1313.72
6/26/2012,6136.69,12534.67,5446.96,18981.84,8663.99,1319.99
6/27/2012,6228.99,12627.01,5523.92,19176.95,8730.49,1331.85
6/28/2012,6149.91,12602.26,5493.06,19025.27,8874.11,1329.04
6/29/2012,6416.28,12880.09,5571.15,19441.46,9006.78,1362.16
7/02/2012,6496.08,12871.39,5640.64,19441.46,9003.48,1365.51
7/03/2012,6578.21,12943.82,5687.73,19735.53,9066.59,1374.02
7/04/2012,6564.8,12943.82,5684.47,19709.75,9104.17,1374.02
7/05/2012,6535.56,12896.67,5692.63,19809.13,9079.8,1367.58
7/06/2012,6410.11,12772.47,5662.63,19800.64,9020.75,1354.68
7/09/2012,6387.57,12736.29,5627.33,19428.09,8896.88,1352.46
7/10/2012,6438.33,12653.12,5664.07,19396.36,8857.73,1341.47
7/11/2012,6453.85,12604.53,5664.48,19419.87,8851,1341.45
7/12/2012,6419.35,12573.27,5608.25,19025.11,8720.01,1334.76
7/13/2012,6557.1,12777.09,5666.13,19092.63,8724.12,1356.78
7/16/2012,6565.72,12727.21,5662.43,19121.34,8724.12,1353.64
7/17/2012,6577.64,12805.54,5629.09,19455.33,8755,1363.67
7/18/2012,6684.42,12908.7,5685.77,19239.88,8726.74,1372.78
7/19/2012,6758.39,12943.36,5714.19,19559.05,8795.55,1376.51
7/20/2012,6630.02,12822.57,5651.77,19640.8,8669.87,1362.66
