"id1","id2","id3","id4","animal_id","s3ai_1","s3ai_2i","s3ai_2ii","s3ai_3i","s3ai_3ii","s3ai_4","s3ai_5i","s3ai_5ii","s3ai_6i","s3ai_6ii","s3ai_7i","s3ai_7ii","s3ai_8i","s3ai_8ii","s3ai_9i","s3ai_9ii","s3ai_10i","s3ai_10ii","s3ai_11i","s3ai_11ii","s3ai_12i","s3ai_12ii","hhno"
9,158,312,46,2,5,1,,2500,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,500,0,109312046
9,158,312,62,4,11,1,2,220,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,40,0,109312062
9,158,312,62,2,7,1,2,140,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,109312062
9,158,313,1,4,3,,,90,0,2,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,109313001
9,158,313,1,5,4,,,160,0,2,0,0,20,0,12,0,0,0,0,0,0,0,0,0,0,0,109313001
9,158,313,1,3,2,,,60,0,2,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,109313001
9,158,313,3,1,1,,,300,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313003
9,158,313,3,5,1,,,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313003
9,158,313,3,7,10,,,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313003
9,158,313,4,7,9,1,2,45,0,1,0,0,15,0,1,80,50,0,0,0,6,0,0,0,0,0,109313004
9,158,313,4,4,6,1,2,250,0,1,0,0,0,0,1,20,100,0,0,0,6,0,0,0,0,0,109313004
9,158,313,7,7,6,1,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313007
9,158,313,7,4,5,1,,150,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,109313007
9,158,313,7,8,8,1,,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313007
9,158,313,8,7,4,,,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313008
9,158,313,8,4,1,,,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313008
9,158,313,10,7,20,7,,40,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,109313010
9,158,313,10,3,2,7,,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313010
9,158,313,10,4,7,7,,210,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313010
9,158,313,14,4,1,1,,30,0,2,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,109313014
9,158,313,14,8,10,1,,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,109313014
9,158,313,14,7,10,1,,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,109313014
9,158,313,16,4,7,1,,150,0,1,6,0,0,0,7,0,0,0,0,0,0,0,0,0,75,0,109313016
9,158,313,16,3,5,1,,100,0,1,6,0,0,0,5,0,0,0,0,0,0,0,0,0,46,0,109313016
9,158,313,16,1,4,1,,1000,0,1,15,0,0,0,12,50,0,0,0,0,0,0,0,0,430,0,109313016
9,158,313,16,2,41,1,,600,0,1,0,0,0,0,82,0,0,0,0,0,0,0,0,0,206,0,109313016
9,158,313,16,7,20,2,3,100,0,1,130,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,109313016
9,158,313,17,4,7,,,500,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313017
9,158,313,17,3,8,,,800,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313017
9,158,313,17,2,4,,,1600,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,109313017
9,158,313,17,7,20,,,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313017
9,158,313,20,7,17,,,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313020
9,158,313,20,3,6,,,300,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313020
9,158,313,20,4,7,,,250,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313020
9,158,313,20,2,3,,,1200,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313020
9,158,313,21,4,6,1,,150,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313021
9,158,313,21,3,6,1,,180,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109313021
9,158,313,21,2,14,1,,2800,0,2,0,0,60,0,0,0,0,0,0,0,0,0,0,0,400,0,109313021
9,158,313,21,7,5,,,25,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,109313021
9,158,313,21,1,3,1,,1500,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,109313021
9,158,313,23,4,4,1,,70,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,109313023
9,158,313,23,3,3,1,,50,0,1,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,109313023
9,158,313,23,7,10,1,,30,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,109313023
9,158,314,1,3,9,1,,520,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,109314001
9,158,314,1,4,8,1,,450,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,109314001
9,158,314,1,7,17,1,,50,0,2,0,0,30,0,12,0,0,0,0,0,0,0,0,0,0,0,109314001
9,158,314,1,6,8,1,,40,0,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,109314001
9,158,314,2,2,2,1,,650,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109314002
9,158,314,2,4,1,1,,80,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109314002
9,158,314,2,7,35,1,,84,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,109314002
9,158,314,3,8,13,,,65,0,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,109314003
9,158,314,3,7,7,,,21,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,109314003
9,158,314,3,4,3,,,90,0,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,109314003
9,158,314,4,3,1,1,,30,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,109314004
9,158,314,4,7,6,1,3,24,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,5,0,109314004
9,158,314,5,4,4,1,,200,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109314005
9,158,314,5,7,31,1,,65,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,50,109314005
9,158,314,5,3,3,1,,250,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,109314005
9,158,314,7,7,7,2,,14,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109314007
9,158,314,7,8,10,1,,50,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109314007
9,158,314,12,2,7,,,3500,0,1,0,0,10,0,2,0,0,0,0,0,0,0,0,0,500,0,109314012
9,158,314,12,7,2,,,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,109314012
9,158,314,12,4,9,,,270,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,30,0,109314012
9,158,314,12,8,15,,,75,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,109314012
9,158,314,13,7,40,1,2,210,0,1,5,0,10,0,8,0,0,0,0,0,0,0,0,0,20,0,109314013
9,158,314,13,3,21,1,,1000,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,109314013
9,158,314,13,2,9,1,,2700,0,1,0,0,10,0,18,0,0,0,0,0,0,0,0,0,400,0,109314013
9,158,314,13,4,10,1,,500,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,109314013
9,158,314,14,4,3,,,85,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109314014
9,158,314,14,7,16,,,32,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,109314014
9,158,314,14,3,2,,,80,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109314014
9,158,314,15,7,21,,,63,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109314015
9,158,314,15,3,5,,,200,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,109314015
9,158,314,17,4,2,3,1,85,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109314017
9,158,314,18,3,2,,,80,0,2,0,0,5,0,0,50,0,0,0,0,0,0,0,0,10,0,109314018
9,158,314,18,7,20,,,40,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,109314018
9,158,314,18,4,8,,,320,0,2,0,0,10,0,0,80,0,0,0,0,0,0,0,0,8,0,109314018
9,158,314,18,8,15,,,75,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,109314018
9,157,315,1,7,5,1,2,35,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,109315001
9,157,315,1,4,4,1,2,120,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,109315001
9,157,315,2,7,2,1,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315002
9,157,315,3,7,11,1,3,66,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,28,0,109315003
9,157,315,3,1,2,1,,1000,0,2,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,109315003
9,157,315,4,3,3,1,3,90,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,109315004
9,157,315,4,7,10,,,60,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,109315004
9,157,315,4,4,3,1,3,65,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,109315004
9,157,315,5,7,6,1,,12,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315005
9,157,315,5,8,50,,,2500,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315005
9,157,315,5,3,4,1,,16,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315005
9,157,315,6,7,10,1,2,50,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,109315006
9,157,315,6,2,3,,,600,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315006
9,157,315,7,4,2,1,,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315007
9,157,315,7,7,4,1,,5,0,2,0,0,14,40,0,0,0,0,0,0,0,0,0,0,0,0,109315007
9,157,315,8,4,1,1,,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315008
9,157,315,8,7,3,1,,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315008
9,157,315,9,3,3,,,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315009
9,157,315,9,4,2,,,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315009
9,157,315,9,2,2,,,350,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315009
9,157,315,9,7,15,,,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315009
9,157,315,10,3,3,,,50,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,109315010
9,157,315,10,4,3,,,90,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,109315010
9,157,315,10,7,13,,,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315010
9,157,315,11,7,30,1,3,150,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,109315011
9,157,315,11,2,5,,,500,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315011
9,157,315,11,4,3,1,3,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315011
9,157,315,11,3,2,1,,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315011
9,157,315,13,4,2,,,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315013
9,157,315,13,2,1,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315013
9,157,315,13,7,23,,,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315013
9,157,315,14,3,1,1,,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315014
9,157,315,14,4,2,1,,80,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315014
9,157,315,14,7,3,1,,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315014
9,157,315,14,8,4,1,,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315014
9,157,315,15,4,5,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315015
9,157,315,15,7,15,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315015
9,157,315,15,8,2,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315015
9,157,315,17,7,35,1,2,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,109315017
9,157,315,17,4,7,1,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315017
9,157,315,17,5,5,1,2,0,0,1,25,0,25,0,0,0,0,0,0,0,0,0,0,0,50,0,109315017
9,157,316,1,7,50,1,,200,0,1,0,0,30,0,25,0,0,0,0,0,0,0,0,0,0,0,109316001
9,157,316,1,2,40,1,,12000,0,1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,109316001
9,157,316,1,4,20,1,,500,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,109316001
9,157,316,1,1,6,1,,1000,0,1,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,109316001
9,157,316,1,3,50,1,,1500,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,109316001
9,157,316,2,7,2,2,3,9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316002
9,157,316,2,4,5,2,3,150,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316002
9,157,316,4,7,20,1,2,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316004
9,157,316,4,2,5,1,2,3000,0,1,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,109316004
9,157,316,8,7,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316008
9,157,316,16,4,8,1,3,160,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316016
9,157,316,16,3,10,1,3,200,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316016
9,157,316,16,2,8,1,,1600,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,300,0,109316016
9,157,316,16,1,4,1,,2000,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,109316016
9,157,316,16,7,15,1,3,45,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,15,0,109316016
9,157,316,25,2,4,1,,1600,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316025
9,157,316,25,7,14,1,,56,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316025
9,157,316,26,4,2,1,,60,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,109316026
9,157,316,26,2,2,1,,500,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,109316026
9,157,316,26,1,2,,,500,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,109316026
9,157,316,26,3,4,1,,80,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,109316026
9,157,316,26,7,5,1,,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316026
9,157,316,27,4,,1,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316027
9,157,316,27,5,15,1,,0,0,2,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,109316027
9,157,316,27,8,21,1,,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,109316027
9,157,316,27,3,3,1,,0,0,2,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,109316027
9,157,316,27,7,6,1,,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,109316027
9,157,316,32,4,7,1,,210,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,109316032
9,157,316,32,1,2,1,,500,0,2,0,0,93,0,10,0,0,0,0,0,0,0,0,0,0,0,109316032
9,157,316,32,3,6,1,,180,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,109316032
9,157,316,32,7,10,1,,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316032
9,157,316,32,2,6,1,,1500,0,2,0,0,93,0,30,0,0,0,0,0,0,0,0,0,0,0,109316032
9,157,316,36,8,11,,,66,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316036
9,157,316,36,7,30,,,150,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316036
9,157,316,36,5,8,,,320,0,2,0,0,50,0,8,0,0,0,0,0,0,0,0,0,0,0,109316036
9,157,316,36,2,8,,,2000,0,2,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,109316036
9,157,316,36,1,2,,,300,0,2,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,109316036
9,157,316,36,4,8,,,240,0,2,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,109316036
9,157,316,36,3,12,,,360,0,2,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,109316036
9,157,316,39,3,2,1,,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316039
9,157,316,39,1,3,1,,1000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316039
9,157,316,39,5,1,1,,40,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,109316039
9,157,316,39,7,35,1,3,140,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,109316039
9,157,316,39,4,10,1,,200,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316039
9,157,316,44,7,1,,,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109316044
9,157,316,44,4,1,,,30,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,109316044
9,156,317,81,4,10,,,600,0,1,150,0,0,0,110,0,250,0,0,0,0,0,86,0,0,0,109317081
9,156,317,81,1,2,1,2,3100,0,1,240,0,0,0,240,0,300,0,0,0,0,0,118,0,0,0,109317081
9,156,317,136,7,26,1,2,30,0,2,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,109317136
9,156,317,136,3,2,1,2,100,0,2,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,109317136
9,156,317,136,4,3,1,2,75,0,2,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,109317136
9,162,318,1,4,2,1,2,80,0,2,0,0,2,0,2,0,4,0,0,0,0,0,4,0,0,0,109318001
9,162,318,1,7,4,1,,12,0,2,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,109318001
9,162,318,1,3,2,1,2,90,0,2,0,0,3,0,2,0,3,0,0,0,0,0,3,0,0,0,109318001
9,162,318,2,7,19,,,95,0,2,0,0,9,0,2,0,0,0,0,0,0,0,2,0,8,0,109318002
9,162,318,2,4,15,,,600,0,2,0,0,12,0,5,0,0,0,0,0,0,0,8,0,20,0,109318002
9,162,318,2,3,5,1,,300,0,2,0,0,10,0,5,0,0,0,0,0,0,0,6,0,19,0,109318002
9,162,318,3,7,6,1,2,18,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318003
9,162,318,3,3,1,1,,50,0,2,0,0,60,0,2,0,0,0,0,0,0,0,8,0,0,0,109318003
9,162,318,3,5,7,1,2,750,0,,0,0,75,0,2,0,80,0,0,0,0,0,50,0,200,0,109318003
9,162,318,3,2,2,1,,800,0,2,0,0,100,0,2,0,0,0,0,0,0,0,40,0,500,0,109318003
9,162,318,3,4,7,1,2,280,0,,0,0,10,0,2,0,0,0,0,0,0,0,9,0,0,0,109318003
9,162,318,4,7,20,1,,80,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318004
9,162,318,4,2,6,1,,900,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,109318004
9,162,318,4,3,5,1,,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318004
9,162,318,4,4,8,1,,320,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318004
9,162,318,5,7,2,2,,6,0,1,0,10,0,0,0,0,0,0,0,0,0,0,3,20,0,0,109318005
9,162,318,5,5,1,2,,50,0,1,0,30,0,0,0,0,0,0,0,0,0,0,5,50,0,0,109318005
9,162,318,6,2,4,1,,1000,0,,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,109318006
9,162,318,6,4,5,1,,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318006
9,162,318,6,5,12,1,,480,0,,300,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,109318006
9,162,318,6,1,2,,,500,0,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,109318006
9,162,318,6,3,11,1,,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318006
9,162,318,6,7,20,1,,60,0,,5,20,4,30,2,0,0,0,0,0,0,0,0,0,0,0,109318006
9,162,318,7,4,4,,,100,0,1,10,0,0,0,0,0,4,50,0,0,0,0,0,0,0,0,109318007
9,162,318,7,7,5,1,,15,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318007
9,162,318,7,5,3,1,,70,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318007
9,162,318,7,2,2,1,,300,0,1,10,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,109318007
9,162,318,7,3,5,1,,100,0,1,10,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,109318007
9,162,318,8,7,10,1,,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318008
9,162,318,8,8,25,1,,125,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318008
9,162,318,8,5,1,1,,40,0,1,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,109318008
9,162,318,8,4,4,1,,120,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318008
9,162,318,8,3,8,1,,240,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318008
9,162,318,9,3,3,,,90,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,109318009
9,162,318,9,4,4,,,100,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,109318009
9,162,318,9,7,2,,,12,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,109318009
9,162,318,10,7,3,1,,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318010
9,162,318,10,4,4,1,,60,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,109318010
9,162,318,11,4,9,1,,750,0,2,9,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,109318011
9,162,318,11,3,25,1,,750,0,2,15,0,0,0,60,0,0,0,0,0,0,0,0,50,0,0,109318011
9,162,318,11,7,4,1,,10,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109318011
9,162,318,11,2,15,1,,3750,0,2,10,0,0,0,30,0,0,0,0,0,0,0,1,50,0,0,109318011
9,162,318,11,5,15,1,,750,0,2,30,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,109318011
9,162,318,14,7,15,1,,75,0,1,10,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,109318014
9,162,318,14,4,8,1,,120,0,1,150,0,30,0,0,0,0,0,0,0,0,0,40,0,0,0,109318014
9,162,318,16,4,7,,,300,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318016
9,162,318,16,7,8,,5,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318016
9,162,318,16,5,1,1,3,40,0,1,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,109318016
9,162,318,18,4,7,1,,350,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,109318018
9,162,318,18,3,5,1,,250,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,109318018
9,162,318,18,1,4,1,,2500,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,109318018
9,162,318,18,2,10,1,,3000,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,109318018
9,162,318,18,7,8,1,,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109318018
9,156,319,1,2,2,1,2,400,0,1,20,0,20,0,0,30,0,0,0,0,0,0,0,0,0,0,109319001
9,156,319,1,7,1,2,,200,0,1,10,0,10,0,0,0,0,0,0,0,0,0,0,0,7,50,109319001
9,156,319,1,4,1,1,,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,109319001
9,156,319,1,1,2,1,2,300,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,109319001
9,156,319,2,3,10,1,2,200,0,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,109319002
9,156,319,2,7,30,,,120,0,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,0,109319002
9,156,319,2,4,7,1,2,140,0,,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,109319002
9,156,319,7,4,2,1,4,28,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,50,109319007
9,156,319,7,7,30,1,4,120,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,109319007
9,156,319,7,3,10,1,4,300,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,109319007
9,156,319,7,5,5,1,4,75,0,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,109319007
9,156,319,8,7,11,1,,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109319008
9,156,319,9,2,1,1,2,300,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,109319009
9,156,319,9,4,4,1,2,80,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109319009
9,156,319,9,7,25,1,2,120,0,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,10,0,109319009
9,156,319,9,3,6,1,2,180,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109319009
9,156,319,10,4,1,1,,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109319010
9,156,319,10,3,1,1,,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109319010
9,156,319,10,7,3,1,2,15,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,109319010
