"id1","id2","id3","id4","debt_no","s3bi_1i","s3bi_1ii","s3bi_2","s3bi_3","s3bi_4","s3bi_5ii","s3bi_5iii","s3bi_6_11","s3bi_6_12","s3bi_6_13","s3bi_6","s3bi_7","s3bi_7_1","s3bi_7_2","s3bi_8i","s3bi_8ii","s3bi_9a","s3bi_9bi","s3bi_9b2i","s3bi_9b2ii","s3bi_10","s3bi_11i","s3bi_11ii","s3bi_12i","s3bi_12ii","s3bi_13i","s3bi_13ii","hhno"
5,68,137,27,1,,3,1,1,6,-8,,3,,,"3","1",1,,300,0,2,,,,888,,,0,0,300,0,105137027
5,9,162,31,1,2009,12,1,2,11,34,,7,,,"7","1",1,,100,0,2,,,,888,,,0,0,100,0,105162031
5,14,174,70,2,2009,7,1,1,11,-8,,6,,,"6","1",1,,20,0,2,,,,888,,,0,0,20,0,105174070
5,9,163,47,2,2010,,2,1,9,,,3,,,"3","1",1,,150,0,2,,,,888,,,0,0,150,0,105163047
5,5,147,25,1,2009,,1,1,11,-8,,5,,,"5","1",1,,20,0,2,,,,888,,,0,0,20,0,105147025
5,12,170,1,1,2009,,1,1,11,,,4,,,"4","1",1,,300,0,2,,,,888,,,100,0,200,0,105170001
5,11,166,52,2,,0,2,1,11,-8,,7,,,"7","1",1,,3,0,2,,,,888,,,0,0,3,0,105166052
5,15,176,87,1,5,,1,1,11,,,3,,,"3","1",1,,55,0,2,,,,888,,,45,0,10,0,105176087
5,7,155,2,1,2009,6,2,1,2,,,3,,,"3","1",1,,700,0,1,200,,,52,37,10,593,60,296,80,105155002
5,67,149,25,1,2009,,1,1,2,,,3,,,"3","1",1,,700,0,1,-90,,,888,,,700,0,0,0,105149025
5,68,137,27,2,,3,1,1,10,-8,,2,,,"2","1",1,,200,0,2,,,,888,,,0,0,200,0,105137027
5,10,164,30,2,2008,1,1,1,17,,,1,,,"1","1",1,,70,0,2,,,,,,,20,0,50,0,105164030
5,12,169,3,1,2009,,1,1,11,,,2,,,"2","1",1,,80,0,2,,,,888,,,0,0,80,0,105169003
5,11,166,1,3,2009,,1,1,11,,,7,,,"7","1",1,,150,0,2,,,,888,,,0,0,150,0,105166001
5,9,161,33,1,2010,2,1,1,,,,9,,,"9","1",1,,4,0,2,,,,888,,,0,0,4,0,105161033
5,12,170,12,1,2009,,1,1,3,,,1,2,,"1,2","16",16,,1000,0,1,85,,,11,200,0,900,0,300,0,105170012
5,9,163,34,1,2010,1,1,1,9,,,3,,,"3","1",1,,300,0,1,800,,,12,80,,0,0,300,0,105163034
5,12,169,38,1,2007,,1,1,6,,,5,,,"5","9",9,,200,0,1,100,200,,12,30,,360,0,60,0,105169038
5,7,155,18,4,2010,,2,1,11,-8,,3,,,"3","1",1,,30,0,2,,,,888,,,0,0,30,0,105155018
5,15,177,22,1,2010,2,2,1,13,,,9,,,"9","1",1,,20,0,2,,,,888,,,5,0,15,0,105177022
5,80,143,27,1,,2,1,1,2,,,3,,,"3","9",9,,6500,0,1,100,,,12,650,,1300,0,6500,0,105143027
5,7,155,12,1,2007,2,1,1,14,,,2,,,"2","1",1,,800,0,1,200,,,12,50,,300,0,500,0,105155012
5,12,169,8,2,2009,,2,1,4,-8,,3,,,"3","1",1,,300,0,1,50,,,888,,,0,0,300,0,105169008
5,70,136,40,1,,1,2,1,11,-8,,5,,,"5","1",1,,100,0,2,,,,888,,,50,0,50,0,105136040
5,11,166,27,1,2009,6,1,1,11,,,6,,,"6","1",1,,160,0,2,,,,888,,,60,0,100,0,105166027
5,15,176,8,1,,4,1,1,9,-8,,3,,,"3","1",1,,40,0,2,,,,888,,,0,0,40,0,105176008
5,15,177,8,1,2009,,1,1,11,,,3,,,"3","1",1,,40,0,2,,,,888,,,10,0,30,0,105177008
5,12,168,86,1,2007,,1,1,2,,,3,,,"3","7",7,,500,0,1,300,150,,52,19,80,0,0,200,0,105168086
5,8,158,37,2,,,1,,,,,,,,,,,,0,0,,,,,,,,0,0,0,0,105158037
5,12,169,14,2,,2,2,1,11,,,6,,,"6","1",1,,30,0,2,,,,888,,,0,0,30,0,105169014
5,67,154,40,1,,,1,1,11,,,6,,,"6","1",1,,190,0,2,,,,888,,,20,0,170,0,105154040
5,14,173,4,1,2007,,1,1,8,19,,3,,,"3","1",1,,100,0,1,400,100,,888,,,0,0,200,0,105173004
5,80,146,53,1,,1,1,1,11,-8,,4,,,"4","1",1,,40,0,2,,,,888,,,0,0,40,0,105146053
5,8,157,65,2,2009,7,2,1,11,,,6,,,"6","1",1,,250,0,2,,,,888,,,0,0,250,0,105157065
5,7,155,21,1,2009,,1,1,9,-8,,7,,,"7","1",1,,40,0,2,,,,888,,,0,0,40,0,105155021
5,12,169,27,1,2009,,1,1,11,57,,1,,,"1","1",1,,300,0,2,,,,888,,,0,0,300,0,105169027
5,15,177,8,3,2010,1,1,1,11,,,3,,,"3","1",1,,29,0,2,,,,888,,,0,0,29,0,105177008
5,15,177,12,1,2010,1,2,1,13,,,3,,,"3","1",1,,37,0,2,,,,888,,,0,0,37,0,105177012
6,89,192,34,1,2010,,1,1,11,,,5,,,"5","1",1,,60,0,2,,,,888,,,60,0,60,0,106192034
6,93,194,21,1,2009,,2,1,11,,,1,,,"1","1",1,,300,0,2,,,,888,,,0,0,300,0,106194021
6,16,235,30,1,2009,6,2,1,9,,,3,,,"3","1",1,,200,0,2,,,,5,40,,160,0,40,0,106235030
6,1,178,30,1,2008,,1,1,11,-8,,6,,,"6","1",1,,100,0,1,,100,,888,,,200,0,0,0,106178030
6,102,209,25,1,2009,10,1,1,1,,,4,,,"4","5",5,,900,0,,,30,,3,130,,390,0,780,0,106209025
6,1,217,61,1,2009,9,1,1,9,,,9,,,"9","1",1,,23,0,2,,,,888,,,20,50,2,5,106217061
6,88,238,76,1,2010,2,1,1,17,,,7,,,"7","1",1,,20,0,2,,,,888,,,0,0,20,0,106238076
6,98,190,35,1,2010,1,1,1,11,-8,,2,,,"2","1",1,,1000,0,1,900,300,0,,,,0,0,0,0,106190035
6,10,203,36,1,,6,1,1,11,,,5,9,,"5,9","1",1,,200,0,2,,,,888,,,50,0,150,0,106203036
6,103,222,41,1,2009,,1,1,11,-8,,3,,,"3","1",1,,500,0,2,,,,888,,,200,0,300,0,106222041
6,106,237,62,1,2007,,1,1,11,,,3,,,"3","1",1,,50,0,2,,,,888,,,30,0,20,0,106237062
6,109,232,44,1,2009,,1,2,9,-8,,1,,,"1","1",1,,610,0,2,,,,888,,,0,0,610,0,106232044
6,1,178,40,5,2009,9,1,,11,,,6,,,"6","1",1,,20,0,1,,10,,2,,,0,0,20,0,106178040
6,110,227,88,1,2009,7,2,1,9,-8,,3,,,"3","1",1,,67,0,2,,,,888,,,30,0,37,0,106227088
6,108,230,29,1,2010,2,1,1,11,,,1,,,"1","1",1,,80,0,2,,,,888,,,40,0,40,0,106230029
6,1,217,65,2,2006,,1,1,11,,,9,,,"9","1",1,,250,0,2,,,,888,,,0,0,250,0,106217065
6,103,222,49,3,2010,,1,1,11,,,3,,,"3","1",1,,1140,0,2,,,,888,,,350,0,790,0,106222049
6,12,225,33,1,2007,6,1,1,11,-8,,15,,,"15","1",1,,100,0,2,,,,888,,,80,0,20,0,106225033
6,109,228,25,1,2010,2,1,1,11,,,7,,,"7","1",1,,10,0,2,,,,888,,,0,0,10,0,106228025
6,102,207,53,1,2008,,1,1,1,,,4,,,"4","1",1,,3000,0,1,245,,,24,100,,300,0,3435,0,106207053
6,99,206,2,1,2009,12,1,1,1,,,5,,,"5","1",1,,500,0,1,,150,,12,33,33,99,99,700,0,106206002
6,94,179,116,1,,10,1,1,11,,,4,,,"4","1",1,,20,0,2,,,,888,,,0,0,0,0,106179116
6,89,187,24,1,2010,,1,1,11,,,6,,,"6","1",1,,0,0,2,,,,888,,,0,0,0,0,106187024
6,91,185,49,1,2009,,1,1,1,,"F-ANTOAKROM RURAL BANK",2,,,"2","1",1,,1000,0,1,200,,,888,,,300,0,700,0,106185049
6,1,178,15,2,2009,11,2,1,9,-8,,7,,,"7","1",1,,70,0,2,,,,12,,,0,0,7,0,106178015
6,111,226,25,2,2010,,2,1,10,,,9,,,"9","1",1,,15,0,2,,,,888,,,0,0,15,0,106226025
6,109,228,50,1,2009,2,1,1,11,,,3,,,"3","1",1,,150,0,2,,,,888,,,130,0,20,0,106228050
6,103,221,40,1,2009,,1,1,11,-8,,3,,,"3","1",1,,30,0,2,,,,888,,,0,0,30,0,106221040
6,10,202,19,1,2009,10,2,1,11,,,5,,,"5","6",6,,500,0,2,,,,888,,,200,0,300,0,106202019
6,1,181,24,1,2009,,1,1,11,-8,,5,,,"5","1",1,,400,0,2,,,,888,,,0,0,400,0,106181024
6,10,215,64,1,2008,2,1,1,11,-8,,3,,,"3","1",1,,3000,0,2,,,,888,,,0,0,3000,0,106215064
6,103,222,21,3,2010,1,1,1,9,-8,,3,,,"3","1",1,,5,0,2,,,,888,,,0,0,5,0,106222021
6,99,200,25,1,2008,,1,1,1,,,7,,,"7","1",1,,3000,0,1,-90,,,888,,,2000,0,1000,0,106200025
6,89,188,34,1,2009,,1,1,11,,,6,,,"6","2",2,,300,0,2,,,,3,,,0,0,300,0,106188034
6,103,222,49,4,2010,,1,1,2,,,3,,,"3","1",1,,500,0,1,,100,,6,102,,0,0,600,0,106222049
6,10,218,19,3,2009,12,2,1,11,-8,,9,,,"9","1",1,,45,0,2,,,,888,,,0,0,45,0,106218019
6,10,216,16,1,2009,,1,1,11,-8,,6,,,"6","1",1,,100,0,2,,,,888,,,0,0,100,0,106216016
6,10,219,49,1,2009,6,1,1,11,-8,,3,,,"3","1",1,,1000,0,2,,,,888,,,0,0,1000,0,106219049
6,94,179,134,1,2008,10,1,1,11,,,1,,,"1","1",1,,50,0,1,600,,,888,,,0,20,50,0,106179134
6,10,202,19,2,2009,10,2,1,11,,,5,,,"5","7",7,,100,0,2,,,,888,,,0,0,100,0,106202019
6,1,181,31,1,2009,9,1,2,11,-8,,6,,,"6","1",1,,300,0,1,300,,,888,,,300,0,90,0,106181031
6,88,238,49,1,2008,,1,1,11,,,1,,,"1","1",1,,75,0,2,,,,888,,,0,0,75,0,106238049
6,110,227,112,1,2010,1,1,2,10,-8,,9,,,"9","1",1,,2,0,2,,,,888,,,2,0,0,0,106227112
6,110,227,112,3,2009,12,1,2,10,-8,,3,,,"3","1",1,,60,0,2,,,,888,,,60,0,0,0,106227112
6,98,190,23,2,2008,,1,1,11,1,,1,,,"1","1",1,,10,0,2,,,,888,,,0,0,10,0,106190023
6,89,187,53,1,2009,8,1,1,11,,,6,,,"6","1",1,,15,0,2,,,,888,,,0,0,15,0,106187053
6,10,211,80,1,2008,4,1,1,2,,,4,,,"4","5",5,,1900,0,1,25,,,12,,,0,0,300,0,106211080
6,1,183,27,1,2009,7,2,1,2,,,5,,,"5","11",11,,3000,0,,,,,,420,0,1680,4,0,0,106183027
6,93,194,21,2,2009,,1,1,11,-8,,7,,,"7","1",1,,100,0,2,,,,888,,,0,0,100,0,106194021
6,110,227,112,2,2010,2,1,2,10,-8,,9,,,"9","1",1,,5,0,2,,,,888,,,5,0,0,0,106227112
6,102,210,120,1,2009,,1,1,8,-8,,5,,,"5","1",1,,1000,0,2,,,,12,100,,300,0,700,0,106210120
6,89,191,101,1,2009,,1,1,,-8,,5,,,"5","1",1,,5000,0,2,,,,888,,,500,0,0,0,106191101
6,1,178,103,2,2008,11,1,1,11,,,4,,,"4","1",1,,200,0,1,1000,,,1,200,,200,0,0,0,106178103
6,109,232,76,1,2009,,1,1,11,-8,,1,,,"1","1",1,,150,0,2,,,,888,,,0,0,150,0,106232076
6,16,235,53,1,2009,8,1,1,11,,,6,,,"6","1",1,,20,0,2,,,,888,,,0,0,20,0,106235053
6,103,222,18,3,2010,1,1,1,9,-8,,3,,,"3","1",1,,7,0,2,,,,888,,,0,0,7,0,106222018
6,109,228,14,1,2009,,1,1,11,,,1,,,"1","1",1,,400,0,2,,,,888,,,0,0,400,0,106228014
6,16,236,40,1,2009,10,1,1,11,,,9,,,"9","1",1,,30,0,2,,,,888,,,0,0,30,0,106236040
6,110,227,12,1,2010,,2,1,11,,,3,,,"3","1",1,,300,0,2,,,,888,,,0,0,300,0,106227012
6,109,232,81,1,2009,2,1,1,11,,,2,,,"2","1",1,,120,0,2,,,,888,,,0,0,120,0,106232081
6,89,192,22,1,1,6,1,1,3,,,3,,,"3","1",1,,100,0,2,,,,888,,,40,0,60,0,106192022
6,1,178,40,4,2009,10,1,1,11,,,13,,,"13","1",1,,40,0,1,,10,,5,,,0,0,40,0,106178040
6,1,181,13,1,2008,2,1,1,10,,,6,,,"6","1",1,,50,0,2,,,,888,,,20,0,30,0,106181013
6,10,204,35,1,,1,1,1,11,,,4,,,"4","1",1,,460,0,2,,,,888,,,360,0,100,0,106204035
6,88,238,36,1,2010,2,1,1,11,,,3,,,"3","1",1,,400,0,2,,,,888,,,0,0,400,0,106238036
6,86,224,14,1,2010,1,1,1,9,,,9,,,"9","1",1,,20,0,2,,,,888,,,8,0,12,0,106224014
6,103,222,21,1,2010,1,1,1,9,-8,,3,,,"3","1",1,,50,0,2,,,,888,,,30,0,20,0,106222021
6,88,238,51,2,2010,1,1,1,11,-8,,6,,,"6","1",1,,15,0,2,,,,888,,,6,0,9,0,106238051
6,110,227,39,1,2010,1,1,1,9,-8,,7,,,"7","1",1,,30,0,2,,,,888,,,20,0,10,0,106227039
6,111,226,83,1,2006,,1,1,11,-8,,3,,,"3","1",1,,600,0,2,,,,888,,,230,0,370,0,106226083
6,1,217,97,1,2008,9,1,1,11,-8,,4,,,"4","1",1,,100,0,2,,,,888,,,60,0,40,0,106217097
6,103,222,32,1,2009,,1,1,11,-8,,2,,,"2","1",1,,500,0,1,500,,,3,250,,0,0,500,0,106222032
6,12,225,34,3,2009,2,1,1,10,-8,,4,,,"4","1",1,,250,0,2,,,,888,,,0,0,250,0,106225034
6,84,193,38,1,2009,,1,1,1,,,3,,,"3","1",1,,2500,0,1,,25900,0,12,190,0,2500,0,900,0,106193038
6,108,229,20,1,2010,,1,1,11,,,6,,,"6","1",1,,30,0,2,,,,888,,,0,0,30,0,106229020
6,1,217,43,1,2006,,2,1,2,,,3,10,,"3,10","8",8,,2000,0,1,50,,,12,300,,0,0,700,0,106217043
6,111,226,110,3,2010,1,1,1,11,-8,,3,,,"3","1",1,,10,0,2,,,,888,,,0,0,10,0,106226110
6,100,198,154,1,2010,1,1,1,11,,,7,,,"7","1",1,,400,0,2,,,,888,,,0,0,400,0,106198154
6,102,201,17,1,2009,7,1,1,11,,,5,,,"5","1",1,,130,0,2,,,,888,,,0,0,130,0,106201017
6,109,233,27,1,2010,2,1,1,11,-8,,4,,,"4","1",1,,25,0,2,,,,888,,,0,0,25,0,106233027
6,84,193,59,1,2009,,1,1,11,,,3,,,"3","1",1,,200,0,1,100,,,888,,,0,0,220,0,106193059
6,1,178,103,1,2008,5,1,1,1,-8,,3,,,"3","1",1,,300,0,1,,50,,12,35,,260,0,45,0,106178103
6,10,204,32,1,2009,,1,1,11,,,3,,,"3","1",1,,100,0,2,,,,888,,,0,0,100,0,106204032
6,93,194,55,1,2009,,1,1,10,,,6,,,"6","1",1,,300,0,1,1000,,,12,50,,100,0,500,0,106194055
6,103,222,49,6,2009,12,2,1,,-8,,9,,,"9","1",1,,30,0,2,,,,888,,,20,0,10,0,106222049
6,88,238,29,1,2009,11,2,1,11,,,5,,,"5","1",1,,50,0,2,,,,888,,,0,0,50,0,106238029
6,10,218,3,1,2009,,1,1,11,-8,,5,,,"5","1",1,,170,0,2,,,,888,,,0,0,170,0,106218003
6,100,198,29,1,2007,,1,1,3,,,6,,,"6","1",1,,800,0,1,-90,,,12,4,,80,0,720,0,106198029
6,89,187,89,1,2009,,1,1,11,-8,,6,,,"6","1",1,,100,0,2,,,,888,,,0,0,100,0,106187089
6,16,236,78,1,2009,8,1,1,11,79,,3,,,"3","1",1,,70,0,2,,,,888,,,50,0,20,0,106236078
6,100,198,96,1,2009,6,1,1,11,,,11,,,"11","1",1,,2000,0,2,,,,888,,,0,0,2000,0,106198096
6,89,192,28,1,1,9,1,1,11,,,3,,,"3","1",1,,500,0,2,,,,888,,,200,0,300,0,106192028
6,86,224,7,1,2009,,1,1,1,,,3,,,"3","1",1,,700,0,1,,140,,12,70,,560,0,280,0,106224007
6,94,179,119,1,,3,1,1,11,,,6,,,"6","1",1,,30,0,1,300,,,888,,,39,0,0,0,106179119
6,10,219,38,1,2007,,1,1,11,,,3,,,"3","1",1,,300,0,1,,100,,888,,,200,0,200,0,106219038
6,110,227,64,1,2009,11,1,1,2,,,3,,,"3","1",1,,300,0,1,,84,,24,16,,192,0,192,0,106227064
6,89,188,21,1,2009,,1,1,11,,,3,,,"3","1",1,,320,0,2,,,,888,,,0,0,320,0,106188021
6,91,185,54,1,2010,,1,1,1,,"F-BARCLAYS BANK",5,,,"5","1",1,,1100,0,,,,,888,,,300,0,0,0,106185054
6,91,185,59,1,2008,2,1,1,14,,,7,,,"7","1",1,,1600,0,1,200,,,12,64,,0,0,800,0,106185059
6,111,226,26,1,2007,9,1,1,11,-8,,3,,,"3","1",1,,1500,0,2,,,,888,,,0,0,1500,0,106226026
6,102,207,7,1,2009,4,1,1,3,,,8,,,"8","1",1,,2000,0,1,-90,,,10,27,,108,0,0,0,106207007
6,86,220,34,1,2009,,1,1,11,,,3,,,"3","1",1,,50,0,2,,,,,,,22,0,28,0,106220034
6,100,197,40,1,2008,,2,1,10,,,2,9,,"2,9","1",1,,200,0,2,,,,888,,,0,0,200,0,106197040
6,109,232,83,1,2007,9,1,1,11,,,2,,,"2","1",1,,120,0,2,,,,888,,,0,0,120,0,106232083
6,94,180,20,1,2009,5,1,1,10,,,2,,,"2","1",1,,35,0,2,,,,2,,,0,15,20,0,106180020
6,88,238,81,1,2010,1,1,1,11,,,5,,,"5","1",1,,270,0,2,,,,888,,,0,0,270,0,106238081
6,100,198,117,1,2009,11,1,1,11,,,1,2,,"1,2","1",1,,50,0,2,,,,888,,,0,0,50,0,106198117
6,1,178,40,2,2009,11,1,1,11,,,7,,,"7","1",1,,25,0,1,,10,,3,,,0,0,25,0,106178040
6,1,178,40,1,2009,11,1,1,11,,,6,,,"6","1",1,,50,0,1,1000,,,1,,,0,0,20,0,106178040
6,108,230,62,1,2009,,1,1,10,,,1,,,"1","1",1,,300,0,2,,,,888,,,150,0,150,0,106230062
6,108,230,30,1,2009,,1,1,11,-8,,9,,,"9","1",1,,400,0,2,,,,888,,,250,0,150,0,106230030
6,100,198,79,1,2007,,1,1,11,,,1,2,,"1,2","1",1,,50,0,2,,,88,,,,0,0,50,0,106198079
6,98,190,64,1,2009,1,1,1,4,,,5,,,"5","8",8,,400,0,1,230,92,48,,421,0,492,48,82,8,106190064
6,100,197,15,1,2009,,1,1,10,,,4,,,"4","1",1,,400,0,2,,,,888,,,0,0,400,0,106197015
6,96,199,11,1,2009,1,1,1,10,-8,,5,,,"5","1",1,,55,0,2,,,,888,,,0,0,55,0,106199011
6,93,194,35,1,2008,8,1,1,4,,,9,,,"9","1",1,,270,0,,1590,430,0,888,,,600,0,600,0,106194035
6,1,181,7,1,2008,3,1,1,11,-8,,2,,,"2","1",1,,20,0,2,,,,888,,,0,0,200,0,106181007
6,95,182,26,1,2009,12,1,1,3,,,3,,,"3","1",1,,600,0,1,25,,,,30,,360,0,360,0,106182026
6,100,197,41,1,2009,6,1,1,1,,,1,2,,"1,2","1",1,,1000,0,1,,,,12,150,,600,0,400,0,106197041
6,109,232,48,1,2009,,1,1,8,-8,,1,,,"1","1",1,,300,0,1,,50,,888,,,0,0,300,0,106232048
6,111,226,44,1,2008,1,1,1,13,-8,,3,,,"3","1",1,,200,0,2,,,,888,,,0,0,200,0,106226044
6,109,232,112,1,2009,,1,1,9,,,2,,,"2","1",1,,324,0,2,,,,888,,,0,0,324,0,106232112
6,12,225,32,1,2007,,1,1,1,,,6,,,"6","11",11,,130,0,1,150,,,888,,,70,0,60,0,106225032
6,16,236,40,2,2009,3,1,1,11,,,9,,,"9","1",1,,50,0,2,,,,888,,,30,0,20,0,106236040
6,103,222,21,2,2010,1,1,1,9,-8,,3,,,"3","1",1,,5,0,2,,,,888,,,0,0,5,0,106222021
6,103,222,49,5,2009,12,2,1,9,-8,,9,,,"9","1",1,,25,0,2,,,,888,,,0,0,25,0,106222049
6,10,202,47,1,2009,6,2,1,3,,,3,,,"3","1",1,,200,0,1,300,32,,5,2,,160,0,40,0,106202047
6,12,225,34,1,2009,2,1,1,10,-8,,4,,,"4","1",1,,300,0,2,,,,888,,,0,0,300,0,106225034
6,10,219,82,1,2009,,1,1,11,-8,,5,,,"5","1",1,,200,0,2,,,,888,,,0,0,200,0,106219082
6,99,206,29,1,2008,10,1,1,1,,,7,,,"7","7",7,,500,0,1,,148,,12,54,,540,0,108,0,106206029
6,106,237,21,1,2009,,2,2,2,,,4,,,"4","1",1,,900,0,1,270,,,12,95,25,381,0,762,0,106237021
6,11,223,68,1,2009,1,2,1,8,-8,,3,,,"3","1",1,,200,0,2,,,,888,,,100,0,0,0,106223068
6,95,184,83,1,2010,,1,1,11,1,,4,5,,"4,5","1",1,,50,0,2,,,,888,,,0,0,50,0,106184083
6,10,211,23,1,2009,,1,1,2,,,7,,,"7","5",5,,800,0,1,500,,,12,,,0,0,0,0,106211023
6,103,222,49,2,,3,1,1,11,-8,,3,,,"3","1",1,,1100,0,1,,400,,888,,,900,0,600,0,106222049
6,86,224,9,1,2009,,1,1,9,,,9,,,"9","1",1,,10,0,2,,,,888,,,8,50,1,50,106224009
6,106,237,57,2,2009,11,1,1,11,,,7,,,"7","8",8,,40,0,2,,,,888,,,0,0,40,0,106237057
6,102,209,68,1,2008,12,1,1,1,,,3,,,"3","4",4,,2000,0,1,400,,,888,73,34,220,0,2580,0,106209068
6,10,211,19,1,2008,4,1,1,2,,,2,,,"2","5",5,,1000,0,,600,,,12,65,,1235,0,365,0,106211019
6,10,211,37,1,2008,9,1,1,2,,,4,,,"4","5",5,,3100,0,1,170,,,12,108,,1296,0,2176,0,106211037
6,10,211,47,1,2008,1,1,1,14,,,4,,,"4","5",5,,3000,0,1,470,,,12,150,,3300,0,1110,0,106211047
6,110,227,116,1,2008,,1,1,14,,,5,,,"5","9",9,,600,0,1,,25,,30,,,0,0,0,0,106227116
6,102,212,22,1,1,,1,1,2,,,4,,,"4","1",1,,4000,0,1,500,,,12,150,,1000,0,3000,0,106212022
6,103,221,65,1,2009,,1,1,11,-8,,3,,,"3","1",1,,3000,0,2,,,,888,,,2000,0,1000,0,106221065
6,10,202,45,1,2007,2,1,2,2,,,3,,,"3","7",7,,10000,0,2,,,,888,,,0,0,10000,0,106202045
6,16,235,37,1,2009,4,1,1,11,,,5,,,"5","2",2,,600,0,2,,,,888,,,400,0,200,0,106235037
6,102,205,27,1,2009,7,1,1,3,,,3,,,"3","1",1,,700,0,1,30,,,12,,,321,0,400,0,106205027
6,10,215,12,1,2009,4,2,1,11,-8,,3,,,"3","1",1,,250,0,2,,,,888,,,0,0,250,0,106215012
6,108,230,45,1,2010,,2,1,11,-8,,3,,,"3","1",1,,100,0,2,,,,888,,,0,0,100,0,106230045
6,100,198,141,1,2008,4,1,1,2,,,5,,,"5","1",1,,4000,0,1,-90,,,12,180,,0,0,0,0,106198141
6,88,238,51,1,2009,,1,1,11,-8,,6,,,"6","1",1,,120,0,2,,,,888,,,20,0,100,0,106238051
6,10,216,66,1,2008,,1,1,2,,,3,,,"3","1",1,,600,0,1,120,,,12,50,,600,0,0,0,106216066
6,109,232,44,2,2009,,1,2,9,-8,,1,,,"1","1",1,,300,0,2,,,,888,,,0,0,300,0,106232044
6,91,185,54,2,2009,,2,1,1,,"F-AMANSIE WEST RURAL BK.",5,,,"5","1",1,,500,0,,300,,,888,,,86,0,0,0,106185054
6,10,219,41,1,2009,,1,1,11,,,3,,,"3","1",1,,18,0,2,,,,888,,,0,0,18,0,106219041
6,10,219,94,1,2009,3,1,1,11,-8,,3,,,"3","1",1,,80,0,1,200,,,888,,,0,10,0,0,106219094
6,10,219,98,1,2009,,1,1,11,-8,,5,,,"5","1",1,,0,0,2,,,,888,,,0,0,0,0,106219098
6,10,218,19,2,2009,10,2,1,11,-8,,9,,,"9","1",1,,50,0,2,,,,888,,,0,0,50,0,106218019
6,10,219,128,1,2009,,1,1,11,,,6,,,"6","1",1,,100,0,2,,,,888,,,0,0,100,0,106219128
6,12,225,14,1,2009,12,1,1,11,-8,,2,,,"2","1",1,,5000,0,2,,,,888,,,2000,0,3000,0,106225014
6,86,220,24,1,2009,,1,1,11,,,3,,,"3","1",1,,350,0,2,,,,888,,,0,0,350,0,106220024
6,10,202,18,2,2008,10,1,2,1,-8,,3,,,"3","7",7,,500,0,1,,,,12,,,0,0,0,0,106202018
6,86,220,42,1,2009,,1,1,11,,,6,,,"6","1",1,,30,0,2,,,,888,,,20,0,10,0,106220042
6,109,233,98,1,2009,12,1,1,11,-8,,3,,,"3","1",1,,600,0,2,,,,888,,,0,0,100,0,106233098
6,94,179,128,1,,9,1,1,11,,,2,,,"2","1",1,,100,0,1,1000,,,888,,,200,0,0,0,106179128
6,108,230,25,1,2009,,1,1,9,-8,,1,,,"1","1",1,,300,0,2,,,,888,,,0,0,300,0,106230025
6,110,227,116,2,2009,,1,1,11,,,4,,,"4","1",1,,200,0,2,,,,888,,,0,0,200,0,106227116
6,103,221,34,1,2008,,1,1,2,,,3,,,"3","1",1,,900,0,1,50,,,12,200,,800,0,100,0,106221034
6,103,221,50,1,2007,,2,1,11,-8,,3,,,"3","1",1,,200,0,2,,,,888,,,0,0,200,0,106221050
6,103,221,56,1,2009,,2,1,9,,,3,,,"3","1",1,,30,0,2,,,,888,,,20,0,10,0,106221056
6,108,229,12,1,2000,,1,1,11,,,2,,,"2","1",1,,200,0,2,,,,888,,,110,0,90,0,106229012
6,103,222,18,2,2010,1,1,1,9,-8,,3,,,"3","1",1,,8,0,2,,,,888,,,0,0,8,0,106222018
6,10,219,89,2,2009,,2,2,13,,,5,,,"5","1",1,,400,0,1,200,80,,888,,,84,0,316,0,106219089
6,12,225,37,1,2009,12,1,1,11,-8,,6,,,"6","1",1,,20,0,2,,,,888,,,0,0,20,0,106225037
6,86,220,73,1,2009,,1,1,9,,,3,,,"3","1",1,,120,0,2,,,,888,,,70,0,50,0,106220073
6,86,224,41,1,2009,,1,1,1,,,4,,,"4","1",1,,2000,0,1,330,,,12,134,,1608,0,392,0,106224041
6,111,226,5,1,2008,10,1,1,11,-8,,5,,,"5","1",1,,300,0,2,,,,888,,,0,0,300,0,106226005
6,106,237,3,1,2009,11,1,1,2,,,5,9,,"5,9","1",1,,300,0,1,250,,,5,,,0,0,360,0,106237003
6,92,196,16,1,2009,,1,1,1,,,2,,,"2","11",11,,400,0,,,488,0,888,,,388,0,100,0,106196016
6,88,238,81,2,2010,1,1,1,11,,,5,,,"5","1",1,,100,0,2,,,,888,,,0,0,100,0,106238081
6,12,225,26,2,2010,1,1,1,11,-8,,3,,,"3","1",1,,15,0,2,,,,888,,,0,0,15,0,106225026
6,12,225,29,1,2009,6,1,1,11,-8,,3,,,"3","1",1,,250,0,2,,,,888,,,50,0,200,0,106225029
6,12,225,34,2,2009,2,1,1,10,-8,,4,,,"4","1",1,,250,0,2,,,,888,,,0,0,250,0,106225034
6,102,205,3,1,2009,12,1,1,1,,,3,,,"3","1",1,,1000,0,1,40,,,12,40,,120,0,1280,0,106205003
6,10,213,61,1,2009,,1,1,2,-8,,3,,,"3","1",1,,1500,0,1,400,,,888,500,,500,0,1000,0,106213061
6,12,225,36,1,2009,6,1,1,11,-8,,5,,,"5","1",1,,50,0,2,,,,888,,,0,0,50,0,106225036
