"id1","id3","id4","s3aii_0","s3aii_a","s3aii_b1","s3aii_b2","s3aii_c1","s3aii_c2","hhno"
1,29,8,,,,,0,0,101029008
1,26,8,,,,,0,0,101026008
1,19,8,,,,,0,0,101019008
1,29,8,,,,,0,0,101029008
1,28,8,,,,,0,0,101028008
1,19,8,,,,,0,0,101019008
1,19,8,,,,,0,0,101019008
1,26,8,,,,,0,0,101026008
1,29,8,,,,,0,0,101029008
1,19,8,,,,,0,0,101019008
1,26,8,9,1,"1",,1,0,101026008
1,19,8,,,,,0,0,101019008
1,28,8,7,2,,,6,0,101028008
1,28,8,4,1,,,4,0,101028008
1,28,8,,,,,0,0,101028008
1,13,8,,,,,0,0,101013008
1,19,8,,,,,0,0,101019008
1,29,8,,,,,0,0,101029008
1,13,8,,,,,0,0,101013008
1,19,8,,,,,0,0,101019008
1,13,8,,,,,0,0,101013008
1,28,8,,,,,0,0,101028008
1,13,8,4,2,"1",,6,0,101013008
1,29,8,,,,,0,0,101029008
1,13,8,,,,,0,0,101013008
1,29,8,14,2,"1",,14,0,101029008
1,28,8,16,2,,,120,0,101028008
1,28,8,,,,,0,0,101028008
1,13,8,14,2,"1",,10,0,101013008
1,13,8,,,,,0,0,101013008
1,28,8,,,,,0,0,101028008
1,26,8,,,,,0,0,101026008
1,28,8,,,,,0,0,101028008
1,19,8,,,,,0,0,101019008
1,29,8,,,,,0,0,101029008
1,19,8,14,1,"1",,4,0,101019008
1,19,8,,,,,0,0,101019008
1,13,8,,,,,0,0,101013008
1,19,8,7,1,"1",,3,0,101019008
1,13,8,,,,,0,0,101013008
1,19,8,,,,,0,0,101019008
1,13,8,16,1,"1",,70,0,101013008
1,28,8,,,,,0,0,101028008
1,29,8,,,,,0,0,101029008
1,13,8,,,,,0,0,101013008
1,26,8,,,,,0,0,101026008
1,26,8,,,,,0,0,101026008
1,26,8,14,2,"1","2",6,0,101026008
1,28,8,5,1,,,5,0,101028008
1,28,8,14,2,,,10,0,101028008
1,13,8,,,,,0,0,101013008
1,26,8,,,,,0,0,101026008
1,26,8,,,,,0,0,101026008
1,29,8,,,,,0,0,101029008
1,13,8,,,,,0,0,101013008
1,26,8,,,,,0,0,101026008
1,13,8,,,,,0,0,101013008
1,26,8,,,,,0,0,101026008
1,29,8,8,1,"1",,5,0,101029008
1,28,8,,,,,0,0,101028008
1,28,8,8,2,,,6,0,101028008
1,26,8,,,,,0,0,101026008
1,1,9,,,,,0,0,101001009
1,27,9,7,1,"1",,3,0,101027009
1,22,9,4,2,,,8,0,101022009
1,27,9,14,2,"1","2",6,50,101027009
1,3,9,,,,,0,0,101003009
1,3,9,,,,,0,0,101003009
1,22,9,,,,,0,0,101022009
1,15,9,8,1,"1",,4,0,101015009
1,15,9,4,1,"1",,3,0,101015009
1,27,9,4,2,"1",,5,0,101027009
1,27,9,,,,,0,0,101027009
1,1,9,,,,,0,0,101001009
1,19,9,,,,,0,0,101019009
1,3,9,,,,,0,0,101003009
1,28,9,9,4,,,24,0,101028009
1,1,9,,,,,0,0,101001009
1,27,9,,,,,0,0,101027009
1,3,9,,,,,0,0,101003009
1,22,9,,,,,0,0,101022009
1,19,9,,,,,0,0,101019009
1,22,9,8,1,,,5,0,101022009
1,3,9,14,1,,,6,0,101003009
1,28,9,,,,,0,0,101028009
1,19,9,,,,,0,0,101019009
1,15,9,,,,,0,0,101015009
1,15,9,,,,,0,0,101015009
1,15,9,,,,,0,0,101015009
1,6,9,,,,,0,0,101006009
1,1,9,,,,,0,0,101001009
1,28,9,,,,,0,0,101028009
1,15,9,,,,,0,0,101015009
1,28,9,,,,,0,0,101028009
1,1,9,,,,,0,0,101001009
1,6,9,,,,,0,0,101006009
1,27,9,,,,,0,0,101027009
1,19,9,,,,,0,0,101019009
1,3,9,,,,,0,0,101003009
1,22,9,,,,,0,0,101022009
1,15,9,,,,,0,0,101015009
1,22,9,,,,,0,0,101022009
1,22,9,,,,,0,0,101022009
1,19,9,14,2,"1",,16,0,101019009
1,1,9,,,,,0,0,101001009
1,19,9,,,,,0,0,101019009
1,19,9,,,,,0,0,101019009
1,28,9,,,,,0,0,101028009
1,19,9,4,2,"1",,6,0,101019009
1,15,9,,,,,0,0,101015009
1,15,9,14,2,"1",,6,0,101015009
1,1,9,,,,,0,0,101001009
1,28,9,,,,,0,0,101028009
1,3,9,,,,,0,0,101003009
1,28,9,,,,,0,0,101028009
1,28,9,5,1,,,5,0,101028009
1,15,9,9,1,"1",,4,0,101015009
1,28,9,,,,,0,0,101028009
1,6,9,14,1,"1",,6,50,101006009
1,6,9,,,,,0,0,101006009
1,3,9,,,,,0,0,101003009
1,3,9,4,2,,,6,0,101003009
1,15,9,,,,,0,0,101015009
1,28,9,,,,,0,0,101028009
1,15,9,,,,,0,0,101015009
1,15,9,,,,,0,0,101015009
1,22,9,,,,,0,0,101022009
1,1,9,,,,,0,0,101001009
1,27,9,,,,,0,0,101027009
1,6,9,,,,,0,0,101006009
1,28,9,4,3,,,10,0,101028009
1,28,9,,,,,0,0,101028009
1,6,9,,,,,0,0,101006009
1,1,9,,,,,0,0,101001009
1,22,9,14,3,,,12,0,101022009
1,22,9,,,,,0,0,101022009
1,1,9,14,1,"1",,4,0,101001009
1,15,9,,,,,0,0,101015009
1,3,9,8,1,,,5,0,101003009
1,3,9,18,1,,,700,0,101003009
1,22,9,,,,,0,0,101022009
1,6,9,,,,,0,0,101006009
1,22,9,,,,,0,0,101022009
1,19,9,,,,,0,0,101019009
1,19,9,,,,,0,0,101019009
1,28,9,27,1,,,650,0,101028009
1,27,9,,,,,0,0,101027009
1,27,9,,,,,0,0,101027009
1,19,9,,,,,0,0,101019009
1,27,9,,,,,0,0,101027009
1,6,9,,,,,0,0,101006009
1,19,9,,,,,0,0,101019009
1,1,9,,,,,0,0,101001009
1,1,9,,,,,0,0,101001009
1,6,9,,,,,0,0,101006009
1,28,9,,,,,0,0,101028009
1,3,9,,,,,0,0,101003009
1,22,9,9,1,,,2,50,101022009
1,19,9,8,1,"1",,5,0,101019009
1,28,9,14,2,,,12,0,101028009
1,27,9,,,,,0,0,101027009
1,1,9,,,,,0,0,101001009
1,28,9,7,1,,,4,0,101028009
1,3,9,,,,,0,0,101003009
1,6,9,,,,,0,0,101006009
1,27,9,,,,,0,0,101027009
1,19,9,7,1,"1",,6,0,101019009
1,28,9,8,2,,,10,0,101028009
1,6,9,,,,,0,0,101006009
1,27,9,,,,,0,0,101027009
1,27,9,,,,,0,0,101027009
1,28,9,,,,,0,0,101028009
1,1,9,,,,,0,0,101001009
1,6,9,,,,,0,0,101006009
1,28,9,,,,,0,0,101028009
1,6,9,,,,,0,0,101006009
1,22,9,,,,,0,0,101022009
1,3,9,,,,,0,0,101003009
1,3,9,,,,,0,0,101003009
1,3,9,,,,,0,0,101003009
1,28,9,,,,,0,0,101028009
1,3,9,,,,,0,0,101003009
1,3,9,,,,,0,0,101003009
1,6,9,,,,,0,0,101006009
1,30,10,,,,,0,0,101030010
1,28,10,8,1,,,4,0,101028010
1,4,10,,,,,0,0,101004010
1,30,10,,,,,0,0,101030010
1,30,10,,,,,0,0,101030010
1,26,10,,,,,0,0,101026010
1,27,10,,,,,0,0,101027010
1,28,10,,,,,0,0,101028010
1,7,10,5,1,"1",,20,0,101007010
1,20,10,4,1,"1",,5,0,101020010
1,20,10,,,,,0,0,101020010
1,20,10,,,,,0,0,101020010
1,30,10,,,,,0,0,101030010
1,27,10,4,3,"1",,10,0,101027010
1,1,10,,,,,0,0,101001010
1,28,10,,,,,0,0,101028010
1,4,10,,,,,0,0,101004010
1,20,10,,,,,0,0,101020010
1,27,10,,,,,0,0,101027010
1,28,10,,,,,0,0,101028010
1,20,10,,,,,0,0,101020010
1,20,10,,,,,0,0,101020010
1,4,10,,,,,0,0,101004010
1,26,10,9,2,"1",,1,40,101026010
1,26,10,,,,,0,0,101026010
1,20,10,,,,,0,0,101020010
1,1,10,,,,,0,0,101001010
1,1,10,,,,,0,0,101001010
1,30,10,,,,,0,0,101030010
1,27,10,,,,,0,0,101027010
1,20,10,,,,,0,0,101020010
1,26,10,,,,,0,0,101026010
1,7,10,6,1,"1",,18,0,101007010
1,7,10,7,3,"1",,80,0,101007010
1,26,10,,,,,0,0,101026010
1,27,10,,,,,0,0,101027010
1,27,10,,,,,0,0,101027010
1,28,10,,,,,0,0,101028010
1,4,10,,,,,0,0,101004010
1,27,10,,,,,0,0,101027010
1,26,10,14,2,"1",,3,0,101026010
1,1,10,,,,,0,0,101001010
1,26,10,,,,,0,0,101026010
1,27,10,,,,,0,0,101027010
1,30,10,,,,,0,0,101030010
1,20,10,,,,,0,0,101020010
1,26,10,,,,,0,0,101026010
1,30,10,,,,,0,0,101030010
1,26,10,,,,,0,0,101026010
1,27,10,,,,,0,0,101027010
1,7,10,,,,,0,0,101007010
1,28,10,,,,,0,0,101028010
1,7,10,,,,,0,0,101007010
1,7,10,,,,,0,0,101007010
1,27,10,,,,,0,0,101027010
1,28,10,,,,,0,0,101028010
1,26,10,,,,,0,0,101026010
1,7,10,8,1,"1",,15,0,101007010
1,19,10,,,,,0,0,101019010
1,7,10,,,,,0,0,101007010
1,4,10,,,,,0,0,101004010
1,20,10,,,,,0,0,101020010
1,4,10,,,,,0,0,101004010
1,28,10,,,,,0,0,101028010
1,28,10,,,,,0,0,101028010
1,30,10,,,,,0,0,101030010
1,30,10,,,,,0,0,101030010
1,20,10,,,,,0,0,101020010
1,20,10,,,,,0,0,101020010
1,7,10,,,,,0,0,101007010
1,27,10,,,,,0,0,101027010
1,20,10,14,3,"1",,16,0,101020010
1,30,10,4,1,"1",,3,0,101030010
1,4,10,,,,,0,0,101004010
1,28,10,5,1,,,3,50,101028010
1,30,10,14,3,"1",,10,50,101030010
1,27,10,14,3,"1",,14,0,101027010
1,1,10,4,1,"1",,2,0,101001010
1,1,10,,,,,0,0,101001010
1,20,10,,,,,0,0,101020010
1,7,10,14,3,"1","2",15,0,101007010
1,4,10,,,,,0,0,101004010
1,30,10,,,,,0,0,101030010
1,1,10,,,,,0,0,101001010
1,26,10,4,3,"1",,7,50,101026010
1,1,10,,,,,0,0,101001010
1,26,10,,,,,0,0,101026010
1,4,10,,,,,0,0,101004010
1,7,10,4,2,"1","2",4,0,101007010
1,4,10,,,,,0,0,101004010
1,30,10,,,,,0,0,101030010
1,28,10,,,,,0,0,101028010
1,28,10,14,2,,,10,0,101028010
1,7,10,,,,,0,0,101007010
1,28,10,,,,,0,0,101028010
1,1,10,,,,,0,0,101001010
1,7,10,,,,,0,0,101007010
1,27,10,,,,,0,0,101027010
1,4,10,14,3,"1",,9,0,101004010
1,4,10,,,,,0,0,101004010
1,4,10,4,3,"1",,3,0,101004010
1,7,10,,,,,0,0,101007010
1,1,10,,,,,0,0,101001010
1,27,10,,,,,0,0,101027010
1,26,10,,,,,0,0,101026010
1,26,10,,,,,0,0,101026010
1,28,10,7,2,,,8,0,101028010
1,1,10,,,,,0,0,101001010
1,1,10,14,1,"1",,4,0,101001010
1,1,10,,,,,0,0,101001010
1,1,10,,,,,0,0,101001010
1,30,10,,,,,0,0,101030010
1,4,10,,,,,0,0,101004010
1,23,11,,,,,0,0,101023011
1,21,11,,,,,0,0,101021011
1,19,11,,,,,0,0,101019011
1,7,11,,,,,0,0,101007011
1,3,11,,,,,0,0,101003011
1,7,11,8,1,"1",,8,0,101007011
1,6,11,,,,,0,0,101006011
1,3,11,,,,,0,0,101003011
1,17,11,,,,,0,0,101017011
1,7,11,14,2,"1",,10,0,101007011
1,23,11,,,,,0,0,101023011
1,3,11,,,,,0,0,101003011
1,27,11,,,,,0,0,101027011
1,29,11,,,,,0,0,101029011
1,27,11,,,,,0,0,101027011
1,22,11,,,,,0,0,101022011
1,7,11,,,,,0,0,101007011
1,19,11,,,,,0,0,101019011
1,19,11,4,1,"1",,2,0,101019011
1,29,11,,,,,0,0,101029011
1,22,11,16,1,,,100,0,101022011
1,17,11,14,1,"1",,4,0,101017011
1,22,11,,,,,0,0,101022011
1,21,11,,,,,0,0,101021011
1,22,11,,,,,0,0,101022011
1,27,11,,,,,0,0,101027011
1,23,11,,,,,0,0,101023011
1,22,11,,,,,0,0,101022011
1,23,11,,,,,0,0,101023011
1,17,11,,,,,0,0,101017011
1,22,11,,,,,0,0,101022011
1,14,11,,,,,0,0,101014011
1,23,11,,,,,0,0,101023011
1,21,11,,,,,0,0,101021011
1,21,11,,,,,0,0,101021011
1,21,11,,,,,0,0,101021011
1,21,11,,,,,0,0,101021011
1,19,11,,,,,0,0,101019011
1,27,11,,,,,0,0,101027011
1,19,11,,,,,0,0,101019011
1,7,11,7,2,"1",,15,0,101007011
1,21,11,,,,,0,0,101021011
1,14,11,,,,,0,0,101014011
1,7,11,,,,,0,0,101007011
1,22,11,,,,,0,0,101022011
1,3,11,,,,,0,0,101003011
1,22,11,,,,,0,0,101022011
1,6,11,,,,,0,0,101006011
1,6,11,,,,,0,0,101006011
1,19,11,,,,,0,0,101019011
1,21,11,,,,,0,0,101021011
1,7,11,,,,,0,0,101007011
1,23,11,14,2,,,8,40,101023011
1,14,11,,,,,0,0,101014011
1,3,11,,,,,0,0,101003011
1,19,11,16,1,"1",,25,0,101019011
1,14,11,,,,,0,0,101014011
1,29,11,,,,,0,0,101029011
1,22,11,,,,,0,0,101022011
1,22,11,,,,,0,0,101022011
1,7,11,,,,,0,0,101007011
1,7,11,4,3,"1",,7,50,101007011
1,27,11,,,,,0,0,101027011
1,3,11,,,,,0,0,101003011
1,17,11,,,,,0,0,101017011
1,6,11,,,,,0,0,101006011
1,17,11,4,1,"1",,3,0,101017011
1,6,11,,,,,0,0,101006011
1,3,11,,,,,0,0,101003011
1,7,11,,,,,0,0,101007011
1,19,11,,,,,0,0,101019011
1,19,11,,,,,0,0,101019011
1,22,11,,,,,0,0,101022011
1,29,11,,,,,0,0,101029011
1,14,11,,,,,0,0,101014011
1,3,11,14,2,"1","2",12,0,101003011
1,7,11,,,,,0,0,101007011
1,21,11,,,,,0,0,101021011
1,19,11,7,1,"1",,5,0,101019011
1,6,11,,,,,0,0,101006011
1,3,11,,,,,0,0,101003011
1,22,11,14,3,,,15,0,101022011
1,21,11,,,,,0,0,101021011
1,7,11,,,,,0,0,101007011
1,29,11,,,,,0,0,101029011
1,18,11,,,,,0,0,101018011
1,22,11,,,,,0,0,101022011
1,29,11,,,,,0,0,101029011
1,23,11,,,,,0,0,101023011
1,7,11,,,,,0,0,101007011
1,17,11,,,,,0,0,101017011
1,23,11,,,,,0,0,101023011
1,3,11,,,,,0,0,101003011
1,17,11,,,,,0,0,101017011
1,6,11,14,3,"1",,18,0,101006011
1,3,11,8,1,"1",,8,0,101003011
1,21,11,,,,,0,0,101021011
1,6,11,,,,,0,0,101006011
1,6,11,,,,,0,0,101006011
1,3,11,,,,,0,0,101003011
1,27,11,,,,,0,0,101027011
1,17,11,,,,,0,0,101017011
1,14,11,,,,,0,0,101014011
1,23,11,,,,,0,0,101023011
1,7,11,,,,,0,0,101007011
1,21,11,,,,,0,0,101021011
1,27,11,14,4,"1",,18,0,101027011
1,3,11,,,,,0,0,101003011
1,29,11,,,,,0,0,101029011
1,29,11,14,2,"1",,10,0,101029011
1,22,11,,,,,0,0,101022011
1,29,11,,,,,0,0,101029011
1,14,11,,,,,0,0,101014011
1,19,11,14,2,"1",,8,0,101019011
1,17,11,,,,,0,0,101017011
1,14,11,14,7,"1","2",28,0,101014011
1,19,11,,,,,0,0,101019011
1,27,11,,,,,0,0,101027011
1,23,11,,,,,0,0,101023011
1,17,11,,,,,0,0,101017011
1,23,11,,,,,0,0,101023011
1,21,11,,,,,0,0,101021011
1,19,11,,,,,0,0,101019011
1,27,11,,,,,0,0,101027011
1,17,11,5,1,"1",,5,0,101017011
1,7,11,,,,,0,0,101007011
1,14,11,,,,,0,0,101014011
1,17,11,,,,,0,0,101017011
1,14,11,,,,,0,0,101014011
1,17,11,,,,,0,0,101017011
1,29,11,,,,,0,0,101029011
1,27,11,,,,,0,0,101027011
1,19,11,,,,,0,0,101019011
1,23,11,,,,,0,0,101023011
1,29,11,,,,,0,0,101029011
1,19,11,,,,,0,0,101019011
1,27,11,,,,,0,0,101027011
1,22,11,,,,,0,0,101022011
1,14,11,4,2,"1","2",6,0,101014011
1,14,11,,,,,0,0,101014011
1,6,11,5,1,"1",,12,0,101006011
1,6,11,4,3,"1",,6,0,101006011
1,22,11,,,,,0,0,101022011
1,14,11,,,,,0,0,101014011
1,17,11,,,,,0,0,101017011
1,29,11,,,,,0,0,101029011
1,7,11,16,1,"1",,35,0,101007011
1,29,11,,,,,0,0,101029011
1,23,11,9,1,,,5,0,101023011
1,6,11,,,,,0,0,101006011
1,19,11,,,,,0,0,101019011
1,6,11,,,,,0,0,101006011
1,21,11,14,1,"1",,5,0,101021011
1,14,11,16,1,"1",,18,0,101014011
1,27,11,,,,,0,0,101027011
1,27,11,,,,,0,0,101027011
1,6,11,,,,,0,0,101006011
1,23,11,,,,,0,0,101023011
1,27,11,4,2,"1",,4,0,101027011
1,14,11,5,1,"1",,7,0,101014011
1,3,11,,,,,0,0,101003011
1,14,11,,,,,0,0,101014011
1,29,11,,,,,0,0,101029011
1,1,12,,,,,0,0,101001012
1,25,12,,,,,0,0,101025012
1,25,12,,,,,0,0,101025012
1,1,12,,,,,0,0,101001012
1,22,12,,,,,0,0,101022012
1,1,12,,,,,0,0,101001012
1,4,12,,,,,0,0,101004012
1,19,12,15,2,"1",,18,0,101019012
1,22,12,,,,,0,0,101022012
1,1,12,4,1,"1",,2,50,101001012
1,22,12,9,1,,,4,0,101022012
1,1,12,,,,,0,0,101001012
1,22,12,,,,,0,0,101022012
1,3,12,,,,,0,0,101003012
1,25,12,,,,,0,0,101025012
1,22,12,,,,,0,0,101022012
1,3,12,,,,,0,0,101003012
1,19,12,,,,,0,0,101019012
1,25,12,,,,,0,0,101025012
1,4,12,,,,,0,0,101004012
1,3,12,,,,,0,0,101003012
1,22,12,,,,,0,0,101022012
1,1,12,14,5,"1",,3,0,101001012
1,22,12,,,,,0,0,101022012
1,3,12,,,,,0,0,101003012
1,4,12,14,2,"1",,3,0,101004012
1,22,12,,,,,0,0,101022012
1,4,12,,,,,0,0,101004012
1,1,12,,,,,0,0,101001012
1,25,12,,,,,0,0,101025012
1,25,12,,,,,0,0,101025012
1,22,12,14,2,,,10,0,101022012
1,19,12,,,,,0,0,101019012
1,4,12,,,,,0,0,101004012
1,4,12,4,2,"1",,4,0,101004012
1,3,12,14,2,"1",,5,0,101003012
1,25,12,,,,,0,0,101025012
1,25,12,,,,,0,0,101025012
1,1,12,,,,,0,0,101001012
1,3,12,,,,,0,0,101003012
1,1,12,,,,,0,0,101001012
1,3,12,,,,,0,0,101003012
1,19,12,,,,,0,0,101019012
1,19,12,,,,,0,0,101019012
1,1,12,,,,,0,0,101001012
1,3,12,,,,,0,0,101003012
1,19,12,,,,,0,0,101019012
1,19,12,,,,,0,0,101019012
1,19,12,,,,,0,0,101019012
1,19,12,,,,,0,0,101019012
1,1,12,,,,,0,0,101001012
1,1,12,,,,,0,0,101001012
1,19,12,,,,,0,0,101019012
1,19,12,,,,,0,0,101019012
1,25,12,9,1,"1",,2,0,101025012
1,22,12,,,,,0,0,101022012
1,22,12,,,,,0,0,101022012
1,4,12,,,,,0,0,101004012
1,22,12,,,,,0,0,101022012
1,25,12,,,,,0,0,101025012
1,4,12,7,2,"1",,5,0,101004012
1,4,12,,,,,0,0,101004012
1,22,12,,,,,0,0,101022012
1,3,12,,,,,0,0,101003012
1,25,12,,,,,0,0,101025012
1,1,12,,,,,0,0,101001012
1,25,12,14,1,"1",,3,0,101025012
1,4,12,,,,,0,0,101004012
1,4,12,,,,,0,0,101004012
1,4,12,8,1,"1",,3,0,101004012
1,3,12,7,1,"1",,8,0,101003012
1,3,12,,,,,0,0,101003012
1,4,12,,,,,0,0,101004012
1,19,12,,,,,0,0,101019012
1,4,12,,,,,0,0,101004012
1,22,12,,,,,0,0,101022012
1,25,12,,,,,0,0,101025012
1,19,12,7,1,"1",,6,0,101019012
1,19,12,8,1,"1",,7,0,101019012
1,3,12,,,,,0,0,101003012
1,19,12,,,,,0,0,101019012
1,3,12,,,,,0,0,101003012
1,25,12,,,,,0,0,101025012
1,1,12,,,,,0,0,101001012
1,3,12,,,,,0,0,101003012
1,1,13,14,1,"1",,2,0,101001013
1,5,13,,,,,0,0,101005013
1,27,13,,,,,0,0,101027013
1,5,13,14,2,,,10,0,101005013
1,23,13,,,,,0,0,101023013
1,25,13,,,,,0,0,101025013
1,23,13,14,1,,,5,0,101023013
1,23,13,9,2,,,4,0,101023013
1,5,13,,,,,0,0,101005013
1,25,13,9,1,"1",,2,0,101025013
1,19,13,,,,,0,0,101019013
1,27,13,,,,,0,0,101027013
1,25,13,,,,,0,0,101025013
1,23,13,,,,,0,0,101023013
1,5,13,,,,,0,0,101005013
1,27,13,,,,,0,0,101027013
1,3,13,,,,,0,0,101003013
1,19,13,,,,,0,0,101019013
1,27,13,,,,,0,0,101027013
1,19,13,,,,,0,0,101019013
1,1,13,,,,,0,0,101001013
1,3,13,,,,,0,0,101003013
1,3,13,,,,,0,0,101003013
1,27,13,,,,,0,0,101027013
1,27,13,,,,,0,0,101027013
1,19,13,7,1,"1",,8,0,101019013
1,1,13,,,,,0,0,101001013
1,3,13,,,,,0,0,101003013
1,19,13,16,1,"1",,20,0,101019013
1,27,13,5,1,"1",,5,0,101027013
1,27,13,,,,,0,0,101027013
1,19,13,,,,,0,0,101019013
1,19,13,4,1,"1",,5,0,101019013
1,1,13,,,,,0,0,101001013
1,1,13,,,,,0,0,101001013
1,19,13,,,,,0,0,101019013
1,5,13,,,,,0,0,101005013
1,5,13,4,2,"1","2",4,0,101005013
1,19,13,,,,,0,0,101019013
1,3,13,,,,,0,0,101003013
1,1,13,,,,,0,0,101001013
1,25,13,,,,,0,0,101025013
1,25,13,14,2,"1",,10,0,101025013
1,1,13,,,,,0,0,101001013
1,25,13,,,,,0,0,101025013
1,23,13,,,,,0,0,101023013
1,25,13,,,,,0,0,101025013
1,3,13,,,,,0,0,101003013
1,25,13,,,,,0,0,101025013
1,1,13,,,,,0,0,101001013
1,3,13,,,,,0,0,101003013
1,1,13,,,,,0,0,101001013
1,19,13,,,,,0,0,101019013
1,5,13,,,,,0,0,101005013
1,23,13,,,,,0,0,101023013
1,19,13,,,,,0,0,101019013
1,25,13,4,1,"1",,7,0,101025013
1,19,13,,,,,0,0,101019013
1,25,13,,,,,0,0,101025013
1,27,13,,,,,0,0,101027013
1,5,13,5,1,"1","2",5,0,101005013
1,23,13,,,,,0,0,101023013
1,27,13,7,4,"1",,12,0,101027013
1,23,13,,,,,0,0,101023013
1,19,13,5,1,"1",,6,0,101019013
1,23,13,,,,,0,0,101023013
1,3,13,,,,,0,0,101003013
1,25,13,,,,,0,0,101025013
1,19,13,,,,,0,0,101019013
1,3,13,,,,,0,0,101003013
1,1,13,,,,,0,0,101001013
1,25,13,,,,,0,0,101025013
1,27,13,8,2,"1",,8,0,101027013
1,27,13,4,7,"1",,21,0,101027013
1,3,13,,,,,0,0,101003013
1,5,13,,,,,0,0,101005013
1,5,13,,,,,0,0,101005013
1,19,13,14,2,"1",,12,0,101019013
1,19,13,8,1,"1",,8,0,101019013
1,5,13,,,,,0,0,101005013
1,3,13,,,,,0,0,101003013
1,23,13,,,,,0,0,101023013
1,1,13,,,,,0,0,101001013
1,25,13,,,,,0,0,101025013
1,1,13,,,,,0,0,101001013
1,5,13,,,,,0,0,101005013
1,27,13,,,,,0,0,101027013
1,23,13,,,,,0,0,101023013
1,27,13,16,1,"1",,20,0,101027013
1,5,13,6,1,"1","2",7,0,101005013
1,27,13,14,2,"1",,8,0,101027013
1,1,13,,,,,0,0,101001013
1,23,13,,,,,0,0,101023013
1,27,13,,,,,0,0,101027013
1,23,13,,,,,0,0,101023013
1,23,13,,,,,0,0,101023013
1,3,13,,,,,0,0,101003013
1,12,13,,,,,0,0,101012013
1,3,13,,,,,0,0,101003013
1,1,13,,,,,0,0,101001013
1,3,13,14,1,"1",,6,0,101003013
1,25,13,,,,,0,0,101025013
1,5,13,8,1,"1","2",7,0,101005013
1,19,14,,,,,0,0,101019014
1,8,14,,,,,0,0,101008014
1,20,14,,,,,0,0,101020014
1,23,14,9,2,,,5,0,101023014
1,19,14,,,,,0,0,101019014
1,20,14,,,,,0,0,101020014
1,8,14,,,,,0,0,101008014
1,7,14,,,,,0,0,101007014
1,18,14,,,,,0,0,101018014
1,19,14,,,,,0,0,101019014
1,23,14,,,,,0,0,101023014
1,23,14,,,,,0,0,101023014
1,18,14,5,2,"1",,10,0,101018014
1,8,14,4,4,"1","2",8,0,101008014
1,23,14,,,,,0,0,101023014
1,23,14,,,,,0,0,101023014
1,4,14,,,,,0,0,101004014
1,20,14,,,,,0,0,101020014
1,20,14,14,1,"1",,5,0,101020014
1,8,14,,,,,0,0,101008014
1,18,14,,,,,0,0,101018014
1,20,14,,,,,0,0,101020014
1,23,14,,,,,0,0,101023014
1,7,14,,,,,0,0,101007014
1,23,14,,,,,0,0,101023014
1,8,14,,,,,0,0,101008014
1,7,14,,,,,0,0,101007014
1,4,14,,,,,0,0,101004014
1,18,14,,,,,0,0,101018014
1,7,14,,,,,0,0,101007014
1,4,14,,,,,0,0,101004014
1,20,14,,,,,0,0,101020014
1,19,14,,,,,0,0,101019014
1,20,14,,,,,0,0,101020014
1,4,14,,,,,0,0,101004014
1,4,14,5,1,"1",,5,0,101004014
1,18,14,,,,,0,0,101018014
1,19,14,,,,,0,0,101019014
1,19,14,,,,,0,0,101019014
1,19,14,,,,,0,0,101019014
1,7,14,,,,,0,0,101007014
1,8,14,,,,,0,0,101008014
1,4,14,,,,,0,0,101004014
1,7,14,,,,,0,0,101007014
1,7,14,,,,,0,0,101007014
1,7,14,14,2,"1","2",9,0,101007014
1,4,14,,,,,0,0,101004014
1,19,14,,,,,0,0,101019014
1,8,14,8,2,"1","2",5,0,101008014
1,23,14,,,,,0,0,101023014
1,8,14,,,,,0,0,101008014
1,12,14,,,,,0,0,101012014
1,8,14,,,,,0,0,101008014
1,18,14,14,3,"1",,18,0,101018014
1,23,14,,,,,0,0,101023014
1,20,14,,,,,0,0,101020014
1,23,14,,,,,0,0,101023014
1,8,14,,,,,0,0,101008014
1,18,14,,,,,0,0,101018014
1,23,14,14,6,,,12,0,101023014
1,23,14,16,1,"1",,40,0,101023014
1,8,14,14,7,"1","2",50,0,101008014
1,7,14,,,,,0,0,101007014
1,20,14,,,,,0,0,101020014
1,18,14,4,3,"1",,8,0,101018014
1,20,14,,,,,0,0,101020014
1,19,14,,,,,0,0,101019014
1,19,14,4,3,"1",,9,0,101019014
1,18,14,7,2,"1",,8,0,101018014
1,4,14,14,4,"1",,16,0,101004014
1,20,14,,,,,0,0,101020014
1,19,14,,,,,0,0,101019014
1,7,14,4,2,"1",,5,0,101007014
1,7,14,,,,,0,0,101007014
1,4,14,4,5,"1",,10,0,101004014
1,23,14,,,,,0,0,101023014
1,18,14,,,,,0,0,101018014
1,8,14,,,,,0,0,101008014
1,18,14,,,,,0,0,101018014
1,19,14,14,3,"1",,18,0,101019014
1,18,14,,,,,0,0,101018014
1,4,14,,,,,0,0,101004014
1,7,14,,,,,0,0,101007014
1,19,14,,,,,0,0,101019014
1,23,14,,,,,0,0,101023014
1,8,14,,,,,0,0,101008014
1,8,14,5,1,"1","2",10,0,101008014
1,20,14,,,,,0,0,101020014
1,19,14,7,2,"1",,18,0,101019014
1,23,14,8,1,,,1,50,101023014
1,4,14,,,,,0,0,101004014
1,7,14,,,,,0,0,101007014
1,23,14,,,,,0,0,101023014
1,4,14,,,,,0,0,101004014
1,18,14,,,,,0,0,101018014
