"id1","id2","id3","id4","credit_no","s3bii_15","s3bii_16","s3bii_17","s3bii_18ii","s3bii_19i","s3bii_19ii","s3bii_19iii","s3bii_20","s3bii_21i","s3bii_21ii","s3bii_22a","s3bii_22bi","s3bii_22b2i","s3bii_22b2ii","s3bii_23i","s3bii_23ii","s3bii_24i","s3bii_24ii","hhno"
7,133,259,30,3,1,1,4,,2007,,,1,30,0,2,,,,0,0,30,0,107259030
7,126,272,3,1,1,1,1,,2009,,,1,200,0,2,,,,0,0,200,0,107272003
7,114,248,51,3,1,1,4,-8,2010,6,,1,60,0,2,,,,0,0,60,0,107248051
7,112,242,12,1,1,1,4,-8,2009,,,1,200,0,2,,,,130,0,70,0,107242012
7,121,265,14,1,1,2,4,-8,2009,,,1,30,0,2,,,,0,0,30,0,107265014
7,122,266,29,3,1,1,4,-8,2010,2,10,1,50,0,2,,,,0,0,50,0,107266029
7,122,266,29,2,1,1,5,-8,2009,8,,1,100,0,2,,,,50,0,50,0,107266029
7,133,259,1,3,1,1,4,-8,2009,,,1,40,0,2,,,,0,0,40,0,107259001
7,125,269,13,1,2,2,4,-8,2009,,,1,40,0,2,,,,0,0,40,0,107269013
7,120,254,35,1,2,1,4,,2008,,,1,250,0,2,,,,0,0,250,0,107254035
7,112,242,55,2,1,1,4,47,2010,,,1,50,0,2,,,,0,0,50,0,107242055
7,8,261,85,1,1,,4,-8,2008,,,1,100,0,2,,,,0,0,100,0,107261085
7,112,240,21,1,1,1,4,-8,2010,1,,1,50,0,2,,,,0,0,50,0,107240021
7,112,241,51,2,1,1,4,-8,2008,,,1,30,0,2,,,,0,0,30,0,107241051
7,112,241,51,4,1,1,4,-8,2009,2,,1,10,0,2,,,,0,0,10,0,107241051
7,112,239,7,1,1,1,4,,2009,,,1,25,0,2,,,,0,0,25,0,107239007
7,125,270,34,1,1,1,4,-8,2009,,,1,150,0,2,,,,0,0,150,0,107270034
7,122,267,39,1,1,1,4,-8,,,,1,100,0,2,,,,50,0,50,0,107267039
7,112,246,9,1,1,1,4,-8,2009,,,1,70,0,2,,,,0,0,70,0,107246009
7,132,262,22,1,1,1,4,-8,2009,3,18,1,50,0,2,,,,0,0,50,0,107262022
7,112,241,52,1,1,1,4,-8,2010,1,,1,400,0,2,,,,0,0,400,0,107241052
7,126,272,17,1,1,1,4,-8,2008,,,1,300,0,2,,,,0,0,300,0,107272017
7,126,272,16,2,1,,,,2007,,,1,0,0,1,,,,0,0,26,0,107272016
7,126,272,12,2,1,1,,,,,,,0,0,,,,,0,0,0,0,107272012
7,126,272,16,1,1,1,4,,2010,2,,1,0,0,1,,,,0,0,120,0,107272016
7,133,259,25,1,1,1,4,-8,2009,,,1,20,0,2,,,,0,0,20,0,107259025
7,133,259,15,1,2,1,4,-8,2007,,,1,30,0,2,,,,0,0,30,0,107259015
7,122,266,28,1,1,1,4,,2009,8,,1,10,0,2,,,,0,0,10,0,107266028
7,133,259,30,2,1,1,4,,2005,,,1,60,0,2,,,,0,0,60,0,107259030
7,122,267,24,1,1,1,4,,2010,1,,1,100,0,2,,,,80,0,20,0,107267024
7,112,241,13,1,1,1,4,-8,2004,5,,1,20,0,2,,,,0,0,20,0,107241013
7,128,252,60,1,1,1,3,-8,2007,,,1,400,0,2,,,,0,0,400,0,107252060
7,122,266,12,1,1,1,4,,,3,,1,40,0,2,,,,0,0,40,0,107266012
7,120,255,69,1,1,1,4,-8,2009,2,,1,60,0,2,,,,0,0,60,0,107255069
7,112,240,27,1,2,1,4,-8,2010,1,,1,6,0,2,,,,0,0,6,0,107240027
7,125,270,19,1,1,1,4,,2009,,,1,20,0,2,,,,0,0,20,0,107270019
7,133,259,1,1,1,1,4,-8,2009,,,1,40,0,2,,,,0,0,40,0,107259001
7,112,239,27,1,1,1,4,13,2009,11,,1,20,0,2,,,,0,0,20,0,107239027
7,112,239,33,1,1,1,4,-8,2006,,,1,450,0,1,,,,200,0,700,0,107239033
7,114,248,51,1,1,1,4,-8,2009,,,1,110,0,2,,,,0,0,110,0,107248051
7,120,257,1,1,1,2,4,-8,2010,,,1,50,0,2,,,,0,0,50,0,107257001
7,126,272,7,2,1,1,4,,,,14,1,45,0,2,,,,0,0,45,0,107272007
7,122,267,25,1,1,1,3,,2009,,,1,100,0,2,,,,0,0,100,0,107267025
7,112,246,20,4,1,1,4,-8,2009,,,1,150,0,2,,,,100,0,50,0,107246020
7,112,241,51,1,1,1,4,-8,2008,,,1,50,0,2,,,,0,0,50,0,107241051
7,128,252,60,2,1,1,3,-8,2008,,,1,300,0,2,,,,0,0,300,0,107252060
7,112,240,27,2,2,1,4,-8,2010,1,,1,7,0,2,,,,0,0,7,0,107240027
7,128,252,41,1,1,1,3,-8,2007,,,1,40,0,2,,,,0,0,40,0,107252041
7,128,252,60,3,2,1,3,-8,2007,,,1,300,0,2,,,,0,0,300,0,107252060
7,128,252,36,1,1,1,4,-8,2005,,,1,40,0,2,,,,0,0,40,0,107252036
7,114,248,51,4,1,1,4,-8,2006,,,1,55,0,2,,,,0,0,55,0,107248051
7,122,266,5,1,1,1,4,,2009,,,1,30,0,2,,,,0,0,30,0,107266005
7,122,267,14,1,1,1,4,-8,2009,,,1,400,0,2,,,,20,0,380,0,107267014
7,128,252,36,2,1,1,4,-8,2010,,,1,20,0,2,,,,0,0,20,0,107252036
7,133,259,15,2,1,2,3,-8,2006,,,1,50,0,2,,,,0,0,50,0,107259015
7,133,259,1,5,1,1,4,-8,2009,,,1,30,0,2,,,,0,0,30,0,107259001
7,125,269,54,1,2,1,4,-8,2009,,,1,18,0,2,,,,0,0,18,0,107269054
7,126,272,7,3,1,1,4,,,,14,1,27,0,2,,,,0,0,27,0,107272007
7,133,259,2,1,1,1,4,-8,2009,,,1,35,0,2,,,,0,0,35,0,107259002
7,125,270,5,1,1,1,4,,2010,,,1,40,0,2,,,,0,0,40,0,107270005
7,126,272,13,1,1,1,4,-8,2009,,,1,60,0,2,,,,0,0,60,0,107272013
7,112,241,34,1,1,1,4,-8,2007,,,1,150,0,2,,,,0,0,150,0,107241034
7,114,248,51,2,1,1,4,-8,2005,,,1,50,0,2,,,,0,0,50,0,107248051
7,133,259,30,1,1,1,3,,2005,,,1,2000,0,2,,,,0,0,2000,0,107259030
7,126,272,13,2,1,1,4,-8,2009,,,1,60,0,2,,,,0,0,60,0,107272013
7,112,239,12,2,2,1,4,32,2009,11,,1,1,0,2,,,,0,0,1,0,107239012
7,112,246,20,1,1,1,4,-8,2009,,,1,150,0,2,,,,100,0,50,0,107246020
7,133,259,16,1,1,1,3,-8,2008,,,1,200,0,2,,,,0,0,200,0,107259016
7,112,239,20,1,1,1,3,5,2010,1,,2,1000,0,1,1000,,,0,0,2000,0,107239020
7,8,261,58,1,2,1,4,,2008,,,1,200,0,2,,,,0,0,200,0,107261058
7,112,241,26,1,1,1,4,-8,2008,,,1,50,0,2,,,,0,0,50,0,107241026
7,133,259,6,1,1,1,4,-8,2008,,,1,30,0,2,,,,0,0,30,0,107259006
7,112,242,3,1,1,1,4,,2009,,,1,100,0,2,,,,30,0,70,0,107242003
7,128,252,41,2,1,1,3,-8,2008,,,1,100,0,2,,,,0,0,100,0,107252041
7,121,265,40,1,1,1,4,-8,2010,1,,1,30,0,2,,,,0,0,30,0,107265040
7,112,246,20,2,1,1,4,-8,2009,,,1,100,0,2,,,,80,0,20,0,107246020
7,112,241,26,3,1,1,4,-8,,1,,1,65,0,2,,,,0,0,65,0,107241026
8,142,279,18,1,1,1,4,,2009,,,1,1000,0,2,,,,0,0,1000,0,108279018
8,142,279,102,5,2,1,4,-8,2010,2,,1,4,0,2,,,,0,0,4,0,108279102
8,10,299,90,2,3,1,3,-8,2009,12,15,1,40,0,2,,,,0,0,40,0,108299090
8,10,301,5,1,1,1,4,,2008,10,,1,2000,0,2,,,,100,0,1900,0,108301005
8,142,279,102,1,2,1,4,,2010,2,,1,6,0,2,,,,0,0,6,0,108279102
8,10,299,134,1,1,1,4,-8,2009,9,,1,180,0,2,,,,0,0,180,0,108299134
8,10,305,47,1,1,1,4,,2009,1,1,1,200,0,2,,,,100,0,100,0,108305047
8,142,279,102,4,2,1,4,,2010,2,,1,5,50,2,,,,0,0,5,50,108279102
8,148,302,9,1,1,1,4,-8,2007,1,22,1,260,0,2,,,,0,0,260,0,108302009
8,10,305,59,1,1,1,4,-8,2009,9,,1,95,0,2,,,,15,0,80,0,108305059
8,10,304,41,2,1,1,4,-8,2009,9,,1,370,0,2,,,,0,0,370,0,108304041
8,142,279,102,3,2,1,4,,2010,2,,1,2,0,2,,,,0,0,2,50,108279102
8,10,301,5,2,1,1,4,,2007,11,,1,7000,0,2,,,,0,0,7000,0,108301005
8,10,305,35,1,2,1,4,-8,2009,10,10,1,50,0,2,,,,0,0,50,0,108305035
8,10,301,8,1,2,1,4,,2009,1,1,1,100,0,2,,,,0,0,100,0,108301008
8,148,302,41,2,2,1,4,-8,2008,7,,1,700,0,2,,,,0,0,700,0,108302041
8,10,299,52,1,2,1,3,52,2009,5,,1,200,0,2,,,,0,0,200,0,108299052
8,10,304,41,1,1,1,4,-8,2009,7,,1,560,0,2,,,,0,0,560,0,108304041
8,148,300,24,1,1,1,4,-8,,6,,1,20,0,2,,,,0,0,20,0,108300024
8,148,300,25,1,1,1,4,,,3,,1,40,0,2,,,,0,0,40,0,108300025
8,10,305,59,2,1,1,4,-8,2008,,,1,20,0,2,,,,0,0,20,0,108305059
8,148,302,20,1,1,1,4,-8,2009,3,12,1,60,0,2,,,,0,0,60,0,108302020
8,142,279,102,2,2,1,4,,2010,2,,1,2,0,2,,,,0,0,2,0,108279102
8,10,304,42,1,3,1,4,-8,2009,10,,1,30,0,2,,,,0,0,30,0,108304042
8,10,304,4,1,1,1,3,-8,1,,,1,500,0,2,,,,300,0,200,0,108304004
8,10,299,134,3,1,1,4,-8,2009,12,,1,240,0,2,,,,0,0,240,0,108299134
8,148,300,24,2,2,2,4,-8,,6,,1,10,0,2,,,,0,0,10,0,108300024
8,10,299,90,1,3,1,3,-8,2008,6,6,11,65,0,2,,,,0,0,65,0,108299090
8,10,305,54,1,2,1,5,,2004,11,20,1,300,0,2,,,,45,0,0,0,108305054
8,148,302,41,1,2,1,4,-8,2009,12,14,1,1200,0,2,,,,0,0,1200,0,108302041
8,10,299,134,2,1,1,4,-8,2009,9,,1,500,0,2,,,,0,0,500,0,108299134
8,135,310,32,1,1,1,3,-8,2007,,,1,150,0,2,,,,0,0,150,0,108310032
8,135,310,7,1,1,1,3,-8,2009,6,4,1,80,0,2,,,,0,0,80,0,108310007
8,142,276,26,1,2,1,4,,2010,3,13,1,1,50,2,,,,0,0,1,50,108276026
8,143,281,95,2,1,1,4,,,,,1,40,0,2,,,,0,0,40,0,108281095
8,138,278,2,2,1,1,4,,2009,12,24,1,30,0,2,,,,0,0,30,0,108278002
8,142,276,26,2,2,1,4,,2010,2,18,1,2,0,2,,,,0,0,2,0,108276026
8,142,276,19,2,1,1,4,,2007,,,1,250,0,2,,,,0,0,250,0,108276019
8,142,276,13,1,2,1,4,,2008,,,1,40,0,2,,,,0,0,40,0,108276013
8,140,291,7,1,1,1,3,-8,,8,,1,10,0,2,,,,0,0,10,0,108291007
8,142,276,19,1,1,1,5,,2008,,,1,150,0,2,,,,0,0,150,0,108276019
8,140,291,7,2,1,1,4,-8,,8,,1,10,0,2,,,,0,0,10,0,108291007
8,151,308,1,2,11,1,3,,2009,,,1,40,0,2,,,,0,0,40,0,108308001
8,152,288,7,1,1,1,4,,2007,,,1,100,0,2,,,,0,0,100,0,108288007
8,147,273,3,1,2,1,4,,2007,,,1,100,0,2,,,,0,0,100,0,108273003
8,141,294,5,1,1,1,4,-8,2001,12,14,1,260,0,2,,,,0,0,260,0,108294005
8,141,294,7,1,1,1,3,-8,1,,,1,10,0,2,,,,0,0,10,0,108294007
8,152,290,27,1,1,1,3,,2009,7,,1,80,0,2,,,,0,0,80,0,108290027
8,135,310,25,1,1,1,4,-8,2010,2,11,1,1,0,2,,,,0,0,1,0,108310025
8,153,284,21,1,1,1,4,-8,2010,3,,1,50,0,2,,,,0,0,50,0,108284021
8,135,310,34,1,1,1,4,,2009,,,1,120,0,2,,,,0,0,120,0,108310034
8,142,276,17,1,1,1,4,,2009,,,1,300,0,2,,,,0,0,300,0,108276017
8,142,276,26,4,2,1,4,,2010,3,13,1,2,50,2,,,,0,0,2,50,108276026
8,138,278,2,1,1,1,4,,2009,12,2,1,40,0,2,,,,0,0,40,0,108278002
8,151,308,48,1,1,1,4,-8,2007,,,1,50,0,2,,,,0,0,50,0,108308048
8,149,306,21,2,1,1,4,,2010,1,,1,25,0,2,,,,0,0,25,0,108306021
8,151,308,3,1,1,1,3,-8,2010,11,2,1,10,0,2,,,,0,0,10,0,108308003
8,153,282,14,1,1,1,4,-8,2009,,,1,100,0,2,,,,0,0,100,0,108282014
8,142,276,19,4,1,1,4,-8,2004,,,1,300,0,2,,,,0,0,300,0,108276019
8,152,289,20,1,1,1,4,,2009,9,,1,55,0,2,,,,45,0,10,0,108289020
8,142,276,26,5,2,1,4,,2010,3,13,1,2,0,2,,,,0,0,2,0,108276026
8,148,298,26,1,1,1,4,,2009,10,,1,90,0,2,,,,40,0,50,0,108298026
8,141,294,8,1,1,1,4,11,2000,4,,1,300,0,2,,,,0,0,300,0,108294008
8,142,275,5,1,1,1,4,,2009,,,1,150,0,2,,,,0,0,150,0,108275005
8,135,310,35,1,1,1,4,-8,2009,12,,1,100,0,2,,,,90,0,10,0,108310035
8,138,278,14,1,1,1,4,,2009,9,,1,30,0,2,,,,0,0,30,0,108278014
8,151,308,10,1,1,1,4,-8,2008,6,,1,250,0,2,,,,0,0,250,0,108308010
8,151,308,1,1,12,1,3,,2008,8,,10,40,0,2,,,,0,0,40,0,108308001
8,142,276,26,6,2,1,4,,2010,3,,1,2,0,2,,,,0,0,2,0,108276026
8,153,283,7,1,1,1,3,,2004,,,1,60,0,2,,,,0,0,60,0,108283007
8,152,289,31,1,1,1,3,-8,2000,,,1,20,0,1,6,,,0,0,26,0,108289031
8,151,308,2,1,1,1,4,-8,2007,,,1,75,0,2,,,,0,0,75,0,108308002
8,137,286,5,1,2,1,5,,,4,,1,65,0,2,,,,0,0,65,0,108286005
8,143,281,73,1,2,1,4,,2006,11,,1,40,0,2,,,,0,0,40,0,108281073
8,151,308,5,1,1,1,4,-8,2009,12,,1,55,0,2,,,,0,0,55,0,108308005
8,135,311,19,1,1,1,1,-8,2010,1,,1,5,0,2,,,,0,0,5,0,108311019
8,135,311,3,1,1,1,4,-8,2010,1,5,1,100,0,2,,,,0,0,100,0,108311003
8,141,294,4,1,1,1,4,,2009,1,,1,60,0,2,,,,20,0,40,0,108294004
8,152,289,20,2,1,1,4,,2007,,,1,80,0,2,,,,0,0,80,0,108289020
8,152,289,14,1,1,1,4,,2009,1,,1,200,0,2,,,,0,0,200,0,108289014
8,135,311,16,1,1,1,3,-8,2010,2,,1,7,0,2,,,,0,0,7,0,108311016
8,149,306,5,1,1,1,4,-8,2009,11,,1,60,0,2,,,,0,0,60,0,108306005
8,151,308,32,1,1,1,4,-8,2007,,,1,320,0,2,,,,0,0,320,0,108308032
8,137,285,6,1,1,1,4,-8,,2,,1,80,0,2,,,,0,0,80,0,108285006
8,135,311,24,1,1,1,3,-8,2009,,,1,28,0,2,,,,0,0,28,0,108311024
8,143,281,95,3,1,1,4,,,,,1,30,0,2,,,,0,0,30,0,108281095
8,151,308,5,2,1,1,4,-8,2010,1,,1,35,0,2,,,,0,0,35,0,108308005
8,151,308,2,2,1,1,,-8,2009,,,1,43,0,2,,,,0,0,43,0,108308002
8,137,287,99,1,1,1,4,-8,2009,4,,1,120,0,2,,,,0,0,120,0,108287099
8,151,308,48,2,1,1,3,-8,2008,,,1,70,0,2,,,,0,0,70,0,108308048
8,153,284,21,2,1,1,4,-8,2010,1,,1,48,0,2,,,,0,0,48,0,108284021
8,151,308,3,2,5,1,4,-8,2009,10,,1,15,0,2,,,,0,0,15,0,108308003
8,135,311,3,2,1,1,4,-8,2010,2,7,1,15,0,2,,,,0,0,15,0,108311003
8,143,281,95,1,1,1,4,,,,,1,70,0,2,,,,0,0,70,0,108281095
8,151,308,2,3,1,1,,-8,2008,,,1,20,0,2,,,,0,0,20,0,108308002
8,149,306,24,1,3,1,4,-8,2009,5,,1,12,0,2,,,,0,0,12,0,108306024
8,151,308,41,1,1,1,4,,2010,,,1,20,0,2,,,,0,0,20,0,108308041
8,152,289,13,1,1,1,4,-8,2006,6,,1,500,0,2,,,,200,0,350,0,108289013
8,153,283,1,1,1,1,4,,2009,,,1,55,0,2,,,,0,0,55,0,108283001
8,147,273,9,1,1,1,,,,,,,0,0,,,,,0,0,0,0,108273009
8,9,295,8,1,1,1,4,,,,14,1,0,0,2,,,,70,0,70,0,108295008
8,142,276,26,3,2,1,4,,2010,3,13,1,2,0,2,,,,0,0,2,0,108276026
8,152,288,4,1,1,1,4,-8,3,,,1,42,0,2,,,,0,0,42,0,108288004
8,149,306,21,1,1,1,4,-8,2009,11,,1,30,0,2,,,,0,0,30,0,108306021
8,137,286,18,1,1,1,4,-8,2006,,,1,120,0,2,,,,0,0,120,0,108286018
8,142,277,2,1,1,1,4,-8,2009,12,,1,30,0,2,,,,0,0,30,0,108277002
8,142,275,22,1,3,1,4,-8,2010,3,9,1,100,0,2,,,,60,0,40,0,108275022
8,142,276,19,3,1,1,4,20,2009,,,1,100,0,2,,,,0,0,100,0,108276019
9,154,327,10,1,1,1,6,-8,2009,10,,1,350,0,2,,,,100,0,250,0,109327010
9,157,316,26,1,1,1,4,,,2,,1,50,0,2,,,,0,0,50,0,109316026
9,157,316,1,2,1,1,5,-8,2003,,,1,100,0,2,,,,0,0,100,0,109316001
9,158,313,7,2,1,1,1,,2009,,,1,135,0,2,,,,67,50,67,50,109313007
9,158,313,14,2,1,1,4,-8,2007,,,1,8,50,2,,,,0,0,8,50,109313014
9,157,316,1,5,1,1,4,-8,2009,,,1,2000,0,2,,,,0,0,2000,0,109316001
9,159,324,19,1,1,1,3,-8,2009,1,,1,20,0,2,,,,0,0,20,0,109324019
9,156,319,2,1,1,1,4,,2008,,,1,20,0,2,,,,0,0,0,0,109319002
9,156,319,24,2,2,1,3,-8,2007,,,1,17,0,1,,,,0,0,17,0,109319024
9,157,316,36,2,2,1,4,,2007,,,1,34,0,2,,,,0,0,34,0,109316036
9,157,316,44,1,1,1,4,,2008,,1,,10,0,2,,,,0,0,10,0,109316044
9,162,321,18,1,1,1,3,-8,2004,,,1,15,0,2,,,,0,0,15,0,109321018
9,162,318,3,1,1,2,1,-8,2009,10,,1,15,0,2,,,,0,0,15,0,109318003
9,154,326,37,1,1,1,3,,2007,,,1,160,0,2,,,,0,0,160,0,109326037
9,162,321,25,1,1,1,3,-8,2010,1,,1,50,0,2,,,,0,0,50,0,109321025
9,158,313,1,1,1,1,4,,2008,,,1,150,0,2,,,,0,0,150,0,109313001
9,156,322,63,1,1,1,4,-8,2009,4,,1,800,0,2,,,,0,0,800,0,109322063
9,158,313,14,1,1,1,3,-8,2000,,,1,2,40,2,,,,0,0,2,40,109313014
9,154,328,45,1,1,1,3,,2010,2,,1,150,0,2,,,,0,0,150,0,109328045
9,154,328,46,1,1,1,3,,2010,1,10,1,100,0,2,,,,0,0,100,0,109328046
9,154,328,23,1,1,1,4,-8,2010,2,1,1,70,0,2,,,,0,0,70,0,109328023
9,157,316,36,1,1,1,4,,2009,,,1,50,0,2,,,,0,0,50,0,109316036
9,154,328,22,1,1,1,3,-8,2009,2,,1,100,0,2,,,,0,0,100,0,109328022
9,154,328,7,1,1,1,4,-8,2009,,,1,100,0,2,,,,0,0,100,0,109328007
9,157,316,1,3,1,1,5,-8,2003,,,1,600,0,2,,,,0,0,600,0,109316001
9,157,316,39,1,1,2,3,,2009,,,1,30,0,2,,,,0,0,30,0,109316039
9,157,316,1,1,1,1,5,-8,2003,,,1,90,0,2,,,,0,0,90,0,109316001
9,156,322,45,1,1,1,4,-8,2010,2,,1,100,0,2,,,,0,0,100,0,109322045
9,154,328,26,1,1,1,4,,2009,12,,1,200,0,2,,,,0,0,200,0,109328026
9,156,319,24,1,1,1,3,-8,2007,,,1,25,0,1,,,,0,0,25,0,109319024
9,158,312,38,1,2,1,1,,2009,,,1,150,0,2,,,,0,0,150,0,109312038
9,158,314,7,2,2,1,4,,2009,,,1,15,0,2,,,,0,0,15,0,109314007
9,154,327,11,1,1,1,6,,,,,1,100,0,2,,,,20,0,80,0,109327011
9,154,327,6,1,2,1,4,-8,2009,,,1,10,0,2,,,,0,0,10,0,109327006
9,162,318,1,1,1,1,3,-8,2009,5,,1,100,0,2,,,,0,0,100,0,109318001
9,154,328,25,1,1,1,3,-8,2010,1,,1,400,0,2,,,,0,0,400,0,109328025
9,158,312,5,1,2,1,3,,2006,,,1,250,0,2,,,,0,0,250,0,109312005
9,162,318,16,1,1,1,4,,2005,,,1,20,0,2,,,,0,0,20,0,109318016
9,157,316,1,4,1,1,5,-8,2004,,,1,200,0,2,,,,0,0,200,0,109316001
9,158,312,54,1,2,1,4,,2006,,,1,60,0,2,,,,20,0,40,0,109312054
9,154,328,44,1,1,1,4,,2009,2,,1,300,0,2,,,,0,0,300,0,109328044
9,162,318,8,1,1,1,4,,2006,11,,1,250,0,1,,,,0,0,250,0,109318008
9,156,322,20,1,1,1,6,-8,2010,3,,1,450,0,2,,,,0,0,450,0,109322020
9,156,319,16,1,1,1,4,,2009,7,,1,40,0,2,,,,0,0,40,0,109319016
9,158,313,7,1,1,1,1,,2008,,,1,260,0,2,,,,75,0,185,0,109313007
9,156,322,20,2,1,1,6,-8,2010,2,,1,30,0,2,,,,0,0,30,0,109322020
9,158,314,7,1,2,1,4,,2009,,,1,13,0,2,,,,0,0,13,0,109314007
9,158,314,9,1,1,1,4,,2009,12,,1,6,70,2,,,,0,0,6,70,109314009
9,158,312,38,3,2,1,1,,2008,,,1,400,0,2,,,,0,0,400,0,109312038
9,158,312,38,2,2,1,1,,2006,,,1,220,0,2,,,,0,0,220,0,109312038
9,158,312,46,1,1,1,1,,,,,1,800,0,2,,,,0,0,800,0,109312046
10,169,329,50,1,2,1,3,,2010,,,1,95,0,2,,,,0,0,95,0,110329050
10,169,329,50,2,3,1,4,,2010,,,1,50,0,2,,,,0,0,50,0,110329050
10,169,329,54,1,2,1,4,,2009,,,1,200,0,2,,,,0,0,200,0,110329054
10,166,335,3,2,1,1,4,,2010,,,1,70,0,2,,,,0,0,70,0,110335003
10,168,338,27,1,1,1,4,,2009,,,1,20,0,2,,,,0,0,20,0,110338027
10,171,330,15,3,1,2,3,,2010,,,1,4,0,2,,,,0,0,4,0,110330015
10,166,336,9,1,1,1,4,-8,2009,,,1,15,0,2,,,,0,0,15,0,110336009
10,168,339,9,1,1,1,4,-8,2009,,,1,100,0,2,,,,0,0,100,0,110339009
10,171,330,12,3,1,1,4,-8,2010,,,1,10,0,1,,2,0,0,0,12,0,110330012
10,166,335,41,1,1,1,4,-8,2000,,,1,60,0,2,,,,0,0,60,0,110335041
10,167,340,29,1,1,1,3,,2008,,,1,60,0,2,,,,0,0,60,0,110340029
10,166,333,21,1,2,1,4,-8,2009,,,1,20,0,2,,,,0,0,20,0,110333021
10,166,334,9,1,1,1,4,,2008,1,,1,100,0,2,,,,0,0,100,0,110334009
10,171,330,12,2,1,1,4,-8,2008,,,1,15,0,1,,5,0,0,0,20,0,110330012
10,171,330,15,1,1,2,3,,2009,,,1,20,0,2,,,,0,0,20,0,110330015
10,171,330,15,2,1,2,3,,2009,,,1,20,0,2,,,,0,0,20,0,110330015
10,169,331,4,1,1,1,4,,2007,,,1,300,0,2,,,,0,0,300,0,110331004
10,166,334,4,2,8,1,4,,2008,,,1,10,0,2,,,,0,0,10,0,110334004
10,166,335,3,3,1,1,4,,2010,,,1,5,0,2,,,,0,0,5,0,110335003
10,168,339,10,1,1,1,3,,2009,,,1,50,0,2,,,,0,0,50,0,110339010
10,171,330,12,1,1,1,4,-8,2009,,,1,30,0,1,,10,0,0,0,40,0,110330012
10,166,335,30,2,1,1,4,-8,2005,,,1,16,0,2,,,,0,0,16,0,110335030
10,166,334,5,1,1,1,4,-8,2010,1,,1,20,0,2,,,,0,0,20,0,110334005
10,167,340,1,1,1,1,7,,2007,,,1,60,0,2,,,,0,0,60,0,110340001
10,169,331,5,1,1,2,4,,2009,,,1,20,0,2,,,,0,0,20,0,110331005
10,166,335,6,1,1,1,3,,2009,,,1,40,0,2,,,,0,0,40,0,110335006
10,166,334,2,1,3,1,4,,2008,,,1,100,0,2,,,,0,0,100,0,110334002
10,166,335,17,2,7,1,3,,2009,,,1,4,20,1,,,,0,1,5,20,110335017
10,171,330,20,1,1,1,4,-8,2008,,,1,20,0,2,,,,0,0,20,0,110330020
10,166,334,7,1,2,1,3,,2009,,,1,40,0,2,,,,0,0,40,0,110334007
10,166,335,17,1,1,2,3,,2010,,,1,10,0,2,,,,0,0,10,0,110335017
10,168,339,5,1,1,1,3,-8,2005,,,1,300,0,2,,,,0,0,300,0,110339005
10,166,337,8,1,2,1,4,,2009,,,1,10,0,1,100,,,0,0,120,0,110337008
10,166,334,4,1,2,1,4,-8,2009,,,1,60,0,2,,,,0,0,60,0,110334004
10,169,331,10,1,1,1,4,,2009,,,1,50,0,2,,,,0,0,50,0,110331010
10,166,334,11,1,3,1,4,-8,2009,,,1,20,0,2,,,,0,0,20,0,110334011
10,166,335,6,2,1,1,3,,2009,,,1,12,0,2,,,,0,0,12,0,110335006
10,166,335,6,3,1,1,,,,,,1,10,0,2,,,,0,0,10,0,110335006
10,167,340,12,1,1,1,3,,2009,,,1,20,0,,,,,0,0,20,0,110340012
10,166,335,3,1,1,1,3,,2009,,,1,15,0,2,,,,0,0,15,0,110335003
10,166,335,30,1,1,1,4,-8,2006,,,1,30,0,2,,,,0,0,30,0,110335030
