"id1","id2","id3","id4","s10iii_0","s10iii_16","s10iii_17","s10iii_18","s10iii_19","s10iii_20","s10iii_21","s10iii_21i","hhno"
7,127,250,23,3,2,,2,,,2,,107250023
7,127,250,24,2,1,5,1,5,"1,3,7",2,,107250024
7,127,250,24,4,1,5,1,5,"3,7",2,,107250024
7,127,250,24,5,1,5,1,5,"3,7",2,,107250024
7,127,250,24,3,1,5,1,5,"3,7",2,,107250024
7,127,250,24,1,1,5,1,5,"1,3,7",2,,107250024
7,127,250,27,2,2,,1,2,"1",2,,107250027
7,127,250,27,1,2,,1,,"1",2,,107250027
7,127,250,28,3,1,5,1,1,"1,3,7",2,,107250028
7,127,250,28,2,1,5,1,1,"1,3,7",2,,107250028
7,127,250,28,1,1,5,1,1,"1,3,7",2,,107250028
7,127,250,29,1,1,5,1,5,"1,3,7",2,,107250029
7,127,250,29,2,1,5,1,5,"1,3,7",1,"13",107250029
7,127,250,29,4,1,5,1,5,"7",2,,107250029
7,127,250,32,1,2,,1,1,"1",2,,107250032
7,127,250,32,3,2,,2,,,2,,107250032
7,127,250,32,2,2,,1,3,"13",2,,107250032
7,127,251,8,2,1,5,1,5,"1,3,7",,,107251008
7,127,251,8,4,1,5,1,5,"1,3,7",,,107251008
7,127,251,13,2,2,,1,2,"1,10,13",2,,107251013
7,127,251,13,1,2,,1,4,"1,10,13",2,,107251013
7,127,251,31,1,1,4,1,5,"1,3,7",1,"AHEN BU BOA NO",107251031
7,127,251,36,4,1,4,1,5,"3,7",2,,107251036
7,127,251,36,1,1,4,1,5,"1,3,7",2,,107251036
7,127,251,36,3,1,4,1,5,"3,7",2,,107251036
7,127,251,36,2,1,4,1,5,"1,3,7",2,,107251036
7,127,251,38,1,2,,1,4,"3",2,,107251038
7,127,251,39,2,2,,2,,,2,,107251039
7,127,251,39,1,2,,1,,"3",2,,107251039
7,127,251,46,1,2,,1,3,"3",2,,107251046
7,127,251,51,1,1,4,2,2,,2,,107251051
7,127,251,58,1,1,2,2,,"10",2,,107251058
7,127,251,60,2,2,,1,2,"1",2,,107251060
7,127,251,60,3,2,,1,2,"13",2,,107251060
7,127,251,60,1,1,2,1,,"1",2,,107251060
7,127,251,91,1,2,,1,,"2",2,,107251091
7,127,251,92,1,1,5,1,5,"1,7",2,,107251092
7,128,252,8,1,1,1,1,1,"1,3,7",2,,107252008
7,128,252,19,2,2,,1,2,"2,7",2,,107252019
7,128,252,19,1,2,,1,2,"1,3,7",2,,107252019
7,128,252,26,1,2,,1,2,"1",2,,107252026
7,128,252,32,2,1,5,1,5,"3,7",2,,107252032
7,128,252,32,1,1,5,1,5,"1,3,7",2,,107252032
7,128,252,35,1,1,5,1,5,"1,3",2,,107252035
7,128,252,35,2,1,5,1,5,"1,3,7",2,,107252035
7,128,252,36,1,2,,1,2,"1,3,10",2,,107252036
7,128,252,41,1,2,,1,2,"1,7",2,,107252041
7,128,252,55,2,1,5,1,5,"1,3",2,,107252055
7,128,252,55,1,1,5,1,5,"1,3",2,,107252055
7,128,252,59,1,1,2,2,,"10",2,,107252059
7,128,252,60,1,2,,1,2,"1,10",2,,107252060
7,128,252,60,2,2,,1,2,"1,7",2,,107252060
7,130,249,21,3,1,4,1,5,"1,3,7",2,,107249021
7,130,249,21,2,1,4,1,5,"1,3,7",2,,107249021
7,130,249,21,1,1,4,1,5,"1,3,7",2,,107249021
7,130,249,21,4,1,4,1,5,"1,3,7",2,,107249021
7,130,249,25,2,1,4,1,4,"1,3,7",2,,107249025
7,130,249,25,1,1,4,1,4,"1,3,7",2,,107249025
7,130,249,61,1,2,,2,,"7",2,,107249061
7,132,262,1,6,1,4,1,4,"3,11",2,,107262001
7,132,262,1,1,1,4,1,4,"1,3,11",2,,107262001
7,132,262,1,2,1,4,1,4,"1,3,11",2,,107262001
7,132,262,3,2,1,4,1,4,"1,2,3,11",2,,107262003
7,132,262,3,1,1,4,1,4,"1,2,3,11",2,,107262003
7,132,262,4,1,1,4,1,4,"3,6,10",2,,107262004
7,132,262,8,1,1,4,1,4,"1,2,3,11",2,,107262008
7,132,262,8,2,1,4,1,4,"1,2,3,11",2,,107262008
7,132,262,8,3,1,4,1,4,"3",2,,107262008
7,132,262,16,1,1,4,1,4,"1,2,3,11",2,,107262016
7,132,262,18,1,1,1,1,3,"10",,,107262018
7,133,259,1,1,1,4,1,4,"1,4,7,10,11",2,,107259001
7,133,259,2,2,1,4,1,4,"1,7,11",2,,107259002
7,133,259,2,1,1,4,1,4,"1,10,11",2,,107259002
7,133,259,6,1,1,5,1,5,"8,11",2,,107259006
7,133,259,8,2,1,3,1,3,"12",2,,107259008
7,133,259,10,,1,3,1,3,"10",2,,107259010
7,133,259,11,1,1,1,1,2,"10",2,,107259011
7,133,259,12,1,1,3,1,4,"10",1,"NOLULAMA",107259012
7,133,259,12,2,1,3,1,4,"10",1,"NOLULAMA",107259012
7,133,259,13,1,2,,1,4,"10",2,,107259013
7,133,259,15,2,1,3,1,4,"3,10,12",2,,107259015
7,133,259,16,1,1,4,1,4,"1,3,10,11",2,,107259016
7,133,259,17,2,1,4,1,4,"1,3,7,10,11",2,,107259017
7,133,259,17,1,1,4,1,4,"1,3,7,10,11",2,,107259017
7,133,259,29,,,,,,,,,107259029
7,133,259,29,1,2,,2,,"1,3,10",2,,107259029
7,133,259,29,,,,,,,,,107259029
7,133,259,29,5,2,,2,,"1,3,10",2,,107259029
7,133,259,29,2,2,,2,,"1,3,10",2,,107259029
7,133,259,30,1,1,4,1,4,"1,3,4,7,10,11",2,,107259030
7,133,259,30,2,1,4,1,4,"1,3,7,10,11",2,,107259030
7,133,259,30,3,1,4,2,,"3,7",2,,107259030
7,155,269,1,,1,3,1,3,"1,3,10",2,,107269001
7,155,269,10,,1,3,1,3,"1,10,11",2,,107269010
7,155,269,10,,1,3,1,3,"1,10,11",2,,107269010
7,155,269,12,,1,4,1,4,"1,6,11",2,,107269012
7,155,269,12,,1,4,1,4,"1,4,11",2,,107269012
7,155,269,12,,1,4,1,4,"1,6,11",2,,107269012
7,155,269,13,,1,3,1,3,"1,4,11",2,,107269013
7,155,269,13,,1,3,1,3,"1,4,11",2,,107269013
7,155,269,14,3,1,4,1,4,"3,7",2,,107269014
7,155,269,14,2,1,4,1,4,"1,3,7",2,,107269014
7,155,269,14,1,1,4,1,4,"1,3,7",2,,107269014
7,155,269,20,1,1,4,1,4,"1,3,11",2,,107269020
7,155,269,22,2,1,4,1,4,"3",2,,107269022
7,155,269,22,1,1,4,1,4,"1,3,4,11",2,,107269022
7,155,269,44,2,1,4,1,4,"1,3,11",2,,107269044
7,155,269,44,1,1,4,1,4,"1,3,11",2,,107269044
7,155,269,44,7,1,4,1,4,"1,3,11",2,,107269044
7,155,269,44,3,1,4,1,4,"3,10",2,,107269044
7,155,269,46,10,1,4,1,4,"1,3,10,11",2,,107269046
7,155,269,46,1,1,4,1,4,"1,3,10,11",2,,107269046
7,155,269,46,2,1,4,1,4,"1,3,10,11",2,,107269046
7,155,269,46,3,1,4,1,4,"3,11",2,,107269046
8,9,295,3,1,1,5,2,,"3",2,,108295003
8,9,295,3,3,1,4,2,,"3",2,,108295003
8,9,295,3,2,1,5,2,,"3",2,,108295003
8,9,295,3,4,1,4,2,,"3",2,,108295003
8,9,295,5,3,1,5,2,,"3",2,,108295005
8,9,295,5,5,1,5,2,,"3",2,,108295005
8,9,295,5,6,1,5,2,,"3",2,,108295005
8,9,295,5,4,1,5,2,,"3",2,,108295005
8,9,295,5,2,1,5,2,,"3",2,,108295005
8,9,295,5,1,1,5,2,,"3",2,,108295005
8,9,295,6,1,1,4,1,4,"3,10",2,,108295006
8,9,295,6,3,1,4,1,4,,2,,108295006
8,9,295,6,2,1,4,1,4,"3,10",2,,108295006
8,9,295,12,4,1,4,1,4,"1,10,13",2,,108295012
8,9,295,12,3,1,4,1,4,"1,10,13",2,,108295012
8,9,295,12,2,1,4,1,4,"1,10,13",2,,108295012
8,9,295,12,1,1,4,1,4,"1,10,13",2,,108295012
8,9,295,13,2,1,4,1,4,"3,10",2,,108295013
8,9,295,13,5,1,3,2,,"3",2,,108295013
8,9,295,13,4,1,4,1,4,"3,10",2,,108295013
8,9,295,13,3,1,4,1,4,"3,10",2,,108295013
8,9,295,13,1,1,4,1,4,"3,10",2,,108295013
8,9,295,19,2,1,4,1,2,"3",2,,108295019
8,9,295,19,5,1,4,1,1,"3",2,,108295019
8,9,295,19,3,1,4,1,2,"3",2,,108295019
8,9,295,19,4,1,4,1,2,"3",2,,108295019
8,9,295,19,1,1,4,1,1,"3",2,,108295019
8,9,295,22,,,,,,,,,108295022
8,9,295,22,,1,4,1,4,"2,10",2,,108295022
8,9,295,22,,1,4,1,4,"10",2,,108295022
8,9,295,22,,1,4,1,4,"10",2,,108295022
8,9,295,22,,1,4,1,4,"10",2,,108295022
8,9,295,22,,,,,,,,,108295022
8,9,295,22,,1,4,1,4,"2,10",2,,108295022
8,9,295,22,,,,,,,,,108295022
8,9,295,22,,1,4,1,4,"2,10",2,,108295022
8,9,295,22,,1,4,1,4,"10",2,,108295022
8,9,295,23,1,1,4,1,4,"1,10,1",2,,108295023
8,9,295,23,2,1,4,1,4,"1,10,1",2,,108295023
8,9,295,23,7,1,4,1,4,"1,10,1",2,,108295023
8,9,295,23,3,1,4,1,4,"1,10,1",2,,108295023
8,9,295,24,1,1,4,1,4,"3",2,,108295024
8,9,295,24,2,2,,1,3,"3",2,,108295024
8,9,297,6,4,1,4,1,4,"1,10",2,,108297006
8,9,297,6,3,1,4,1,4,"1,10",2,,108297006
8,9,297,6,1,1,4,1,4,"1,10",2,,108297006
8,9,297,10,1,2,,2,,"3",2,,108297010
8,9,297,10,2,2,,2,,"3",2,,108297010
8,9,297,10,4,2,,2,,"3",2,,108297010
8,9,297,10,3,2,,2,,"3",2,,108297010
8,9,297,10,5,2,,2,,"3",2,,108297010
8,9,297,13,4,2,,2,,"3",2,,108297013
8,9,297,13,5,2,,2,,"3",2,,108297013
8,9,297,13,1,1,5,2,,"3",2,,108297013
8,9,297,13,3,2,,2,,"3",2,,108297013
8,9,297,13,2,2,,2,,"3",2,,108297013
8,9,297,15,1,1,4,1,4,"2,10",2,,108297015
8,9,297,15,2,1,4,1,4,"2,10",2,,108297015
8,9,297,22,9,2,,2,,"3",2,,108297022
8,9,297,22,5,2,,2,,"3",2,,108297022
8,9,297,22,1,1,5,1,5,"3",2,,108297022
8,9,297,22,4,2,,2,,"3",2,,108297022
8,9,297,22,3,2,,2,,"3",2,,108297022
8,9,297,22,8,2,,2,,"3",2,,108297022
8,9,297,22,10,2,,2,,"3",2,,108297022
8,9,297,22,2,2,,2,,"3",2,,108297022
8,9,297,23,1,1,4,1,4,"1,10,17",2,,108297023
8,9,297,23,2,1,4,1,4,"1,10,17",2,,108297023
8,9,297,23,3,1,4,1,4,"1,10,17",2,,108297023
8,9,297,36,2,2,,2,,"3",2,,108297036
8,9,297,36,3,2,,2,,"3",2,,108297036
8,9,297,36,6,2,,2,,"3",2,,108297036
8,9,297,36,1,1,1,1,2,"3",2,,108297036
8,9,297,36,7,2,,2,,"3",2,,108297036
8,9,297,42,1,1,5,1,5,"3",2,,108297042
8,9,297,42,4,2,,1,5,"3",2,,108297042
8,9,297,42,6,2,,1,5,"3",2,,108297042
8,9,297,42,3,1,5,1,5,"3",2,,108297042
8,9,297,42,5,2,,1,5,"3",2,,108297042
8,9,297,42,2,2,,1,5,"3",2,,108297042
8,9,297,42,7,1,5,1,5,"3",2,,108297042
8,9,297,46,12,1,4,1,4,"1,10",2,,108297046
8,9,297,46,4,1,4,1,4,"1,10",2,,108297046
8,9,297,46,2,1,4,1,4,"1,10",2,,108297046
8,9,297,46,1,1,4,1,4,"1,10",2,,108297046
8,9,297,46,11,1,4,1,4,"1,10",2,,108297046
8,9,297,46,5,1,4,1,4,"1,10",2,,108297046
8,9,297,46,10,1,4,1,4,"1,10",2,,108297046
8,9,297,46,3,1,4,1,4,"1,10",2,,108297046
8,10,299,15,1,1,3,1,3,"3,11",2,,108299015
8,10,299,15,2,2,,2,,"1,11",2,,108299015
8,10,299,20,1,1,3,1,3,"1,3,9,11",2,,108299020
8,10,299,20,3,1,3,1,1,"3,10",2,,108299020
8,10,299,40,4,1,3,1,5,"3",2,,108299040
8,10,299,40,2,1,3,1,4,"2,9",2,,108299040
8,10,299,40,3,1,3,1,3,"3",2,,108299040
8,10,299,40,,,,,,,,,108299040
8,10,299,41,1,1,5,1,5,"1",2,,108299041
8,10,299,43,1,1,5,1,5,"3",2,,108299043
8,10,299,52,2,1,5,,3,"3,7,12",1,"WOMEN MINISTRY",108299052
8,10,299,52,3,1,5,1,5,"3,6",1,"ADVENTIS YOUTH",108299052
8,10,299,52,1,1,5,1,5,"1,3",1,"ADVENTIS MEN ORG.",108299052
8,10,299,60,1,2,,2,,"1,3,11",2,,108299060
8,10,299,60,2,1,4,1,3,"1,3,7,11,12",1,"BOBGUVELA GROUP",108299060
8,10,299,78,1,1,5,1,3,"3,6,10,11",1,"SEMASI YOUTH ASSOCIA",108299078
8,10,299,92,1,1,3,1,3,"1,3,7",2,,108299092
8,10,299,94,1,1,3,1,3,"3,7",2,,108299094
8,10,299,94,2,1,5,1,3,"7,11",2,,108299094
8,10,299,108,1,1,3,1,3,"1,3,10",2,,108299108
8,10,299,134,1,1,4,1,4,"1,2,6,9",2,,108299134
8,10,299,137,1,1,4,1,4,"1,2,3,4,6,7,8,9,10",1,"NUWARDEEN ASSOCIATIO",108299137
8,10,301,1,1,1,3,1,4,"1,3,5,11",2,,108301001
8,10,301,2,2,1,2,1,3,"1,12",2,,108301002
8,10,301,4,1,1,4,1,4,"1,5,11",2,,108301004
8,10,301,5,1,1,2,1,,"2,4,5,11",2,,108301005
8,10,301,7,1,1,4,1,2,"1,12",2,,108301007
8,10,301,7,2,1,2,2,,"1,6",2,,108301007
8,10,301,8,2,1,2,1,4,"1,12",2,,108301008
8,10,301,9,1,1,3,1,4,"2,6",2,,108301009
8,10,301,11,2,2,,1,4,"12",2,,108301011
8,10,301,13,1,1,3,1,2,"1,5,11",2,,108301013
8,10,301,13,4,1,4,1,3,"1,6",2,,108301013
8,10,301,14,2,1,2,1,4,"1,6",2,,108301014
8,10,301,15,1,2,,1,4,"1,11",2,,108301015
8,10,301,16,1,1,2,1,4,"1,12",2,,108301016
8,10,301,17,1,1,3,1,4,"1,5,11",2,,108301017
8,10,301,18,2,1,2,1,4,"1,12",2,,108301018
8,10,301,21,1,1,2,1,3,"1,12",2,,108301021
8,10,303,2,2,1,4,2,,"2,12",2,,108303002
8,10,303,2,1,1,2,1,3,"2,5",2,,108303002
8,10,303,11,2,1,4,1,4,"1,2,5,12",2,,108303011
8,10,303,12,1,1,1,1,1,"1,8,9,12",2,,108303012
8,10,303,12,2,1,2,1,2,"6,11",2,,108303012
8,10,303,14,2,1,1,1,1,"9",2,,108303014
8,10,303,14,3,1,2,1,2,"1,3,8,9",2,,108303014
8,10,303,14,1,1,2,1,2,"1,3,6,11",2,,108303014
8,10,303,16,2,1,4,2,5,"2,12",2,,108303016
8,10,303,16,1,1,3,1,4,"2,5",2,,108303016
8,10,303,18,1,1,2,1,2,"1,2,6,8",2,,108303018
8,10,303,18,2,1,1,1,1,"1,3,4,6,9",2,,108303018
8,10,303,21,2,1,1,1,2,"1,2,4,6,8,11",2,,108303021
8,10,303,21,3,1,2,1,2,"1,2,6,11",2,,108303021
8,10,303,21,1,1,2,1,1,"1,2,4,6,11",2,,108303021
8,10,303,22,2,1,2,1,2,"1,6,8,12",2,,108303022
8,10,303,22,1,1,3,1,3,"1,6,7,10",2,,108303022
8,10,303,23,3,1,3,1,3,"1,6,7,10",2,,108303023
8,10,303,29,1,1,2,1,1,"1,2,4,6,11",2,,108303029
8,10,303,29,2,1,1,1,2,"1,2,4,6,8,11",2,,108303029
8,10,303,29,3,1,2,1,2,"1,2,6,11",2,,108303029
8,10,303,30,2,1,4,1,4,"1,12",2,,108303030
8,10,303,30,1,1,2,1,4,"1,11",2,,108303030
8,10,303,31,1,1,2,1,4,"2,3,19",2,,108303031
8,10,303,39,1,1,2,1,1,"1,2,4,6,11",2,,108303039
8,10,303,39,2,1,1,1,2,"1,2,4,6,8,11",2,,108303039
8,10,303,42,1,1,2,1,2,"1,5,11",2,,108303042
8,10,303,42,2,1,2,1,3,"1,12",2,,108303042
8,10,304,3,3,1,3,1,1,"1,3,6,7",2,,108304003
8,10,304,4,,1,4,1,3,"9",2,,108304004
8,10,304,9,2,1,5,1,4,"1,10",2,,108304009
8,10,304,9,3,1,5,1,4,"1,10",2,,108304009
8,10,304,10,1,1,3,1,3,"3,4,6,8,9,10,",1,"TUDU YOUTH",108304010
8,10,304,13,1,1,3,1,3,"1,3,4,6,7,10,11",1,"CLUB 5",108304013
8,10,304,19,2,1,3,1,3,"1,2,7,10",1,"UNICEF",108304019
8,10,304,27,3,1,1,1,5,"3,7,10",2,,108304027
8,10,304,27,1,1,1,1,5,"1,3,7,10",2,,108304027
8,10,304,32,1,1,3,1,3,"1,3,10,11",2,,108304032
8,10,304,34,,1,5,1,3,"1,3,7,13",2,,108304034
8,10,304,37,1,1,1,1,1,"6,7",1,"MANGSONGSIM ASSOC.",108304037
8,10,304,39,1,1,5,1,3,"2,3,10,17",2,,108304039
8,10,304,40,,1,3,1,1,"1,7,11",2,,108304040
8,10,304,41,1,1,4,1,3,"1,3,10,11",1,"SUHUDOO YOUTH",108304041
8,10,304,42,3,1,3,1,3,"1,2,3,7,10",2,,108304042
8,10,304,42,1,1,3,1,3,"1,2,3,7,10",2,,108304042
8,10,304,44,2,1,3,1,5,"3,10,12",1,"SUHULO MBORI-BUNI W.",108304044
8,10,305,59,,,,,,,,,108305059
8,10,305,59,2,1,2,1,1,"19",2,,108305059
8,135,310,4,1,1,3,1,3,"6,9",2,,108310004
8,135,310,19,2,1,3,1,3,"1,3,10",,,108310019
8,135,310,19,1,1,3,1,3,"1,3,4,5,6,8,9,10",,,108310019
8,135,310,25,2,1,3,1,3,"1,10",2,,108310025
8,135,310,32,6,1,3,1,3,"1,3,10,12",2,,108310032
8,135,310,32,2,1,3,1,3,"1,3,10,12",2,,108310032
8,135,310,32,1,1,3,1,3,"1,3,10",2,,108310032
8,135,310,34,2,1,3,1,3,"1,3,10",,,108310034
8,135,310,34,1,1,3,1,3,"1,3,10",1,"FALATINING",108310034
8,135,311,16,3,1,3,1,3,"1,10",2,,108311016
8,135,311,16,1,1,3,1,3,"1,10",2,,108311016
8,135,311,16,2,1,3,1,3,"1,10",2,,108311016
8,135,311,19,1,1,3,1,3,"1,7,8,10",2,,108311019
8,135,311,21,2,1,3,1,3,"1,3,10",2,,108311021
8,135,311,21,1,1,3,1,3,"1,3,9,10,11",2,,108311021
8,135,311,24,2,1,3,1,3,"1,10",2,,108311024
8,135,311,24,1,1,3,2,,"1,10",2,,108311024
8,135,311,28,1,1,3,1,3,"1,3,7,8,10",2,,108311028
8,135,311,28,2,1,3,1,3,"1,7,10",2,,108311028
8,135,311,33,,1,5,1,5,"3,7",2,,108311033
8,135,311,36,1,1,3,1,3,"1,10",2,,108311036
8,137,285,6,1,1,3,1,4,"1,10,11",2,,108285006
8,137,285,11,1,1,4,1,4,"1,3,10,11",2,,108285011
8,137,285,11,6,1,4,1,4,"1,10",2,,108285011
8,137,285,11,5,1,4,1,4,"1,10",2,,108285011
8,137,285,11,8,1,4,1,4,"1,10",2,,108285011
8,137,285,11,7,1,5,1,2,"1,3,10,11",2,,108285011
8,137,285,11,2,1,4,1,4,"1,10",2,,108285011
8,137,285,14,1,1,4,1,4,"1,10",2,,108285014
8,137,285,14,2,1,4,1,4,"1,10",2,,108285014
8,137,285,15,3,1,4,1,4,"1,10",2,,108285015
8,137,285,15,2,1,4,1,4,"1,10",2,,108285015
8,137,285,15,10,1,4,1,4,"1,10",2,,108285015
8,137,285,15,9,1,4,1,4,"1,10",2,,108285015
8,137,285,15,1,1,4,1,4,"1,10",2,,108285015
8,137,285,16,9,1,4,1,4,"1,10",2,,108285016
8,137,285,16,2,1,4,1,4,"1,10",2,,108285016
8,137,285,16,1,1,4,1,4,"1,10",2,,108285016
8,137,285,16,3,1,4,1,4,"1,10",2,,108285016
8,137,285,16,4,1,4,1,4,"1,10",2,,108285016
8,137,285,17,1,1,4,1,4,"1,10",2,,108285017
8,137,285,17,2,1,4,1,4,"1,10",2,,108285017
8,137,286,13,6,1,4,1,4,"1,10",2,,108286013
8,137,286,13,8,1,4,1,4,"1,10",2,,108286013
8,137,286,13,2,1,4,1,4,"1,10",2,,108286013
8,137,286,13,4,1,4,1,4,"1,10",2,,108286013
8,137,286,13,9,1,4,1,4,"1,10",2,,108286013
8,137,286,13,7,1,4,1,4,"1,10",2,,108286013
8,137,286,13,1,1,4,1,4,"1,10",2,,108286013
8,137,286,13,3,1,4,1,4,"1,10",2,,108286013
8,137,286,14,6,1,4,1,4,"1,10",2,,108286014
8,137,286,14,1,1,4,1,4,"1,10",2,,108286014
8,137,286,14,3,1,4,1,4,"1,10",2,,108286014
8,137,286,14,8,1,4,1,4,"1,10",2,,108286014
8,137,286,14,2,1,4,1,4,"1,10",2,,108286014
8,137,286,14,7,1,4,1,4,"1,10",2,,108286014
8,137,286,15,3,1,4,1,4,"1,10",2,,108286015
8,137,286,15,1,1,4,1,4,"1,10",2,,108286015
8,137,286,15,2,1,4,1,4,"1,10",2,,108286015
8,137,286,15,4,1,4,1,4,"1,10",2,,108286015
8,137,286,15,5,1,4,1,4,"1,10",2,,108286015
8,137,286,16,5,1,4,1,4,"1,10",2,,108286016
8,137,286,16,3,1,4,1,4,"1,10",2,,108286016
8,137,286,16,4,1,4,1,4,"1,10",2,,108286016
8,137,286,16,1,1,4,1,4,"1,10",2,,108286016
8,137,286,16,2,1,4,1,4,"1,10",2,,108286016
8,137,286,18,3,1,4,1,4,"1,10",2,,108286018
8,137,286,18,2,1,4,1,4,"1,10",2,,108286018
8,137,286,18,1,1,4,1,4,"1,10",2,,108286018
8,137,286,19,1,1,3,2,,"1,3,10,11",2,,108286019
8,137,287,9,2,1,4,1,4,"1,10",2,,108287009
8,137,287,9,3,1,4,1,4,"1,10",2,,108287009
8,137,287,9,1,1,4,1,4,"1,10",2,,108287009
8,137,287,15,2,1,4,1,4,"1,10",2,,108287015
8,137,287,15,1,1,4,1,4,"1,10",2,,108287015
8,137,287,15,4,1,4,1,4,"1,10",2,,108287015
8,137,287,15,3,1,4,1,4,"1,10",2,,108287015
8,137,287,16,2,1,4,1,4,"1,2,10",2,,108287016
8,137,287,16,3,1,4,1,4,"1,2,10",2,,108287016
8,137,287,16,1,1,4,1,4,"1,2,10",2,,108287016
8,137,287,18,1,1,4,1,4,"1,2,10",2,,108287018
8,137,287,18,7,1,4,1,4,"1,2,10",2,,108287018
8,137,287,18,2,1,4,1,4,"1,2,10",2,,108287018
8,137,287,99,2,1,4,1,4,"1,10",2,,108287099
8,137,287,99,1,1,4,1,4,"1,10",2,,108287099
8,138,278,1,2,2,,2,,"3",2,,108278001
8,138,278,1,1,2,,2,,"3",2,,108278001
8,138,278,2,1,1,4,1,4,"1,10,17",2,,108278002
8,138,278,2,2,1,4,1,4,"1,10,17",2,,108278002
8,138,278,8,6,2,,2,,"3",2,,108278008
8,138,278,8,1,2,,2,,"3",2,,108278008
8,138,278,8,2,2,,2,,"3",2,,108278008
8,138,278,9,1,1,4,1,4,"1,10",2,,108278009
8,138,278,9,3,1,4,1,4,"1,10",2,,108278009
8,138,278,9,2,1,4,1,4,"1,10",2,,108278009
8,138,278,10,1,2,,2,,"3",2,,108278010
8,138,278,10,2,2,,2,,"3",2,,108278010
8,138,278,11,1,1,4,1,4,"1,10",2,,108278011
8,138,278,11,6,1,4,1,4,"1,10",2,,108278011
8,138,278,11,5,1,4,1,4,"1,10",2,,108278011
8,138,278,11,7,1,4,1,4,"1,10",2,,108278011
8,138,278,11,2,1,4,1,4,"1,10",2,,108278011
8,138,278,16,2,2,,2,,"3",2,,108278016
8,138,278,16,1,2,,2,,"3",2,,108278016
8,138,278,16,3,2,,2,,"3",2,,108278016
8,138,278,16,4,2,,2,,"3",2,,108278016
8,138,278,17,2,1,4,1,4,"1,10",2,,108278017
8,138,278,17,6,1,4,1,4,"1,10",2,,108278017
8,138,278,17,1,1,4,1,4,"1,10",2,,108278017
8,138,278,17,4,1,4,1,4,"1,10",2,,108278017
8,138,278,17,3,1,4,1,4,"1,10",2,,108278017
8,138,278,17,5,1,4,1,4,"1,10",2,,108278017
8,138,278,17,8,1,4,1,4,"1,10",2,,108278017
8,138,278,20,3,2,,2,,"3",2,,108278020
8,138,278,20,1,2,,1,4,"3",2,,108278020
8,138,278,20,5,2,,2,,"3",2,,108278020
8,138,278,20,8,2,,2,,"3",2,,108278020
8,138,278,20,2,2,,2,,"3",2,,108278020
8,138,278,20,4,2,,2,,"3",2,,108278020
8,138,278,21,1,1,4,1,4,"1,10",2,,108278021
8,138,278,21,3,1,4,1,4,"1,10",2,,108278021
8,138,278,21,2,1,4,1,4,"1,10",2,,108278021
8,138,278,21,4,1,4,1,4,"1,10",2,,108278021
8,138,278,21,6,1,4,1,4,"1,10",2,,108278021
8,140,291,6,2,2,,2,,"3",2,,108291006
8,140,291,6,7,2,,2,,"3",2,,108291006
8,140,291,6,3,2,,2,,"3",2,,108291006
8,140,291,6,1,2,,2,,"3",2,,108291006
8,140,291,8,2,2,,2,,"3",2,,108291008
8,140,291,8,1,1,1,1,1,"3,9",1,,108291008
8,140,291,9,2,1,4,1,4,"1,10",2,,108291009
8,140,291,9,4,1,4,1,4,"1,10",2,,108291009
8,140,291,9,5,1,4,1,4,"1,10",2,,108291009
8,140,291,9,1,1,4,1,4,"1,10",2,,108291009
8,140,291,18,3,1,4,1,4,"1,17",2,,108291018
8,140,291,18,6,1,4,1,4,"1,17",2,,108291018
8,140,291,18,1,1,4,1,4,"1,17",2,,108291018
8,140,291,18,2,1,4,1,4,"1,17",2,,108291018
8,140,291,28,1,1,4,1,4,"1,10",2,,108291028
8,140,291,28,2,1,4,1,4,"1,10",2,,108291028
8,140,291,32,3,1,4,1,4,"1,10",2,,108291032
8,140,291,32,1,1,4,1,4,"1,10",2,,108291032
8,140,291,32,2,1,4,1,4,"1,10",2,,108291032
8,140,291,36,4,2,,2,,"3",2,,108291036
8,140,291,36,1,1,4,1,1,"3",2,,108291036
8,140,291,36,2,2,,2,,"3",2,,108291036
8,140,291,36,3,2,,2,,"3",2,,108291036
8,140,291,36,5,2,,2,,"3",2,,108291036
8,140,291,39,2,2,,2,,"3",2,,108291039
8,140,291,39,1,1,4,1,3,"3",2,,108291039
8,140,291,39,5,2,,2,,"3",2,,108291039
8,140,291,40,2,1,4,1,4,"1,17",2,,108291040
8,140,291,40,1,1,4,1,4,"1,17",2,,108291040
8,140,292,1,1,1,4,1,4,"1,10",2,,108292001
8,140,292,1,3,1,4,1,4,"1,10",2,,108292001
8,140,292,1,2,1,4,1,4,"1,10",2,,108292001
8,140,292,1,5,1,4,1,4,"1,10",2,,108292001
8,140,292,1,4,1,4,1,4,"1,10",2,,108292001
8,140,292,2,2,1,4,1,4,"1,10",2,,108292002
8,140,292,2,3,1,4,1,4,"1,10",2,,108292002
8,140,292,2,4,1,4,1,4,"1,10",2,,108292002
8,140,292,2,1,1,4,1,4,"1,10",2,,108292002
8,140,292,2,5,1,4,1,4,"1,10",2,,108292002
8,140,292,3,1,1,4,1,4,"1,10",2,,108292003
8,140,292,3,2,1,4,1,4,"1,10",2,,108292003
8,140,292,10,,1,5,2,,"20",2,,108292010
8,140,292,10,,,,,,,,,108292010
8,140,292,14,,1,5,2,,"12",2,,108292014
8,140,292,14,,1,5,2,,"12",2,,108292014
