"id1","id2","id3","id4","s4avi2_plotno","s4avi_203i","s4avi_a203","s4avi_204","s4avi_205i","s4avi_205ii","s4avi_206i","s4avi_206ii","s4avi_207","s4avi_208i","s4avi_208ii","s4avi_209i","s4avi_209ii","s4avi_210i","s4avi_210ii","s4avi_210iii","s4avi_210iv","s4avi_211i","s4avi_211","s4avi_212","s4avi_213i","s4avi_213ii","s4avi_214i","s4avi_214ii","s4avi_215","s4avi_216i","s4avi_216ii","s4avi_217i","s4avi_217ii","s4avi_218i","s4avi_218ii","s4avi_218iii","s4avi_218iv","s4avi_219i","s4avi_219","s4avi_220","s4avi_221i","s4avi_221ii","s4avi_222i","s4avi_222ii","s4avi_223","s4avi_224i","s4avi_224ii","s4avi_225i","s4avi_225ii","s4avi_226i","s4avi_226ii","s4avi_226iii","s4avi_226iv","s4avi_227i","s4avi_227","s4avi_228","s4avi_229i","s4avi_229ii","s4avi_230i","s4avi_230ii","s4avi_231","s4avi_232i","s4avi_232ii","s4avi_233i","s4avi_233ii","s4avi_234i","s4avi_234ii","s4avi_234iii","s4avi_234iv","s4avi_235i","s4avi_235","s4avi_236","s4avi_237i","s4avi_237ii","s4avi_238i","s4avi_238ii","s4avi_239","s4avi_240i","s4avi_240ii","s4avi_241i","s4avi_241ii","s4avi_242i","s4avi_242ii","s4avi_242iii","s4avi_242iv","hhno"
5,12,169,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105169023
5,12,169,24,1,33,1,3,1,15,7,50,3,,,,,19,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105169024
5,12,169,27,1,15,1,2,2,18,100,0,3,,,,,19,,,,16,1,2,2,18,100,0,3,,,,,19,,,,65,1,3,1,7,84,0,3,,,,,19,5,,,74,1,3,1,7,84,0,3,,,,,19,5,,,,,,,,,,,,,,,,,,,105169027
5,12,169,32,2,15,2,,,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105169032
5,12,169,32,1,15,1,2,1,18,50,0,3,,,,,19,,,,16,1,2,1,18,50,0,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105169032
5,12,169,32,4,15,1,2,1,19,25,0,3,,,,,23,,,,16,1,2,1,19,25,0,3,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105169032
5,12,169,32,3,15,1,2,1,19,25,0,3,,,,,27,,,,16,1,2,1,19,25,0,3,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105169032
5,12,169,35,2,28,1,3,2,15,15,0,3,,,,,19,,,,15,1,2,22.5,14,15,0,3,,,,,19,,,,16,1,2,22.5,14,17,50,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105169035
5,12,169,35,1,28,2,,,,,,,,,,,,,,,15,2,,,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105169035
5,12,169,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105169036
5,12,169,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105169036
5,12,169,36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105169036
5,12,169,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105169036
5,12,169,36,5,15,1,2,3,19,150,0,3,,,,,19,,,,16,1,2,2,19,140,0,3,,,,,19,,,,27,1,3,6,15,45,0,3,,,,,19,5,,,74,1,3,9,15,67,50,,,,,,19,5,,,,,,,,,,,,,,,,,,,105169036
5,12,169,38,1,7,1,3,12,,84,,3,,,,,19,5,,,15,1,2,4,19,220,,3,,,,,19,,,,33,1,3,3,15,27,,3,,,,,19,5,,,16,1,2,3,19,165,,3,,,,,19,,,,,,,,,,,,,,,,,,,,105169038
5,12,169,38,2,7,1,3,10,,70,,3,,,,,19,5,,,15,1,2,3,19,165,,3,,,,,19,,,,33,1,3,2,15,18,,3,,,,,19,5,,,16,1,2,2,19,110,,3,,,,,19,,,,,,,,,,,,,,,,,,,,105169038
5,12,170,8,2,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170008
5,12,170,8,1,7,1,3,1,15,7,0,3,,,,,19,5,,,33,1,3,1,15,7,0,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170008
5,12,170,8,3,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170008
5,12,170,11,1,16,1,2,1.5,19,67,50,3,,,,,19,,,,22,1,3,6,15,45,50,3,,,,,,,,,49,1,3,4,15,36,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170011
5,12,170,11,2,16,1,2,1,19,45,0,3,,,,,19,,,,22,1,3,3,15,22,50,3,,,,,,,,,49,1,3,2,15,18,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170011
5,12,170,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170012
5,12,170,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170012
5,12,170,12,3,,1,3,4,15,28,0,3,,,,,,,,,49,1,3,2,15,12,0,3,,,,,,,,,,1,2,50,14,50,0,1,50,0,22,0,19,,,,16,1,2,50,14,50,0,3,,,,,19,,,,,,,,,,,,,,,,,,,,105170012
5,12,170,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170012
5,12,170,19,1,28,1,3,1,14,6,0,3,,,,,,,,,27,1,3,1,14,7,0,3,,,,,,,,,49,1,3,1,14,6,0,3,,,,,,,,,16,1,2,12.5,15,10,0,,,,,,19,,,,,,,,,,,,,,,,,,,,105170019
5,12,170,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170019
5,12,170,21,3,28,1,3,1,15,7,0,3,,,,,,,,,17,1,,0.5,14,9,0,3,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170021
5,12,170,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170021
5,12,170,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170021
5,12,170,22,1,49,1,3,1,15,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170022
5,12,170,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170022
5,12,170,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170037
5,12,170,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170037
5,12,170,37,2,82,1,5,1,37,1,80,3,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105170037
5,13,171,3,1,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,105171003
5,13,171,3,2,,1,3,3,15,6,50,3,,,,,5,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,105171003
5,13,171,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105171003
5,13,171,4,1,,1,3,1,15,8,50,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105171004
5,13,171,5,1,22,1,3,3,41,4,50,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105171005
5,13,171,25,1,7,1,3,2,15,12,0,3,,,,,19,,,,,1,3,2,15,14,0,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105171025
5,14,173,19,5,,2,,,,,,,,,,,,,,,,1,3,2,15,20,,3,,,,,,,,,,1,2,25,14,24,,3,,,,,19,,,,16,1,,25,14,9,,3,,,,,19,,,,,,,,,,,,,,,,,,,,105173019
5,14,173,19,2,22,1,3,6,15,60,,3,,,,,,,,,,1,3,2,15,20,,3,,,,,,,,,,1,2,75,14,60,,3,,,,,19,,,,16,1,2,100,14,36,,3,,,,,19,,,,,,,,,,,,,,,,,,,,105173019
5,14,173,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105173019
5,14,173,19,4,22,1,3,2,15,20,,3,,,,,,,,,,1,3,2,15,20,,3,,,,,,,,,,1,2,25,14,24,,3,,,,,19,,,,16,1,,25,14,9,,3,,,,,19,,,,,,,,,,,,,,,,,,,,105173019
5,14,173,19,1,22,1,3,4,15,40,,3,,,,,,,,,,1,3,2,15,20,,3,,,,,,,,,,1,2,50,14,48,,1,50,14,50,,19,,,,16,1,2,50,14,18,,1,18,,,,19,,,,,,,,,,,,,,,,,,,,105173019
5,14,173,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105173025
5,14,173,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105173025
5,14,173,25,3,66,1,3,2,15,50,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105173025
5,14,173,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105173028
5,14,173,28,2,66,1,3,2,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105173028
5,14,173,32,2,7,1,3,4,15,48,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105173032
5,14,173,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105173032
5,14,174,3,1,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105174003
5,14,174,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105174003
5,14,174,3,2,17,1,3,5,14,10,0,3,,,,,,,,,19,1,3,1,14,8,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105174003
5,14,174,52,1,,1,3,4,15,28,0,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105174052
5,14,174,54,1,65,1,3,10,15,100,0,3,,,,,19,,,,15,1,2,4,19,100,0,3,,,,,19,,,,16,1,2,2,19,50,0,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105174054
5,15,177,2,1,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105177002
5,15,177,2,2,55,1,3,1,15,12,,3,,,,,3,5,,,37,1,3,1,15,8,,3,,,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105177002
5,15,177,4,1,27,1,,6,15,51,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105177004
5,67,149,15,1,,1,2,6,5,60,,3,6,5,60,,6,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105149015
5,67,149,43,1,1,1,2,0.5,15,7,50,3,,,,,6,,,,18,1,4,0.5,15,6,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105149043
5,67,149,44,2,1,1,2,1,15,11,,3,,,,,6,,,,18,1,4,1,15,11,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105149044
5,67,149,44,1,1,1,2,1.5,15,22,50,3,,,,,6,,,,18,1,4,1.5,15,16,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105149044
5,67,149,46,1,18,1,4,2,15,22,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105149046
5,67,149,49,1,1,1,2,1,15,15,,3,,,,,6,,,,18,1,4,1,15,12,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105149049
5,67,150,17,1,1,1,2,2,10,10,,3,,,,,6,,,,18,1,4,1,5,9,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150017
5,67,150,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150017
5,67,150,21,2,1,1,2,,,,,1,,,,,6,,,,18,1,4,3,10,11,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150021
5,67,150,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150021
5,67,150,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150021
5,67,150,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150033
5,67,150,33,2,1,1,2,0.5,5,5,50,2,,,,,6,,,,71,1,4,1,5,10,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150033
5,67,150,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150033
5,67,150,53,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150053
5,67,150,53,1,,1,2,,,,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150053
5,67,150,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150053
5,67,150,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150053
5,67,150,55,2,,,,,,,,,,,,,,,,,18,1,4,1.5,10,5,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150055
5,67,150,55,1,1,1,2,,,,,1,,,,,6,,,,18,1,4,1.5,10,5,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150055
5,67,150,58,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150058
5,67,150,58,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150058
5,67,150,58,1,1,1,2,4,10,18,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150058
5,67,150,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150058
5,67,150,66,1,1,1,2,1,41,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,4,1,41,5,,3,,,,,,,,,105150066
5,67,150,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150066
5,67,150,66,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105150066
5,67,150,66,2,1,1,2,1,41,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,4,1,41,5,,3,,,,,,,,,105150066
5,67,151,7,1,,1,3,8,5,15,,1,8,5,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105151007
5,67,152,44,1,64,1,4,1,5,13,0,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105152044
5,67,152,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105152044
5,68,137,29,1,10,1,3,1,15,8,,3,,,,,19,5,,,33,1,3,1,15,9,50,3,,,,,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105137029
5,69,134,34,1,1,1,2,1,15,15,,3,,,,,6,,,,18,1,4,1,15,12,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105134034
5,69,134,34,2,1,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105134034
5,69,134,34,3,1,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105134034
5,69,134,46,1,1,1,2,2.5,15,37,50,3,,,,,6,,,,18,1,4,2.5,15,33,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105134046
5,69,134,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105134046
5,69,135,30,1,19,1,4,,,,,,,,,,,,,,1,1,2,,,,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135030
5,69,135,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135037
5,69,135,37,3,1,1,2,,,,,1,,,,,6,,,,,1,4,,,,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135037
5,69,135,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135037
5,69,135,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135037
5,70,136,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136014
5,70,136,14,1,1,1,2,0.5,15,7,50,3,,,,,6,,,,18,1,4,0.5,15,7,50,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136014
5,70,136,14,3,1,1,2,0.5,15,7,50,3,,,,,6,,,,18,1,4,0.5,15,7,50,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136014
5,70,136,22,1,1,1,2,1.5,15,22,50,3,,,,,6,,,,18,1,4,1,15,11,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136022
5,70,136,22,3,1,1,2,1,15,15,,3,,,,,6,,,,18,1,4,0.75,15,8,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136022
5,70,136,22,2,1,1,2,1.5,15,22,50,3,,,,,6,,,,18,1,4,1,15,11,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136022
5,70,136,27,1,1,1,2,1,15,15,,3,,,,,6,,,,18,1,4,1,15,11,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136027
5,70,136,29,2,15,1,2,10,40,10,,3,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136029
5,70,136,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136029
5,70,136,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136029
5,70,136,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136034
5,70,136,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136034
5,70,136,34,3,18,1,2,0.5,15,7,50,3,,,,,6,,,,6,1,4,0.5,15,6,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136034
5,70,136,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136040
5,70,136,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136040
5,70,136,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136040
5,70,136,40,2,,1,2,1,15,15,,3,,,,,6,,,,18,1,4,1,15,12,,3,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136040
5,70,136,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136040
5,80,145,15,2,,1,3,2,6,20,,1,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145015
5,80,145,15,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145015
5,80,145,17,1,9,1,2,2,41,6,0,3,,,,,37,,,,,1,2,2,1,3,60,3,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145017
5,80,145,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145043
5,80,145,43,2,,1,2,5,41,2,,3,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145043
5,80,145,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145043
5,80,146,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105146028
5,80,146,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105146028
