"id1","id2","id3","id4","item_id","itemname","s11ba_1","s11ba_2","s11bb_1","s11bb_2","s11bc_1","s11bc_2","s11bd_1","s11bd_2","s11be_1","s11be_2","hhno"
6,10,204,49,4,"TROUSERS",,,,,15,,,,15,,106204049
6,10,204,49,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,106204049
6,10,204,49,8,"CLOTH FOR GARMENTS",,,,,20,,50,,70,,106204049
6,10,204,49,10,"FOOTWEAR",,,,,15,,30,,45,,106204049
6,10,204,49,2,"SMOCKS",,,,,,,,,,,106204049
6,10,204,49,5,"SHIRTS/JACKETS",,,,,,,,,,,106204049
6,10,204,49,3,"CLOTH",,,,,,,,,,,106204049
6,10,204,49,7,"UNDERWEAR",,,,,,,,,,,106204049
6,10,204,49,6,"JEANS",,,,,,,,,,,106204049
6,10,204,56,2,"SMOCKS",,,,,,,,,,,106204056
6,10,204,56,10,"FOOTWEAR",,,,,20,,,,20,,106204056
6,10,204,56,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,106204056
6,10,204,56,6,"JEANS",,,,,15,,,,15,,106204056
6,10,204,56,5,"SHIRTS/JACKETS",,,,,,,,,,,106204056
6,10,204,56,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,106204056
6,10,204,56,7,"UNDERWEAR",,,,,20,,,,20,,106204056
6,10,204,56,8,"CLOTH FOR GARMENTS",,,,,10,,,,10,,106204056
6,10,204,56,3,"CLOTH",,,,,,,,,,,106204056
6,10,204,56,4,"TROUSERS",,,,,25,,,,25,,106204056
6,10,204,56,1,"SUITS",,,,,,,,,,,106204056
6,102,205,3,8,"CLOTH FOR GARMENTS",30,,,,,,50,,80,,106205003
6,102,205,3,5,"SHIRTS/JACKETS",20,,,,60,,,,80,,106205003
6,102,205,3,4,"TROUSERS",10,,,,30,,,,40,,106205003
6,102,205,3,6,"JEANS",,,,,30,,40,,70,,106205003
6,102,205,3,1,"SUITS",,,,,,,,,,,106205003
6,102,205,3,10,"FOOTWEAR",10,,,,100,,50,,160,,106205003
6,102,205,3,9,"OTHER GARMENTS AND CLOTHING",,,,,50,,70,,120,,106205003
6,102,205,3,2,"SMOCKS",,,,,,,,,,,106205003
6,102,205,3,3,"CLOTH",,,,,,,,,,,106205003
6,102,205,3,11,"TAILORING/LAUNDRY/CLEANING, CL",10,,,,20,,30,,60,,106205003
6,102,205,3,7,"UNDERWEAR",,,,,30,,40,,70,,106205003
6,102,205,5,2,"SMOCKS",,,,,,,,,,,106205005
6,102,205,5,9,"OTHER GARMENTS AND CLOTHING",30,,,,,,40,,70,,106205005
6,102,205,5,4,"TROUSERS",10,,,,,,,,10,,106205005
6,102,205,5,1,"SUITS",,,,,,,,,,,106205005
6,102,205,5,8,"CLOTH FOR GARMENTS",,,,,,,50,,50,,106205005
6,102,205,5,6,"JEANS",,,,,,,,,,,106205005
6,102,205,5,11,"TAILORING/LAUNDRY/CLEANING, CL",15,,,,,,15,,30,,106205005
6,102,205,5,10,"FOOTWEAR",,,,,,,20,,20,,106205005
6,102,205,5,3,"CLOTH",,,,,,,,,,,106205005
6,102,205,5,5,"SHIRTS/JACKETS",15,,,,,,,,15,,106205005
6,102,205,5,7,"UNDERWEAR",20,,,,,,20,,40,,106205005
6,102,205,9,4,"TROUSERS",,,,,,,,,,,106205009
6,102,205,9,1,"SUITS",,,,,,,,,,,106205009
6,102,205,9,7,"UNDERWEAR",10,,,,,,25,,35,,106205009
6,102,205,9,8,"CLOTH FOR GARMENTS",40,,,,,,70,,110,,106205009
6,102,205,9,6,"JEANS",,,,,,,,,,,106205009
6,102,205,9,11,"TAILORING/LAUNDRY/CLEANING, CL",10,,,,,,15,,25,,106205009
6,102,205,9,5,"SHIRTS/JACKETS",,,,,,,,,,,106205009
6,102,205,9,9,"OTHER GARMENTS AND CLOTHING",20,,,,,,50,,70,,106205009
6,102,205,9,10,"FOOTWEAR",15,,,,,,30,,45,,106205009
6,102,205,9,3,"CLOTH",,,,,,,,,,,106205009
6,102,205,9,2,"SMOCKS",,,,,,,,,,,106205009
6,102,205,12,8,"CLOTH FOR GARMENTS",,,30,,,,50,,80,,106205012
6,102,205,12,1,"SUITS",,,,,,,,,,,106205012
6,102,205,12,7,"UNDERWEAR",,,20,,,,40,,60,,106205012
6,102,205,12,11,"TAILORING/LAUNDRY/CLEANING, CL",,,20,,,,15,,35,,106205012
6,102,205,12,4,"TROUSERS",,,20,,,,,,20,,106205012
6,102,205,12,9,"OTHER GARMENTS AND CLOTHING",,,,,,,120,,120,,106205012
6,102,205,12,3,"CLOTH",,,,,,,,,,,106205012
6,102,205,12,6,"JEANS",,,,,,,,,,,106205012
6,102,205,12,5,"SHIRTS/JACKETS",,,,,,,,,,,106205012
6,102,205,12,10,"FOOTWEAR",,,15,,,,40,,55,,106205012
6,102,205,12,2,"SMOCKS",,,,,,,,,,,106205012
6,102,205,14,10,"FOOTWEAR",,,,,70,,,,70,,106205014
6,102,205,14,1,"SUITS",,,,,,,,,,,106205014
6,102,205,14,6,"JEANS",,,,,20,,,,20,,106205014
6,102,205,14,8,"CLOTH FOR GARMENTS",,,,,50,,,,50,,106205014
6,102,205,14,7,"UNDERWEAR",,,,,30,,,,30,,106205014
6,102,205,14,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,25,,,,25,,106205014
6,102,205,14,3,"CLOTH",,,,,,,,,,,106205014
6,102,205,14,2,"SMOCKS",,,,,,,,,,,106205014
6,102,205,14,5,"SHIRTS/JACKETS",,,,,40,,,,40,,106205014
6,102,205,14,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,106205014
6,102,205,14,4,"TROUSERS",,,,,,,,,,,106205014
6,102,205,18,8,"CLOTH FOR GARMENTS",30,,,,,,,,30,,106205018
6,102,205,18,10,"FOOTWEAR",,,,,,,,,,,106205018
6,102,205,18,4,"TROUSERS",,,,,,,,,,,106205018
6,102,205,18,2,"SMOCKS",,,,,,,,,,,106205018
6,102,205,18,1,"SUITS",,,,,,,,,,,106205018
6,102,205,18,9,"OTHER GARMENTS AND CLOTHING",,,,,,,40,,40,,106205018
6,102,205,18,11,"TAILORING/LAUNDRY/CLEANING, CL",10,,,,,,15,,25,,106205018
6,102,205,18,5,"SHIRTS/JACKETS",,,,,,,,,,,106205018
6,102,205,18,3,"CLOTH",,,,,,,,,,,106205018
6,102,205,18,7,"UNDERWEAR",,,,,,,20,,20,,106205018
6,102,205,18,6,"JEANS",,,,,,,,,,,106205018
6,102,205,19,3,"CLOTH",,,,,,,,,,,106205019
6,102,205,19,1,"SUITS",,,,,,,,,,,106205019
6,102,205,19,7,"UNDERWEAR",,,,,30,,20,,50,,106205019
6,102,205,19,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,10,,15,,25,,106205019
6,102,205,19,9,"OTHER GARMENTS AND CLOTHING",,,,,,,30,,30,,106205019
6,102,205,19,4,"TROUSERS",,,,,,,,,,,106205019
6,102,205,19,5,"SHIRTS/JACKETS",,,,,60,,,,60,,106205019
6,102,205,19,8,"CLOTH FOR GARMENTS",,,,,30,,50,,80,,106205019
6,102,205,19,6,"JEANS",,,,,40,,,,40,,106205019
6,102,205,19,10,"FOOTWEAR",,,,,50,,40,,90,,106205019
6,102,205,19,2,"SMOCKS",,,,,,,,,,,106205019
6,102,205,23,6,"JEANS",10,,,,20,,,,30,,106205023
6,102,205,23,5,"SHIRTS/JACKETS",40,,,,30,,,,70,,106205023
6,102,205,23,11,"TAILORING/LAUNDRY/CLEANING, CL",15,,,,,,10,,25,,106205023
6,102,205,23,1,"SUITS",,,,,,,,,,,106205023
6,102,205,23,2,"SMOCKS",,,,,,,,,,,106205023
6,102,205,23,10,"FOOTWEAR",40,,,,,,,,40,,106205023
6,102,205,23,3,"CLOTH",,,,,,,,,,,106205023
6,102,205,23,8,"CLOTH FOR GARMENTS",30,,,,,,,,30,,106205023
6,102,205,23,4,"TROUSERS",30,,,,,,,,30,,106205023
6,102,205,23,9,"OTHER GARMENTS AND CLOTHING",,,,,,,40,,40,,106205023
6,102,205,23,7,"UNDERWEAR",10,,,,15,,20,,45,,106205023
6,102,205,24,1,"SUITS",,,,,,,,,,,106205024
6,102,205,24,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,15,,15,,106205024
6,102,205,24,4,"TROUSERS",,,,,30,,,,30,,106205024
6,102,205,24,3,"CLOTH",,,,,,,,,,,106205024
6,102,205,24,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,106205024
6,102,205,24,8,"CLOTH FOR GARMENTS",,,,,,,50,,50,,106205024
6,102,205,24,7,"UNDERWEAR",,,,,20,,,,20,,106205024
6,102,205,24,6,"JEANS",,,,,,,,,,,106205024
6,102,205,24,5,"SHIRTS/JACKETS",,,,,40,,,,40,,106205024
6,102,205,24,2,"SMOCKS",,,,,,,,,,,106205024
6,102,205,24,10,"FOOTWEAR",,,,,20,,20,,40,,106205024
6,102,205,25,2,"SMOCKS",,,,,,,,,,,106205025
6,102,205,25,4,"TROUSERS",,,,,,,,,,,106205025
6,102,205,25,5,"SHIRTS/JACKETS",20,,,,,,,,20,,106205025
6,102,205,25,8,"CLOTH FOR GARMENTS",40,,,,,,50,,90,,106205025
6,102,205,25,3,"CLOTH",,,,,,,,,,,106205025
6,102,205,25,1,"SUITS",,,,,,,,,,,106205025
6,102,205,25,7,"UNDERWEAR",10,,,,,,20,,30,,106205025
6,102,205,25,11,"TAILORING/LAUNDRY/CLEANING, CL",20,,,,,,15,,35,,106205025
6,102,205,25,9,"OTHER GARMENTS AND CLOTHING",30,,,,,,30,,60,,106205025
6,102,205,25,6,"JEANS",,,,,,,,,,,106205025
6,102,205,25,10,"FOOTWEAR",20,,,,,,30,,50,,106205025
6,102,205,27,4,"TROUSERS",,,,,20,,,,20,,106205027
6,102,205,27,5,"SHIRTS/JACKETS",,,,,30,,,,30,,106205027
6,102,205,27,2,"SMOCKS",,,,,,,,,,,106205027
6,102,205,27,8,"CLOTH FOR GARMENTS",30,,,,,,50,,80,,106205027
6,102,205,27,7,"UNDERWEAR",5,,,,30,,,,35,,106205027
6,102,205,27,10,"FOOTWEAR",10,,,,50,,,,60,,106205027
6,102,205,27,6,"JEANS",,,,,10,,,,10,,106205027
6,102,205,27,11,"TAILORING/LAUNDRY/CLEANING, CL",5,,,,,,15,,20,,106205027
6,102,205,27,1,"SUITS",,,,,,,,,,,106205027
6,102,205,27,3,"CLOTH",,,,,,,,,,,106205027
6,102,205,27,9,"OTHER GARMENTS AND CLOTHING",,,,,,,40,,40,,106205027
6,102,205,28,1,"SUITS",,,,,,,,,,,106205028
6,102,205,28,6,"JEANS",10,,,,,,,,10,,106205028
6,102,205,28,10,"FOOTWEAR",20,,,,30,,10,,60,,106205028
6,102,205,28,2,"SMOCKS",,,,,,,,,,,106205028
6,102,205,28,5,"SHIRTS/JACKETS",30,,,,,,,,30,,106205028
6,102,205,28,3,"CLOTH",,,,,,,,,,,106205028
6,102,205,28,4,"TROUSERS",,,,,30,,,,30,,106205028
6,102,205,28,7,"UNDERWEAR",20,,,,35,,20,,75,,106205028
6,102,205,28,9,"OTHER GARMENTS AND CLOTHING",,,,,,,30,,30,,106205028
6,102,205,28,8,"CLOTH FOR GARMENTS",40,,,,50,,40,,130,,106205028
6,102,205,28,11,"TAILORING/LAUNDRY/CLEANING, CL",15,,,,20,,,,35,,106205028
6,102,205,30,8,"CLOTH FOR GARMENTS",,,,,,,,,,,106205030
6,102,205,30,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,106205030
6,102,205,30,1,"SUITS",,,,,,,,,,,106205030
6,102,205,30,3,"CLOTH",,,,,,,,,,,106205030
6,102,205,30,10,"FOOTWEAR",,,,,90,,,,90,,106205030
6,102,205,30,4,"TROUSERS",,,,,40,,,,40,,106205030
6,102,205,30,7,"UNDERWEAR",,,,,40,,,,40,,106205030
6,102,205,30,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,106205030
6,102,205,30,5,"SHIRTS/JACKETS",,,,,60,,,,60,,106205030
6,102,205,30,6,"JEANS",,,,,30,,,,30,,106205030
6,102,205,30,2,"SMOCKS",,,,,,,,,,,106205030
6,102,205,34,6,"JEANS",,,,,,,,,,,106205034
6,102,205,34,1,"SUITS",,,,,,,,,,,106205034
6,102,205,34,3,"CLOTH",,,,,,,,,,,106205034
6,102,205,34,7,"UNDERWEAR",,,20,,,,,,20,,106205034
6,102,205,34,10,"FOOTWEAR",,,30,,,,,,30,,106205034
6,102,205,34,5,"SHIRTS/JACKETS",,,30,,,,,,30,,106205034
6,102,205,34,11,"TAILORING/LAUNDRY/CLEANING, CL",,,20,,,,,,20,,106205034
6,102,205,34,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,106205034
6,102,205,34,8,"CLOTH FOR GARMENTS",,,50,,,,,,50,,106205034
6,102,205,34,4,"TROUSERS",,,15,,,,,,15,,106205034
6,102,205,34,2,"SMOCKS",,,,,,,,,,,106205034
6,102,205,36,1,"SUITS",,,,,,,,,,,106205036
6,102,205,36,4,"TROUSERS",,,,,,,,,,,106205036
6,102,205,36,5,"SHIRTS/JACKETS",40,,,,,,,,40,,106205036
6,102,205,36,10,"FOOTWEAR",10,,,,,,,,10,,106205036
6,102,205,36,11,"TAILORING/LAUNDRY/CLEANING, CL",10,,,,,,15,,25,,106205036
6,102,205,36,3,"CLOTH",,,,,,,,,,,106205036
6,102,205,36,8,"CLOTH FOR GARMENTS",30,,,,,,40,,70,,106205036
6,102,205,36,9,"OTHER GARMENTS AND CLOTHING",20,,,,,,50,,70,,106205036
6,102,205,36,6,"JEANS",15,,,,,,,,15,,106205036
6,102,205,36,7,"UNDERWEAR",30,,,,,,,,30,,106205036
6,102,205,36,2,"SMOCKS",,,,,,,,,,,106205036
6,99,206,2,6,"JEANS",,,,,,,,,,,106206002
6,99,206,2,1,"SUITS",,,,,,,,,,,106206002
6,99,206,2,3,"CLOTH",,,,,,,,,,,106206002
6,99,206,2,10,"FOOTWEAR",,,,,,,15,,15,,106206002
6,99,206,2,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,10,,10,,106206002
6,99,206,2,8,"CLOTH FOR GARMENTS",,,,,,,40,,40,,106206002
6,99,206,2,5,"SHIRTS/JACKETS",,,,,,,,,,,106206002
6,99,206,2,2,"SMOCKS",,,,,,,,,,,106206002
6,99,206,2,9,"OTHER GARMENTS AND CLOTHING",,,,,,,20,,20,,106206002
6,99,206,2,4,"TROUSERS",,,,,,,,,,,106206002
6,99,206,2,7,"UNDERWEAR",,,,,,,10,,10,,106206002
6,99,206,6,1,"SUITS",,,,,,,,,,,106206006
6,99,206,6,7,"UNDERWEAR",5,,,,,,5,,10,,106206006
6,99,206,6,8,"CLOTH FOR GARMENTS",,,,,,,,,,,106206006
6,99,206,6,4,"TROUSERS",,,,,10,,,,10,,106206006
6,99,206,6,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,106206006
6,99,206,6,5,"SHIRTS/JACKETS",,,,,20,,,,20,,106206006
6,99,206,6,6,"JEANS",,,,,,,,,,,106206006
6,99,206,6,9,"OTHER GARMENTS AND CLOTHING",20,,,,,,15,,35,,106206006
6,99,206,6,10,"FOOTWEAR",,,,,20,,,,20,,106206006
6,99,206,6,2,"SMOCKS",,,,,,,,,,,106206006
6,99,206,6,3,"CLOTH",,,,,,,,,,,106206006
6,99,206,8,7,"UNDERWEAR",,,,,,,,,,,106206008
6,99,206,8,10,"FOOTWEAR",,,,,,,20,,20,,106206008
6,99,206,8,2,"SMOCKS",,,,,,,,,,,106206008
6,99,206,8,3,"CLOTH",,,,,,,,,,,106206008
6,99,206,8,4,"TROUSERS",,,,,,,,,,,106206008
6,99,206,8,5,"SHIRTS/JACKETS",,,,,,,,,,,106206008
6,99,206,8,1,"SUITS",,,,,,,,,,,106206008
6,99,206,8,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,106206008
6,99,206,8,6,"JEANS",,,,,,,,,,,106206008
6,99,206,8,9,"OTHER GARMENTS AND CLOTHING",,,,,,,30,,30,,106206008
6,99,206,8,8,"CLOTH FOR GARMENTS",,,,,,,,,,,106206008
6,99,206,14,8,"CLOTH FOR GARMENTS",,,,,,,,,,,106206014
6,99,206,14,2,"SMOCKS",,,,,,,,,,,106206014
6,99,206,14,3,"CLOTH",,,,,,,,,,,106206014
6,99,206,14,10,"FOOTWEAR",,,,,20,,10,,30,,106206014
6,99,206,14,5,"SHIRTS/JACKETS",,,,,30,,,,30,,106206014
6,99,206,14,6,"JEANS",,,,,10,,,,10,,106206014
6,99,206,14,4,"TROUSERS",,,,,,,,,,,106206014
6,99,206,14,7,"UNDERWEAR",,,,,10,,,,10,,106206014
6,99,206,14,1,"SUITS",,,,,,,,,,,106206014
6,99,206,14,9,"OTHER GARMENTS AND CLOTHING",,,,,,,40,,40,,106206014
6,99,206,14,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,3,,5,,8,,106206014
6,99,206,23,3,"CLOTH",,,,,,,,,,,106206023
6,99,206,23,7,"UNDERWEAR",,,,,10,,,,10,,106206023
6,99,206,23,5,"SHIRTS/JACKETS",,,,,15,,,,15,,106206023
6,99,206,23,4,"TROUSERS",,,,,,,,,,,106206023
6,99,206,23,6,"JEANS",,,,,15,,,,15,,106206023
6,99,206,23,1,"SUITS",,,,,,,,,,,106206023
6,99,206,23,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,106206023
6,99,206,23,8,"CLOTH FOR GARMENTS",,,,,,,,,,,106206023
6,99,206,23,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,106206023
6,99,206,23,2,"SMOCKS",,,,,,,,,,,106206023
6,99,206,23,10,"FOOTWEAR",,,,,20,,,,20,,106206023
6,99,206,24,8,"CLOTH FOR GARMENTS",,,,,,,,,,,106206024
6,99,206,24,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,106206024
6,99,206,24,2,"SMOCKS",,,,,,,,,,,106206024
6,99,206,24,3,"CLOTH",,,,,,,,,,,106206024
6,99,206,24,1,"SUITS",,,,,,,,,,,106206024
6,99,206,24,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,106206024
6,99,206,24,10,"FOOTWEAR",,,,,15,,,,15,,106206024
6,99,206,24,7,"UNDERWEAR",,,,,10,,,,10,,106206024
6,99,206,24,6,"JEANS",,,,,15,,,,15,,106206024
6,99,206,24,5,"SHIRTS/JACKETS",,,,,20,,,,20,,106206024
6,99,206,24,4,"TROUSERS",,,,,20,,,,20,,106206024
6,99,206,26,8,"CLOTH FOR GARMENTS",,,,,50,,,,50,,106206026
6,99,206,26,4,"TROUSERS",,,,,,,,,,,106206026
6,99,206,26,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,106206026
6,99,206,26,5,"SHIRTS/JACKETS",,,,,,,,,,,106206026
6,99,206,26,3,"CLOTH",,,,,,,,,,,106206026
6,99,206,26,7,"UNDERWEAR",,,,,,,,,,,106206026
6,99,206,26,1,"SUITS",,,,,,,,,,,106206026
6,99,206,26,2,"SMOCKS",,,,,,,,,,,106206026
6,99,206,26,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,15,,,,15,,106206026
6,99,206,26,10,"FOOTWEAR",,,,,30,,,,30,,106206026
6,99,206,26,6,"JEANS",,,,,15,,,,15,,106206026
6,99,206,29,4,"TROUSERS",,,,,,,,,,,106206029
6,99,206,29,7,"UNDERWEAR",,,,,,,,,,,106206029
6,99,206,29,5,"SHIRTS/JACKETS",,,,,,,,,,,106206029
6,99,206,29,3,"CLOTH",,,,,,,,,,,106206029
6,99,206,29,6,"JEANS",,,,,,,,,,,106206029
6,99,206,29,1,"SUITS",,,,,,,,,,,106206029
6,99,206,29,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,106206029
6,99,206,29,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,106206029
6,99,206,29,8,"CLOTH FOR GARMENTS",,,,,,,,,,,106206029
6,99,206,29,10,"FOOTWEAR",,,,,,,,,,,106206029
6,99,206,29,2,"SMOCKS",,,,,,,,,,,106206029
6,99,206,30,6,"JEANS",,,,,,,,,,,106206030
6,99,206,30,2,"SMOCKS",,,,,,,,,,,106206030
6,99,206,30,5,"SHIRTS/JACKETS",,,,,,,,,,,106206030
6,99,206,30,10,"FOOTWEAR",,,,,,,15,,15,,106206030
6,99,206,30,9,"OTHER GARMENTS AND CLOTHING",,,,,,,20,,20,,106206030
6,99,206,30,1,"SUITS",,,,,,,,,,,106206030
6,99,206,30,7,"UNDERWEAR",,,,,,,20,,20,,106206030
6,99,206,30,3,"CLOTH",,,,,,,,,,,106206030
6,99,206,30,4,"TROUSERS",,,,,,,,,,,106206030
6,99,206,30,8,"CLOTH FOR GARMENTS",,,,,,,30,,30,,106206030
6,99,206,30,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,10,,10,,106206030
6,99,206,31,8,"CLOTH FOR GARMENTS",,,,,,,,,,,106206031
6,99,206,31,4,"TROUSERS",,,,,,,,,,,106206031
6,99,206,31,9,"OTHER GARMENTS AND CLOTHING",,,20,,,,,,20,,106206031
6,99,206,31,6,"JEANS",,,,,,,,,,,106206031
6,99,206,31,2,"SMOCKS",,,,,,,,,,,106206031
6,99,206,31,7,"UNDERWEAR",,,,,,,,,,,106206031
6,99,206,31,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,106206031
6,99,206,31,5,"SHIRTS/JACKETS",,,,,,,,,,,106206031
6,99,206,31,1,"SUITS",,,,,,,,,,,106206031
6,99,206,31,10,"FOOTWEAR",,,10,,,,,,10,,106206031
6,99,206,31,3,"CLOTH",,,,,,,,,,,106206031
6,99,206,34,7,"UNDERWEAR",,,,,10,,15,,25,,106206034
6,99,206,34,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,10,,10,,20,,106206034
6,99,206,34,4,"TROUSERS",,,,,20,,,,20,,106206034
6,99,206,34,3,"CLOTH",,,,,,,,,,,106206034
6,99,206,34,1,"SUITS",,,,,,,,,,,106206034
6,99,206,34,9,"OTHER GARMENTS AND CLOTHING",,,,,,,50,,50,,106206034
6,99,206,34,6,"JEANS",,,,,20,,,,20,,106206034
6,99,206,34,2,"SMOCKS",,,,,,,,,,,106206034
6,99,206,34,5,"SHIRTS/JACKETS",,,,,30,,,,30,,106206034
6,99,206,34,10,"FOOTWEAR",,,,,40,,,,40,,106206034
6,99,206,34,8,"CLOTH FOR GARMENTS",,,,,,,30,,30,,106206034
6,99,206,37,2,"SMOCKS",,,,,,,,,,,106206037
6,99,206,37,1,"SUITS",,,,,,,,,,,106206037
6,99,206,37,10,"FOOTWEAR",,,,,,,,,,,106206037
6,99,206,37,3,"CLOTH",,,,,,,,,,,106206037
6,99,206,37,5,"SHIRTS/JACKETS",,,,,,,,,,,106206037
6,99,206,37,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,106206037
6,99,206,37,7,"UNDERWEAR",,,,,,,,,,,106206037
6,99,206,37,8,"CLOTH FOR GARMENTS",,,,,,,,,,,106206037
6,99,206,37,4,"TROUSERS",,,,,,,,,,,106206037
6,99,206,37,6,"JEANS",,,,,,,,,,,106206037
6,99,206,37,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,106206037
6,99,206,40,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,10,,,,10,,106206040
6,99,206,40,3,"CLOTH",,,,,,,,,,,106206040
6,99,206,40,6,"JEANS",,,,,,,,,,,106206040
6,99,206,40,8,"CLOTH FOR GARMENTS",,,,,40,,,,40,,106206040
6,99,206,40,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,106206040
6,99,206,40,10,"FOOTWEAR",,,,,20,,,,20,,106206040
6,99,206,40,7,"UNDERWEAR",,,,,,,,,,,106206040
6,99,206,40,2,"SMOCKS",,,,,,,,,,,106206040
6,99,206,40,1,"SUITS",,,,,,,,,,,106206040
6,99,206,40,4,"TROUSERS",,,,,,,,,,,106206040
6,99,206,40,5,"SHIRTS/JACKETS",,,,,30,,,,30,,106206040
6,99,206,44,1,"SUITS",,,,,,,,,,,106206044
6,99,206,44,5,"SHIRTS/JACKETS",,,,,30,,,,30,,106206044
6,99,206,44,7,"UNDERWEAR",,,,,15,,,,15,,106206044
6,99,206,44,10,"FOOTWEAR",,,,,20,,15,,35,,106206044
6,99,206,44,8,"CLOTH FOR GARMENTS",30,,,,,,,,30,,106206044
6,99,206,44,4,"TROUSERS",,,,,,,,,,,106206044
6,99,206,44,11,"TAILORING/LAUNDRY/CLEANING, CL",10,,,,5,,15,,30,,106206044
6,99,206,44,3,"CLOTH",,,,,,,,,,,106206044
6,99,206,44,9,"OTHER GARMENTS AND CLOTHING",,,,,,,30,,30,,106206044
6,99,206,44,6,"JEANS",,,,,20,,,,20,,106206044
6,99,206,44,2,"SMOCKS",,,,,,,,,,,106206044
6,99,206,51,9,"OTHER GARMENTS AND CLOTHING",,,20,,,,,,20,,106206051
6,99,206,51,5,"SHIRTS/JACKETS",,,,,,,,,,,106206051
6,99,206,51,1,"SUITS",,,,,,,,,,,106206051
6,99,206,51,6,"JEANS",,,,,,,,,,,106206051
6,99,206,51,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,106206051
6,99,206,51,3,"CLOTH",,,,,,,,,,,106206051
6,99,206,51,2,"SMOCKS",,,,,,,,,,,106206051
6,99,206,51,10,"FOOTWEAR",,,,,,,,,,,106206051
6,99,206,51,4,"TROUSERS",,,,,,,,,,,106206051
6,99,206,51,7,"UNDERWEAR",,,,,,,,,,,106206051
6,99,206,51,8,"CLOTH FOR GARMENTS",,,,,,,,,,,106206051
6,102,207,7,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,106207007
6,102,207,7,8,"CLOTH FOR GARMENTS",,,,,,,25,,25,,106207007
6,102,207,7,7,"UNDERWEAR",10,,,,10,,15,,35,,106207007
6,102,207,7,10,"FOOTWEAR",30,,,,20,,20,,70,,106207007
6,102,207,7,3,"CLOTH",,,,,,,,,,,106207007
6,102,207,7,5,"SHIRTS/JACKETS",35,,,,20,,20,,75,,106207007
6,102,207,7,1,"SUITS",,,,,,,,,,,106207007
6,102,207,7,4,"TROUSERS",15,,,,20,,,,35,,106207007
6,102,207,7,2,"SMOCKS",,,,,,,,,,,106207007
6,102,207,7,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,106207007
6,102,207,7,6,"JEANS",10,,,,15,,,,25,,106207007
6,102,207,18,11,"TAILORING/LAUNDRY/CLEANING, CL",,,,,,,,,,,106207018
6,102,207,18,7,"UNDERWEAR",15,,,,10,,15,,40,,106207018
6,102,207,18,6,"JEANS",,,,,,,,,,,106207018
6,102,207,18,4,"TROUSERS",10,,,,20,,15,,45,,106207018
6,102,207,18,2,"SMOCKS",,,,,,,,,,,106207018
6,102,207,18,9,"OTHER GARMENTS AND CLOTHING",,,,,,,,,,,106207018
6,102,207,18,8,"CLOTH FOR GARMENTS",,,,,,,30,,30,,106207018
6,102,207,18,5,"SHIRTS/JACKETS",20,,,,30,,20,,70,,106207018
6,102,207,18,10,"FOOTWEAR",10,,,,20,,30,,60,,106207018
6,102,207,18,3,"CLOTH",,,,,,,,,,,106207018
6,102,207,18,1,"SUITS",,,,,,,,,,,106207018
6,102,207,20,10,"FOOTWEAR",30,,,,20,,30,,80,,106207020
6,102,207,20,7,"UNDERWEAR",10,,,,,,,,10,,106207020
6,102,207,20,2,"SMOCKS",,,,,,,,,,,106207020
6,102,207,20,1,"SUITS",,,,,,,,,,,106207020
6,102,207,20,6,"JEANS",15,,,,,,,,,,106207020
