"id1","id2","hhno","s4aix1_plotno","s4aix_289i","s4aix_289ii","s4aix_290i","s4aix_290ii","s4aix_290iii","s4aix_291i","s4aix_291ii","s4aix_291iii","s4aix_292i","s4aix_292ii","s4aix_292iii","s4aix_293i","s4aix_293ii","s4aix_293iii","s4aix_294i","s4aix_294ii","s4aix_294iii","s4aix_295i","s4aix_295ii","s4aix_295iii","s4aix_296i","s4aix_296ii","s4aix_296iii","s4aix_297i","s4aix_297ii","s4aix_297iii","s4aix_298i","s4aix_298ii","s4aix_298iii"
5,68,105137017,1,2,4,7,14,2,,,,,,,,,,,,,,,,,,,,,,,,
5,68,105137019,3,2,10,10,25,5,,,,,,,,,,,,,,,,,,,,,,5,25,5
5,68,105137019,6,1,11,,,,,,,,,,,,,,,,,,,,,,,,,3,6,3
5,68,105137019,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,,3,15,5
5,68,105137019,7,1,11,,,,,,,,,,,,,,,,,,,,,,,,,4,12,4
5,68,105137019,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,68,105137019,5,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,68,105137019,4,2,10,,,,,,,,,,,,,,,,,,,,,,,,,2,12,4
5,68,105137019,8,1,11,,,,,,,,,,,,,,,,,,,,,,,,,2,10,2
5,68,105137020,1,9,10,7,15,3,,,,,,,,,,,,,,,,,,,,,,,,
5,68,105137020,2,2,11,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,
5,68,105137023,1,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,68,105137023,2,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,68,105137027,2,12,3,6,25,5,,,,,,,,,,,,,,,,,,,,,,,,
5,68,105137027,4,2,3,6,30,6,,,,,,,,,,,,,,,,,,,,,,,,
5,68,105137027,1,8,12,6,25,5,,,,,,,,,,,,,,,,,,,,,,,,
5,68,105137027,3,12,3,,,,,,,,,,,,,,,,,,,6,6,1,,,,,,
5,68,105137029,1,3,7,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,
5,68,105137030,3,9,11,,,,,,,,,,,,,,,,,,,,,,,,,5,15,3
5,68,105137030,1,9,11,6,24,3,,,,,,,,,,,,,,,,,,,,,,7,15,3
5,68,105137030,2,9,11,4,16,3,,,,,,,,,,,,,,,,,,,,,,5,15,3
5,68,105137031,2,11,10,4,10,2,,,,,,,,,,,,,,,,,,,,,,,,
5,68,105137031,1,3,12,6,15,3,,,,,,,,,,,,,,,,,,,,,,,,
5,68,105137035,1,11,10,,,,,,,,,,,,,,,,,,,,,,6,5,1,6,12,3
5,68,105137035,2,11,10,,,,,,,,,,,,,,,,,,,,,,8,5,1,8,12,3
5,69,105134006,1,5,7,,,,,,,,,,2,8,1,2,8,1,1,5,3,,,,,,,,,
5,69,105134006,2,5,7,,,,,,,,,,3,8,1,3,8,1,,,,,,,,,,,,
5,69,105134006,3,5,7,,,,,,,,,,1,8,1,1,8,1,,,,,,,,,,,,
5,69,105134011,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134011,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134011,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134017,2,11,10,,,,,,,,,,,,,,,,,,,,,,2,5,1,,,
5,69,105134017,1,11,10,,,,,,,,,,,,,,,,,,,,,,7,6,1,,,
5,69,105134019,1,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134019,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134022,1,1,2,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134022,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134030,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134034,2,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134034,1,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134034,3,2,6,4,5,2,,,,,,,,,,,,,,,,7,5,2,,,,,,
5,69,105134035,1,1,3,3,8,2,,,,,,,,,,,,,,,,,,,1,2,1,,,
5,69,105134036,1,12,3,8,5,1,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134045,2,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134045,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134045,1,2,12,5,5,4,,,,,,,,,,,,,,,,7,5,2,7,5,1,,,
5,69,105134045,4,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134045,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134046,1,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134046,2,2,12,5,5,3,,,,,,,,,,,,,7,5,2,5,4,2,,,,,,
5,69,105134048,2,4,9,,,,,,,,,,2,4,1,2,6,1,,,,,,,,,,,,
5,69,105134048,1,5,7,,,,,,,,,,3,5,1,,,,,,,,,,,,,,,
5,69,105134049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134050,3,2,12,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134050,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105134050,1,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135003,1,,3,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135005,1,,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135005,2,,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135012,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135012,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135020,1,3,4,7,5,3,,,,,,,,,,,,,,,,7,5,1,,,,,,
5,69,105135030,1,2,3,7,5,2,,,,,,,,,,,,,,,,7,4,1,,,,,,
5,69,105135037,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135037,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135037,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135037,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135053,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135053,1,3,4,,,,,,,,,,,,,,,,,,,7,5,2,7,5,2,,,
5,69,105135053,3,,,,,,,,,,,,,,,,,,,,,7,5,2,5,3,2,,,
5,69,105135053,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135059,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135059,3,1,2,,,,,,,,,,,,,,,,,,,4,6,1,,,,,,
5,69,105135059,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135066,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135066,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135066,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135069,2,6,8,2,9,2,2,9,1,,,,,,,,,,,,,,,,,,,,,
5,69,105135069,1,6,8,2,9,2,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135076,1,2,3,7,5,3,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135076,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,69,105135086,1,2,12,6,3,6,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136003,4,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136003,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136003,1,10,12,3,7,4,,,,,,,,,,,,,,,,3,7,1,,,,,,
5,70,105136003,3,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136006,1,2,7,5,5,2,,,,,,,,,,,,,,,,5,5,1,5,4,1,,,
5,70,105136007,2,2,12,,,,,,,,,,,,,,,,,,,18,6,1,,,,,,
5,70,105136007,1,2,6,,,,,,,,,,,,,,,,,,,18,6,1,,,,,,
5,70,105136010,2,2,12,,,,,,,,,,,,,,,,,,,3,5,3,3,3,1,,,
5,70,105136010,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136011,1,2,6,,,,,,,,,,,,,,,,,,,20,5,1,,,,,,
5,70,105136011,2,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136014,1,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136014,3,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136014,2,2,12,7,5,3,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136022,2,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136022,1,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136022,3,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136025,2,2,7,1,5,4,,,,,,,,,,,,,,,,,,,3,4,1,2,4,3
5,70,105136025,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136027,1,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136029,1,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136029,2,4,7,,,,,,,,,,,,,,,,,,,8,5,1,,,,,,
5,70,105136029,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136030,1,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136030,2,2,6,5,5,2,,,,,,,,,,,,,,,,5,5,1,,,,,,
5,70,105136034,1,2,6,,,,,,,,,,,,,,,,,,,,,,7,5,2,,,
5,70,105136034,3,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136034,2,2,6,,,,,,,,,,,,,,,,,,,,,,7,5,2,,,
5,70,105136040,2,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136040,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136040,1,2,6,5,5,2,,,,,,,,,,,,,,,,5,5,4,,,,,,
5,70,105136040,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105136040,5,2,6,5,5,2,,,,,,,,,,,,,,,,5,5,4,,,,,,
5,70,105138004,1,3,7,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105138004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105138009,1,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105138023,2,2,7,7,3,4,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105138023,1,2,7,7,3,4,,,,,,,,,,,,,,,,,,,,,,,,
5,70,105138036,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,71,105148005,1,2,5,3,24,6,,,,,,,,,,,,,,,,,,,,,,,,
5,71,105148005,3,2,5,3,9,3,,,,,,,,,,,,,,,,,,,,,,,,
5,71,105148005,2,2,5,3,24,6,,,,,,,,,,,,,,,,,,,,,,,,
5,71,105148011,1,5,8,3,36,6,,,,,,,,,,,,,,,,,,,,,,,,
5,71,105148035,1,3,4,6,20,4,,,,,,,,,,,,,,,,,,,,,,,,
5,71,105148040,1,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,71,105148040,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,71,105148046,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,71,105148046,2,3,5,2,8,3,,,,,,,,,,,,,,,,,,,,,,,,
5,71,105148046,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,71,105148050,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,71,105148073,1,2,3,,,,,,,,,,,,,,,,,,,7,6,2,7,6,4,,,
5,73,105142013,2,11,10,5,18,3,,,,,,,,,,,,,,,,,,,,,,,,
5,73,105142013,1,11,10,5,15,3,,,,,,,,,,,,,,,,,,,,,,,,
5,73,105142020,2,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,73,105142020,1,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,73,105142049,1,2,12,4,12,3,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105143007,1,4,8,3,8,2,,,,,,,,,,,,,,,,,,,,,,3,8,2
5,80,105143027,1,4,5,3,15,3,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105143038,2,1,8,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105143038,1,1,8,3,12,3,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145006,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145006,2,6,8,1,3,7,,,,,,,,,,,,,,,,1,3,1,1,3,1,,,
5,80,105145006,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145006,1,6,8,1,3,7,,,,,,,,,,,,,,,,1,3,1,1,3,1,,,
5,80,105145012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145012,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145014,1,3,,5,4,5,,,,,,,,,,,,,,,,5,4,1,,,,,,
5,80,105145015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145015,2,1,,3,3,4,,,,,,,,,,,,,,,,3,3,4,,,,,,
5,80,105145017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145019,3,2,3,,,,,,,,,,,,,,,,,,,1,4,4,,,,,,
5,80,105145019,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145019,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145019,1,2,3,,,,,,,,,,,,,,,,,,,2,4,4,,,,,,
5,80,105145021,1,2,3,,,,,,,,,,,,,,,,,,,30,3,1,10,1,1,,,
5,80,105145030,1,2,3,3,5,4,,,,,,,,,,,,,,,,4,5,1,,,,,,
5,80,105145031,2,1,,3,6,3,,,,,,,,,,,,,,,,4,6,5,3,6,1,,,
5,80,105145031,1,1,,3,6,3,,,,,,,,,,,,,,,,3,6,4,,,,,,
5,80,105145033,2,1,,,,,,,,,,,,,,,,,,,,7,4,1,,,,,,
5,80,105145033,1,1,,,,,,,,,,,,,,,,,,,,1,4,1,,,,,,
5,80,105145041,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145041,2,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145041,1,1,3,20,8,20,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145043,2,8,9,1,5,3,,,,,,,,,,,,,,,,,,,7,4,1,,,
5,80,105145043,3,1,2,1,5,3,,,,,,,,,,,,,,,,,,,7,4,1,,,
5,80,105145043,1,2,3,1,5,3,,,,,,,,,,,,,,,,,,,7,4,1,,,
5,80,105145082,1,2,3,,,,,,,,,,,,,,,,,,,4,5,2,,,,,,
5,80,105145083,1,8,12,2,10,2,0,,,0,,,0,,,,,,,,,,,,,,,,,
5,80,105145083,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145083,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105145083,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105146004,3,,,,,,,,,,,,,,,,,,,,,7,8,1,7,6,1,,,
5,80,105146004,2,,,,,,,,,,,,,,,,,,,,,7,8,1,7,6,1,,,
5,80,105146004,1,,,,,,,,,,,,,,,,,,,,,7,8,1,7,6,1,,,
5,80,105146005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105146013,1,2,3,2,5,2,,,,,,,,,,,,,,,,6,6,1,,,,,,
5,80,105146019,4,1,,5,8,5,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105146019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105146019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105146019,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105146019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105146025,1,2,3,2,4,5,,,,,,,,,,,,,,,,2,4,1,,,,,,
5,80,105146028,2,9,12,,,,,,,,,,,,,,,,,,,3,5,1,,,,,,
5,80,105146028,4,9,12,,,,,,,,,,,,,,,,,,,3,5,1,,,,,,
5,80,105146028,3,9,12,,,,,,,,,,,,,,,,,,,3,5,1,,,,,,
5,80,105146028,1,9,12,,,,,,,,,,,,,,,,,,,3,5,1,,,,,,
5,80,105146028,5,9,12,,,,,,,,,,,,,,,,,,,3,5,1,,,,,,
5,80,105146029,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105146029,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105146029,3,2,3,2,4,2,,,,,,,,,,,,,,,,2,4,4,2,4,1,,,
5,80,105146029,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,80,105146033,2,,,,,,,,,,,,,,,,,,,,,7,4,3,,,,,,
5,80,105146033,1,1,,,,,,,,,,,,,,,,,,,,7,4,3,,,,,,
5,80,105146033,4,,,,,,,,,,,,,,,,,,,,,7,4,3,,,,,,
5,80,105146033,3,,,,,,,,,,,,,,,,,,,,,7,4,3,,,,,,
5,80,105146049,3,1,,1,3,4,,,,,,,,,,,,,,,,1,3,1,,,,,,
5,80,105146049,2,1,,1,3,4,,,,,,,,,,,,,,,,1,3,1,,,,,,
5,80,105146049,1,1,,1,3,4,,,,,,,,,,,,,,,,1,3,1,,,,,,
5,80,105146053,1,2,3,1,4,4,,,,,,,,,,,,,,,,2,3,1,2,3,1,,,
5,82,105140001,1,9,12,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140001,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140001,2,,,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140001,3,,,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140002,1,1,3,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140004,1,2,3,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140005,2,4,8,,,,,,,,,,3,6,1,2,4,1,1,5,1,,,,,,,,,
5,82,105140005,1,4,8,,,,,,,,,,2,6,1,2,4,1,1,8,1,,,,,,,,,
5,82,105140011,1,3,8,7,8,1,,,,,,,,,,,,,,,,7,8,1,7,8,1,,,
5,82,105140015,2,9,12,6,5,5,,,,,,,,,,,,,,,,6,5,1,,,,,,
5,82,105140015,1,9,12,6,5,5,,,,,,,,,,,,,,,,6,5,1,,,,,,
5,82,105140015,3,9,12,,,,,,,,,,,,,,,,,,,7,5,1,,,,,,
5,82,105140016,1,1,3,4,5,1,,,,,,,,,,,,,,,,4,5,1,4,5,1,,,
5,82,105140016,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140022,1,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140022,2,2,6,2,5,2,,,,,,,,,,,,,,,,2,5,1,,,,,,
5,82,105140023,1,5,8,,,,,,,,,,5,8,1,,,,,,,5,7,1,,,,,,
5,82,105140024,3,2,6,7,5,6,,,,,,,,,,,,,,,,7,5,1,,,,,,
5,82,105140024,1,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140024,2,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140028,2,2,6,7,5,4,,,,,,,,,,,,,,,,9,5,1,,,,,,
5,82,105140028,1,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140032,2,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140032,1,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140038,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140038,1,1,3,14,5,3,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140038,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,82,105140040,2,4,7,4,6,1,,,,,,,,,,2,4,1,1,4,1,1,8,1,3,5,1,,,
5,82,105140040,1,4,7,4,6,1,,,,,,,,,,2,4,1,,,,1,8,1,3,5,1,,,
5,109,108296001,2,5,6,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,
5,109,108296001,4,5,6,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,
5,109,108296001,3,5,6,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,
5,109,108296001,1,5,6,,,,,,,,,,,,,,,,,,,2,4,3,,,,,,
5,109,108296001,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,109,108296002,3,6,9,,,,,,,,,,,,,,,,,,,6,10,7,,,,,,
5,109,108296002,10,6,7,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,
5,109,108296002,7,6,9,,,,,,,,,,,,,,,,,,,1,2,3,,,,,,
5,109,108296002,5,6,9,,,,,,,,,,,,,,,,,,,1,2,3,,,,,,
5,109,108296002,2,6,9,,,,,,,,,,,,,,,,,,,4,10,7,,,,,,
5,109,108296002,8,6,8,,,,,,,,,,,,,,,,,,,1,2,7,,,,,,
5,109,108296002,1,6,9,,,,,,,,,,,,,,,,,,,10,5,7,,,,,,
5,109,108296002,9,6,7,,,,,,,,,,,,,,,,,,,1,2,7,,,,,,
5,109,108296002,4,6,9,,,,,,,,,,,,,,,,,,,1,5,7,,,,,,
5,109,108296002,6,6,9,,,,,,,,,,,,,,,,,,,1,2,3,,,,,,
5,109,108296005,1,7,10,,,,,,,,,,,,,,,,,,,5,5,4,2,5,2,,,
5,109,108296005,3,9,10,,,,,,,,,,,,,,,,,,,2,3,4,2,3,2,,,
5,109,108296005,4,6,10,,,,,,,,,,,,,,,,,,,2,5,4,,,,,,
5,109,108296005,2,5,9,,,,,,,,,,,,,,,,,,,3,4,4,1,4,4,,,
5,109,108296010,5,7,11,,,,,,,,,,,,,,,,,,,3,4,4,1,2,6,1,4,2
5,109,108296010,1,,,,,,,,,,,,,,,,,,,,,4,5,3,1,5,4,1,5,2
5,109,108296010,2,1,8,,,,,,,,,,,,,,,,,,,3,5,5,1,5,4,1,5,2
5,109,108296010,7,8,11,,,,,,,,,,,,,,,,,,,1,4,8,3,4,3,1,4,3
5,109,108296010,4,1,12,,,,,,,,,,,,,,,,,,,10,5,4,,,,,,
5,109,108296010,6,7,11,,,,,,,,,,,,,,,,,,,2,6,7,3,4,3,1,4,2
5,109,108296010,3,1,11,,,,,,,,,,,,,,,,,,,12,5,3,,,,,,
5,109,108296020,2,,,,,,,,,,,,,,,,,,,,,3,6,11,3,4,3,3,4,4
5,109,108296020,7,,,,,,,,,,,,,,,,,,,,,2,6,11,3,4,3,3,4,4
5,109,108296020,8,,,,,,,,,,,,,,,,,,,,,2,6,11,3,4,3,3,4,4
5,109,108296020,3,,,,,,,,,,,,,,,,,,,,,2,6,11,3,4,3,3,4,4
5,109,108296020,4,,,,,,,,,,,,,,,,,,,,,2,6,11,3,4,3,3,4,4
5,109,108296020,5,,,,,,,,,,,,,,,,,,,,,2,6,11,3,4,3,3,4,4
5,109,108296020,6,,,,,,,,,,,,,,,,,,,,,2,6,11,3,4,3,3,4,4
5,109,108296020,1,,,,,,,,,,,,,,,,,,,,,2,6,11,3,4,3,3,4,4
5,109,108296029,4,5,6,,,,,,,,,,,,,,,,,,,4,5,20,4,5,6,4,4,5
5,109,108296029,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,109,108296029,3,5,6,,,,,,,,,,,,,,,,,,,4,5,16,4,5,4,4,4,5
5,109,108296029,5,5,6,,,,,,,,,,,,,,,,,,,4,5,16,4,5,8,4,4,5
5,109,108296029,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,109,108296029,2,5,6,,,,,,,,,,,,,,,,,,,4,5,20,4,6,12,4,4,5
5,109,108296029,1,5,6,,,,,,,,,,,,,,,,,,,2,6,16,2,6,10,2,4,5
5,109,108296034,3,6,10,1,2,2,,,,,,,,,,,,,,,,2,6,4,,,,,,
5,109,108296034,1,6,10,2,3,4,,,,,,,,,,,,,,,,3,6,4,,,,,,
5,109,108296034,2,6,10,1,2,2,,,,,,,,,,,,,,,,1,4,3,2,5,2,,,
5,109,108296045,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,109,108296045,3,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,
5,109,108296045,2,,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,
5,109,108296045,4,,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,
5,109,108296048,1,3,4,2,2,5,8,,,,,,,,,,,,,,,,,,,,,,,
5,109,108296048,2,3,4,2,1,4,4,,,,,,,,,,,,,,,,,,,,,,,
5,109,108296048,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,109,108296048,3,2,3,2,1,5,6,,,,,,,,,,,,,,,1,4,3,,,,,,
5,109,108296049,1,5,6,1,5,5,,,,,,,,,,,,,,,,1,6,10,1,4,5,,,
5,109,108296049,4,5,6,1,5,5,,,,,,,,,,,,,,,,1,6,10,,,,,,
5,109,108296049,3,5,6,1,5,5,,,,,,,,,,,,,,,,1,6,10,1,4,5,,,
5,109,108296049,2,5,6,1,5,5,,,,,,,,,,,,,,,,1,6,10,1,4,5,,,
5,109,108296049,5,11,12,,,,,,,,,,,,,,,,,,,1,4,2,2,4,2,,,
5,109,108296052,1,4,12,,,,,,,,,,,,,,,,,,,5,5,12,,,,,,
5,109,108296058,1,7,9,1,3,2,,,,,,,,,,,,,,,,3,5,1,3,5,3,,,
5,109,108296058,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,109,108296062,5,5,6,,,,,,,,,,,,,,,,,,,4,5,6,4,6,8,4,6,6
5,109,108296062,1,5,6,,,,,,,,,,,,,,,,,,,4,5,6,4,6,8,4,6,6
5,109,108296062,3,5,6,,,,,,,,,,,,,,,,,,,4,5,6,4,6,8,4,6,6
5,109,108296062,4,5,6,,,,,,,,,,,,,,,,,,,4,5,6,4,6,8,4,6,6
5,109,108296062,6,5,11,,,,,,,,,,,,,,,,,,,2,4,3,2,4,3,,,
5,109,108296062,2,5,6,,,,,,,,,,,,,,,,,,,4,5,6,4,6,8,4,6,6
5,109,108296065,1,6,9,,,,,,,,,,,,,,,,,,,1,4,2,1,1,4,6,,
5,109,108296065,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,109,108296065,2,6,9,,,,,,,,,,,,,,,,,,,1,8,9,1,1,8,6,,
5,109,108296073,3,5,6,,,,,,,,,,,,,,,,,,,2,4,3,2,4,1,2,4,4
5,109,108296073,2,5,6,,,,,,,,,,,,,,,,,,,2,4,3,2,4,1,2,4,4
5,109,108296073,1,5,6,,,,,,,,,,,,,,,,,,,1,6,5,,,,,,
6,1,106178004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,106178004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,106178004,1,7,12,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,
6,1,106178007,1,3,6,2,4,5,,,,,,,,,,,,,,,,4,8,1,4,8,2,4,6,2
6,1,106178029,1,,,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,
6,1,106178030,1,3,5,,,,,,,,,,,,,,,,,,,7,5,1,7,5,1,3,2,2
6,1,106178040,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1,106178040,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
