"id1","id2","id3","id4","hhno","total_exp_s11b","food_exp","gifts_given","own_produce","children_exp","elderly_exp","maleAdults_exp","femaleAdults_exp","otherItems_exp","fuel_exp","avg_s11_monthly_exp","education_expenditure","health_expenses","dwelling_expenses","avg_monthly_exp_overall"
,,,,108296001,,,,,,,,,,,,0,63,0,
,,,,108296002,,,,,,,,,,,,1032,144,2.5,
,,,,108296005,,,,,,,,,,,,283,164,0,
,,,,108296010,,,,,,,,,,,,85,56,0,
,,,,108296020,,,,,,,,,,,,34,56,0,
,,,,108296029,,,,,,,,,,,,0,4,0,
,,,,108296034,,,,,,,,,,,,26,74,10.5,
,,,,108296045,,,,,,,,,,,,18,10,0,
,,,,108296048,,,,,,,,,,,,0,102,0,
,,,,108296049,,,,,,,,,,,,0,0,20.8333339691162,
,,,,108296052,,,,,,,,,,,,0,40,0,
,,,,108296058,,,,,,,,,,,,0,28,0,
,,,,108296062,,,,,,,,,,,,316,180,0,
,,,,108296065,,,,,,,,,,,,0,56,0,
,,,,108296073,,,,,,,,,,,,123,4,0,
8,9,297,4,108297004,0,77.3000030517578,5,203,4.83333301544189,1.25,2.08333325386047,5.75,90,54,443.216674804688,0,35,320.833343505859,799.050048828125
8,9,297,6,108297006,0,127,0,109.800003051758,6.20833301544189,5.58333301544189,28.5833339691162,13.3333330154419,10.4166669845581,7,307.924987792969,0,0,500,807.924987792969
8,9,297,10,108297010,0,196.399993896484,0,63,5.5,0,7.25,2.58333325386047,9.75,27,311.483337402344,322,0,12,350.316680908203
8,9,297,13,108297013,0,83.0999984741211,0,55.5,2.51666665077209,0,9.125,2.91666650772095,17.8333339691162,16.5,187.491668701172,1019,2,51.8333320617676,326.241668701172
8,9,297,15,108297015,0,47.5999984741211,0,43.5,4.125,4.75,0,8.5,11.2083330154419,5,124.683334350586,3,39,0,163.933334350586
8,9,297,22,108297022,0,241.300003051758,0,0,9.08333301544189,0,15.4166669845581,11,61.9166641235352,118,456.716674804688,108,0,60,525.716674804688
8,9,297,23,108297023,0,261,0,30,6,6.66666650772095,7.33333301544189,12.9166669845581,30.1833324432373,30,384.100006103516,15,10,40,435.350006103516
8,9,297,28,108297028,0,53.7999992370605,9,65,5.75,2.25,1.5,4.33333349227905,17,10.25,168.883331298828,0,34,1500,1702.88330078125
8,9,297,29,108297029,0,121.300003051758,47.5,230.600006103516,6.66666650772095,6.91666650772095,2.16666674613953,15.9166660308838,54,163,648.066650390625,72,108,1500,2262.06665039063
8,9,297,36,108297036,0,29.4500007629395,8,128.600006103516,1.26666665077209,1.83333325386047,0.16666667163372,0,89.125,43,301.441680908203,292,237,91.6666641235352,654.441650390625
8,9,297,40,108297040,0,91.5,0,65.1999969482422,0,1.25,6.83333301544189,16.4166660308838,31.4791660308838,42,254.679168701172,82,23,57.4166679382324,341.929168701172
8,9,297,42,108297042,0,102.300003051758,0,57.5999984741211,3.5,0.5,4.16666650772095,2.5,6.5,34.2000007629395,211.266662597656,104,578,11,808.933349609375
8,9,297,46,108297046,0,127.650001525879,0,25,11.5,0,7.66666650772095,14.75,15.5833330154419,11.1999998092651,213.350006103516,58,160,15,393.183349609375
8,9,297,52,108297052,15,129.600006103516,82.5,171.25,11.4166660308838,2.33333325386047,8.08333301544189,8.16666603088379,27,12.0299997329712,452.380004882813,0,10,0,462.380004882813
8,9,297,59,108297059,0,62.5999984741211,1.39999997615814,60.7999992370605,3.5,0.20833332836628,8.75,3.08333325386047,18.625,15,173.966659545898,68,0,1200,1379.63330078125
8,148,298,3,108298003,17.5,1261.30004882813,0,34,0,8.125,3.41666650772095,0,51.533332824707,15,1373.375,0,70,56.5,1499.875
8,148,298,4,108298004,0,112,0,18,0,0,4.08333301544189,5.41666650772095,14.8333330154419,8.5,162.83332824707,48,20,52,238.83332824707
8,148,298,8,108298008,0,140.869995117188,0,0,0,0.100000001490116,0.466666668653488,0,23.8383331298828,16,181.274993896484,0,0,68.5,249.774993896484
8,148,298,9,108298009,0,53.5,0,49.5,1.5,0,1.98333334922791,6.33333301544189,91.3499984741211,11,215.16667175293,0,9,5,229.16667175293
8,148,298,10,108298010,0,30.5,0,33.25,0,1.03333330154419,0,0,17.3500003814697,8.5,90.6333312988281,0,20,54,164.633331298828
8,148,298,16,108298016,16,59.5,0,48,4,0,0.416666686534882,1.16666662693024,80.9333343505859,4,198.016662597656,27,30,3,233.266662597656
8,148,298,19,108298019,0,107.5,0,30.5,0,0.666666686534882,0.933333337306976,1.95833337306976,44.4166679382324,10,195.975006103516,0,0,2.91666674613953,198.891677856445
8,148,298,20,108298020,0,85.5,0,14,0,0,0,0,28.75,8,136.25,0,1,4,141.25
8,148,298,21,108298021,0,48.5,0,12,0,1.41666662693024,6.66666650772095,0,70.5,25,164.08332824707,2,0,15,179.25
8,148,298,22,108298022,0,376,0,6,0,0,1.41666674613953,0,19.5583324432373,0,402.975006103516,0,10,0,412.975006103516
8,148,298,24,108298024,0,64.5,0,51,3.5,0,3.16666674613953,6.33333301544189,148.25,34,310.75,9,2,6.08333301544189,319.583343505859
8,148,298,25,108298025,0,28.6000003814697,0,50,0,6.91666650772095,2.25,0,46.9166679382324,15,149.683334350586,415,0,5,189.266662597656
8,148,298,26,108298026,0,91,0,16.5,2.06666660308838,0,13.6666660308838,3.33333325386047,44.0833320617676,30,200.649993896484,0,0,10,210.649993896484
8,148,298,29,108298029,0,85.4000015258789,0,20,0,1.66666674613953,0,0,24.4166660308838,8,139.483337402344,0,0,2,141.483337402344
8,148,298,30,108298030,0,11.5,0,63,0,0.666666686534882,1.75,0,26.4916667938232,8,111.408332824707,0,0,3,114.408332824707
8,10,299,15,108299015,0,455.5,2,16,13,0,5.83333301544189,6.91666650772095,156.25,99.1999969482422,754.700012207031,1781,36,84.3333358764648,1023.45001220703
8,10,299,20,108299020,0,139.899993896484,4,14.6000003814697,6.66666650772095,0,27.3333339691162,10.3333330154419,88.8333282470703,74,365.666656494141,1128,42,1218,1719.66662597656
8,10,299,40,108299040,0,318.700012207031,0,5,0,1.08333337306976,44.25,0,136.25,99,604.283325195313,240,420,39.5,1083.78332519531
8,10,299,41,108299041,0,54.4000015258789,0,8.60000038146973,2.08333325386047,0,1.33333337306976,9.83333301544189,22.75,11,110,489,33,54,237.75
8,10,299,43,108299043,0,60.7999992370605,0,0,0,0,3.58333325386047,0,22.5833339691162,2,88.966667175293,50,8,14.6666660308838,115.800003051758
8,10,299,52,108299052,0,136.25,0,6.40000009536743,11.25,0,18.25,12.0833330154419,120.25,99,403.483337402344,944,177,98.5,757.650024414063
8,10,299,60,108299060,90,63.2000007629395,7,0,0,0,8.58333301544189,20.4166660308838,123.916664123535,48,271.116668701172,0,116,21,408.116668701172
8,10,299,78,108299078,6,77.5999984741211,10,3,0,0,18,0,58.3333320617676,4,170.933334350586,0,182,302,654.933349609375
8,10,299,90,108299090,0,257.299987792969,27,6,0,5.33333349227905,6.5,17.0833320617676,109.916664123535,37,466.133331298828,989,112,51.3333320617676,711.88330078125
8,10,299,92,108299092,0,61.2000007629395,5.5,0,0,0,15.8333330154419,0,110.333335876465,22.2999992370605,215.16667175293,969,27,20.6666660308838,343.583343505859
8,10,299,94,108299094,0,183.699996948242,11,4,0,0,24.5833320617676,40,167,70,500.283325195313,2070,0,20.3333320617676,693.116638183594
8,10,299,108,108299108,0,122.800003051758,0,0,0,0,2.41666674613953,9.08333301544189,38.8333320617676,29,202.133331298828,0,70,1236.33337402344,1508.46667480469
8,10,299,121,108299121,0,104.849998474121,3.59999990463257,0,3.16833329200745,0.333333343267441,3.83333325386047,4.25,49.1666679382324,37.5,206.70166015625,42,59,341,610.20166015625
8,10,299,134,108299134,0,3445.89990234375,15.5,11,4.83333349227905,0,61.6666641235352,73.3333282470703,293.833343505859,79,3985.06665039063,735,27,131.333343505859,4204.64990234375
8,10,299,137,108299137,0,87.5,30.8999996185303,0,0,0,17.8333339691162,0,47.9166641235352,110.800003051758,294.950012207031,0,0,335.333343505859,630.283325195313
8,148,300,1,108300001,0,184.800003051758,0,0,3.33333325386047,2.16666650772095,0,22.75,193.91667175293,50,456.966674804688,90,580,63,1107.46667480469
8,148,300,2,108300002,15,111,0,0,0,0,5.75,0,11.9166669845581,2.5,131.16667175293,0,38,152,321.166687011719
8,148,300,3,108300003,0,193.919998168945,0,0,0,0,1.66666662693024,0,58.4249992370605,33,287.011657714844,45,0,310,600.761657714844
8,148,300,7,108300007,0,138.399993896484,0,0,2.93333339691162,0,7.26666641235352,6.41666650772095,37.1666679382324,13.5,205.683334350586,92,31,310,554.349975585938
8,148,300,17,108300017,0,70.0999984741211,0,0,2.91666650772095,0,1.25,4.83333349227905,36.75,10,125.849998474121,45,6,313,448.600006103516
8,148,300,20,108300020,0,13.7399997711182,0,0,0,0,4.33333349227905,0,49.8166656494141,23,90.8899993896484,0,32,184,306.890014648438
8,148,300,21,108300021,0,0,0,0,0,0,0,2.625,78.0166625976563,66,146.641662597656,0,0,184,330.641662597656
8,148,300,23,108300023,0,0,0,0,0,0,13.3333330154419,0,47.4166641235352,63,123.75,0,0,164,287.75
8,148,300,24,108300024,0,128.5,0,0,0,3.33333325386047,4.66666650772095,0,50.1666679382324,12,198.66667175293,143,66,1813,2089.58325195313
8,148,300,25,108300025,0,112.25,0,10,25.9166660308838,0,18.4166660308838,4,114.75,17,302.333343505859,88,34,916,1259.66662597656
8,148,300,29,108300029,0,0,0,0,0,0,0,0,41,5,46,1229,0,155.5,303.916656494141
8,148,300,30,108300030,0,176.899993896484,0,0,9.16666603088379,0,8.33333301544189,5.41666650772095,149.83332824707,19,368.649993896484,350,28,22,447.816650390625
8,148,300,34,108300034,0,215.350006103516,0,0,24.1666660308838,0,7.91666650772095,14.1666660308838,85.1666641235352,15,361.766662597656,641,38,18,471.183319091797
8,148,300,36,108300036,0,117.099998474121,0,0,2.25,1.83333337306976,0,4.75,52,17,194.933334350586,17,16,79,291.350006103516
8,148,300,37,108300037,0,235.699996948242,0,60,1.75,0,21.1666660308838,40.4166679382324,832.75,102,1293.78332519531,4100,36,152.33332824707,1823.78332519531
8,10,301,1,108301001,0,273.5,0,0,26.75,0,43.1666641235352,36.25,117.75,45,542.416687011719,826,234,49.3333320617676,894.583374023438
8,10,301,2,108301002,0,97.5,0,168,10.4166669845581,4.16666650772095,13.75,10.4166669845581,82.75,99,486,912,819,14.6666660308838,1395.66662597656
8,10,301,4,108301004,0,108.599998474121,0,0,0,0,13.1666660308838,17.4166660308838,42.9166679382324,19,201.100006103516,0,121,59.6666679382324,381.766662597656
8,10,301,5,108301005,0,235.899993896484,0,26,0,24.5833339691162,20.5833339691162,24.3333320617676,117.858329772949,41,490.258331298828,227,266,31.6666660308838,806.841674804688
8,10,301,7,108301007,25,30.3999996185303,0,0,2.91666650772095,0,5.5,5.83333301544189,18.6666660308838,7.59999990463257,70.9166641235352,63,41,46,163.166656494141
8,10,301,8,108301008,0,170.199996948242,0,24,10.3333330154419,0,3.91666650772095,7.66666650772095,18.3333339691162,6.19999980926514,240.649993896484,320,24,118.833335876465,410.149993896484
8,10,301,9,108301009,0,11.5,0,0,0,0,3.41666650772095,0,16.9333324432373,5,36.8499984741211,144,102,72.8333358764648,223.683334350586
8,10,301,11,108301011,0,49.7999992370605,0,18,0,0,2.16666650772095,4.5,29.5,5,108.966667175293,0,218,12.8333330154419,339.799987792969
8,10,301,13,108301013,0,104.400001525879,0,0,0,6.25,0,14.5833330154419,46.8333320617676,12.3000001907349,184.366668701172,1014,166,28.5,463.366668701172
8,10,301,14,108301014,0,212.5,0,0,9.66666698455811,0,10.8333330154419,18.0833339691162,27.25,15,293.333343505859,558,40,5.83333301544189,385.666687011719
8,10,301,15,108301015,0,52,0,10,0,0,6.91666650772095,10.4166660308838,24.5416660308838,6.5,110.375,101,186,83.6666641235352,388.458343505859
8,10,301,16,108301016,0,52.5,0,0,0,0,0,13.3333330154419,20.1666660308838,7.80000019073486,93.8000030517578,0,202,41.8333320617676,337.633331298828
8,10,301,17,108301017,0,58.4000015258789,0,0,0,0,10.1666669845581,14.5,33.9333343505859,17,134,0,186,17.25,337.25
8,10,301,18,108301018,0,81.5999984741211,0,0,0,3.08333325386047,9.83333301544189,10,52.9333343505859,8.5,165.949996948242,0,95,46.6666679382324,307.616668701172
8,10,301,21,108301021,0,45.4000015258789,0,0,0,6.08333301544189,0,13.75,22.0833339691162,8.19999980926514,95.5166702270508,531,302,8.33333301544189,450.100006103516
8,148,302,1,108302001,0,135.5,0,0,0,1.58333337306976,1.81666660308838,3.20833325386047,31.3249988555908,12,185.433334350586,0,294,608,1087.43334960938
8,148,302,2,108302002,0,156.399993896484,0,4.5,2.75,0,11.4583330154419,5.21666669845581,37.375,13,230.699996948242,0,56,422,708.700012207031
8,148,302,4,108302004,0,184.199996948242,0,60.5,5.875,0,0,14.9166669845581,64.783332824707,20,350.274993896484,1365,143,1251,1858.02502441406
8,148,302,9,108302009,0,105.400001525879,0,0,1.31666672229767,0,0,5.375,12.4166669845581,12,136.508331298828,151,26,427,602.091674804688
8,148,302,12,108302012,0,61.4000015258789,0,0,1.375,0,0,1.39166665077209,16.6749992370605,10,90.841667175293,110,27,364,491.008331298828
8,148,302,14,108302014,0,415.399993896484,0,0,4.5,0,3.66666674613953,2.58333325386047,64.3000030517578,17.5,507.950012207031,1974,96,1268,2036.44995117188
8,148,302,18,108302018,0,143,0,10,4.25,0.100000001490116,0,4.54166650772095,18.5666675567627,68,248.45832824707,512,28,472,791.125
8,148,302,20,108302020,0,113.099998474121,0,0,1.45833337306976,0,6.25,2.75,28.8583335876465,13,165.41667175293,174,29,341,549.916687011719
8,148,302,22,108302022,0,90.6999969482422,0,0,0,4.08333349227905,0,0,16.3083324432373,9,120.091667175293,0,102,207,429.091674804688
8,148,302,28,108302028,0,83.9000015258789,0,0,0.841666698455811,3.5,0,0,12.4666662216187,13,113.708335876465,247,10,93,237.29167175293
8,148,302,34,108302034,0,74,0,0,0,0,5.375,0,16.2916660308838,6.5,102.166664123535,0,0,185,287.166656494141
8,148,302,36,108302036,0,50.2999992370605,0,0,0,0,0.766666650772095,0,9.58333301544189,13,73.6500015258789,0,28,154,255.649993896484
8,148,302,38,108302038,0,150.899993896484,0,0,6.83333349227905,0,2.25,1.51666665077209,30.9666652679443,13,205.466659545898,427,140,610,991.049987792969
8,148,302,40,108302040,0,181.5,0,0,0,0,6.83333301544189,7.5,80.75,20,296.583343505859,389,96,71,496
8,148,302,41,108302041,0,110.050003051758,0,1.5,17.5,0,1.45833337306976,2.77500009536743,70.8166656494141,78,282.100006103516,210,109,465,873.599975585938
8,10,303,2,108303002,0,209.110000610352,0,6,3.91666650772095,0,6,9.58333301544189,39.75,17,291.360015869141,158,351,93.5,749.026672363281
8,10,303,9,108303009,0,11.5,0,0,0,0,7.58333349227905,0,8.33333301544189,3,30.4166660308838,152,0,223.25,266.333343505859
8,10,303,11,108303011,0,56.4000015258789,12.5,0,8,0,7.66666650772095,8.25,33.0166664123535,9,134.83332824707,277,448,19.3333320617676,625.25
8,10,303,12,108303012,0,192.800003051758,0,4,5.41666650772095,3.41666674613953,2.08333325386047,3.16666674613953,41.4166679382324,12,264.299987792969,314,45,28,363.466644287109
8,10,303,14,108303014,0,124.800003051758,0,4,27.25,4.58333301544189,10.75,5.25,51.0416679382324,24.5,252.175003051758,1003,70,24.8333320617676,430.591674804688
8,10,303,16,108303016,0,211,0,10,6.91666650772095,0,6.08333349227905,8.66666698455811,39.75,15,297.416656494141,132,85,64.5,457.916656494141
8,10,303,18,108303018,0,131.800003051758,0,0,4.08333349227905,0,0,14.5833330154419,31.0416660308838,7.19999980926514,188.70832824707,92,74,14,284.375
8,10,303,21,108303021,0,160.240005493164,0,8,8.625,0,12.5,0,41.4166679382324,21,251.781661987305,476,82,81.6666641235352,455.114990234375
8,10,303,22,108303022,0,220.350006103516,0,5,3.91666650772095,0,6,10.4166660308838,48.3333320617676,7.5,301.516662597656,155,287,63.25,664.683349609375
8,10,303,23,108303023,0,212.330001831055,0,5,3.91666650772095,0,6,9.58333301544189,42.25,9,288.079986572266,307,107,825.75,1246.41333007813
8,10,303,29,108303029,0,158.050003051758,0,0,10.0833330154419,0,16.25,6.91666650772095,21.5433330535889,12,224.843338012695,1327,423,105,863.426696777344
8,10,303,30,108303030,0,159.5,0,0,0,11.6666669845581,0,20.8333339691162,51.8499984741211,30,273.850006103516,60,70,13.8333339691162,362.683349609375
8,10,303,31,108303031,0,0,0,0,0,0,2.5,0,15.0833330154419,5,22.5833339691162,0,0,330,352.583343505859
8,10,303,39,108303039,0,153.320007324219,0,0,27.25,4.58333301544189,8.66666603088379,5.25,38.2075004577637,22,259.277496337891,20,160,50.1666679382324,471.11083984375
8,10,303,42,108303042,160,80.8000030517578,0,24,9.08333301544189,5,10.8333330154419,13.3333330154419,51.4166679382324,21.5,215.966659545898,121,368,27,621.049987792969
8,10,304,3,108304003,0,405.5,5,0,45.4166641235352,20.8333320617676,40,42.3333320617676,297.083343505859,30.2000007629395,886.366638183594,0,476,57.5,1419.86669921875
8,10,304,4,108304004,0,322,0,0,5.75,0,0,8.20833301544189,54.716667175293,45,435.674987792969,725,87,1816.33337402344,2399.42504882813
8,10,304,9,108304009,0,54.9000015258789,0,2,0,0,0,14.5,19.3333339691162,11,101.733329772949,0,18,53.6666641235352,173.399993896484
8,10,304,10,108304010,0,398.179992675781,7.69999980926514,0,7.5,0,28.3333320617676,0,97.5,16,555.213317871094,416,16,309.833343505859,915.713317871094
8,10,304,13,108304013,0,202.800003051758,0,0,7.66666650772095,0,6.08333301544189,6.58333301544189,41.5,32.4000015258789,297.033325195313,561,140,169.666656494141,653.449951171875
8,10,304,19,108304019,0,291.399993896484,3,0,27.25,0,9.58333301544189,10.25,120.666664123535,255.399993896484,717.549987792969,655,104,47.5,923.63330078125
8,10,304,27,108304027,0,178,0,0,2.91666650772095,0,6.66666650772095,9,28.6666660308838,59,284.25,558,4,1503,1837.75
8,10,304,32,108304032,0,346.799987792969,0,0,22,20.8333339691162,23.4166660308838,30.8333320617676,148,341,932.88330078125,519,85,138,1199.13330078125
8,10,304,34,108304034,0,49.7000007629395,0,0,0,0,6.31666660308838,8,43.875,17.5,125.391662597656,0,113,642.833312988281,881.224975585938
8,10,304,37,108304037,0,123.300003051758,0,0,3.875,0,9.16666698455811,7,84.8333358764648,8,236.175003051758,59,57,373.666656494141,671.75830078125
8,10,304,39,108304039,0,197.550003051758,5.75,18.5,0,0,4.08333349227905,12.25,20.5833339691162,12.1999998092651,270.916656494141,0,228,613,1111.91662597656
8,10,304,40,108304040,0,14.1999998092651,0,0,0,0.38333335518837,0,2.01666665077209,6.5,9,32.0999984741211,0,2,335,369.100006103516
8,10,304,41,108304041,0,192.899993896484,21.5,40,0,0,10,0,33.6666679382324,24.6000003814697,322.666656494141,0,0,622,944.666625976563
8,10,304,42,108304042,0,100.800003051758,0,0,2.16666674613953,1,1.5,6.75,22.3333339691162,43,177.550003051758,126,106,38,332.049987792969
8,10,304,44,108304044,0,378,0.800000011920929,0,25,0,33.3333320617676,29.5833320617676,94.8333282470703,92.6999969482422,654.25,1376,29,653.166687011719,1451.08337402344
8,10,305,3,108305003,0,139.199996948242,0,0,16.6666660308838,0,5.41666650772095,6.66666650772095,46.25,27,241.199996948242,2119,21,56,494.783325195313
8,10,305,5,108305005,0,133.199996948242,0,0,3.5,0,11.4166660308838,8.33333301544189,135.83332824707,20,312.283325195313,106,88,10,419.116668701172
8,10,305,26,108305026,0,147.399993896484,0,0,9.83333301544189,0,4.16666650772095,3.25416660308838,89.25,46.2000007629395,300.104156494141,275,24,7.83333349227905,354.854156494141
8,10,305,30,108305030,0,47.2999992370605,0,0,1.16666662693024,0,9.75,4.5,38.3333320617676,15,116.049995422363,580,31,48,243.383331298828
8,10,305,35,108305035,0,328.529998779297,0,0,10.7249994277954,0,12.5,9.91666698455811,224,66.5,652.171691894531,1280,650,88.3333358764648,1497.17175292969
8,10,305,36,108305036,0,127.75,0,0,0,3.75,21.25,7.5,282.333343505859,233,675.583312988281,0,26,37,738.583312988281
8,10,305,39,108305039,0,90.5999984741211,0,45,7.95833349227905,0,2.5,3,27.6666660308838,14,190.725006103516,170,104,51,359.891662597656
8,10,305,42,108305042,0,149.949996948242,0,11.3999996185303,8.58333301544189,0,8.5,5.91666650772095,52.5416679382324,57,293.891662597656,1040,85,9,474.558319091797
8,10,305,44,108305044,0,96.5999984741211,0,0,1.29166662693024,0,0.791666686534882,4.47499990463257,4.05000019073486,11,118.208335876465,0,60,11.3333330154419,189.54167175293
8,10,305,47,108305047,0,147.5,0,0,0,0,5.875,0,42.1083335876465,35.0999984741211,230.58332824707,0,0,11,241.58332824707
8,10,305,48,108305048,0,65.9000015258789,0,3.25,7.33749961853027,5.16666650772095,0,1.08333337306976,40.5,10.3000001907349,133.537506103516,74,107,8,254.704177856445
8,10,305,51,108305051,0,76.5999984741211,0,0,3.5,0,5.625,5,10.5833330154419,13,114.308334350586,467,29,3,185.225006103516
8,10,305,54,108305054,0,93.8499984741211,0,30,26.25,0,0,16.6666660308838,77.75,24,268.516662597656,2539,48,85.3333282470703,613.433349609375
8,10,305,59,108305059,0,114.199996948242,0,0,1.16666662693024,0,27.5833339691162,8.91666698455811,86.1333312988281,23,261,530,28,104.5,437.666656494141
8,10,305,60,108305060,0,126.800003051758,0,0,9.08333301544189,0,0,18.1666660308838,56.1666679382324,26.5,236.716659545898,64,82,28,352.049987792969
8,149,306,2,108306002,0,18.2000007629395,2.84999990463257,48.2000007629395,4.41666650772095,1.16666662693024,4.91666650772095,3.41666650772095,20.0833339691162,0,103.25,89,7,4.66666650772095,122.333335876465
8,149,306,3,108306003,0,26.8999996185303,0,65.9000015258789,5.83333349227905,1.70833337306976,7.08333349227905,4,24.4166660308838,23.5,159.341659545898,179,43,4.5,221.758331298828
8,149,306,5,108306005,0,21.2999992370605,0,25,4.91666650772095,0,4.75,4.83333301544189,23.8333339691162,8,92.6333312988281,22,67,4.66666650772095,166.133331298828
8,149,306,8,108306008,0,124.699996948242,9.59999942779541,66.8000030517578,17,0,19.8333339691162,11.6666660308838,73,17.5,340.100006103516,882,54,55.5,523.099975585938
8,149,306,10,108306010,0,55.2999992370605,24.5,70,12.25,10,14.0833330154419,5.5,62.5,18,272.133331298828,709,40,9.33333301544189,380.549987792969
8,149,306,21,108306021,0,10.6000003814697,0,55.4499969482422,4.33333349227905,0,2.83333349227905,3.5,47.3333320617676,13.6000003814697,137.649993896484,23,27,42.3333358764648,208.899993896484
8,149,306,23,108306023,0,70.5999984741211,0,113.099998474121,3.83333325386047,3,4.58333301544189,5.16666650772095,48.3333320617676,22.5,271.116668701172,124,33,54.5,368.950012207031
8,149,306,24,108306024,0,193.399993896484,14,257,8.25,10.4166669845581,14,24.1666660308838,99.9166641235352,11,632.150024414063,186,399,65,1111.65002441406
8,149,306,25,108306025,0,24.8199996948242,3,60.620002746582,6.66666650772095,1.58333337306976,6.41666650772095,11.25,28.9166660308838,10,153.273330688477,0,76,7.16666650772095,236.440002441406
8,149,306,27,108306027,0,44.4500007629395,0,80.4000015258789,2.5,0,4.5,5.41666650772095,73.25,18,228.516662597656,131,74,11,324.433319091797
8,149,306,28,108306028,0,21.3999996185303,5.69999980926514,80,4,0,1.08333337306976,8,21.3333339691162,7,148.516662597656,173,135,110,407.933319091797
8,149,306,29,108306029,0,58.8499984741211,38.5,128,4.16666650772095,0,3.54166650772095,0,32.75,8,273.808319091797,195,272,14.3333330154419,576.391662597656
8,149,306,30,108306030,2,11.8000001907349,0.5,35.4000015258789,1,0,3.20833325386047,3.58333325386047,23.6666660308838,5,84.158332824707,137,48,4.58333349227905,148.158340454102
8,149,306,31,108306031,0,24,14,55.4000015258789,4.25,0,4,6.41666650772095,22.6666660308838,7,137.733337402344,28,0,1,141.066665649414
8,149,306,32,108306032,0,40.5,29.5,101,6.08333301544189,0,9.16666698455811,7.66666650772095,51.6666679382324,3.59999990463257,249.183334350586,440,100,1,386.850006103516
8,151,307,3,108307003,0,140.300003051758,0,47.5,4.04166650772095,0,13.25,3.45833325386047,73.0833358764648,15,296.633331298828,62,0,0,301.799987792969
8,151,307,4,108307004,0,50.8400001525879,0,8,1.66666662693024,0,0,3.16666650772095,20.6833324432373,6,90.3566665649414,97,55,1.25,154.690002441406
8,151,307,8,108307008,0,153,0,72.5,4.08333349227905,0,11,6.5,61.6666641235352,30,338.75,418,30,0,403.583343505859
8,151,307,9,108307009,0,182,0,15,2.83333325386047,3.66666650772095,12.7083330154419,7.5,56.8166656494141,20,300.524993896484,0,0,0,300.524993896484
8,151,307,16,108307016,0,51.4375,0,41.5,7.08333349227905,0,2.91666674613953,7.25,53.2333335876465,12,175.420837402344,195,132,15,338.670837402344
8,151,307,18,108307018,0,63.9000015258789,0,59.7000007629395,2.53333330154419,0,3.10000014305115,6.81666660308838,35.3083343505859,12,183.358337402344,55,44,10,241.941665649414
8,151,307,21,108307021,0,77,0,52.5,5,0,2.36666679382324,5.41666650772095,22.4916667938232,15,179.774993896484,224,99,15,312.441650390625
8,151,307,23,108307023,0,84.4000015258789,0,71.1999969482422,3.90000009536743,0,2.04166674613953,8,59.3916664123535,29,257.933319091797,40,165,18,444.266662597656
8,151,307,27,108307027,0,40.0999984741211,0,34,1.23333334922791,0,5.16666650772095,3.91666650772095,37.1166687011719,10,131.533340454102,40,48,50,232.866668701172
8,151,307,28,108307028,0,109.599998474121,5.80000019073486,11.5,1.41666674613953,0,9.08333301544189,5.91666650772095,25.5833339691162,10,178.899993896484,0,158,2.5,339.399993896484
8,151,307,32,108307032,0,25,0,4,0,3.04166674613953,0,0,9.70833301544189,6,47.75,0,0,0,47.75
8,151,307,33,108307033,0,218,0,23,6.08333349227905,0,11.6666669845581,11.5833330154419,58.8333320617676,14.6000003814697,343.766662597656,24,114,3.33333325386047,463.100006103516
8,151,307,34,108307034,0,181.649993896484,5.80000019073486,61,6.83333301544189,3.33333325386047,11.3333330154419,9.33333301544189,112.833335876465,11,403.116668701172,322,129,0,558.950012207031
8,151,307,38,108307038,0,86.9100036621094,22.2000007629395,4,4.66666650772095,0,3.91666650772095,6.66666650772095,35.3333320617676,8,171.693328857422,111,104,0,284.943328857422
8,151,307,40,108307040,0,99.8000030517578,0,169,4.25,3.83333349227905,0,5.16666650772095,57.8166656494141,0,339.866668701172,219,38,3.25,399.366668701172
8,151,308,1,108308001,0,79.5999984741211,0,99.8000030517578,11.4166669845581,0,12.9166669845581,26.5,88.75,51,369.983337402344,592,26,3,448.316680908203
8,151,308,2,108308002,0,218.5,0,7.05000019073486,2,0,12.6666660308838,0,41.375,10,291.591674804688,82,20,9.66666698455811,328.091674804688
8,151,308,3,108308003,0,129.800003051758,26.3999996185303,147,9.33333301544189,0,9.41666698455811,14.5833330154419,155.25,54.5,546.283325195313,918,106,54.75,783.533325195313
8,151,308,5,108308005,0,93.3499984741211,0,55,11.4166660308838,0,11.0833330154419,11.5,159.45832824707,48,389.808319091797,86,20,17.5,434.474975585938
8,151,308,6,108308006,0,53.2000007629395,24,60,0.666666686534882,2.16666674613953,1.70833337306976,0,12.0833330154419,14.3999996185303,168.225006103516,0,92,16,276.225006103516
8,151,308,10,108308010,0,93.5599975585938,0,79,2.58333349227905,0,7.83333349227905,5.25,121.083335876465,33,342.309997558594,182,24,3,384.476654052734
8,151,308,14,108308014,0,706.599975585938,0,24,2.625,0,9.5,9.54166698455811,64.875,6.5,823.641662597656,285,0,563,1410.3916015625
8,151,308,20,108308020,0,184.600006103516,0,104,20.1666660308838,0,7.66666650772095,10.0833330154419,107.166664123535,32,465.683319091797,346,5,2,501.516662597656
