"id1","id2","id3","id4","itrans_no","s3biv_39ii","s3biv_40","s3biv_41","s3biv_42","s3biv_43ii","s3biv_44","s3biv_45","s3biv_45_1","s3biv_45_2","s3biv_45_3","s3biv_45_4","s3biv_45_5","s3biv_46i","s3biv_46ii","s3biv_47i","s3biv_47ii","s3biv_48i","s3biv_48ii","s3biv_49","hhno"
6,86,224,41,1,2,1,18,12,,3,"1",1,,,,,50,,100,,,,3,106224041
6,89,192,30,4,1,1,5,13,,5,"1,6",1,6,,,,100,,16,,6,,3,106192030
6,99,200,57,1,1,1,88,4,,5,"1",1,,,,,100,,,,,,,106200057
6,1,217,26,2,6,1,88,7,,1,"1",1,,,,,21,,200,,,,3,106217026
6,89,192,30,1,1,1,2,13,,5,"1,6",1,6,,,,500,,12,,12,,3,106192030
6,97,189,30,2,1,1,2,7,,5,"1,6",1,6,,,,300,,40,,50,,3,106189030
6,16,235,158,1,1,2,,12,,1,"1",1,,,,,,,100,,,,3,106235158
6,106,237,8,2,1,1,4,13,,2,"1",1,,,,,,,240,,,,3,106237008
6,100,197,37,1,1,1,1,1,,1,"1",1,,,,,0,,300,0,50,0,3,106197037
6,16,235,158,3,1,2,,13,,4,"1,4,6",1,4,6,,,200,,10,,,,3,106235158
6,109,233,27,3,1,1,11,12,,2,"1",1,,,,,120,,,,,,4,106233027
6,11,223,72,1,1,1,3,4,,5,"1,6",1,6,,,,40,,,,,,4,106223072
6,10,215,68,1,1,1,1,4,,5,"1,3,6",1,3,6,,,70,,,,35,,3,106215068
6,102,209,37,1,2,2,,16,,5,"1,5,6",1,5,6,,,900,,,,,,2,106209037
6,16,235,32,1,1,2,,12,,5,"2,3,6",2,3,6,,,200,,,,,,3,106235032
6,99,231,39,1,1,1,1,12,,5,"1,2,6",1,2,6,,,70,,50,,20,,3,106231039
6,86,224,55,3,3,1,5,16,,5,"1,5",1,5,,,,150,,,,,,4,106224055
6,102,205,36,1,1,1,88,12,,5,"5",5,,,,,200,,,,,,3,106205036
6,89,187,59,1,1,1,2,13,,5,"1",1,,,,,20,,,,,,3,106187059
6,109,232,161,1,1,1,3,12,,5,"1",1,,,,,300,,,,,,4,106232161
6,91,185,14,1,1,1,3,13,,4,"1,6",1,6,,,,100,,40,,,,4,106185014
6,10,204,30,1,1,2,,16,-8,4,"1,3,5",1,3,5,,,50,,,,,,4,106204030
6,89,191,59,2,1,2,,1,,5,"1",1,,,,,6,,8,,,,,106191059
6,1,217,23,1,1,2,,1,-8,2,"1,5",1,5,,,,480,,,,,,3,106217023
6,99,231,5,1,1,2,,12,-8,2,"1,5,6",1,5,6,,,1000,,800,,200,,3,106231005
6,95,182,54,1,1,2,,7,,5,"1,6",1,6,,,,,,,,,,,106182054
6,111,226,57,1,1,1,1,12,,2,"1",1,,,,,360,,,,,,3,106226057
6,12,225,20,2,1,1,88,12,,2,"1",1,,,,,600,,,,,,3,106225020
6,102,214,20,1,1,2,,7,,2,"1,2,6",1,2,6,,,2400,,1200,,500,,3,106214020
6,103,222,21,1,1,1,88,1,-8,7,"1",1,,,,,2160,,,,,,3,106222021
6,97,189,30,4,1,1,4,8,,5,"1,6",1,6,,,,200,,12,,14,,3,106189030
6,10,215,21,1,1,1,1,7,,5,"1,3,5",1,3,5,,,120,,30,,20,,3,106215021
6,16,235,55,1,2,1,2,13,,5,"1",1,,,,,,,30,,,,4,106235055
6,106,237,3,1,1,1,88,13,,5,"1",1,,,,,120,,,,,,3,106237003
6,86,224,55,2,1,1,5,16,,5,"1",1,,,,,310,,,,,,4,106224055
6,89,192,30,2,1,1,3,13,,5,"1,6",1,6,,,,320,,10,,8,,3,106192030
6,109,233,111,1,1,1,5,1,110,1,"1",1,,,,,,,336,,,,3,106233111
6,16,235,30,4,1,2,,13,,5,"1,6",1,6,,,,20,,,,,,3,106235030
6,109,233,69,1,1,1,1,4,,3,"1,7",1,7,,,,150,,,,,,4,106233069
6,16,235,32,2,1,1,3,1,,5,"1",1,,,,,,,20,,,,3,106235032
6,110,227,39,1,1,1,1,7,,1,,,,,,,1500,,,,,,3,106227039
6,10,218,20,2,2,1,2,16,,2,"1,7",1,7,,,,1200,,,,,,2,106218020
6,109,232,81,1,1,1,1,7,,5,"1",1,,,,,80,,,,,,4,106232081
6,95,184,102,6,1,1,6,7,-8,5,"1,2,6",1,2,6,,,180,,,,,,3,106184102
6,89,192,33,1,1,1,3,1,,5,"1",1,,,,,500,,20,,40,,3,106192033
6,89,192,4,1,1,2,,16,,3,"1,6",1,6,,,,1200,,,,,,2,106192004
6,102,205,12,1,1,1,88,4,,5,"1,6",1,6,,,,400,,,,,,3,106205012
6,111,226,50,4,1,1,5,13,,3,"1,7",1,7,,,,120,,,,,,4,106226050
6,103,222,1,2,1,1,6,12,,5,"1",1,,,,,30,,,,,,4,106222001
6,10,215,50,1,1,1,88,16,,3,"1,5,6",1,5,6,,,2700,,50,,,,4,106215050
6,86,224,9,1,1,1,88,12,,5,"1,6",1,6,,,,60,,,,30,,4,106224009
6,16,235,30,1,1,1,1,12,,5,"1,6",1,6,,,,100,,11,,,,4,106235030
6,86,220,75,1,1,1,88,1,,5,"1,5",1,5,,,,800,,200,,,,3,106220075
6,102,212,12,1,1,1,88,16,,5,"3",3,,,,,400,,,,,,2,106212012
6,92,196,5,4,1,1,5,4,,5,"1",1,,,,,150,0,,,50,0,3,106196005
6,86,224,36,2,1,1,12,12,,2,"1",1,,,,,360,,20,,30,,7,106224036
6,10,211,39,1,1,2,,12,,5,"1",1,,,,,200,,,,,,1,106211039
6,102,207,41,1,1,1,1,1,,5,"1,6",1,6,,,,200,,,,,,3,106207041
6,102,201,35,1,1,1,88,7,,2,"3",3,,,,,500,,,,,,3,106201035
6,16,235,178,1,1,2,,13,,5,"1",1,,,,,10,,,,,,3,106235178
6,95,184,102,8,1,1,8,7,-8,5,"1,2,6",1,2,6,,,60,,,,,,3,106184102
6,95,184,102,3,1,1,3,7,-8,5,"1,2,6",1,2,6,,,200,,,,,,3,106184102
6,89,192,4,2,2,2,,16,,3,"1,6",1,6,,,,1000,,,,,,2,106192004
6,16,235,108,2,2,2,,13,,5,"1",1,,,,,,,20,,,,3,106235108
6,106,237,62,2,1,2,,13,,5,"1,5",1,5,,,,200,,,,,,,106237062
6,91,185,17,1,1,2,,7,,4,"1,6",1,6,,,,10,,,,,,3,106185017
6,16,235,108,1,2,2,,13,,5,"1",1,,,,,,,50,,10,,4,106235108
6,89,191,30,1,1,1,3,7,,3,"1,2,6",1,2,6,,,150,,,,,,4,106191030
6,102,214,17,1,1,2,,16,,2,"1,2,6",1,2,6,,,200,,50,,50,,2,106214017
6,100,197,44,1,1,1,3,4,,5,"1,6",1,6,,,,90,,,,,,5,106197044
6,89,191,96,1,1,2,,7,,2,"1",1,,,,,120,,,,,,,106191096
6,102,214,21,1,1,2,,12,-8,2,"1,2,6",1,2,6,,,300,,100,,50,,4,106214021
6,10,218,20,3,2,1,3,16,,2,"1,7",1,7,,,,1200,,,,,,2,106218020
6,86,224,37,1,1,2,,1,,5,"1",1,,,,,100,,,,20,,3,106224037
6,10,216,54,2,2,1,9,9,,5,"1",1,,,,,,,15,,,,4,106216054
6,100,198,117,1,1,1,5,16,,2,"1,9",1,9,,,,480,,,,,,2,106198117
6,109,228,4,1,1,2,,2,,5,"1,6",1,6,,,,60,,,,,,4,106228004
6,89,191,59,3,1,2,,1,,5,"1",1,,,,,10,,10,,,,,106191059
6,16,236,6,1,1,1,7,16,,5,"3",3,,,,,100,,,,,,,106236006
6,1,217,23,2,1,2,,12,-8,2,"1,5",1,5,,,,240,,,,,,3,106217023
6,92,196,29,2,1,1,2,12,,5,"1",1,,,,,120,0,,,80,0,3,106196029
6,99,200,34,2,1,1,5,7,,2,"1,6",1,6,,,,150,,50,,,,4,106200034
6,100,198,71,1,1,2,,16,,5,"1,5,8",1,5,8,,,200,,,,,,2,106198071
6,89,192,30,5,1,1,6,13,,5,"1,6",1,6,,,,80,,10,,7,,3,106192030
6,88,238,49,1,1,1,1,12,,4,"1,6",1,6,,,,300,,,,,,3,106238049
6,102,205,9,1,1,2,,7,,1,"1,5,6",1,5,6,,,2500,,,,,,3,106205009
6,92,196,5,6,2,1,2,4,,5,"1",1,,,,,100,0,,,14,0,3,106196005
6,102,207,54,1,1,1,88,12,,1,"1,3,6",1,3,6,,,720,,,,,,4,106207054
6,109,228,58,1,1,1,3,12,,5,"1",1,,,,,40,,,,,,4,106228058
6,1,181,8,1,1,1,3,4,,4,"1,6",1,6,,,,50,,,,50,,4,106181008
6,10,203,77,1,1,,88,16,,5,"1,3,6",1,3,6,,,750,,,,,,1,106203077
6,16,235,37,1,1,1,2,13,,1,"1",1,,,,,,,150,,,,3,106235037
6,16,234,1,,1,1,1,16,,2,"1,5,8",1,5,8,,,150,,50,,,,1,106234001
6,102,205,25,1,1,2,,12,,2,"1,6",1,6,,,,1560,,,,,,3,106205025
6,109,233,2,1,1,1,88,13,,1,"1",1,,,,,,,144,,,,4,106233002
6,16,235,180,2,2,2,,13,,2,"1,8",1,8,,,,20,,4,20,,,4,106235180
6,86,220,84,2,1,1,2,1,86,1,"1,5,6",1,5,6,,,250,,15,,20,,3,106220084
6,102,207,23,1,1,1,1,12,,5,"1",1,,,,,500,,,,,,3,106207023
6,109,233,89,2,1,1,4,12,,2,"1,6",1,6,,,,50,,200,,,,3,106233089
6,95,184,102,4,1,1,4,7,-8,5,"1,2,6",1,2,6,,,220,,,,,,3,106184102
6,88,238,51,1,1,1,7,7,,4,"1,6",1,6,,,,40,,,,,,3,106238051
6,11,223,11,1,1,2,,1,-8,1,"1",1,,,,,672,,,,,,3,106223011
6,16,236,38,1,1,1,2,12,,5,"1",1,,,,,,,50,,,,,106236038
6,99,200,34,4,1,1,7,7,,2,"1,6",1,6,,,,120,,30,,,,4,106200034
6,10,218,20,1,2,1,1,16,,2,"1,7",1,7,,,,1200,,,,,,2,106218020
6,106,237,27,1,2,1,9,11,-8,5,"6",6,,,,,100,,,,,,,106237027
6,16,235,149,1,1,2,,13,,2,"1",1,,,,,,,14,,,,3,106235149
6,99,231,36,1,1,1,2,7,,5,"1,6",1,6,,,,400,,150,,100,,3,106231036
6,99,231,30,1,1,1,4,7,,2,"1,2,6",1,2,6,,,360,,200,,100,,3,106231030
6,108,230,30,1,1,1,2,9,,5,"1",1,,,,,100,,,,,,4,106230030
6,103,221,48,1,1,1,2,7,,5,"1,5",1,5,,,,70,,,,20,,3,106221048
6,10,216,13,1,1,1,1,7,-8,5,"1,4,6",1,4,6,,,600,,30,,,,3,106216013
6,111,226,39,4,1,1,88,16,,5,"1,7",1,7,,,,80,,,,,,4,106226039
6,94,179,128,1,1,2,,3,,5,"9",9,,,,,80,,,,,,4,106179128
6,109,233,35,1,1,1,2,12,,5,"1,6,9",1,6,9,,,200,,,,,,3,106233035
6,93,194,45,1,1,1,1,4,,2,"1,5,6",1,5,6,,,200,,12,,20,,,106194045
6,108,230,60,1,1,1,1,13,,5,"9",9,,,,,100,,,,,,3,106230060
6,102,201,31,1,1,1,88,1,,1,"1,6",1,6,,,,250,,,,,,3,106201031
6,99,200,39,1,1,1,5,1,,5,"1,9",1,9,,,,30,,,,,,3,106200039
6,111,226,83,1,1,1,2,13,,2,"1",1,,,,,200,,600,,,,3,106226083
6,92,196,5,1,1,1,1,4,,5,"1",1,,,,,120,0,,,12,0,3,106196005
6,109,233,95,1,1,1,2,7,,3,"1,6,7",1,6,7,,,200,,,,,,4,106233095
6,95,182,20,2,1,1,88,16,,5,"1,3,6",1,3,6,,,150,,,,200,,3,106182020
6,10,215,89,1,1,1,88,16,,5,"5",5,,,,,700,,,,,,4,106215089
6,16,235,30,5,1,2,,13,,5,"1,6",1,6,,,,15,,,,,,3,106235030
6,1,217,109,1,1,1,3,16,,5,"1",1,,,,,200,,,,,,4,106217109
6,10,216,74,1,1,1,8,16,,5,"1,4,6",1,4,6,,,300,,,,,,4,106216074
6,1,217,77,1,1,1,88,16,,5,"1",1,,,,,100,,,,,,3,106217077
6,1,217,77,2,1,1,1,1,,1,"1",1,,,,,60,,60,,,,3,106217077
6,102,214,30,1,1,1,1,16,,5,"1,2,5",1,2,5,,,300,,50,,50,,2,106214030
6,86,224,14,4,1,1,88,1,76,7,"1,6",1,6,,,,252,,,,,,3,106224014
6,88,238,49,2,1,1,2,12,,4,"1,6",1,6,,,,300,,,,,,3,106238049
6,103,221,87,2,1,1,88,12,-8,1,"1,4",1,4,,,,120,,,,,,3,106221087
6,102,208,31,1,1,1,1,16,,2,"1,2,6",1,2,6,,,1500,0,800,0,200,0,2,106208031
6,16,235,108,3,2,2,,13,,5,"1",1,,,,,,,20,,5,,3,106235108
6,111,226,39,1,1,1,1,12,,5,"1,7",1,7,,,,50,,50,,,,3,106226039
6,102,207,38,1,1,1,1,16,,5,"1",1,,,,,600,,,,,,2,106207038
6,16,236,40,1,1,1,1,4,,2,,,,,,,360,,50,,,,4,106236040
6,95,182,20,1,1,1,88,16,,5,"1,3,6",1,3,6,,,40,,,,,,3,106182020
6,16,234,2,1,1,1,1,7,1,3,"1,5,6",1,5,6,,,100,,50,,10,,3,106234002
6,16,235,159,1,1,2,,12,,5,"1",1,,,,,30,,,,,,3,106235159
6,12,225,14,2,2,1,13,16,,3,"13",13,,,,,500,,,,,,2,106225014
6,96,199,25,1,2,1,3,7,,5,"1",1,,,,,80,,,,,,3,106199025
6,110,227,112,2,2,1,1,7,,1,"5",5,,,,,100,,,,,,3,106227112
6,89,192,30,6,1,1,7,13,,5,"1,6",1,6,,,,400,,11,,13,,3,106192030
6,1,217,45,1,1,1,3,16,,5,"1",1,,,,,500,,,,,,4,106217045
6,10,215,67,1,1,1,1,7,,2,"1,2,3",1,2,3,,,360,,40,,100,,,106215067
6,99,231,46,1,2,1,2,13,,5,"2,3",2,3,,,,100,,80,,60,,3,106231046
6,16,236,28,2,1,1,6,7,,5,"1",1,,,,,50,,20,,,,3,106236028
6,88,238,51,3,1,1,1,12,,4,"1,6",1,6,,,,40,,,,,,3,106238051
6,1,217,83,1,1,1,2,16,,2,"1",1,,,,,100,,,,,,1,106217083
6,100,197,22,1,1,2,,12,,5,"1,4",1,4,,,,60,,,,,,3,106197022
6,16,235,143,2,2,2,,13,,5,"1",1,,,,,,,4,,,,3,106235143
6,97,189,30,1,1,1,1,7,,5,"1,6",1,6,,,,400,,20,,35,,3,106189030
6,92,196,29,5,1,1,5,1,,5,"1",1,,,,,100,0,100,0,70,0,3,106196029
6,102,207,23,2,1,1,4,1,,5,"1",1,,,,,,,400,,200,,3,106207023
6,111,226,39,6,1,1,88,16,,5,"1,7",1,7,,,,70,,,,,,4,106226039
6,84,193,76,1,2,2,,1,,5,"1",1,,,,,2,0,5,0,,,,106193076
6,16,236,28,1,1,1,4,7,,2,"1",1,,,,,240,,30,,20,,3,106236028
6,96,199,3,1,2,1,1,13,-8,5,"1,2",1,2,,,,30,,20,,20,,4,106199003
6,88,238,71,1,2,2,,12,-8,5,"8",8,,,,,,,,,30,,3,106238071
6,11,223,21,2,3,1,2,15,,5,"1",1,,,,,130,,,,,,2,106223021
6,16,235,53,1,1,2,,13,,5,"1,5",1,5,,,,30,,,,,,3,106235053
6,1,217,58,4,1,1,5,12,,5,"1",1,,,,,200,,,,,,3,106217058
6,86,224,35,1,1,1,1,16,,2,"1",1,,,,,2400,,,,350,,4,106224035
6,95,182,42,1,1,2,,1,-8,1,"1",1,,,,,,,120,0,,,,106182042
6,10,219,53,1,1,2,,1,,5,"1",1,,,,,50,,,,,,4,106219053
6,110,227,112,1,1,1,1,7,,5,"1",1,,,,,80,,,,,,3,106227112
6,1,217,61,1,1,2,,7,,2,"1",1,,,,,120,,120,,36,,4,106217061
6,10,215,12,1,2,1,88,16,,2,"1,3,4",1,3,4,,,200,,,,,,4,106215012
6,111,226,39,5,1,1,88,16,,5,"1,7",1,7,,,,100,,,,,,4,106226039
6,86,224,14,1,1,1,6,12,,5,"1",1,,,,,,,100,,20,,4,106224014
6,92,195,80,1,1,1,2,4,,5,"1,3,6",1,3,6,,,250,,35,,,,4,106195080
6,12,225,32,2,1,1,3,4,,3,"1,5",1,5,,,,450,,,,,,4,106225032
6,10,219,53,5,1,2,,1,,5,"1",1,,,,,50,,,,,,4,106219053
6,89,187,15,1,2,1,6,14,,3,"1,6",1,6,,,,400,,,,,,4,106187015
6,106,237,64,1,1,1,11,12,,2,"1",1,,,,,240,,0,,60,,3,106237064
6,10,219,53,4,1,2,,1,,5,"1",1,,,,,45,,,,,,4,106219053
6,106,237,62,1,1,2,,1,,5,"1",1,,,,,100,,45,,,,,106237062
6,103,221,34,1,1,1,2,16,,5,"1,3",1,3,,,,200,,,,,,4,106221034
6,102,209,34,1,1,2,,4,,2,"1,6",1,6,,,,700,,,,,,3,106209034
6,11,223,35,1,2,2,,12,-8,1,"1",1,,,,,240,,,,,,3,106223035
6,102,214,35,1,1,2,,7,-8,2,"1,2",1,2,,,,600,,150,,100,,3,106214035
6,103,221,47,1,1,1,4,1,50,5,"1",1,,,,,10,,50,,20,,3,106221047
6,102,209,59,1,1,2,,1,,5,"1,5,6",1,5,6,,,900,,,,,,3,106209059
6,10,218,1,1,1,1,1,12,,3,"1",1,,,,,200,,,,,,4,106218001
6,102,214,3,1,1,2,,12,,2,"1,5,6",1,5,6,,,600,,100,,70,,4,106214003
6,1,217,58,3,1,1,3,12,,5,"1",1,,,,,3000,,,,,,3,106217058
6,10,216,56,2,1,1,3,16,,3,"1,5",1,5,,,,1000,,,,,,2,106216056
6,10,219,53,2,1,2,,1,,5,"1",1,,,,,70,,,,,,4,106219053
6,10,218,20,6,2,1,6,16,,2,"1,7",1,7,,,,1200,,,,,,2,106218020
6,92,196,5,2,1,1,2,4,,5,"1",1,,,,,200,0,,,10,0,3,106196005
6,102,207,38,2,1,1,2,16,,5,"1",1,,,,,500,,,,,,2,106207038
6,1,217,43,1,1,7,12,,,2,"1",1,,,,,,,240,0,,,4,106217043
6,103,222,24,1,1,1,10,7,,2,"1",1,,,,,960,,,,,,4,106222024
6,99,206,29,1,1,1,88,7,,2,"1",1,,,,,50,,,,,,3,106206029
6,98,190,5,2,3,1,3,7,,5,"1",1,,,,,20,,,,,,4,106190005
6,103,222,27,1,1,1,88,12,,5,"1",1,,,,,30,,,,20,,4,106222027
6,1,217,58,1,1,1,88,16,,4,"1",1,,,,,100,,,,,,4,106217058
6,109,228,46,1,1,1,4,1,-8,2,"1,6",1,6,,,,1200,,600,,400,,3,106228046
6,16,235,30,3,1,2,,13,,5,"1,6",1,6,,,,15,,,,,,3,106235030
6,10,219,128,1,1,1,88,2,,2,"1,6",1,6,,,,200,,,,,,4,106219128
6,99,231,57,1,1,1,1,7,,5,"1,2,6",1,2,6,,,50,,20,,15,,,106231057
6,111,226,102,1,1,1,15,7,,3,"1,9",1,9,,,,100,,,,,,4,106226102
6,102,212,6,1,1,1,88,16,,5,"1",1,,,,,100,,,,,,4,106212006
6,88,238,38,1,1,1,1,12,,4,"1,6",1,6,,,,70,,,,,,,106238038
6,1,178,7,1,1,2,,13,-8,4,"1",1,,,,,,,20,,,,4,106178007
6,103,222,18,1,1,2,,1,-8,7,"1",1,,,,,2160,,,,,,3,106222018
6,93,194,22,1,1,1,1,4,,4,"1,2,6",1,2,6,,,100,,,,,,3,106194022
6,10,204,29,1,1,1,88,1,-8,6,"1,5,6",1,5,6,,,1820,,110,,100,,3,106204029
6,95,184,102,2,1,1,2,7,-8,5,"1,2,6",1,2,6,,,180,,,,,,3,106184102
6,11,223,69,1,1,1,7,4,,5,"4",4,,,,,140,,,,,,4,106223069
6,92,196,29,1,1,1,1,16,,5,"1",1,,,,,500,0,,,,,4,106196029
6,84,193,65,1,1,2,,7,-8,1,"1,5,6",1,5,6,,,2000,,75,,50,,3,106193065
6,111,226,11,1,1,1,5,16,,5,"1,7",1,7,,,,300,,,,,,,106226011
6,96,199,5,1,1,2,,13,-8,5,"1,2,6",1,2,6,,,50,,20,,15,,3,106199005
6,10,219,49,1,2,1,1,7,,2,"1",1,,,,,120,,,,,,4,106219049
6,97,189,30,3,1,1,3,13,,5,"1,6",1,6,,,,250,,10,,10,,3,106189030
6,99,200,34,3,1,1,6,7,,2,"1,6",1,6,,,,150,,30,,,,4,106200034
6,99,231,36,2,1,1,3,7,,5,"1,6",1,6,,,,200,,100,,50,,3,106231036
6,89,188,49,1,1,2,,1,45,5,"1",1,,,,,20,,,,,,3,106188049
6,93,194,7,1,1,1,1,4,,4,"1,6",1,6,,,,60,,,,,,3,106194007
6,98,190,12,1,1,1,1,4,,4,"1,2,6",1,2,6,,,50,,20,,10,,4,106190012
6,102,210,11,1,1,1,2,12,,5,"1",1,,,,,300,,500,,,,3,106210011
6,10,219,98,1,1,2,,7,,3,"1",1,,,,,200,,,,,,4,106219098
6,99,231,28,2,2,1,3,7,,2,"1,5",1,5,,,,500,,200,,100,,3,106231028
6,95,182,29,1,1,2,,7,,2,"1,6",1,6,,,,600,,250,,,,,106182029
6,92,196,29,6,1,1,6,7,,5,"1",1,,,,,60,0,100,0,140,0,3,106196029
6,16,234,27,1,1,1,1,16,,4,"1,6,8",1,6,8,,,100,,50,,50,,2,106234027
6,10,216,54,1,1,1,2,11,,5,"1",1,,,,,,,20,,,,4,106216054
6,86,220,20,1,1,1,3,7,,5,"1,5,9",1,5,9,,,30,,,,45,,3,106220020
6,111,226,56,1,1,1,3,6,,5,"1",1,,,,,20,,30,,,,3,106226056
6,92,196,5,7,2,1,4,4,,5,"1",1,,,,,120,0,,,11,0,3,106196005
6,12,225,32,1,1,1,2,12,,3,"1,5",1,5,,,,50,,,,,,4,106225032
6,102,209,23,1,2,1,9,7,,5,"6",6,,,,,120,,,,,,3,106209023
6,86,220,52,1,1,1,12,7,,5,"1,3,4",1,3,4,,,150,,,,,,3,106220052
6,102,209,59,2,1,2,,12,,5,"1",1,,,,,200,,300,,,,3,106209059
6,106,237,74,1,2,1,10,1,,4,"1,7",1,7,,,,150,,50,,0,,3,106237074
6,10,216,16,1,1,1,88,4,,5,"1,4,6",1,4,6,,,50,,12,,,,3,106216016
6,10,216,56,1,2,1,1,8,,5,"1,6",1,6,,,,25,,,,,,4,106216056
6,99,206,14,1,1,1,88,1,,1,"1",1,,,,,750,,,,500,,3,106206014
6,16,235,180,1,1,2,,13,,5,"3,4",3,4,,,,100,,,,,,3,106235180
6,109,228,4,2,1,2,,3,,2,"1,6",1,6,,,,1040,,130,,6,,4,106228004
6,92,196,5,8,2,1,5,4,,5,"1",1,,,,,80,0,,,10,0,3,106196005
6,102,201,33,1,1,1,88,1,,1,"1",1,,,,,100,,,,,,3,106201033
6,10,219,31,1,1,2,,7,,2,"1",1,,,,,200,,,,,,4,106219031
6,102,212,33,1,1,1,88,11,,2,"1,5",1,5,,,,2445,,,,,,3,106212033
6,102,212,37,1,1,1,1,12,,5,"1,6",1,6,,,,250,,,,,,3,106212037
6,111,226,114,1,2,1,1,1,,1,"1",1,,,,,104,,,,,,,106226114
6,102,212,37,2,1,1,4,12,,5,"1",1,,,,,,,300,,,,4,106212037
6,88,238,82,1,1,1,5,,-8,5,"1",1,,,,,30,,,,,,,106238082
6,103,222,1,1,1,1,1,12,,5,"1",1,,,,,100,,,,,,4,106222001
6,99,200,3,1,1,,,,,,,,,,,,100,,80,,50,,3,106200003
6,99,200,43,1,1,1,88,1,,1,"1",1,,,,,50,,50,,,,3,106200043
6,99,231,26,1,1,2,,1,-8,,"1,2,6",1,2,6,,,500,,200,,100,,3,106231026
6,106,237,71,1,1,2,,12,,5,"1",1,,,,,0,0,100,,0,0,3,106237071
6,86,220,33,1,1,1,88,1,-8,1,"1,3,5",1,3,5,,,52,,,,,,4,106220033
6,109,228,46,2,2,1,1,8,,2,"1,6",1,6,,,,600,,400,,400,,4,106228046
6,102,207,41,2,1,1,2,16,,5,"1,6",1,6,,,,150,,,,,,4,106207041
6,93,194,22,2,1,1,2,4,,4,"1,2,6",1,2,6,,,100,,,,,,3,106194022
6,16,235,106,1,2,1,16,12,,5,"1",1,,,,,20,,,,,,4,106235106
6,100,198,96,1,1,2,,16,,5,"1,2,5",1,2,5,,,400,,,,,,2,106198096
6,102,205,18,1,1,2,,1,,5,"1",1,,,,,300,,,,,,3,106205018
6,109,232,112,1,1,1,11,7,,5,"1,5,9",1,5,9,,,150,0,,,,,,106232112
6,95,184,102,5,1,1,5,7,-8,5,"1,2,6",1,2,6,,,240,,,,,,3,106184102
6,111,226,50,2,1,1,3,4,,3,"1,7",1,7,,,,120,,,,,,4,106226050
6,108,229,18,1,1,1,4,13,,5,"1",1,,,,,90,,,,,,3,106229018
6,106,237,21,1,1,1,12,16,-8,2,"1",1,,,,,2000,,,,,,,106237021
6,97,189,72,1,1,,,4,,5,"1,3,6",1,3,6,,,400,,,,100,,4,106189072
6,102,212,37,3,1,1,8,1,35,5,"1",1,,,,,300,,1000,,80,,3,106212037
6,93,194,18,1,1,2,,16,,3,"5",5,,,,,1000,,,,,,2,106194018
6,100,198,127,1,1,1,2,7,,,"1,6",1,6,,,,1000,,,,,,3,106198127
6,10,218,72,1,1,1,1,16,,2,"1",1,,,,,1100,,,,,,2,106218072
6,102,201,44,1,1,1,1,7,,2,"1,2,6",1,2,6,,,500,0,300,0,200,0,,106201044
6,100,197,23,1,1,2,,1,25,5,"1",1,,,,,60,,50,,,,3,106197023
6,103,222,24,3,2,1,88,1,,7,"1",1,,,,,1680,,,,,,3,106222024
6,86,224,36,1,1,1,8,7,,2,"1",1,,,,,360,,50,,20,,4,106224036
6,10,218,20,5,2,1,5,16,,2,"1,7",1,7,,,,1200,,,,,,2,106218020
6,103,221,87,1,1,1,88,16,-8,5,"1,4,5",1,4,5,,,1000,,20,,,,4,106221087
6,1,217,63,1,1,1,1,4,,2,"1",1,,,,,600,,,,50,,4,106217063
6,100,197,8,1,1,1,1,1,,5,"1,2",1,2,,,,50,0,300,0,100,0,3,106197008
6,1,217,83,2,1,1,3,16,,2,"1",1,,,,,100,,,,,,1,106217083
6,88,238,16,1,1,2,,7,,5,"8",8,,,,,,,,,25,,4,106238016
6,86,220,54,1,1,1,88,1,,1,"1,6,9",1,6,9,,,600,,,,,,3,106220054
6,92,195,133,1,1,1,88,7,,2,"1,6,8",1,6,8,,,500,,45,,35,,3,106195133
6,10,216,32,2,3,1,88,7,,1,"1,3,5",1,3,5,,,600,,,,,,3,106216032
6,10,218,54,1,1,1,5,16,,3,"1,2",1,2,,,,150,,,,,,2,106218054
6,102,208,7,1,1,2,,16,,5,"1,2,6",1,2,6,,,4000,0,3000,0,2000,0,2,106208007
6,99,200,34,1,1,1,1,7,,2,"1,6",1,6,,,,180,,50,,30,,4,106200034
6,96,199,33,1,1,1,3,1,,5,"1,8",1,8,,,,100,,20,,200,,3,106199033
6,1,178,69,2,3,1,88,13,,4,"8",8,,,,,2,50,2,50,1,5,4,106178069
6,10,215,49,1,1,1,1,7,,5,"1,2,6",1,2,6,,,100,,200,,,,3,106215049
6,10,216,32,1,1,1,10,16,,3,"1,6",1,6,,,,80,,,,20,,4,106216032
6,86,224,55,4,3,1,88,16,,5,"1,5",1,5,,,,170,,,,,,2,106224055
6,99,206,31,1,1,1,88,7,,2,"1",1,,,,,200,,,,,,3,106206031
6,86,220,84,1,1,1,1,1,85,1,"1,5,6",1,5,6,,,100,,20,,14,,3,106220084
6,102,209,67,1,1,2,,7,,5,"1",1,,,,,300,,150,,,,3,106209067
6,92,195,200,1,1,2,,7,,5,"1,3,5",1,3,5,,,500,,,,75,,4,106195200
6,102,205,5,1,1,1,88,7,,1,"1,5",1,5,,,,2000,,,,,,3,106205005
6,102,201,10,1,1,1,88,12,,5,"1,3",1,3,,,,100,,,,,,4,106201010
