"id1","id2","id3","id4","entno","s5bii_10aii","s5bii_10bii","s5bii_10cii","s5bii_10dii","s5bii_11a","s5bii_11b","s5bii_11c","s5bii_11d","s5bii_12a","s5bii_12b","s5bii_12c","s5bii_12d","s5bii_13a","s5bii_13b","s5bii_13c","s5bii_13d","s5bii_14a","s5bii_14b","s5bii_14c","s5bii_14d","s5bii_15a","s5bii_15b","s5bii_15c","s5bii_15d","hhno"
6,1,217,84,1,,,,,1,9,9,9,12,12,12,12,10,10,10,10,24,24,24,24,10,10,10,10,106217084
6,1,217,109,1,1,,,,1,,,,12,,,,12,,,,24,,,,12,,,,106217109
6,10,218,12,1,1,,,,1,,,,12,,,,8,,,,25,,,,9,,,,106218012
6,10,218,19,1,,,,,1,8,,,14,14,,,13,13,,,28,28,,,14,14,,,106218019
6,10,218,26,1,3,-8,-8,,1,9,9,,12,12,12,,8,8,8,,26,26,26,,9,9,9,,106218026
6,10,218,26,2,1,,,,1,,,,10,,,,8,,,,20,,,,8,,,,106218026
6,10,218,33,2,1,,,,1,,,,,,,,,,,,20,,,,8,,,,106218033
6,10,218,33,1,1,-8,-8,-8,1,9,9,9,12,12,12,12,8,8,8,8,25,25,25,25,9,9,9,9,106218033
6,10,218,37,2,2,5,,,1,8,,,14,14,,,12,12,,,28,28,,,13,13,,,106218037
6,10,218,37,1,1,-8,-8,-8,1,9,9,9,12,12,12,12,10,10,10,10,26,26,26,26,11,11,11,11,106218037
6,10,219,12,1,2,-8,-8,-8,1,9,9,10,11,11,11,,13,13,13,13,22,22,22,22,11,11,11,11,106219012
6,10,219,34,1,-8,34,-8,-8,7,1,9,7,5,5,5,5,9,9,9,9,20,20,20,20,9,9,9,9,106219034
6,10,219,38,1,1,-8,-8,-8,1,8,8,8,5,5,5,5,8,8,8,8,10,10,10,10,8,8,8,8,106219038
6,10,219,41,1,1,,,,1,,,,12,,,,10,,,,26,,,,10,,,,106219041
6,10,219,42,1,1,,,,1,,,,14,,,,10,,,,28,,,,12,,,,106219042
6,10,219,49,1,1,,,,1,,,,12,,,,14,,,,24,,,,12,,,,106219049
6,10,219,73,1,2,,,,1,,,,12,,,,9,,,,28,,,,10,,,,106219073
6,10,219,82,1,1,,,,1,,,,12,,,,10,,,,28,,,,11,,,,106219082
6,10,219,89,1,2,,,,1,,,,12,,,,10,,,,24,,,,12,,,,106219089
6,10,219,94,1,1,,,,1,,,,12,,,,8,,,,20,,,,8,,,,106219094
6,10,219,94,2,1,99,,,1,9,,,8,12,,,6,10,,,10,24,,,6,10,,,106219094
6,10,219,126,1,1,,,,1,,,,12,,,,9,,,,25,,,,10,,,,106219126
6,103,221,5,1,1,,,,1,,,,12,,,,11,,,,24,,,,11,,,,106221005
6,103,221,7,1,-8,1,,,10,1,,,12,10,,,11,7,,,24,20,,,11,7,,,106221007
6,103,221,31,1,1,,,,1,,,,12,,,,9,,,,24,,,,9,,,,106221031
6,103,221,34,1,1,,,,1,,,,14,,,,12,,,,28,,,,12,,,,106221034
6,103,221,40,1,2,,,,1,,,,8,,,,5,,,,24,,,,5,,,,106221040
6,103,221,45,1,1,,,,1,,,,12,,,,10,,,,24,,,,10,,,,106221045
6,103,221,48,1,1,,,,1,,,,14,,,,12,,,,28,,,,12,,,,106221048
6,103,221,54,1,2,,,,1,,,,12,,,,9,,,,24,,,,9,,,,106221054
6,103,221,56,1,2,,,,1,,,,12,,,,10,,,,24,,,,10,,,,106221056
6,103,221,65,1,1,2,,,1,2,10,10,10,10,12,12,10,10,10,10,24,22,24,24,12,10,12,12,106221065
6,103,221,78,1,1,2,,,1,2,,,12,12,,,12,12,,,24,24,,,12,12,,,106221078
6,103,222,18,1,1,,,,1,,,,14,,,,15,,,,28,,,,15,,,,106222018
6,103,222,21,1,1,,,,1,,,,,,,,,,,,24,,,,9,,,,106222021
6,103,222,32,1,1,,,,1,10,10,10,,,,,,,,,28,28,28,28,7,10,10,10,106222032
6,103,222,41,1,,1,,,7,1,,,12,12,,,12,12,,,24,4,,,12,12,,,106222041
6,103,222,43,1,1,,,,1,9,,,5,5,,,10,10,,,,,,,,,,,106222043
6,103,222,49,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,106222049
6,103,222,49,2,2,,,,2,,,,14,,,,13,,,,28,,,,13,,,,106222049
6,103,222,49,1,1,,,,1,,,,14,,,,7,,,,14,,,,7,,,,106222049
6,103,222,57,1,1,,,,1,9,9,9,12,12,12,12,10,10,10,10,24,24,24,24,10,10,10,10,106222057
6,11,223,9,2,,,,,10,10,10,10,,,,,,,,,24,24,24,24,7,7,7,7,106223009
6,11,223,9,1,,,,,1,9,9,9,,12,12,12,,10,10,10,26,26,26,26,8,10,10,10,106223009
6,11,223,33,2,3,,,,1,,,,10,,,,8,,,,26,,,,10,,,,106223033
6,11,223,33,1,2,,,,1,,,,12,,,,10,,,,28,,,,10,,,,106223033
6,11,223,35,1,1,,,,1,,,,8,,,,12,,,,28,,,,12,,,,106223035
6,11,223,61,1,2,-8,-8,,1,9,9,,4,4,4,,10,10,10,,30,30,30,,10,10,10,,106223061
6,11,223,61,2,2,,,,1,,,,6,,,,5,,,,20,,,,5,,,,106223061
6,11,223,68,1,2,,,,1,,,,12,,,,10,,,,12,,,,10,,,,106223068
6,11,223,72,1,3,,,,1,,,,12,,,,8,,,,24,,,,8,,,,106223072
6,11,223,84,1,,,,,1,1,9,9,,12,12,12,,10,10,10,26,26,26,26,10,10,10,10,106223084
6,11,223,93,1,1,,,,1,,,,14,,,,9,,,,28,,,,9,,,,106223093
6,11,223,94,1,1,,,,1,,,,12,,,,4,,,,26,,,,4,,,,106223094
6,11,223,94,2,2,,,,1,,,,12,,,,4,,,,26,,,,4,,,,106223094
6,11,223,102,1,1,,,,1,,,,14,,,,8,,,,24,,,,8,,,,106223102
6,86,224,3,1,1,,,,1,,,,0,,,,0,,,,28,,,,11,,,,106224003
6,86,224,7,1,1,,,,1,,,,0,,,,0,,,,20,,,,7,,,,106224007
6,86,224,14,1,1,,,,1,,,,0,,,,0,,,,24,,,,5,,,,106224014
6,86,224,38,1,1,,,,1,,,,14,,,,6,,,,28,,,,6,,,,106224038
6,111,225,2,1,2,,,,1,,,,14,,,,7,,,,26,,,,8,,,,106225002
6,111,225,26,1,1,,,,1,,,,14,,,,15,,,,28,,,,16,,,,106225026
6,111,225,30,1,1,,,,1,,,,12,,,,6,,,,26,,,,7,,,,106225030
6,111,225,36,1,2,,,,1,,,,10,,,,5,,,,20,,,,5,,,,106225036
6,111,225,37,2,2,,,,1,,,,14,,,,14,,,,28,,,,15,,,,106225037
6,111,225,37,1,1,,,,1,,,,14,,,,8,,,,28,,,,9,,,,106225037
6,12,226,5,1,1,2,,,1,3,,,14,14,,,13,13,,,30,30,,,14,14,,,106226005
6,12,226,110,1,1,,,,1,,,,12,,,,10,,,,28,,,,11,,,,106226110
6,110,227,8,1,1,-8,-8,,1,9,9,,10,10,10,,9,9,9,,20,20,20,,9,9,9,,106227008
6,110,227,12,2,2,,,,1,,,,12,,,,9,,,,24,,,,9,,,,106227012
6,110,227,12,1,1,,,,1,9,,,12,12,,,10,10,,,24,24,,,10,10,,,106227012
6,110,227,20,1,2,,,,1,,,,14,,,,9,,,,28,,,,9,,,,106227020
6,110,227,64,1,1,,,,1,,,,14,,,,14,,,,28,,,,14,,,,106227064
6,110,227,70,2,2,,,,1,,,,10,,,,10,,,,22,,,,12,,,,106227070
6,110,227,70,1,1,,,,1,,,,0,,,,0,,,,26,,,,10,,,,106227070
6,110,227,72,1,2,3,,,1,3,,,14,14,,,15,15,,,28,28,,,16,16,,,106227072
6,110,227,81,1,2,,,,1,,,,14,,,,10,,,,28,,,,10,,,,106227081
6,110,227,88,1,2,,,,1,,,,0,,,,0,,,,8,,,,8,,,,106227088
6,110,227,88,2,1,-8,,,1,9,,,9,10,,,9,9,,,20,20,,,9,9,,,106227088
6,110,227,112,1,1,,,,1,,,,0,,,,0,,,,26,,,,9,,,,106227112
6,110,227,116,1,2,,,,1,,,,10,,,,8,,,,21,,,,9,,,,106227116
6,108,229,13,1,2,,,,1,,,,12,,,,9,,,,28,,,,10,,,,106229013
6,108,230,29,1,2,,,,2,,,,7,,,,8,,,,28,,,,8,,,,106230029
6,108,230,41,1,2,,,,1,,,,10,,,,9,,,,25,,,,10,,,,106230041
6,108,230,60,1,2,,,,1,,,,12,,,,9,,,,26,,,,10,,,,106230060
6,99,231,6,1,5,6,7,,3,3,3,,10,8,2,,3,3,3,,20,25,10,,3,3,3,,106231006
6,99,231,6,2,1,,,,1,,,,12,,,,4,,,,24,,,,3,,,,106231006
6,99,231,8,1,1,,,,1,,,,2,,,,6,,,,4,,,,6,,,,106231008
6,99,231,35,1,1,,,,1,,,,,,,,,,,,24,,,,6,,,,106231035
6,99,231,43,1,2,,,,1,,,,10,,,,6,,,,20,,,,6,,,,106231043
6,99,231,49,1,2,,,,1,,,,,,,,,,,,7,,,,6,,,,106231049
6,99,231,57,1,1,,,,1,,,,10,,,,3,,,,20,,,,3,,,,106231057
6,109,232,81,2,4,,,,1,,,,12,,,,8,,,,26,,,,9,,,,106232081
6,109,232,81,1,2,,,,1,,,,12,,,,7,,,,28,,,,8,,,,106232081
6,109,233,8,1,1,,,,1,10,,,10,10,,,9,9,,,20,20,,,9,9,,,106233008
6,109,233,16,1,1,,,,1,,,,10,,,,5,,,,20,,,,5,,,,106233016
6,109,233,65,1,1,,,,1,,,,10,,,,12,,,,20,,,,12,,,,106233065
6,109,233,69,2,1,,,,1,,,,10,,,,8,,,,23,,,,9,,,,106233069
6,109,233,69,1,2,,,,1,,,,12,,,,10,,,,26,,,,11,,,,106233069
6,109,233,80,1,1,,,,1,,,,10,,,,9,,,,25,,,,10,,,,106233080
6,16,234,1,1,1,,,,1,9,9,9,12,12,12,12,10,8,8,8,26,24,24,24,10,8,8,8,106234001
6,16,234,2,1,,,,,1,,,,12,,,,8,,,,26,,,,8,,,,106234002
6,16,234,21,1,2,,,,1,,,,12,,,,8,,,,26,,,,8,,,,106234021
6,16,234,33,1,1,,,,1,,,,12,,,,8,,,,26,,,,8,,,,106234033
6,16,234,35,1,1,,,,1,10,,,12,12,,,8,8,,,26,26,,,8,8,,,106234035
6,16,234,38,1,2,,,,1,,,,12,,,,8,,,,26,,,,8,,,,106234038
6,16,234,52,1,,,,,1,10,,,12,12,,,8,8,,,26,26,,,8,8,,,106234052
6,16,235,16,1,1,3,,,1,3,,,14,2,,,10,6,,,28,4,,,10,6,,,106235016
6,16,235,20,1,2,3,4,,1,3,3,,8,2,1,,10,3,1,,16,5,2,,10,3,2,,106235020
6,16,235,30,1,1,3,4,,1,3,3,,12,4,8,,10,4,6,,26,9,17,,10,4,4,,106235030
6,16,235,108,1,1,,,,10,,,,12,,,,15,,,,24,,,,15,,,,106235108
6,16,235,108,2,2,,,,1,,,,12,,,,10,,,,24,,,,10,,,,106235108
6,16,235,143,1,1,,,,1,,,,7,,,,8,,,,7,,,,8,,,,106235143
6,16,235,149,1,1,,,,9,9,9,9,12,12,12,12,8,8,8,8,26,26,26,26,9,9,9,9,106235149
6,16,235,180,1,1,,,,1,,,,14,,,,4,,,,30,,,,4,,,,106235180
6,16,236,6,1,1,,,,1,,,,10,,,,10,,,,,,,,16,,,,106236006
6,16,236,18,1,1,,,,1,,,,,,,,,,,,24,,,,4,,,,106236018
6,16,236,21,1,1,,,,1,,,,12,,,,12,,,,24,,,,11,,,,106236021
6,16,236,29,1,1,,,,1,,,,10,,,,6,,,,24,,,,7,,,,106236029
6,16,236,44,1,1,,,,1,,,,,,,,,,,,,,,,,,,,106236044
6,16,236,78,1,1,-8,,,1,10,,,12,12,,,8,3,,,24,24,,,8,3,,,106236078
6,106,237,3,1,1,,,,1,,,,10,,,,3,,,,24,,,,3,,,,106237003
6,106,237,53,1,1,,,,1,,,,12,,,,6,,,,25,,,,6,,,,106237053
6,106,237,57,1,1,-8,,,1,7,,,14,2,,,9,5,,,28,3,,,9,5,,,106237057
6,106,237,64,1,1,,,,1,,,,7,,,,2,,,,14,,,,2,,,,106237064
6,106,237,77,1,2,,,,1,,,,0,,,,0,,,,24,,,,9,,,,106237077
6,88,238,2,1,1,,,,1,10,10,,14,14,14,,5,5,5,,30,30,30,,5,5,5,,106238002
6,88,238,14,2,2,,,,1,,,,2,,,,5,,,,4,,,,5,,,,106238014
6,88,238,14,1,2,,,,1,10,,,13,13,,,5,5,,,26,26,,,5,5,,,106238014
6,88,238,33,1,2,,,,1,,,,10,,,,6,,,,22,,,,6,,,,106238033
6,88,238,36,1,2,,,,1,,,,12,,,,9,,,,26,,,,9,,,,106238036
6,88,238,51,1,1,,,,1,,,,10,,,,7,,,,26,,,,7,,,,106238051
6,88,238,71,1,1,,,,1,,,,14,,,,12,,,,28,,,,12,,,,106238071
6,88,238,80,1,1,,,,1,,,,10,,,,6,,,,22,,,,6,,,,106238080
7,112,239,5,1,,,,,1,,,,10,,,,3,,,,22,,,,3,,,,107239005
7,112,239,7,1,2,,,,1,,,,12,,,,6,,,,26,,,,6,,,,107239007
7,112,239,14,1,1,,,,1,,,,0,,,,0,,,,6,,,,7,,,,107239014
7,112,239,16,1,16,-8,-8,,1,9,9,,12,12,12,,7,7,7,,26,26,26,,7,7,7,,107239016
7,112,239,24,1,1,,,,1,,,,8,,,,7,,,,8,,,,7,,,,107239024
7,112,239,25,1,2,,,,1,,,,13,,,,10,,,,26,,,,10,,,,107239025
7,112,239,33,1,2,,,,1,,,,12,,,,5,,,,26,,,,5,,,,107239033
7,112,240,6,1,1,,,,1,,,,14,,,,10,,,,28,,,,10,,,,107240006
7,112,240,11,1,,,,,1,,,,12,,,,7,,,,26,,,,7,,,,107240011
7,112,240,12,2,,,,,1,,,,12,,,,7,,,,26,,,,7,,,,107240012
7,112,240,12,1,,,,,1,,,,12,,,,8,,,,26,,,,8,,,,107240012
7,112,240,31,2,2,,,,1,,,,12,,,,6,,,,20,,,,6,,,,107240031
7,112,240,31,1,2,,,,1,,,,12,,,,6,,,,20,,,,6,,,,107240031
7,112,240,33,1,2,,,,1,,,,14,,,,11,,,,28,,,,11,,,,107240033
7,112,241,26,1,1,,,,1,,,,10,,,,6,,,,26,,,,6,,,,107241026
7,112,241,26,2,1,,,,1,,,,12,,,,9,,,,26,,,,8,,,,107241026
7,112,241,34,1,,,,,1,,,,9,,,,6,,,,18,,,,6,,,,107241034
7,112,241,52,1,1,,,,1,,,,14,,,,7,,,,28,,,,7,,,,107241052
7,112,242,10,1,2,,,,1,,,,10,,,,8,,,,22,,,,8,,,,107242010
7,112,242,12,1,,,,,1,,,,10,,,,6,,,,22,,,,6,,,,107242012
7,112,242,20,1,2,,,,1,,,,10,,,,8,,,,20,,,,8,,,,107242020
7,112,242,22,1,,,,,1,,,,10,,,,8,,,,22,,,,8,,,,107242022
7,112,242,53,1,2,,,,1,,,,14,,,,8,,,,28,,,,8,,,,107242053
7,112,243,11,1,1,-8,-8,,1,6,4,,14,14,14,,12,12,12,,28,28,28,,10,10,10,,107243011
7,112,243,21,1,1,,,,1,,,,14,,,,10,,,,28,,,,9,,,,107243021
7,112,243,48,1,1,,,,1,,,,12,,,,12,,,,24,,,,11,,,,107243048
7,112,243,61,1,1,,,,1,,,,8,,,,10,,,,16,,,,10,,,,107243061
7,112,243,72,1,1,,,,1,,,,12,,,,10,,,,24,,,,10,,,,107243072
7,112,243,73,1,1,,,,1,,,,8,,,,11,,,,16,,,,10,,,,107243073
7,112,243,82,1,1,,,,1,,,,10,,,,10,,,,20,,,,9,,,,107243082
7,112,244,10,1,2,,,,1,,,,8,,,,4,,,,16,,,,4,,,,107244010
7,112,244,30,1,2,,,,1,,,,13,,,,8,,,,26,,,,8,,,,107244030
7,112,244,30,2,1,,,,1,,,,14,,,,9,,,,28,,,,9,,,,107244030
7,112,244,60,1,1,-8,-8,,1,9,9,,12,12,12,,8,8,8,,26,26,26,,8,8,8,,107244060
7,112,244,71,1,1,,,,1,,,,12,,,,9,,,,26,,,,9,,,,107244071
7,113,245,7,1,2,,4,,1,9,7,9,12,11,11,8,9,9,9,9,24,24,24,24,9,9,9,9,107245007
7,113,245,20,1,1,,,,1,,,,12,,,,8,,,,24,,,,7,,,,107245020
7,113,245,21,1,1,,,,1,,,,8,,,,8,,,,16,,,,7,,,,107245021
7,112,246,1,2,,,,,1,3,,,8,4,,,10,8,,,22,16,,,10,8,,,107246001
7,112,246,1,1,2,,,,1,,,,12,,,,8,,,,26,,,,8,,,,107246001
7,112,246,4,1,1,,,,1,,,,12,,,,6,,,,26,,,,6,,,,107246004
7,112,246,9,1,1,,,,1,,,,12,,,,10,,,,26,,,,10,,,,107246009
7,112,246,13,1,1,,,,1,,,,12,,,,2,,,,26,,,,2,,,,107246013
7,112,246,18,2,,,,,1,,,,12,,,,8,,,,26,,,,8,,,,107246018
7,112,246,18,1,,,,,1,,,,12,,,,7,,,,26,,,,7,,,,107246018
7,112,246,19,1,1,,,,1,,,,12,,,,10,,,,26,,,,10,,,,107246019
7,112,246,20,1,1,,,,1,,,,12,,,,12,,,,28,,,,12,,,,107246020
7,112,246,22,1,1,,,,1,,,,12,,,,8,,,,26,,,,8,,,,107246022
7,112,246,57,1,,,,,1,,,,12,,,,8,,,,26,,,,8,,,,107246057
7,114,247,8,1,1,,,,1,10,10,10,6,6,6,6,8,8,8,8,26,26,26,26,8,8,8,8,107247008
7,114,247,47,1,2,,,,1,,,,4,,,,8,,,,8,,,,8,,,,107247047
7,114,247,52,1,2,,,,1,,,,12,,,,12,,,,26,,,,12,,,,107247052
7,114,247,53,1,2,,,,1,,,,14,,,,12,,,,28,,,,12,,,,107247053
7,114,247,57,1,1,,,,1,,,,8,,,,11,,,,16,,,,11,,,,107247057
7,114,247,59,1,1,,,,1,,,,12,,,,6,,,,26,,,,6,,,,107247059
7,114,248,1,1,1,,,,1,,,,10,,,,10,,,,22,,,,10,,,,107248001
7,114,248,8,1,,,,,1,,,,12,,,,9,,,,26,,,,9,,,,107248008
7,114,248,13,1,2,,,,1,,,,10,,,,6,,,,22,,,,6,,,,107248013
7,114,248,32,1,1,,,,1,10,,,10,10,,,6,6,,,22,22,,,6,6,,,107248032
7,114,248,34,1,2,,,,1,,,,10,,,,7,,,,22,,,,7,,,,107248034
7,114,248,57,1,,,,,1,,,,10,,,,8,,,,22,,,,8,,,,107248057
7,130,249,1,1,1,,,,1,10,10,7,10,10,10,10,6,12,12,12,20,20,20,20,6,12,12,12,107249001
7,130,249,3,1,2,,,,1,7,7,10,12,12,12,12,10,10,10,10,24,24,24,24,10,10,10,10,107249003
7,130,249,11,1,1,,,,1,7,7,2,14,14,14,14,3,12,12,6,28,28,28,28,3,12,12,6,107249011
7,130,249,61,1,1,,,,1,,,,8,,,,10,,,,16,,,,10,,,,107249061
7,127,250,1,1,,,,,1,10,10,10,12,12,12,12,7,7,7,7,26,26,26,26,7,7,7,7,107250001
7,127,250,4,1,1,,,,1,10,10,10,0,0,0,0,0,0,0,0,20,24,24,24,3,4,3,5,107250004
7,127,250,12,1,1,,,,1,,,,5,,,,4,,,,20,,,,4,,,,107250012
7,127,250,27,1,2,,,,1,,,,6,,,,7,,,,12,,,,7,,,,107250027
7,127,250,27,2,1,-8,-8,-8,1,,,,,,,,,,,,26,26,26,26,8,8,8,8,107250027
7,127,250,28,1,1,,,,10,,,,12,,,,10,,,,28,,,,10,,,,107250028
7,127,250,29,2,1,,,,1,,,,13,,,,10,,,,28,,,,10,,,,107250029
7,127,250,29,1,2,,,,1,,,,11,,,,6,,,,26,,,,6,,,,107250029
7,127,250,32,1,1,-8,,,1,10,,,,,,,,,,,4,4,,,7,7,,,107250032
7,127,251,3,1,1,,,,1,,,,12,,,,12,,,,24,,,,11,,,,107251003
7,127,251,8,1,2,,,,1,,,,12,,,,7,,,,26,,,,7,,,,107251008
7,127,251,13,1,1,-8,,,1,9,,,6,6,,,10,10,,,26,26,,,10,10,,,107251013
7,127,251,23,1,1,,,,1,,,,,,,,,,,,20,,,,10,,,,107251023
7,127,251,31,1,1,,,,1,,,,13,,,,8,,,,26,,,,8,,,,107251031
7,127,251,36,1,,,,,1,,,,12,,,,7,,,,25,,,,7,,,,107251036
7,127,251,38,1,1,,,,1,10,,,12,12,,,10,10,,,24,24,,,10,10,,,107251038
7,127,251,60,1,1,,,,1,,,,12,,,,9,,,,26,,,,9,,,,107251060
7,127,251,91,1,1,,,,1,,,,7,,,,9,,,,30,,,,9,,,,107251091
7,128,252,14,1,1,2,,,1,3,,,14,10,,,10,6,,,28,20,,,9,6,,,107252014
7,128,252,24,2,2,,,,1,10,10,,12,8,12,,5,5,5,,24,16,24,,5,5,5,,107252024
7,128,252,24,1,1,2,,,1,2,,,14,14,,,14,3,,,28,28,,,14,3,,,107252024
7,128,252,36,1,1,,,,1,,,,6,,,,4,,,,12,,,,4,,,,107252036
7,117,253,3,2,,,,,1,,,,1,,,,6,,,,8,,,,6,,,,107253003
7,117,253,3,1,2,-8,,,1,7,,,14,14,,,8,8,,,30,30,,,8,8,,,107253003
7,117,253,35,1,1,,,,1,,,,7,,,,3,,,,30,,,,3,,,,107253035
7,117,253,42,1,2,,,,1,,,,14,,,,8,,,,30,,,,8,,,,107253042
7,117,253,42,2,2,,,,1,,,,14,,,,3,,,,30,,,,3,,,,107253042
7,117,253,47,1,1,,,,1,,,,3,,,,6,,,,12,,,,6,,,,107253047
7,120,254,30,1,1,4,,,1,3,,,2,2,,,12,3,,,4,4,,,4,2,,,107254030
7,120,254,32,1,1,,,,1,,,,3,,,,8,,,,28,,,,8,,,,107254032
7,120,254,35,2,1,,,,1,,,,5,,,,6,,,,20,,,,6,,,,107254035
7,120,254,35,1,2,,,,1,,,,,,,,,,,,5,,,,3,,,,107254035
7,120,255,40,1,4,6,,,1,7,,,14,14,,,12,3,,,30,30,,,12,3,,,107255040
7,119,256,3,1,1,,,,1,,,,14,,,,5,,,,30,,,,5,,,,107256003
7,119,256,3,2,1,-8,,,1,10,,,3,3,,,8,8,,,22,22,,,8,8,,,107256003
7,119,256,10,1,10,,,,1,,,,14,,,,3,,,,30,,,,3,,,,107256010
7,119,256,16,1,1,,,,1,,,,8,,,,6,,,,24,,,,6,,,,107256016
7,119,256,17,1,1,,,,1,,,,,,,,,,,,14,,,,10,,,,107256017
7,119,256,18,1,1,,,,1,,,,6,,,,8,,,,12,,,,8,,,,107256018
7,119,256,20,1,1,,,,1,,,,1,,,,8,,,,4,,,,8,,,,107256020
7,119,256,45,1,1,,,,1,,,,2,,,,10,,,,16,,,,10,,,,107256045
7,120,257,4,1,2,,,,1,,,,5,,,,4,,,,15,,,,4,,,,107257004
7,120,257,8,1,8,,,,1,,,,14,,,,8,,,,30,,,,6,,,,107257008
7,120,257,11,1,2,1,,,1,2,,,6,2,,,8,6,,,12,8,,,8,6,,,107257011
7,8,258,4,1,2,,,,1,,,,10,,,,3,,,,5,,,,3,,,,107258004
7,8,258,16,1,2,,,,1,,,,6,,,,10,,,,12,,,,4,,,,107258016
7,8,258,28,1,1,,,,1,9,9,9,6,6,6,6,10,9,9,9,24,24,24,24,8,7.19999980926514,7.19999980926514,7.19999980926514,107258028
7,8,258,30,1,1,,,,1,10,10,,14,14,14,,8,8,8,,28,28,28,,8,8,8,,107258030
7,8,258,39,1,1,,,,1,10,10,10,,,,,,,,,30,30,30,30,9,9,9,9,107258039
7,8,258,49,1,1,,,,1,,,,10,,,,9,,,,24,,,,9,,,,107258049
7,8,258,55,1,1,,,,1,,,,6,,,,10,,,,6,,,,10,,,,107258055
7,8,258,71,1,2,,,,1,,,,13,,,,12,,,,28,,,,12,,,,107258071
7,133,259,13,1,1,,,,1,,,,14,,,,3,,,,30,,,,3,,,,107259013
7,133,259,15,2,3,,1,2,3,3,1,1,3,6,6,6,4,4,4,4,12,24,24,24,4,4,4,4,107259015
7,133,259,15,1,2,,,,1,,,,6,,,,4,,,,10,,,,4,,,,107259015
7,8,260,18,1,18,18,,,1,2,10,,14,14,14,,15,12,10,,20,25,20,,12,15,16,,107260018
7,8,260,45,1,1,,,,1,,,,14,,,,11,,,,25,,,,8,,,,107260045
7,8,260,48,1,1,,,,1,10,10,,14,14,14,,3,3,3,,30,30,30,,9,9,9,,107260048
7,8,261,24,1,,,,,,,,,,,,,,,,,,,,,,,,,107261024
7,8,261,58,2,,,,,,,,,,,,,,,,,,,,,,,,,107261058
7,8,261,58,1,,,,,,,,,,,,,,,,,,,,,,,,,107261058
7,132,262,1,1,1,,,,1,,,,12,,,,10,,,,24,,,,10,,,,107262001
7,132,262,1,2,2,,,,1,,,,14,,,,12,,,,28,,,,12,,,,107262001
7,132,262,9,2,4,,,,1,,,,14,,,,6,,,,30,,,,6,,,,107262009
7,132,262,9,1,2,,,,1,,,,14,,,,4,,,,30,,,,4,,,,107262009
7,132,262,12,2,3,7,-8,,1,7,9,,12,12,6,,10,9,9,,20,20,15,,8,8,8,,107262012
7,132,262,12,1,2,,,,1,,,,14,,,,10,,,,25,,,,6,,,,107262012
7,132,262,13,1,1,,,,1,,,,,,,,,,,,12,,,,10,,,,107262013
7,132,262,16,1,1,,,,1,10,,,14,14,,,9,13,,,28,28,,,9,13,,,107262016
7,132,262,20,1,1,,,,1,,,,3,,,,6,,,,12,,,,6,,,,107262020
7,132,262,22,1,2,,,,1,,,,,,,,,,,,8,,,,3,,,,107262022
7,132,262,23,1,,,,,,,,,,,,,,,,,,,,,,,,,107262023
7,132,262,23,2,,,,,,,,,,,,,,,,,,,,,,,,,107262023
7,124,263,6,1,1,,,,1,,,,5,,,,8,,,,20,,,,8,,,,107263006
7,124,263,6,2,1,,,,1,,,,12,,,,10,,,,22,,,,10,,,,107263006
7,124,263,28,1,1,,,,1,,,,12,,,,13,,,,24,,,,13,,,,107263028
7,124,263,32,1,2,,,,1,,,,10,,,,9,,,,20,,,,9,,,,107263032
7,124,263,36,1,1,,,,1,,,,0,,,,0,,,,20,,,,10,,,,107263036
7,124,263,43,1,3,1,,,3,1,,,4,7,,,9,16,,,30,30,,,12,2,,,107263043
7,124,263,43,2,4,2,,,3,1,,,6,7,,,10,10,,,30,30,,,10,10,,,107263043
7,124,264,21,1,2,,,,1,,,,12,,,,12,,,,24,,,,12,,,,107264021
7,124,264,22,1,2,,,,1,,,,14,,,,4,,,,30,,,,4,,,,107264022
7,124,264,33,1,2,,,,1,,,,8,,,,5,,,,16,,,,5,,,,107264033
7,124,264,35,1,,,1,,7,10,1,,14,14,14,,10,10,10,,30,30,30,,10,10,10,,107264035
7,121,265,5,1,1,2,,,1,1,,,14,14,,,5,5,,,28,28,,,5,5,,,107265005
7,121,265,20,2,2,,,,1,,,,14,,,,12,,,,30,,,,12,,,,107265020
7,121,265,20,1,1,3,,,1,3,,,6,6,,,6,6,,,15,15,,,6,6,,,107265020
7,121,265,24,1,24,,,,1,,,,,,,,,,,,15,,,,6,,,,107265024
7,121,265,39,1,1,-8,,,1,10,,,10,10,,,8,8,,,20,20,,,8,8,,,107265039
7,121,265,40,1,1,2,,,1,2,,,14,14,,,3,3,,,30,30,,,5,5,,,107265040
7,122,266,5,1,1,,,,1,,,,,,,,,,,,25,,,,8,,,,107266005
7,122,266,7,1,2,,,,1,,,,6,,,,8,,,,16,,,,8,,,,107266007
7,122,266,12,1,1,,,,1,7,,,6,6,,,6,6,,,15,15,,,6,6,,,107266012
7,122,266,16,1,2,,,,1,,,,4,,,,5,,,,28,,,,5,,,,107266016
7,122,266,19,1,2,,,,1,,,,14,,,,6,,,,28,,,,6,,,,107266019
7,122,266,21,1,1,,,,1,,,,8,,,,12,,,,31,,,,12,,,,107266021
7,122,266,23,1,1,3,,,1,3,,,14,14,,,5,3,,,28,28,,,5,3,,,107266023
