"id1","id2","id3","id4","hhmid","s8b_1","s8b_2i","s8b_2ii","s8b_3i","s8b_3ii","s8b_4i","s8b_4ii","s8b_5","s8b_6","s8b_7","s8b_8","s8b_9","s8b_10","s8b_11","s8b_12","s8b_13","s8b_14","s8b_15","s8b_16","s8b_17","s8b_18","s8b_19","s8b_20","s8b_21","s8b_22","s8b_23","s8b_24","s8b_25","hhno"
8,143,281,78,1,,20,0,,,,,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108281078
8,143,281,79,1,,20,0,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108281079
8,143,281,79,4,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,108281079
8,143,281,83,1,,20,0,20,0,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108281083
8,143,281,83,8,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,108281083
8,143,281,91,1,2,,,,,,,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,4,4,4,4,108281091
8,143,281,95,1,2,,,,,,,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,4,4,4,4,108281095
8,143,281,100,1,2,,,,,,,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,4,4,4,4,108281100
8,143,281,101,1,2,,,,,,,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,4,3,4,4,108281101
8,153,282,1,1,1,5,0,5,0,,,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108282001
8,153,282,1,5,,,,,,,,2,2,2,2,1,2,1,1,2,2,1,1,2,,,,,,,,,108282001
8,153,282,2,1,1,5,0,,,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108282002
8,153,282,3,1,1,5,0,5,0,,,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,108282003
8,153,282,5,1,1,5,0,,,,,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108282005
8,153,282,7,1,1,10,0,10,0,,,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108282007
8,153,282,8,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108282008
8,153,282,10,1,2,,,,,,,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,2,4,4,4,4,108282010
8,153,282,12,1,2,,,,,,,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,2,4,4,4,4,108282012
8,153,282,12,3,,,,,,,,2,2,2,2,1,2,1,1,2,2,2,2,2,,,,,,,,,108282012
8,153,282,12,4,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,108282012
8,153,282,14,1,2,,,,,,,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,2,4,4,4,4,108282014
8,153,282,15,1,2,,,,,,,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,4,4,4,4,108282015
8,153,282,15,11,,,,,,,,2,2,2,2,1,1,1,2,2,2,2,2,2,,,,,,,,,108282015
8,153,282,17,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,4,4,4,4,108282017
8,153,282,18,1,2,,,,,,,2,2,2,2,1,2,1,1,2,2,1,1,1,2,2,1,2,4,4,4,4,108282018
8,153,282,19,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108282019
8,153,282,19,4,2,,,,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,4,4,4,4,108282019
8,153,282,22,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108282022
8,153,282,22,5,,,,,,,,2,2,2,2,1,2,1,1,1,1,1,1,2,,,,,,,,,108282022
8,153,282,24,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108282024
8,153,283,1,1,2,,,,,,,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2,4,4,4,4,108283001
8,153,283,3,1,1,,,,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,4,4,4,4,108283003
8,153,283,3,6,,,,,,,,2,2,2,2,1,1,1,1,1,1,1,1,2,,,,,,,,,108283003
8,153,283,5,1,2,,,,,,,2,2,2,2,1,2,1,1,1,2,1,2,1,2,2,1,2,4,4,4,4,108283005
8,153,283,5,6,,,,,,,,2,2,2,2,1,1,1,1,1,1,1,1,2,,,,,,,,,108283005
8,153,283,6,1,2,,,,,,,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,1,2,4,4,4,4,108283006
8,153,283,7,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108283007
8,153,283,8,1,1,10,,,,,,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,4,4,4,4,108283008
8,153,283,9,1,2,,,,,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108283009
8,153,283,10,1,1,10,,10,,,,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,1,2,4,4,4,4,108283010
8,153,283,14,1,1,10,,,,,,2,2,,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,108283014
8,153,283,18,1,1,10,,,,,,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,3,4,4,4,108283018
8,153,283,19,1,2,,,,,,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108283019
8,153,283,19,3,,,,,,,,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,,,,,,108283019
8,153,283,19,4,,,,,,,,2,2,2,2,1,1,2,1,2,2,2,2,2,,,,,,,,,108283019
8,153,283,19,6,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,108283019
8,153,283,22,1,2,,,,,,,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,1,2,4,4,4,4,108283022
8,153,283,23,1,2,,,,,,,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,,4,4,4,4,108283023
8,153,283,25,1,2,,,,,,,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,4,4,4,4,108283025
8,153,283,25,3,,,,,,,,,,,,1,1,2,1,1,2,2,2,2,,,,,,,,,108283025
8,153,283,26,1,2,,,,,,,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,4,4,4,4,108283026
8,153,284,4,1,1,150,0,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108284004
8,153,284,10,1,1,6,0,,,,,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,4,4,4,4,108284010
8,153,284,12,1,1,10,0,10,0,,,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,4,4,4,4,108284012
8,153,284,13,1,,,,,,,,2,2,2,2,2,1,1,2,1,1,2,2,2,,,,,,,,,108284013
8,153,284,19,1,2,,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108284019
8,153,284,21,1,2,,,,,,,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2,1,2,4,4,4,4,108284021
8,153,284,23,1,1,20,0,20,0,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108284023
8,153,284,26,1,1,20,0,20,0,,,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108284026
8,153,284,27,1,1,20,0,20,0,,,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108284027
8,153,284,28,1,1,20,0,20,0,20,0,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108284028
8,153,284,28,7,,,,,,,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,108284028
8,153,284,31,1,,,,,,,,2,2,2,2,1,1,1,2,1,2,2,2,2,,,,,,,,,108284031
8,137,285,5,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,4,4,4,4,108285005
8,137,285,6,1,1,50,0,,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,4,4,4,4,108285006
8,137,285,7,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,4,4,4,4,108285007
8,137,285,9,1,2,,,,,,,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,4,4,4,4,108285009
8,137,285,11,1,1,10,0,,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,4,4,4,4,108285011
8,137,285,11,5,,,,,,,,2,2,2,2,1,1,1,1,2,1,2,2,2,,,,,,,,,108285011
8,137,285,14,1,2,,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,2,4,4,4,4,108285014
8,137,285,15,1,1,5,0,,,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108285015
8,137,285,16,1,2,,,,,,,2,2,2,2,1,1,2,1,1,2,2,,1,2,2,1,2,4,4,4,4,108285016
8,137,285,16,3,,,,,,,,2,2,2,2,1,1,2,1,1,2,2,,2,,,,,,,,,108285016
8,137,285,16,4,,,,,,,,2,2,2,2,1,1,2,1,2,2,2,,2,,,,,,,,,108285016
8,137,285,17,1,1,4,0,,,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108285017
8,137,285,18,1,1,10,0,10,0,,,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108285018
8,137,285,19,1,,,,,,,,2,2,2,2,1,1,1,1,2,1,2,2,2,,,,,,,,,108285019
8,137,285,21,1,1,10,0,10,0,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108285021
8,137,285,22,1,2,,,,,,,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,4,4,4,4,108285022
8,137,285,24,1,1,10,0,,,,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,4,4,4,4,108285024
8,137,286,1,1,2,,,,,,,2,2,2,2,1,1,1,1,1,2,1,2,1,2,2,1,2,4,4,4,4,108286001
8,137,286,1,3,,,,,,,,2,2,2,2,2,1,1,1,1,1,1,1,2,,,,,,,,,108286001
8,137,286,3,1,1,10,0,,,,,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,1,2,4,4,4,4,108286003
8,137,286,4,1,1,10,0,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108286004
8,137,286,5,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,4,4,4,4,108286005
8,137,286,8,1,1,10,0,10,0,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108286008
8,137,286,11,1,1,10,0,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108286011
8,137,286,12,1,1,20,0,,,,,2,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,2,4,4,4,4,108286012
8,137,286,13,1,2,,,,,,,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,2,4,4,4,4,108286013
8,137,286,14,1,2,,,,,,,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,2,4,4,4,4,108286014
8,137,286,15,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108286015
8,137,286,15,4,,,,,,,,2,2,2,2,1,1,1,1,1,2,2,2,2,,,,,,,,,108286015
8,137,286,16,1,2,,,,,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108286016
8,137,286,16,3,,,,,,,,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,,,,,,108286016
8,137,286,18,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,4,4,4,4,108286018
8,137,286,19,1,1,8,0,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,4,4,4,4,108286019
8,137,286,21,1,1,10,0,10,0,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108286021
8,137,286,22,1,1,10,0,10,0,,,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2,4,4,4,4,108286022
8,137,287,1,1,1,10,,,,,,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,2,4,4,4,4,108287001
8,137,287,2,2,1,10,,,,,,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,2,4,4,4,4,108287002
8,137,287,3,1,1,10,,,,,,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,1,2,4,4,4,4,108287003
8,137,287,5,1,1,10,,,,,,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108287005
8,137,287,6,1,2,,,,,,,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108287006
8,137,287,9,1,2,,,,,,,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108287009
8,137,287,15,1,2,,,,,,,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108287015
8,137,287,16,1,2,,,,,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108287016
8,137,287,18,1,,,,,,,,2,2,2,2,1,1,1,1,1,2,2,2,2,,,,,,,,,108287018
8,137,287,18,7,,,,,,,,2,2,2,2,1,1,1,1,1,2,2,2,2,,,,,,,,,108287018
8,137,287,24,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108287024
8,137,287,26,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108287026
8,137,287,28,1,1,20,,,,,,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,4,4,4,4,108287028
8,137,287,31,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108287031
8,137,287,32,1,1,6,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108287032
8,137,287,99,1,2,,,,,,,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,4,4,4,4,108287099
8,152,288,1,1,1,10,0,10,0,10,0,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108288001
8,152,288,1,4,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,108288001
8,152,288,2,1,1,10,0,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,,4,108288002
8,152,288,3,1,1,10,0,10,0,,,2,2,,2,1,1,2,2,2,2,1,1,1,2,2,1,2,4,4,4,4,108288003
8,152,288,3,3,,,,,,,,2,2,2,2,1,1,2,2,2,1,2,2,2,,,,,,,,,108288003
8,152,288,3,13,,,,,,,,2,2,2,2,1,1,2,2,2,2,1,1,2,,,,,,,,,108288003
8,152,288,4,1,1,20,0,,,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108288004
8,152,288,5,1,,10,0,10,0,,,2,2,,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108288005
8,152,288,6,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,4,4,4,4,108288006
8,152,288,6,3,,,,,,,,3,2,2,2,2,2,1,1,1,1,1,1,2,,,,,,,,,108288006
8,152,288,7,1,2,,,,,,,3,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108288007
8,152,288,8,1,1,5,0,,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,3,4,4,4,108288008
8,152,288,9,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,4,4,4,4,108288009
8,152,288,9,4,,,,,,,,3,2,2,2,1,1,1,1,1,2,1,1,2,,,,,,,,,108288009
8,152,288,10,1,2,,,,,,,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,4,4,4,4,108288010
8,152,288,11,1,1,2,0,,,,,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,4,4,4,4,108288011
8,152,288,11,4,,,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,2,,,,,,,,,108288011
8,152,288,13,1,2,,,,,,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108288013
8,152,288,13,4,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,108288013
8,152,288,14,1,2,,,,,,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108288014
8,152,288,14,3,,,,,,,,2,2,2,2,1,1,1,1,1,1,2,2,2,,,,,,,,,108288014
8,152,288,14,4,,,,,,,,2,2,2,2,1,1,1,2,2,2,2,2,2,,,,,,,,,108288014
8,152,288,15,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108288015
8,152,288,16,1,2,,,,,,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108288016
8,152,288,16,9,,,,,,,,2,2,2,2,1,1,1,2,2,2,2,2,2,,,,,,,,,108288016
8,152,289,1,1,1,20,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108289001
8,152,289,1,3,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,108289001
8,152,289,5,1,1,20,,20,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108289005
8,152,289,5,3,,,,,,,,2,2,2,2,1,1,1,2,2,2,2,1,2,,,,,,,,,108289005
8,152,289,5,4,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,108289005
8,152,289,5,7,,,,,,,,2,2,2,2,1,1,1,2,2,2,2,2,2,,,,,,,,,108289005
8,152,289,5,8,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,108289005
8,152,289,8,1,1,4,,2,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108289008
8,152,289,11,1,1,2,,4,,6,,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,4,4,4,4,108289011
8,152,289,11,7,,,,,,,,2,2,2,2,1,1,1,1,1,1,1,1,2,,,,,,,,,108289011
8,152,289,12,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108289012
8,152,289,13,1,2,,,,,,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,4,4,4,4,108289013
8,152,289,14,1,1,8,,,,,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108289014
8,152,289,14,3,,,,,,,,2,2,2,2,1,2,2,1,2,2,2,2,2,,,,,,,,,108289014
8,152,289,18,1,2,,,,,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108289018
8,152,289,20,1,2,,,,,,,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,4,4,4,4,108289020
8,152,289,20,3,,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,108289020
8,152,289,26,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108289026
8,152,289,26,3,,,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,2,,,,,,,,,108289026
8,152,289,26,4,,,,,,,,2,2,2,2,1,1,1,1,1,1,1,1,2,,,,,,,,,108289026
8,152,289,31,1,1,10,,,,,,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,4,4,4,4,108289031
8,152,289,37,1,2,,,,,,,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,4,4,4,4,108289037
8,152,289,38,1,1,12,,,,,,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,4,4,4,108289038
8,152,289,41,1,1,10,,10,,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,,4,4,108289041
8,152,289,41,5,,,,,,,,2,2,2,2,2,1,2,1,2,2,2,2,2,,,,,,,,,108289041
8,152,289,41,6,,,,,,,,2,2,2,2,1,1,2,1,2,2,2,2,2,,,,,,,,,108289041
8,152,289,47,1,1,20,,20,,20,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,4,4,4,108289047
8,152,289,47,3,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,108289047
8,152,290,2,1,1,7,0,7,0,,,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,2,4,3,4,4,108290002
8,152,290,2,3,,,,,,,,2,2,2,2,1,1,2,1,1,2,2,2,2,,,,,,,,,108290002
8,152,290,2,4,,,,,,,,2,2,2,2,1,1,1,2,1,2,2,2,2,,,,,,,,,108290002
8,152,290,3,1,1,6,0,6,0,,,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,,4,4,4,4,108290003
8,152,290,5,1,1,6,0,6,0,,,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,2,4,4,4,4,108290005
8,152,290,6,1,1,20,0,20,0,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108290006
8,152,290,6,6,,,,,,,,2,2,2,2,2,1,1,1,1,2,2,2,2,,,,,,,,,108290006
8,152,290,6,7,,,,,,,,2,2,2,2,1,1,2,1,1,2,2,2,2,,,,,,,,,108290006
8,152,290,7,1,1,30,0,,,,,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108290007
8,152,290,7,3,,,,,,,,2,2,2,2,1,1,2,1,1,1,2,2,2,,,,,,,,,108290007
8,152,290,8,1,1,20,0,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,4,4,4,4,108290008
8,152,290,10,1,2,,,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108290010
8,152,290,10,3,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,108290010
8,152,290,15,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,4,4,4,4,108290015
8,152,290,16,1,2,,,,,,,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,4,4,4,4,108290016
8,152,290,16,3,,,,,,,,3,2,2,2,1,1,1,1,1,1,2,1,2,,,,,,,,,108290016
8,152,290,16,4,,,,,,,,3,2,2,2,2,1,1,1,1,1,1,1,2,,,,,,,,,108290016
8,152,290,16,6,,,,,,,,3,2,2,2,1,1,1,1,2,1,1,1,2,,,,,,,,,108290016
8,152,290,17,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,4,4,4,4,108290017
8,152,290,18,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,1,1,2,,,,,,,,,108290018
8,152,290,21,1,2,,,,,,,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,1,2,4,4,4,4,108290021
8,152,290,23,1,2,,,,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,4,4,4,4,108290023
8,152,290,23,3,,,,,,,,3,2,2,2,1,1,1,1,1,1,2,1,2,,,,,,,,,108290023
8,152,290,27,1,,20,0,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108290027
8,152,290,29,1,1,20,0,,,,,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108290029
8,140,291,6,1,2,,,,,,,3,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,4,4,4,4,108291006
8,140,291,7,1,1,18,,,,,,3,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,4,4,4,4,108291007
8,140,291,8,1,2,,,,,,,3,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,3,4,4,4,108291008
8,140,291,9,1,1,10,,10,,,,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,4,4,4,4,108291009
8,140,291,9,5,,,,,,,,2,2,2,2,1,2,2,2,2,2,2,2,2,,,,,,,,,108291009
8,140,291,12,1,1,60,,,,,,2,2,2,2,1,2,2,1,2,2,2,2,1,2,,1,1,2,4,3,4,108291012
8,140,291,12,3,2,,,,,,,2,2,2,2,1,2,1,1,2,2,2,1,2,,,,,,,,,108291012
8,140,291,12,4,2,,,,,,,2,2,2,2,1,1,2,2,2,2,1,2,2,,,,,,,,,108291012
8,140,291,12,5,1,20,,20,,,,2,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,4,2,4,108291012
8,140,291,12,6,2,,,,,,,2,2,2,2,1,1,2,1,1,2,1,1,2,,,,,,,,,108291012
8,140,291,17,1,1,50,,30,,20,,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,3,4,4,4,108291017
8,140,291,18,1,2,,,,,,,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,,4,4,4,4,108291018
8,140,291,25,1,1,40,,15,,,,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,4,4,4,4,108291025
8,140,291,28,1,1,7,,,,,,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,4,4,4,4,108291028
8,140,291,32,1,1,5,,5,,,,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,4,4,4,4,108291032
8,140,291,36,1,1,12,,15,,,,3,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,3,3,4,4,108291036
8,140,291,36,4,,,,,,,,2,2,,2,1,1,1,1,1,1,1,2,2,,,,,,,,,108291036
8,140,291,36,5,,,,,,,,2,2,,2,1,1,1,1,1,2,2,1,2,,,,,,,,,108291036
8,140,291,38,1,1,25,,10,,,,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,2,,4,4,4,4,108291038
8,140,291,38,3,,,,,,,,,2,2,2,1,1,2,1,2,2,,,2,,,,,,,,,108291038
8,140,291,39,1,1,6,,4,,,,3,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1,2,3,4,4,4,108291039
8,140,291,40,1,1,5,,,,,,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,4,4,4,4,108291040
8,140,291,42,1,1,10,,10,,,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,3,4,4,4,108291042
8,140,292,1,1,2,0,0,,,,,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,4,4,4,4,108292001
8,140,292,1,3,1,,,,,,,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,4,4,4,4,108292001
8,140,292,1,4,,,,,,,,3,2,2,2,1,1,1,1,1,2,2,2,2,,,,,,,,,108292001
8,140,292,2,1,2,,,,,,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,4,4,4,4,108292002
8,140,292,2,3,,,,,,,,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,,,,,,108292002
8,140,292,2,4,,,,,,,,2,2,2,2,1,1,1,1,2,2,2,2,2,,,,,,,,,108292002
8,140,292,3,1,1,6,0,,,,,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,1,2,4,3,4,4,108292003
