"id1","id2","id3","id4","hhmid","s1gi_1","s1gi_2i","s1gi_2ii","s1gi_3","s1gi_4","s1gi_5","s1gi_6","s1gi_7","s1gi_8i","s1gi_8ii","s1gi_9i","s1gi_9ii","s1gi_10ii","s1gi_10iii","s1gi_11ii","s1gi_11iii","s1gi_12ii","s1gi_12iii","hhno"
7,127,250,29,3,,,,,,,,,,,,,,,,,,,107250029
7,127,250,29,2,2,32,,1,7,3,26,,,,,,,1,,1,,3,107250029
7,127,250,29,4,,,,,,,,,,,,,,,,,,,107250029
7,127,250,29,1,1,10,,1,7,1,102,,,,,,,1,,1,,3,107250029
7,127,250,45,4,,,,,,,,,,,,,,,,,,,107250045
7,127,250,45,1,1,52,,1,5,11,169,,,,,,,1,,1,,3,107250045
7,127,250,45,3,,,,,,,,,,,,,,,,,,,107250045
7,127,250,45,2,,,,,,,,,,,,,,,,,,,107250045
7,127,250,50,1,1,2,,1,9,1,102,,,,,,,1,,1,,3,107250050
7,127,251,8,5,,,,,,,,,,,,,,,,,,,107251008
7,127,251,8,2,,,,,,,,,,,,,,,,,,,107251008
7,127,251,8,1,2,36,,1,7,5,35,,,,,,,1,,1,,3,107251008
7,127,251,8,4,,,,,,,,,,,,,,,,,,,107251008
7,127,251,8,3,,,,,,,,,,,,,,,,,,,107251008
7,127,251,13,4,,,,,,,,,,,,,,,,,,,107251013
7,127,251,13,1,,,,,,,,,,,,,,,,,,,107251013
7,127,251,13,2,2,6,,1,6,11,117,,,,,,,,,,,3,107251013
7,127,251,13,3,,,,,,,,,,,,,,,,,,,107251013
7,127,251,23,2,1,8,,1,7,5,35,,,,,,,1,,1,,3,107251023
7,127,251,23,1,1,15,,1,5,5,35,,,,,,,1,,1,,3,107251023
7,127,251,38,1,,,,,,,,,,,,,,,,,,,107251038
7,127,251,38,2,1,20,,1,5,11,116,,,,,,,1,,1,,3,107251038
7,127,251,58,1,1,7,,1,2,11,117,,,,80,,,1,,1,,3,107251058
7,127,251,92,1,1,26,,1,2,1,102,,,,5,20,,1,,1,,3,107251092
7,128,252,11,2,1,16,,1,6,11,128,,,36,,,,,,,,3,107252011
7,128,252,11,6,,,,,,,,,,,,,,,,,,,107252011
7,128,252,11,5,1,11,,1,5,11,128,,,,,,,,,,,3,107252011
7,128,252,11,1,1,16,,1,2,11,128,,,50,1,13,,1,,1,,3,107252011
7,128,252,11,4,1,13,,1,5,11,128,,,,,,,,,,,3,107252011
7,128,252,11,3,1,1,3,1,7,11,128,,,,,,,,,,,3,107252011
7,128,252,14,1,1,13,,1,2,11,160,,2,,3,50,,1,,1,-8,,107252014
7,128,252,14,2,1,8,,1,5,11,160,,,,,,,,,,,3,107252014
7,128,252,14,3,1,13,,1,5,11,160,,,,,,,,,,,3,107252014
7,128,252,14,4,,,,,,,,,,,,,,,,,,,107252014
7,128,252,23,1,1,22,,1,2,2,127,,,35,,57,,1,,1,,3,107252023
7,128,252,24,1,1,30,,1,5,11,128,,,,,35,,1,,1,,3,107252024
7,128,252,24,3,1,2,,1,5,11,132,,,,,,,,,,,3,107252024
7,128,252,24,2,1,2,,1,6,11,124,,,,1,18,,1,,1,,3,107252024
7,128,252,30,8,,,,,,,,,,,,,,,,,,,107252030
7,128,252,30,7,,,,,,,,,,,,,,,,,,,107252030
7,128,252,30,6,,,,,,,,,,,,,,,,,,,107252030
7,128,252,30,2,1,14,,1,6,11,169,,,,,,,,,,,3,107252030
7,128,252,30,1,1,14,,1,2,11,169,,,40,,63,,1,,1,,3,107252030
7,128,252,30,4,,,,,,,,,,,,,,,,,,,107252030
7,128,252,30,3,1,13,,1,5,11,169,,,,,,,,,,,3,107252030
7,128,252,30,5,,,,,,,,,,,,,,,,,,,107252030
7,128,252,35,4,,,,,,,,,,,,,,,,,,,107252035
7,128,252,35,1,1,10,,1,3,8,169,,1,,2,50,-8,,,1,-8,,107252035
7,128,252,35,5,,,,,,,,,,,,,,,,,,,107252035
7,128,252,35,3,,,,,,,,,,,,,,,,,,,107252035
7,128,252,35,2,2,10,,1,6,8,169,,,,,,,,,,,,107252035
7,128,252,36,4,,,,,,,,,,,,,,,,,,,107252036
7,128,252,36,1,1,15,,1,3,11,124,,,,,,,,,,,3,107252036
7,128,252,36,3,,,,,,,,,,,,,,,,,,,107252036
7,128,252,36,2,,,,,,,,,,,,,,,,,,,107252036
7,128,252,36,5,,,,,,,,,,,,,,,,,,,107252036
7,128,252,55,2,2,8,,1,6,11,154,,,,,,,,,,1,,107252055
7,128,252,55,1,1,10,,1,3,11,154,,1,50,3,,-8,,-8,,-8,,107252055
7,128,252,55,3,,,,,,,,,,,,,,,,,,,107252055
7,128,252,55,4,,,,,,,,,,,,,,,,,,,107252055
7,132,262,1,2,2,20,,1,5,11,132,,,,,,,,,,,3,107262001
7,132,262,1,6,,,,,,,,,,,,,,,,,,,107262001
7,132,262,1,3,,,,,,,,,,,,,,,,,,,107262001
7,132,262,1,5,,,,,,,,,,,,,,,,,,,107262001
7,132,262,1,1,1,45,,1,4,,,,,,,,,,,,,3,107262001
7,132,262,1,4,,,,,,,,,,,,,,,,,,,107262001
7,132,262,3,1,1,26,,1,7,11,103,,,51,1,,,1,-8,,-8,,107262003
7,132,262,3,2,2,30,,1,5,11,32,,,,,,,,,,,3,107262003
7,132,262,3,3,,,,,,,,,,,,,,,,,,,107262003
7,132,262,4,1,1,1,1,1,2,5,35,,,,2,5,-8,,,1,,3,107262004
7,132,262,8,1,1,38,,1,2,11,167,,,,,,-8,,-8,,-8,,107262008
7,132,262,8,3,,,,,,,,,,,,,,,,,,,107262008
7,132,262,8,4,,,,,,,,,,,,,,,,,,,107262008
7,132,262,8,2,1,18,,1,6,11,167,,,,,,,,,,,3,107262008
7,132,262,9,1,1,32,,1,3,8,169,,,,2,,-8,,-8,,-8,,107262009
7,132,262,9,2,2,32,,1,6,8,169,,,,,,,,,,,3,107262009
7,132,262,9,5,,,,,,,,,,,,,,,,,,,107262009
7,132,262,9,3,,,,,,,,,,,,,,,,,,,107262009
7,132,262,9,4,,,,,,,,,,,,,,,,,,,107262009
7,132,262,10,1,1,60,,1,6,11,165,,,,,,,,,,,3,107262010
7,132,262,12,3,,,,,,,,,,,,,,,,,,,107262012
7,132,262,12,5,,,,,,,,,,,,,,,,,,,107262012
7,132,262,12,1,1,30,,1,3,10,48,,,,2,,,,,1,,3,107262012
7,132,262,12,7,,,,,,,,,,,,,,,,,,,107262012
7,132,262,12,6,,,,,,,,,,,,,,,,,,,107262012
7,132,262,12,4,,,,,,,,,,,,,,,,,,,107262012
7,132,262,12,2,2,30,,1,3,10,48,,,,,10,-8,,,1,,3,107262012
7,132,262,13,5,,,,,,,,,,,,,,,,,,,107262013
7,132,262,13,1,1,42,,1,5,11,167,,,,,,,,,,-8,,107262013
7,132,262,13,6,,,,,,,,,,,,,,,,,,,107262013
7,132,262,13,3,,,,,,,,,,,,,,,,,,,107262013
7,132,262,13,4,1,6,,1,5,11,132,,,,,,,,,,,3,107262013
7,132,262,13,2,1,42,,1,6,1,102,,,,,,,,,,-8,,107262013
7,132,262,16,1,1,20,,1,5,11,152,,,,,,,,,,,3,107262016
7,132,262,17,2,,,,,,,,,,,,,,,,,,,107262017
7,132,262,17,1,1,28,,1,2,11,167,,,,2,60,,,-8,,,3,107262017
7,132,262,17,3,,,,,,,,,,,,,,,,,,,107262017
7,132,262,17,4,,,,,,,,,,,,,,,,,,,107262017
7,132,262,18,2,1,3,,1,10,11,135,,,,,,,,,,,,107262018
7,132,262,18,4,,,,,,,,,,,,,,,,,,,107262018
7,132,262,18,1,1,3,,1,10,11,135,,,,,,,,,,-8,,107262018
7,132,262,18,5,,,,,,,,,,,,,,,,,,,107262018
7,132,262,18,6,1,3,,1,10,11,135,,,,,,,,,,,,107262018
7,132,262,18,3,,,,,,,,,,,,,,,,,,,107262018
7,132,262,20,4,,,,,,,,,,,,,,,,,,,107262020
7,132,262,20,7,1,10,,1,6,1,102,,,,,,,,,,,3,107262020
7,132,262,20,9,1,6,,1,5,,,7,,,,,,,,,,3,107262020
7,132,262,20,6,,,,,,,,,,,,,,,,,,,107262020
7,132,262,20,2,,,,,,,,,,,,,,,,,,,107262020
7,132,262,20,3,,,,,,,,,,,,,,,,,,,107262020
7,132,262,20,5,,,,,,,,,,,,,,,,,,,107262020
7,132,262,20,8,1,6,,1,5,,,7,,,,,,,,,,3,107262020
7,132,262,20,1,,,,,,,,,,,,,,,,,,,107262020
7,132,262,20,10,,,,,,,,,,,,,,,,,,,107262020
7,132,262,22,3,,,,,,,,,,,,,,,,,,,107262022
7,132,262,22,1,,,,,,,,,,,,,,,,,,,107262022
7,132,262,22,2,1,14,,1,5,11,64,,,,,,,1,,1,-8,,107262022
7,132,262,23,1,1,40,,1,6,8,169,,,,,,,,,,,3,107262023
7,132,262,23,2,,,,,,,,,,,,,,,,,,,107262023
7,133,259,1,1,1,15,,1,2,11,133,,,,,,,1,,1,,3,107259001
7,133,259,2,4,,,,,,,,,,,,,,,,,,,107259002
7,133,259,2,1,1,35,,1,1,11,165,,,,,,,1,,1,,3,107259002
7,133,259,2,3,,,,,,,,,,,,,,,,,,,107259002
7,133,259,2,2,1,35,,1,4,11,163,,,,,,,,,,,,107259002
7,133,259,6,1,1,40,,1,2,11,163,,,,,,,,,1,-8,,107259006
7,133,259,11,1,1,9,,1,2,11,163,,,,,,,,,,-8,,107259011
7,133,259,12,3,,,,,,,,,,,,,,,,,,,107259012
7,133,259,12,2,2,9,,1,6,11,163,,,,,,1,,1,,,,107259012
7,133,259,12,6,,,,,,,,,,,,,,,,,,,107259012
7,133,259,12,1,,,,,,,,,,,,,,,,,,,107259012
7,133,259,12,5,,,,,,,,,,,,,,,,,,,107259012
7,133,259,12,4,,,,,,,,,,,,,,,,,,,107259012
7,133,259,15,3,,,,,,,,,,,,,,,,,,,107259015
7,133,259,15,5,,,,,,,,,,,,,,,,,,,107259015
7,133,259,15,1,2,32,,1,7,11,163,,,,,,,,,,,,107259015
7,133,259,15,2,2,21,,1,6,11,165,,,,,,,,,,,3,107259015
7,133,259,15,4,,,,,,,,,,,,,,,,,,,107259015
7,133,259,17,1,1,15,,1,5,11,163,,,,,50,,1,,1,,3,107259017
7,133,259,17,3,,,,,,,,,,,,,,,,,,,107259017
7,133,259,17,2,2,4,,1,4,11,121,,,,,,,,,,,3,107259017
7,133,259,25,6,,,,,,,,,,,,,,,,,,,107259025
7,133,259,25,7,,,,,,,,,,,,,,,,,,,107259025
7,133,259,25,3,1,18,,1,5,11,132,,,,,,,,,,,3,107259025
7,133,259,25,4,,,,,,,,,,,,,,,,,,,107259025
7,133,259,25,10,,,,,,,,,,,,,,,,,,,107259025
7,133,259,25,2,1,18,,1,6,11,165,,,,,,,,,,,3,107259025
7,133,259,25,9,,,,,,,,,,,,,,,,,,,107259025
7,133,259,25,8,,,,,,,,,,,,,,,,,,,107259025
7,133,259,25,1,1,18,,1,2,11,165,,,,,,,,,,,3,107259025
7,133,259,25,5,,,,,,,,,,,,,,,,,,,107259025
7,133,259,27,7,,,,,,,,,,,,,,,,,,,107259027
7,133,259,27,5,,,,,,,,,,,,,,,,,,,107259027
7,133,259,27,2,1,10,,1,4,11,167,,,,,,,,,,,3,107259027
7,133,259,27,4,,,,,,,,,,,,,,,,,,,107259027
7,133,259,27,3,1,10,,1,5,11,167,,,,,,,,,,,3,107259027
7,133,259,27,6,,,,,,,,,,,,,,,,,,,107259027
7,133,259,27,1,1,10,,1,2,11,167,,,,,,,,,,,,107259027
7,133,259,29,2,2,5,,1,1,11,169,,,,,,,,,,,,107259029
7,133,259,29,1,1,5,,1,1,4,79,,2,,,,,,,,,,107259029
7,133,259,29,4,,,,,,,,,,,,,,,,,,,107259029
7,133,259,29,5,5,,1,1,1,4,79,,,,,,,,,,,,107259029
7,133,259,29,3,,,,,,,,,,,,,,,,,,,107259029
7,133,259,30,5,,,,,,,,,,,,,,,,,,,107259030
7,133,259,30,7,,,,,,,,,,,,,,,,,,,107259030
7,133,259,30,1,1,12,,1,17,11,166,,,,,,,1,,1,,3,107259030
7,133,259,30,2,1,12,,1,4,11,163,,,,,,,,,,,,107259030
7,133,259,30,6,,,,,,,,,,,,,,,,,,,107259030
7,133,259,30,3,1,12,,1,5,11,169,,,,,,,,,,,,107259030
7,133,259,30,4,,,,,,,,,,,,,,,,,,,107259030
8,135,310,4,5,,,,,,,,,,,,,,,,,,,108310004
8,135,310,4,6,,,,,,,,,,,,,,,,,,,108310004
8,135,310,4,1,,,,,,,,,,,,,,,,,,,108310004
8,135,310,4,3,,,,,,,,,,,,,,,,,,,108310004
8,135,310,4,7,,,,,,,,,,,,,,,,,,,108310004
8,135,310,4,2,,,,,,,,,,,,,,,,,,,108310004
8,135,310,4,4,,,,,,,,,,,,,,,,,,,108310004
8,135,310,4,8,,,,,,,,,,,,,,,,,,,108310004
8,135,310,4,9,1,55,,1,6,11,135,,,,,,,,,,,3,108310004
8,135,310,5,2,,,,,,,,,,,,,,,,,,,108310005
8,135,310,5,6,,,,,,,,,,,,,,,,,,,108310005
8,135,310,5,3,,,,,,,,,,,,,,,,,,,108310005
8,135,310,5,9,,,,,,,,,,,,,,,,,,,108310005
8,135,310,5,7,,,,,,,,,,,,,,,,,,,108310005
8,135,310,5,5,,,,,,,,,,,,,,,,,,,108310005
8,135,310,5,4,,,,,,,,,,,,,,,,,,,108310005
8,135,310,5,8,,,,,,,,,,,,,,,,,,,108310005
8,135,310,5,1,1,30,,1,5,9,13,,,,,,,,,,,3,108310005
8,135,310,7,5,,,,,,,,,,,,,,,,,,,108310007
8,135,310,7,4,,,,,,,,,,,,,,,,,,,108310007
8,135,310,7,2,,,,,,,,,,,,,,,,,,,108310007
8,135,310,7,3,,,,,,,,,,,,,,,,,,,108310007
8,135,310,7,1,1,17,,1,6,1,102,,,,,,,,,,,3,108310007
8,135,310,13,1,1,40,,1,4,11,135,,,,,,,,,,,3,108310013
8,135,310,14,5,,,,,,,,,,,,,,,,,,,108310014
8,135,310,14,1,,,,,,,,,,,,,,,,,,,108310014
8,135,310,14,4,,,,,,,,,,,,,,,,,,,108310014
8,135,310,14,2,2,19,,1,6,11,135,,,,,,,,,,-8,,108310014
8,135,310,14,6,,,,,,,,,,,,,,,,,,,108310014
8,135,310,14,3,,,,,,,,,,,,,,,,,,,108310014
8,135,310,25,2,1,38,,1,6,11,135,,,,,,,,,,-8,,108310025
8,135,310,25,1,,,,,,,,,,,,,,,,,,,108310025
8,135,310,34,3,,,,,,,,,,,,,,,,,,,108310034
8,135,310,34,1,1,25,,1,7,11,135,,,,,,,,,,,,108310034
8,135,310,34,6,,,,,,,,,,,,,,,,,,,108310034
8,135,310,34,7,,,,,,,,,,,,,,,,,,,108310034
8,135,310,34,2,1,13,,1,6,,,2,,,,,,,,,34,,108310034
8,135,310,34,4,,,,,,,,,,,,,,,,,,,108310034
8,135,310,34,5,,,,,,,,,,,,,,,,,,,108310034
8,135,310,47,2,1,3,,1,17,,,2,,,,,,,,,,3,108310047
8,135,310,47,3,1,3,,1,7,,,8,,,,,,,,,,3,108310047
8,135,310,47,5,,,,,,,,,,,,,,,,,,,108310047
8,135,310,47,1,1,3,,1,17,,,8,,,,,,,,,,3,108310047
8,135,310,47,4,1,3,,1,5,,,8,,,,,,,,,,3,108310047
8,135,311,1,5,,,,,,,,,,,,,,,,,,,108311001
8,135,311,1,4,4,59,,1,6,11,135,,,,,,,,,,,3,108311001
8,135,311,1,8,8,54,,1,6,11,135,,,,,,,,,,,3,108311001
8,135,311,1,3,,,,,,,,,,,,,,,,,,,108311001
8,135,311,1,6,,,,,,,,,,,,,,,,,,,108311001
8,135,311,1,2,2,59,,1,6,11,135,,,,,,,,,,,3,108311001
8,135,311,1,7,,,,,,,,,,,,,,,,,,,108311001
8,135,311,1,1,,,,,,,,,,,,,,,,,,,108311001
8,135,311,3,5,,,,,,,,,,,,,,,,,,,108311003
8,135,311,3,2,,,,,,,,,,,,,,,,,,,108311003
8,135,311,3,1,1,10,,1,3,11,106,,,,,,,,,,,3,108311003
8,135,311,3,4,,,,,,,,,,,,,,,,,,,108311003
8,135,311,3,3,,,,,,,,,,,,,,,,,,,108311003
8,135,311,10,1,,,,,,,,,,,,,,,,,,,108311010
8,135,311,10,3,,,,,,,,,,,,,,,,,,,108311010
8,135,311,10,5,5,42,,1,6,11,155,,,,,,,,,,,3,108311010
8,135,311,10,4,,,,,,,,,,,,,,,,,,,108311010
8,135,311,10,2,2,40,,1,6,11,135,,,,,,,,,,,3,108311010
8,135,311,16,2,,,,,,,,,,,,,,,,,,,108311016
8,135,311,16,4,,,,,,,,,,,,,,,,,,,108311016
8,135,311,16,1,,,,,,,,,,,,,,,,,,,108311016
8,135,311,16,5,1,49,,1,6,11,135,,,,,,,,,,-8,,108311016
8,135,311,16,3,,,,,,,,,,,,,,,,,,,108311016
8,135,311,24,2,1,4,,1,6,11,135,,,,,,,,,,,3,108311024
8,135,311,24,3,,,,,,,,,,,,,,,,,,,108311024
8,135,311,24,1,,,,,,,,,,,,,,,,,,,108311024
8,135,311,24,4,,,,,,,,,,,,,,,,,,,108311024
8,135,311,36,3,2,12,,1,5,1,102,,,,,,,,,,,3,108311036
8,135,311,36,5,,,,,,,,,,,,,,,,,,,108311036
8,135,311,36,1,,,,,,,,,,,,,,,,,,,108311036
8,135,311,36,2,,,,,,,,,,,,,,,,,,,108311036
8,135,311,36,4,,,,,,,,,,,,,,,,,,,108311036
8,137,285,7,4,,,,,,,,,,,,,,,,,,,108285007
8,137,285,7,2,2,10,,1,5,5,35,,,,,,,,,,,3,108285007
8,137,285,7,3,,,,,,,,,,,,,,,,,,,108285007
8,137,285,7,1,,,,,,,,,,,,,,,,,,,108285007
8,137,285,7,5,,,,,,,,,,,,,,,,,,,108285007
8,137,285,14,1,,,,,,,,,,,,,,,,,,,108285014
8,137,285,14,2,1,5,,1,6,11,137,,,,,,,,,,,3,108285014
8,137,285,14,3,,,,,,,,,,,,,,,,,,,108285014
8,137,285,17,1,,,,,,,,,,,,,,,,,,,108285017
8,137,285,17,3,,,,,,,,,,,,,,,,,,,108285017
8,137,285,17,4,,,,,,,,,,,,,,,,,,,108285017
8,137,285,17,2,2,5,,1,6,1,102,,,,,,,,,,,3,108285017
8,137,285,18,2,1,20,,1,6,11,137,,,,,,,,,,,3,108285018
8,137,285,18,3,,,,,,,,,,,,,,,,,,,108285018
8,137,285,18,5,,,,,,,,,,,,,,,,,,,108285018
8,137,285,18,9,,,,,,,,,,,,,,,,,,,108285018
8,137,285,18,1,,,,,,,,,,,,,,,,,,,108285018
8,137,285,18,11,,,,,,,,,,,,,,,,,,,108285018
8,137,285,18,4,,,,,,,,,,,,,,,,,,,108285018
8,137,285,18,8,,,,,,,,,,,,,,,,,,,108285018
8,137,285,18,7,,,,,,,,,,,,,,,,,,,108285018
8,137,285,18,10,,,,,,,,,,,,,,,,,,,108285018
8,137,285,18,12,,,,,,,,,,,,,,,,,,,108285018
8,137,285,18,6,,,,,,,,,,,,,,,,,,,108285018
8,137,285,24,4,,,,,,,,,,,,,,,,,,,108285024
8,137,285,24,5,,,,,,,,,,,,,,,,,,,108285024
8,137,285,24,1,,,,,,,,,,,,,,,,,,,108285024
8,137,285,24,2,,9,,1,6,11,137,,,,,,,,,,,3,108285024
8,137,285,24,3,,,,,,,,,,,,,,,,,,,108285024
8,137,286,5,3,,,,,,,,,,,,,,,,,,,108286005
8,137,286,5,6,,,,,,,,,,,,,,,,,,,108286005
8,137,286,5,1,,,,,,,,,,,,,,,,,,,108286005
8,137,286,5,5,,,,,,,,,,,,,,,,,,,108286005
8,137,286,5,4,,,,,,,,,,,,,,,,,,,108286005
8,137,286,5,2,1,14,,1,6,11,137,,,,,,,,,,5,,108286005
8,137,286,8,5,,,,,,,,,,,,,,,,,,,108286008
8,137,286,8,8,,,,,,,,,,,,,,,,,,,108286008
8,137,286,8,4,,,,,,,,,,,,,,,,,,,108286008
8,137,286,8,1,,,,,,,,,,,,,,,,,,,108286008
8,137,286,8,7,,,,,,,,,,,,,,,,,,,108286008
8,137,286,8,3,,,,,,,,,,,,,,,,,,,108286008
8,137,286,8,6,1,5,,1,6,11,137,,3,,,,,,,,,3,108286008
8,137,286,8,2,1,12,,1,6,11,137,,3,,,,,,,,,3,108286008
8,137,286,11,3,,,,,,,,,,,,,,,,,,,108286011
8,137,286,11,2,1,1,,1,6,11,137,,3,,,,,,,,,3,108286011
8,137,286,11,1,,,,,,,,,,,,,,,,,,,108286011
8,137,286,14,4,,,,,,,,,,,,,,,,,,,108286014
8,137,286,14,6,,,,,,,,,,,,,,,,,,,108286014
8,137,286,14,9,,,,,,,,,,,,,,,,,,,108286014
8,137,286,14,3,,,,,,,,,,,,,,,,,,,108286014
8,137,286,14,10,,,,,,,,,,,,,,,,,,,108286014
8,137,286,14,2,1,25,,1,6,11,,,,,,,,,,,,3,108286014
8,137,286,14,1,,,,,,,,,,,,,,,,,,,108286014
8,137,286,14,7,,,,,,,,,,,,,,,,,,,108286014
8,137,286,14,5,,,,,,,,,,,,,,,,,,,108286014
8,137,286,14,8,,,,,,,,,,,,,,,,,,,108286014
8,137,286,18,3,,,,,,,,,,,,,,,,,,,108286018
8,137,286,18,5,,,,,,,,,,,,,,,,,,,108286018
8,137,286,18,6,,,,,,,,,,,,,,,,,,,108286018
8,137,286,18,2,1,12,,1,6,11,,,,,,,,,,,,3,108286018
8,137,286,18,4,,,,,,,,,,,,,,,,,,,108286018
8,137,286,18,1,,,,,,,,,,,,,,,,,,,108286018
8,137,286,21,1,,,,,,,,,,,,,,,,,,,108286021
8,137,286,21,7,,,,,,,,,,,,,,,,,,,108286021
8,137,286,21,5,1,15,,1,6,11,137,,3,,,,,,,,,3,108286021
8,137,286,21,6,,,,,,,,,,,,,,,,,,,108286021
8,137,286,21,8,,,,,,,,,,,,,,,,,,,108286021
8,137,286,21,4,,,,,,,,,,,,,,,,,,,108286021
8,137,286,21,2,1,20,,1,6,11,137,,3,,,,,,,,,3,108286021
8,137,286,21,3,,,,,,,,,,,,,,,,,,,108286021
8,137,286,22,5,1,8,,1,6,11,137,,3,,,,,,,,,3,108286022
8,137,286,22,6,,,,,,,,,,,,,,,,,,,108286022
8,137,286,22,2,1,17,,1,6,11,137,,3,,,,,,,,,3,108286022
8,137,286,22,3,,,,,,,,,,,,,,,,,,,108286022
8,137,286,22,4,,,,,,,,,,,,,,,,,,,108286022
8,137,286,22,7,,,,,,,,,,,,,,,,,,,108286022
8,137,286,22,1,,,,,,,,,,,,,,,,,,,108286022
8,137,287,1,5,,,,,,,,,,,,,,,,,,,108287001
8,137,287,1,4,,,,,,,,,,,,,,,,,,,108287001
8,137,287,1,2,1,10,,1,6,11,137,,,,,,,1,,,,3,108287001
8,137,287,1,6,,,,,,,,,,,,,,,,,,,108287001
8,137,287,1,1,,,,,,,,,,,,,,,,,,,108287001
8,137,287,1,3,,,,,,,,,,,,,,,,,,,108287001
8,137,287,3,6,,,,,,,,,,,,,,,,,,,108287003
8,137,287,3,1,,,,,,,,,,,,,,,,,,,108287003
8,137,287,3,4,,,,,,,,,,,,,,,,,,,108287003
8,137,287,3,3,,,,,,,,,,,,,,,,,,,108287003
8,137,287,3,5,,,,,,,,,,,,,,,,,,,108287003
8,137,287,3,2,1,16,,1,6,11,,2,,,,,,,,,,3,108287003
8,137,287,3,8,,,,,,,,,,,,,,,,,,,108287003
8,137,287,3,7,,,,,,,,,,,,,,,,,,,108287003
8,137,287,5,5,,,,,,,,,,,,,,,,,,,108287005
8,137,287,5,4,,,,,,,,,,,,,,,,,,,108287005
8,137,287,5,1,,,,,,,,,,,,,,,,,,,108287005
8,137,287,5,2,1,6,,1,6,11,137,,,,,,,,,,,3,108287005
8,137,287,5,3,,,,,,,,,,,,,,,,,,,108287005
8,137,287,6,3,,,,,,,,,,,,,,,,,,,108287006
8,137,287,6,2,1,37,,1,6,11,135,,,,,,,,,,,3,108287006
8,137,287,6,1,,,,,,,,,,,,,,,,,,,108287006
8,137,287,6,4,,,,,,,,,,,,,,,,,,,108287006
8,137,287,9,2,2,38,,1,6,11,135,,,,,,,,,,,3,108287009
8,137,287,9,1,,,,,,,,,,,,,,,,,,,108287009
8,137,287,9,4,,,,,,,,,,,,,,,,,,,108287009
8,137,287,9,5,,,,,,,,,,,,,,,,,,,108287009
8,137,287,9,3,,,,,,,,,,,,,,,,,,,108287009
8,137,287,15,1,,,,,,,,,,,,,,,,,,,108287015
8,137,287,15,2,1,35,,1,6,,,2,,,,,,,,,,3,108287015
8,137,287,15,5,,,,,,,,,,,,,,,,,,,108287015
8,137,287,15,3,,,,,,,,,,,,,,,,,,,108287015
8,137,287,15,4,,,,,,,,,,,,,,,,,,,108287015
8,137,287,16,1,,,,,,,,,,,,,,,,,,,108287016
8,137,287,16,5,,,,,,,,,,,,,,,,,,,108287016
8,137,287,16,2,,,,,,,,,,,,,,,,,,,108287016
8,137,287,16,6,,,,,,,,,,,,,,,,,,,108287016
8,137,287,16,4,1,1,4,1,5,11,117,,,,,,,,,,,3,108287016
8,137,287,16,7,,,,,,,,,,,,,,,,,,,108287016
8,137,287,16,3,1,1,4,1,5,11,117,,,,,,,,,,,3,108287016
8,137,287,28,2,2,4,,1,17,1,102,,,,,,,,,,-8,,108287028
8,137,287,28,1,1,4,,1,17,11,137,,,,,,,,,,-8,,108287028
8,138,278,1,3,,,,,,,,,,,,,,,,,,,108278001
8,138,278,1,2,1,8,,1,6,,,8,,,,,,,,,,,108278001
8,138,278,1,1,1,12,,1,2,,,8,2,,1,,-8,,-8,,,3,108278001
8,138,278,1,4,,,,,,,,8,,,,,,,,,,,108278001
8,138,278,1,5,1,1,,1,9,,,,,,,,,,,,,,108278001
8,138,278,2,2,1,6,,1,6,,,8,,,,,,,,,,3,108278002
8,138,278,2,1,1,10,,1,2,,,8,,,70,,-8,,-8,,,3,108278002
8,138,278,2,4,,,,,,,,,,,,,,,,,,,108278002
8,138,278,2,3,,,,,,,,,,,,,,,,,,,108278002
8,138,278,5,2,,,,,,,,,,,,,,,,,,,108278005
8,138,278,5,4,1,40,,1,6,11,138,,,,,,,,,,,3,108278005
8,138,278,5,1,1,21,6,1,7,11,132,,,,,,,,,,,3,108278005
8,138,278,5,7,,,,,,,,,,,,,,,,,,,108278005
8,138,278,5,6,,,,,,,,,,,,,,,,,,,108278005
8,138,278,5,5,,,,,,,,,,,,,,,,,,,108278005
8,138,278,5,3,,,,,,,,,,,,,,,,,,,108278005
8,138,278,9,3,1,5,,1,7,11,138,,,,,,,,,,,3,108278009
8,138,278,9,2,1,5,,1,7,11,138,,,,,,,,,,,3,108278009
8,138,278,9,4,1,5,,1,7,11,138,,,,,,,,,,,3,108278009
8,138,278,9,5,1,5,,1,7,11,138,,,,,,,,,,,3,108278009
8,138,278,9,7,,,,,,,,,,,,,,,,,,,108278009
8,138,278,9,1,1,5,,1,7,11,138,,,,,,,,,,,3,108278009
8,138,278,9,6,,,,,,,,,,,,,,,,,,,108278009
8,138,278,11,3,,,,,,,,,,,,,,,,,,,108278011
8,138,278,11,4,,,,,,,,,,,,,,,,,,,108278011
8,138,278,11,6,,,,,,,,,,,,,,,,,,,108278011
8,138,278,11,1,,,,,,,,,,,,,,,,,,,108278011
8,138,278,11,7,,,,,,,,,,,,,,,,,,,108278011
8,138,278,11,2,,9,,1,6,11,138,,,,,,,,,,,,108278011
8,138,278,11,5,,44,,1,6,11,138,,,,,,,,,,,,108278011
8,138,278,15,3,,,,,,,,,,,,,,,,,,,108278015
8,138,278,15,2,,5,,1,6,11,3,,,,,,,,,,,3,108278015
8,138,278,15,1,,,,,,,,,,,,,,,,,,,108278015
8,138,278,15,4,,,,,,,,,,,,,,,,,,,108278015
