"id1","id2","id3","id4","s1ei_0","s1ei_01","hhno"
6,10,213,66,1,1,106213066
6,10,213,68,1,1,106213068
6,10,215,5,1,1,106215005
6,10,215,12,2,,106215012
6,10,215,16,2,,106215016
6,10,215,21,2,,106215021
6,10,215,44,1,1,106215044
6,10,215,49,2,,106215049
6,10,215,50,2,,106215050
6,10,215,53,1,1,106215053
6,10,215,59,2,,106215059
6,10,215,60,2,,106215060
6,10,215,64,2,,106215064
6,10,215,67,1,1,106215067
6,10,215,68,2,,106215068
6,10,215,83,2,,106215083
6,10,215,89,1,1,106215089
6,10,216,9,2,,106216009
6,10,216,10,2,,106216010
6,10,216,12,2,,106216012
6,10,216,13,2,,106216013
6,10,216,16,2,,106216016
6,10,216,32,2,,106216032
6,10,216,48,2,,106216048
6,10,216,54,2,,106216054
6,10,216,56,2,,106216056
6,10,216,66,1,2,106216066
6,10,216,68,2,,106216068
6,10,216,74,2,,106216074
6,10,216,75,2,,106216075
6,10,216,83,1,3,106216083
6,10,216,84,2,,106216084
6,10,218,1,2,,106218001
6,10,218,3,1,1,106218003
6,10,218,12,2,,106218012
6,10,218,19,1,1,106218019
6,10,218,20,2,,106218020
6,10,218,24,2,,106218024
6,10,218,26,1,6,106218026
6,10,218,33,2,,106218033
6,10,218,35,1,1,106218035
6,10,218,37,2,,106218037
6,10,218,39,1,1,106218039
6,10,218,52,1,1,106218052
6,10,218,53,1,1,106218053
6,10,218,54,1,1,106218054
6,10,218,72,2,,106218072
6,10,219,12,2,,106219012
6,10,219,31,2,,106219031
6,10,219,34,2,,106219034
6,10,219,38,2,,106219038
6,10,219,41,2,,106219041
6,10,219,42,2,,106219042
6,10,219,49,1,5,106219049
6,10,219,53,2,,106219053
6,10,219,73,1,1,106219073
6,10,219,82,1,2,106219082
6,10,219,89,2,,106219089
6,10,219,94,1,2,106219094
6,10,219,98,2,,106219098
6,10,219,126,2,,106219126
6,10,219,128,2,,106219128
6,11,223,6,1,1,106223006
6,11,223,9,2,,106223009
6,11,223,11,2,,106223011
6,11,223,21,1,1,106223021
6,11,223,33,2,,106223033
6,11,223,35,2,,106223035
6,11,223,61,1,1,106223061
6,11,223,68,1,1,106223068
6,11,223,69,1,1,106223069
6,11,223,72,2,,106223072
6,11,223,84,2,,106223084
6,11,223,93,2,,106223093
6,11,223,94,2,,106223094
6,11,223,101,1,1,106223101
6,11,223,102,2,,106223102
6,12,225,1,1,1,106225001
6,12,225,2,2,,106225002
6,12,225,14,1,2,106225014
6,12,225,17,1,1,106225017
6,12,225,20,2,,106225020
6,12,225,21,1,1,106225021
6,12,225,25,2,,106225025
6,12,225,26,2,,106225026
6,12,225,29,2,,106225029
6,12,225,30,2,,106225030
6,12,225,32,2,,106225032
6,12,225,33,1,1,106225033
6,12,225,34,1,1,106225034
6,12,225,36,2,,106225036
6,12,225,37,2,,106225037
6,16,234,1,2,,106234001
6,16,234,2,2,,106234002
6,16,234,7,2,,106234007
6,16,234,20,2,,106234020
6,16,234,21,2,,106234021
6,16,234,27,2,,106234027
6,16,234,32,2,,106234032
6,16,234,33,2,,106234033
6,16,234,35,2,,106234035
6,16,234,36,1,1,106234036
6,16,234,38,2,,106234038
6,16,234,42,2,,106234042
6,16,234,51,1,1,106234051
6,16,234,52,2,,106234052
6,16,234,53,2,,106234053
6,16,235,16,2,,106235016
6,16,235,20,2,,106235020
6,16,235,30,2,,106235030
6,16,235,32,2,,106235032
6,16,235,37,2,,106235037
6,16,235,53,1,1,106235053
6,16,235,55,1,1,106235055
6,16,235,106,2,,106235106
6,16,235,108,2,,106235108
6,16,235,143,2,,106235143
6,16,235,149,2,,106235149
6,16,235,158,2,,106235158
6,16,235,159,1,2,106235159
6,16,235,178,2,,106235178
6,16,235,180,2,,106235180
6,16,236,6,2,,106236006
6,16,236,13,2,,106236013
6,16,236,18,1,1,106236018
6,16,236,21,2,,106236021
6,16,236,28,2,,106236028
6,16,236,29,1,1,106236029
6,16,236,38,2,,106236038
6,16,236,40,2,,106236040
6,16,236,41,2,,106236041
6,16,236,44,2,,106236044
6,16,236,51,2,,106236051
6,16,236,52,2,,106236052
6,16,236,62,2,,106236062
6,16,236,64,1,1,106236064
6,16,236,78,2,,106236078
6,84,193,5,1,1,106193005
6,84,193,28,2,,106193028
6,84,193,38,2,,106193038
6,84,193,59,2,,106193059
6,84,193,60,1,1,106193060
6,84,193,62,2,,106193062
6,84,193,65,2,,106193065
6,84,193,74,2,,106193074
6,84,193,76,2,,106193076
6,84,193,93,1,1,106193093
6,84,193,100,1,1,106193100
6,84,193,108,2,,106193108
6,84,193,120,1,1,106193120
6,84,193,122,1,1,106193122
6,84,193,132,2,,106193132
6,86,220,20,2,,106220020
6,86,220,24,2,,106220024
6,86,220,33,1,1,106220033
6,86,220,34,2,,106220034
6,86,220,37,2,,106220037
6,86,220,42,1,1,106220042
6,86,220,52,2,,106220052
6,86,220,54,2,,106220054
6,86,220,57,2,,106220057
6,86,220,62,1,1,106220062
6,86,220,73,2,,106220073
6,86,220,75,2,,106220075
6,86,220,83,2,,106220083
6,86,220,84,2,,106220084
6,86,220,92,2,,106220092
6,86,224,3,2,,106224003
6,86,224,4,1,1,106224004
6,86,224,7,2,,106224007
6,86,224,9,2,,106224009
6,86,224,14,2,,106224014
6,86,224,15,2,,106224015
6,86,224,27,2,,106224027
6,86,224,35,2,,106224035
6,86,224,36,2,,106224036
6,86,224,37,2,,106224037
6,86,224,38,2,,106224038
6,86,224,41,1,1,106224041
6,86,224,43,1,1,106224043
6,86,224,46,1,1,106224046
6,86,224,55,2,,106224055
6,88,238,2,2,,106238002
6,88,238,5,2,,106238005
6,88,238,14,2,,106238014
6,88,238,16,1,1,106238016
6,88,238,29,1,1,106238029
6,88,238,33,2,,106238033
6,88,238,36,2,,106238036
6,88,238,38,2,,106238038
6,88,238,49,2,,106238049
6,88,238,51,2,,106238051
6,88,238,71,2,,106238071
6,88,238,76,2,,106238076
6,88,238,80,2,,106238080
6,88,238,81,2,,106238081
6,88,238,82,1,1,106238082
6,89,187,15,2,,106187015
6,89,187,18,2,,106187018
6,89,187,24,2,,106187024
6,89,187,30,2,,106187030
6,89,187,49,2,,106187049
6,89,187,53,2,,106187053
6,89,187,55,1,1,106187055
6,89,187,56,2,,106187056
6,89,187,59,2,,106187059
6,89,187,60,2,,106187060
6,89,187,70,2,,106187070
6,89,187,71,2,,106187071
6,89,187,89,2,,106187089
6,89,187,108,2,,106187108
6,89,187,110,2,,106187110
6,89,188,1,2,,106188001
6,89,188,2,2,,106188002
6,89,188,4,1,1,106188004
6,89,188,10,2,,106188010
6,89,188,21,2,,106188021
6,89,188,24,2,,106188024
6,89,188,25,2,,106188025
6,89,188,28,2,,106188028
6,89,188,31,2,,106188031
6,89,188,34,2,,106188034
6,89,188,45,2,,106188045
6,89,188,47,2,,106188047
6,89,188,49,2,,106188049
6,89,188,51,2,,106188051
6,89,188,53,1,1,106188053
6,89,191,9,2,,106191009
6,89,191,15,2,,106191015
6,89,191,20,2,,106191020
6,89,191,26,2,,106191026
6,89,191,30,2,,106191030
6,89,191,32,2,,106191032
6,89,191,33,2,,106191033
6,89,191,34,2,,106191034
6,89,191,50,2,,106191050
6,89,191,56,2,,106191056
6,89,191,59,2,,106191059
6,89,191,65,2,,106191065
6,89,191,69,2,,106191069
6,89,191,96,2,,106191096
6,89,191,101,2,,106191101
6,89,192,4,2,,106192004
6,89,192,5,2,,106192005
6,89,192,6,2,,106192006
6,89,192,10,2,,106192010
6,89,192,13,2,,106192013
6,89,192,17,1,1,106192017
6,89,192,22,2,,106192022
6,89,192,28,2,,106192028
6,89,192,30,2,,106192030
6,89,192,32,2,,106192032
6,89,192,33,2,,106192033
6,89,192,34,2,,106192034
6,89,192,38,2,,106192038
6,89,192,46,2,,106192046
6,89,192,50,2,,106192050
6,91,185,12,2,,106185012
6,91,185,13,2,,106185013
6,91,185,14,2,,106185014
6,91,185,17,2,,106185017
6,91,185,21,2,,106185021
6,91,185,28,1,1,106185028
6,91,185,36,2,,106185036
6,91,185,40,2,,106185040
6,91,185,49,2,,106185049
6,91,185,52,2,,106185052
6,91,185,54,1,2,106185054
6,91,185,56,1,1,106185056
6,91,185,58,1,1,106185058
6,91,185,59,2,,106185059
6,91,185,60,2,,106185060
6,92,195,3,2,,106195003
6,92,195,12,2,,106195012
6,92,195,25,2,,106195025
6,92,195,26,1,1,106195026
6,92,195,35,1,2,106195035
6,92,195,60,1,2,106195060
6,92,195,63,1,1,106195063
6,92,195,80,2,,106195080
6,92,195,89,2,,106195089
6,92,195,123,1,2,106195123
6,92,195,129,1,1,106195129
6,92,195,133,2,,106195133
6,92,195,134,1,1,106195134
6,92,195,200,2,,106195200
6,92,195,232,2,,106195232
6,92,196,2,1,1,106196002
6,92,196,5,2,,106196005
6,92,196,11,2,,106196011
6,92,196,12,2,,106196012
6,92,196,13,1,1,106196013
6,92,196,14,1,4,106196014
6,92,196,16,2,,106196016
6,92,196,17,2,,106196017
6,92,196,18,1,1,106196018
6,92,196,19,2,,106196019
6,92,196,22,2,,106196022
6,92,196,23,2,,106196023
6,92,196,24,2,,106196024
6,92,196,29,2,,106196029
6,92,196,31,2,,106196031
6,93,194,1,1,1,106194001
6,93,194,7,1,1,106194007
6,93,194,13,2,,106194013
6,93,194,15,2,,106194015
6,93,194,18,2,,106194018
6,93,194,21,1,1,106194021
6,93,194,22,2,,106194022
6,93,194,35,2,,106194035
6,93,194,42,2,,106194042
6,93,194,43,2,,106194043
6,93,194,45,2,,106194045
6,93,194,55,2,,106194055
6,93,194,57,2,,106194057
6,93,194,60,2,,106194060
6,93,194,69,2,,106194069
6,94,179,24,2,,106179024
6,94,179,29,1,1,106179029
6,94,179,56,2,,106179056
6,94,179,80,2,,106179080
6,94,179,89,2,,106179089
6,94,179,99,2,,106179099
6,94,179,102,2,,106179102
6,94,179,116,2,,106179116
6,94,179,119,1,1,106179119
6,94,179,120,2,,106179120
6,94,179,127,1,1,106179127
6,94,179,128,2,,106179128
6,94,179,134,2,,106179134
6,94,179,146,2,,106179146
6,94,179,155,1,1,106179155
6,94,180,1,2,,106180001
6,94,180,2,2,,106180002
6,94,180,3,2,,106180003
6,94,180,4,1,1,106180004
6,94,180,6,2,,106180006
6,94,180,8,2,,106180008
6,94,180,9,2,,106180009
6,94,180,11,1,1,106180011
6,94,180,15,2,,106180015
6,94,180,16,1,1,106180016
6,94,180,18,2,,106180018
6,94,180,20,2,,106180020
6,94,180,22,1,1,106180022
6,94,180,23,2,,106180023
6,94,180,35,2,,106180035
6,94,183,12,2,,106183012
6,94,183,20,2,,106183020
6,94,183,33,2,,106183033
6,95,182,20,2,,106182020
6,95,182,26,2,,106182026
6,95,182,29,2,,106182029
6,95,182,42,2,,106182042
6,95,182,47,2,,106182047
6,95,182,49,2,,106182049
6,95,182,50,2,,106182050
6,95,182,54,2,,106182054
6,95,182,58,2,,106182058
6,95,182,61,2,,106182061
6,95,182,65,2,,106182065
6,95,182,79,2,,106182079
6,95,182,88,2,,106182088
6,95,182,95,2,,106182095
6,95,182,124,2,,106182124
6,95,184,6,2,,106184006
6,95,184,14,1,1,106184014
6,95,184,26,2,,106184026
6,95,184,27,2,,106184027
6,95,184,32,2,,106184032
6,95,184,71,2,,106184071
6,95,184,79,1,1,106184079
6,95,184,83,2,,106184083
6,95,184,89,2,,106184089
6,95,184,93,2,,106184093
6,95,184,94,2,,106184094
6,95,184,98,1,1,106184098
6,95,184,102,2,,106184102
6,95,184,104,2,,106184104
6,95,184,107,2,,106184107
6,96,199,2,2,,106199002
6,96,199,3,2,,106199003
6,96,199,4,2,,106199004
6,96,199,5,2,,106199005
6,96,199,8,2,,106199008
6,96,199,11,2,,106199011
6,96,199,14,2,,106199014
6,96,199,15,1,1,106199015
6,96,199,16,2,,106199016
6,96,199,19,2,,106199019
6,96,199,25,2,,106199025
6,96,199,27,2,,106199027
6,96,199,30,1,1,106199030
6,96,199,32,2,,106199032
6,96,199,33,2,,106199033
6,97,189,2,2,,106189002
6,97,189,4,2,,106189004
6,97,189,6,2,,106189006
6,97,189,23,1,1,106189023
6,97,189,30,2,,106189030
6,97,189,39,2,,106189039
6,97,189,41,2,,106189041
6,97,189,46,1,1,106189046
6,97,189,62,2,,106189062
6,97,189,63,1,1,106189063
6,97,189,72,2,,106189072
6,97,189,73,1,2,106189073
6,97,189,80,1,1,106189080
6,97,189,82,1,1,106189082
6,97,189,91,1,1,106189091
6,98,190,1,1,1,106190001
6,98,190,2,2,,106190002
6,98,190,4,2,,106190004
6,98,190,5,2,,106190005
6,98,190,12,2,,106190012
6,98,190,14,2,,106190014
6,98,190,16,2,,106190016
6,98,190,19,2,,106190019
6,98,190,21,2,,106190021
6,98,190,23,2,,106190023
6,98,190,26,2,,106190026
6,98,190,35,2,,106190035
6,98,190,38,2,,106190038
6,98,190,43,2,,106190043
6,98,190,64,1,1,106190064
6,99,200,3,2,,106200003
6,99,200,9,2,,106200009
6,99,200,15,2,,106200015
6,99,200,21,2,,106200021
6,99,200,25,2,,106200025
6,99,200,34,2,,106200034
6,99,200,39,2,,106200039
6,99,200,43,2,,106200043
6,99,200,51,2,,106200051
6,99,200,57,2,,106200057
6,99,200,59,2,,106200059
6,99,200,60,1,1,106200060
6,99,200,63,2,,106200063
6,99,200,65,2,,106200065
6,99,200,76,1,2,106200076
6,99,206,2,1,1,106206002
6,99,206,6,2,,106206006
6,99,206,8,2,,106206008
6,99,206,14,2,,106206014
6,99,206,23,2,,106206023
6,99,206,24,2,,106206024
6,99,206,26,1,1,106206026
6,99,206,29,2,,106206029
6,99,206,30,2,,106206030
6,99,206,31,2,,106206031
6,99,206,34,2,,106206034
6,99,206,37,2,,106206037
6,99,206,40,2,,106206040
6,99,206,44,1,1,106206044
6,99,206,51,2,,106206051
6,99,231,5,2,,106231005
6,99,231,6,2,,106231006
6,99,231,8,2,,106231008
6,99,231,11,2,,106231011
6,99,231,26,2,,106231026
6,99,231,28,2,,106231028
6,99,231,30,2,,106231030
6,99,231,35,2,,106231035
6,99,231,36,2,,106231036
6,99,231,39,2,,106231039
6,99,231,43,1,1,106231043
6,99,231,46,2,,106231046
6,99,231,49,2,,106231049
6,99,231,55,1,2,106231055
6,99,231,57,2,,106231057
6,100,197,1,2,,106197001
6,100,197,8,2,,106197008
6,100,197,10,2,,106197010
6,100,197,15,2,,106197015
6,100,197,18,2,,106197018
6,100,197,22,2,,106197022
6,100,197,23,2,,106197023
6,100,197,24,2,,106197024
6,100,197,25,2,,106197025
6,100,197,26,2,,106197026
6,100,197,37,2,,106197037
6,100,197,39,2,,106197039
6,100,197,40,2,,106197040
6,100,197,41,2,,106197041
6,100,197,44,2,,106197044
6,100,198,29,2,,106198029
6,100,198,40,2,,106198040
6,100,198,58,2,,106198058
6,100,198,71,1,2,106198071
6,100,198,73,2,,106198073
6,100,198,79,2,,106198079
6,100,198,96,2,,106198096
6,100,198,117,2,,106198117
6,100,198,127,2,,106198127
6,100,198,133,2,,106198133
6,100,198,139,1,1,106198139
6,100,198,141,1,1,106198141
6,100,198,143,1,1,106198143
6,100,198,152,2,,106198152
6,100,198,154,2,,106198154
6,102,201,2,1,1,106201002
6,102,201,3,1,1,106201003
6,102,201,5,1,1,106201005
6,102,201,6,1,1,106201006
6,102,201,8,1,1,106201008
6,102,201,10,2,,106201010
6,102,201,17,2,,106201017
6,102,201,23,1,1,106201023
6,102,201,25,1,1,106201025
6,102,201,26,1,1,106201026
6,102,201,27,1,1,106201027
6,102,201,31,2,,106201031
6,102,201,33,1,1,106201033
6,102,201,35,2,,106201035
6,102,201,44,2,,106201044
6,102,205,3,2,,106205003
6,102,205,5,2,,106205005
6,102,205,9,2,,106205009
6,102,205,12,2,,106205012
6,102,205,14,2,,106205014
6,102,205,18,2,,106205018
6,102,205,19,1,2,106205019
6,102,205,23,1,1,106205023
6,102,205,24,2,,106205024
6,102,205,25,2,,106205025
6,102,205,27,1,1,106205027
6,102,205,28,2,,106205028
6,102,205,30,1,1,106205030
6,102,205,34,2,,106205034
6,102,205,36,1,1,106205036
6,102,207,7,1,1,106207007
6,102,207,18,2,,106207018
6,102,207,20,1,1,106207020
6,102,207,23,2,,106207023
6,102,207,27,2,,106207027
6,102,207,31,1,1,106207031
6,102,207,32,2,,106207032
6,102,207,33,2,,106207033
6,102,207,38,2,,106207038
6,102,207,39,1,1,106207039
6,102,207,41,2,,106207041
6,102,207,42,1,1,106207042
6,102,207,46,1,1,106207046
6,102,207,53,1,1,106207053
6,102,207,54,2,,106207054
6,102,208,7,2,,106208007
6,102,208,18,2,,106208018
6,102,208,19,2,,106208019
6,102,208,21,2,,106208021
6,102,208,30,1,1,106208030
6,102,208,31,2,,106208031
6,102,208,37,1,1,106208037
6,102,208,40,2,,106208040
6,102,208,41,1,2,106208041
6,102,208,47,1,1,106208047
6,102,208,48,1,1,106208048
6,102,208,54,1,1,106208054
6,102,208,59,2,,106208059
6,102,208,73,2,,106208073
6,102,208,80,1,2,106208080
6,102,209,14,1,1,106209014
6,102,209,18,2,,106209018
6,102,209,23,1,1,106209023
6,102,209,25,1,1,106209025
6,102,209,28,2,,106209028
6,102,209,34,2,,106209034
6,102,209,36,2,,106209036
6,102,209,37,2,,106209037
6,102,209,42,2,,106209042
6,102,209,44,2,,106209044
6,102,209,54,1,1,106209054
6,102,209,59,2,,106209059
6,102,209,64,1,1,106209064
6,102,209,67,2,,106209067
6,102,209,68,2,,106209068
6,102,210,3,2,,106210003
6,102,210,7,2,,106210007
6,102,210,11,2,,106210011
6,102,210,12,2,,106210012
6,102,210,15,2,,106210015
6,102,210,16,1,1,106210016
6,102,210,17,1,1,106210017
6,102,210,30,2,,106210030
6,102,210,36,2,,106210036
6,102,210,46,2,,106210046
6,102,210,86,2,,106210086
6,102,210,96,2,,106210096
6,102,210,98,2,,106210098
6,102,210,103,1,2,106210103
6,102,210,120,2,,106210120
6,102,212,1,2,,106212001
6,102,212,6,2,,106212006
6,102,212,8,2,,106212008
6,102,212,12,2,,106212012
6,102,212,14,2,,106212014
6,102,212,19,1,1,106212019
6,102,212,22,1,1,106212022
6,102,212,30,2,,106212030
6,102,212,33,2,,106212033
6,102,212,34,1,1,106212034
6,102,212,35,1,1,106212035
6,102,212,36,1,1,106212036
6,102,212,37,2,,106212037
6,102,212,38,1,1,106212038
6,102,212,39,1,1,106212039
6,102,214,1,1,1,106214001
6,102,214,2,1,1,106214002
6,102,214,3,2,,106214003
6,102,214,14,1,1,106214014
6,102,214,15,1,1,106214015
6,102,214,16,1,1,106214016
6,102,214,17,2,,106214017
6,102,214,20,2,,106214020
6,102,214,21,2,,106214021
6,102,214,22,1,1,106214022
6,102,214,25,1,1,106214025
6,102,214,30,1,1,106214030
6,102,214,33,1,1,106214033
6,102,214,35,2,,106214035
6,102,214,38,2,,106214038
6,103,221,5,2,,106221005
6,103,221,7,2,,106221007
6,103,221,15,1,1,106221015
6,103,221,31,2,,106221031
6,103,221,34,2,,106221034
6,103,221,40,1,1,106221040
6,103,221,45,2,,106221045
6,103,221,47,2,,106221047
6,103,221,48,2,,106221048
6,103,221,50,1,2,106221050
6,103,221,54,1,1,106221054
6,103,221,56,1,1,106221056
6,103,221,65,2,,106221065
6,103,221,78,2,,106221078
6,103,221,87,2,,106221087
6,103,222,1,2,,106222001
6,103,222,3,2,,106222003
6,103,222,7,2,,106222007
6,103,222,16,2,,106222016
6,103,222,18,2,,106222018
6,103,222,21,2,,106222021
6,103,222,24,2,,106222024
6,103,222,26,1,1,106222026
6,103,222,27,2,,106222027
6,103,222,31,1,1,106222031
6,103,222,32,2,,106222032
6,103,222,41,1,1,106222041
6,103,222,43,2,,106222043
6,103,222,49,2,,106222049
6,103,222,57,2,,106222057
6,106,237,3,1,2,106237003
6,106,237,8,2,,106237008
6,106,237,16,1,1,106237016
6,106,237,21,1,2,106237021
6,106,237,24,1,2,106237024
6,106,237,25,1,1,106237025
6,106,237,27,1,2,106237027
6,106,237,44,1,1,106237044
6,106,237,53,2,,106237053
6,106,237,57,2,,106237057
6,106,237,62,2,,106237062
6,106,237,64,2,,106237064
6,106,237,71,2,,106237071
6,106,237,74,2,,106237074
6,106,237,77,1,1,106237077
6,108,229,1,2,,106229001
6,108,229,2,2,,106229002
6,108,229,5,2,,106229005
6,108,229,7,2,,106229007
6,108,229,8,2,,106229008
6,108,229,9,2,,106229009
6,108,229,11,2,,106229011
6,108,229,12,2,,106229012
6,108,229,13,2,,106229013
6,108,229,14,2,,106229014
6,108,229,17,2,,106229017
6,108,229,18,2,,106229018
6,108,229,20,2,,106229020
6,108,229,26,2,,106229026
6,108,229,30,2,,106229030
6,108,230,5,2,,106230005
6,108,230,14,2,,106230014
6,108,230,18,2,,106230018
6,108,230,25,2,,106230025
6,108,230,29,2,,106230029
6,108,230,30,2,,106230030
6,108,230,41,2,,106230041
6,108,230,45,2,,106230045
6,108,230,47,2,,106230047
6,108,230,48,2,,106230048
6,108,230,51,2,,106230051
6,108,230,54,2,,106230054
6,108,230,60,2,,106230060
6,108,230,62,2,,106230062
6,108,230,64,2,,106230064
6,109,228,3,2,,106228003
6,109,228,4,2,,106228004
6,109,228,10,2,,106228010
6,109,228,11,2,,106228011
6,109,228,14,2,,106228014
6,109,228,19,1,1,106228019
6,109,228,23,2,,106228023
6,109,228,24,2,,106228024
6,109,228,25,2,,106228025
6,109,228,30,2,,106228030
6,109,228,35,2,,106228035
6,109,228,46,2,,106228046
6,109,228,47,2,,106228047
6,109,228,50,2,,106228050
6,109,228,58,2,,106228058
6,109,232,41,1,1,106232041
6,109,232,44,2,,106232044
6,109,232,48,2,,106232048
6,109,232,57,2,,106232057
6,109,232,62,2,,106232062
6,109,232,70,2,,106232070
6,109,232,76,2,,106232076
6,109,232,81,2,,106232081
6,109,232,82,2,,106232082
6,109,232,83,2,,106232083
6,109,232,91,2,,106232091
6,109,232,105,2,,106232105
6,109,232,112,2,,106232112
6,109,232,120,2,,106232120
6,109,232,161,2,,106232161
6,109,233,2,2,,106233002
6,109,233,8,2,,106233008
6,109,233,16,2,,106233016
6,109,233,27,2,,106233027
6,109,233,35,2,,106233035
6,109,233,40,1,1,106233040
6,109,233,49,2,,106233049
6,109,233,52,1,1,106233052
6,109,233,65,2,,106233065
6,109,233,69,2,,106233069
6,109,233,80,2,,106233080
6,109,233,89,2,,106233089
6,109,233,95,2,,106233095
6,109,233,98,1,1,106233098
6,109,233,111,2,,106233111
6,110,227,8,2,,106227008
6,110,227,10,2,,106227010
6,110,227,12,2,,106227012
6,110,227,20,1,1,106227020
6,110,227,39,2,,106227039
6,110,227,44,1,1,106227044
6,110,227,64,2,,106227064
6,110,227,70,2,,106227070
6,110,227,72,1,1,106227072
6,110,227,81,1,1,106227081
6,110,227,88,2,,106227088
6,110,227,109,2,,106227109
6,110,227,112,2,,106227112
6,110,227,115,2,,106227115
6,110,227,116,1,3,106227116
6,111,226,5,2,,106226005
6,111,226,11,1,1,106226011
6,111,226,22,2,,106226022
6,111,226,25,2,,106226025
6,111,226,26,1,2,106226026
6,111,226,39,2,,106226039
6,111,226,44,1,1,106226044
6,111,226,50,2,,106226050
6,111,226,53,2,,106226053
6,111,226,56,2,,106226056
6,111,226,57,2,,106226057
6,111,226,83,2,,106226083
6,111,226,102,1,1,106226102
6,111,226,110,2,,106226110
6,111,226,114,2,,106226114
7,8,258,4,2,,107258004
7,8,258,10,1,1,107258010
7,8,258,12,2,,107258012
7,8,258,16,1,1,107258016
7,8,258,24,2,,107258024
7,8,258,28,2,,107258028
7,8,258,30,2,,107258030
7,8,258,31,1,1,107258031
7,8,258,39,2,,107258039
7,8,258,49,2,,107258049
7,8,258,55,2,,107258055
7,8,258,62,2,,107258062
7,8,258,63,2,,107258063
7,8,258,68,1,1,107258068
7,8,258,71,2,,107258071
7,8,260,8,1,2,107260008
7,8,260,9,2,,107260009
7,8,260,17,2,,107260017
7,8,260,18,2,,107260018
7,8,260,25,1,1,107260025
7,8,260,31,1,1,107260031
7,8,260,33,2,,107260033
7,8,260,34,2,,107260034
7,8,260,38,2,,107260038
7,8,260,45,2,,107260045
7,8,260,47,2,,107260047
7,8,260,48,2,,107260048
7,8,260,50,2,,107260050
7,8,260,59,2,,107260059
7,8,260,60,2,,107260060
7,8,261,2,2,,107261002
7,8,261,11,2,,107261011
7,8,261,24,2,,107261024
7,8,261,35,2,,107261035
7,8,261,56,1,1,107261056
7,8,261,58,2,,107261058
7,8,261,59,2,,107261059
7,8,261,65,2,,107261065
7,8,261,77,2,,107261077
7,8,261,82,2,,107261082
7,8,261,83,2,,107261083
7,8,261,85,1,1,107261085
7,8,261,92,2,,107261092
7,8,261,106,2,,107261106
7,8,261,109,2,,107261109
7,112,239,5,1,1,107239005
7,112,239,7,2,,107239007
7,112,239,12,1,1,107239012
7,112,239,14,2,,107239014
7,112,239,16,2,,107239016
7,112,239,17,1,1,107239017
7,112,239,20,2,,107239020
7,112,239,22,2,,107239022
7,112,239,23,2,,107239023
7,112,239,24,2,,107239024
7,112,239,25,1,1,107239025
7,112,239,27,2,,107239027
7,112,239,30,2,,107239030
7,112,239,32,1,1,107239032
7,112,239,33,2,,107239033
7,112,240,1,2,,107240001
7,112,240,3,2,,107240003
7,112,240,6,2,,107240006
7,112,240,11,2,,107240011
7,112,240,12,2,,107240012
7,112,240,14,1,1,107240014
7,112,240,20,1,1,107240020
7,112,240,21,2,,107240021
7,112,240,27,1,1,107240027
7,112,240,28,2,,107240028
7,112,240,31,1,1,107240031
7,112,240,33,2,,107240033
7,112,240,42,2,,107240042
7,112,240,43,2,,107240043
7,112,240,46,2,,107240046
7,112,241,3,2,,107241003
7,112,241,9,2,,107241009
7,112,241,11,1,1,107241011
7,112,241,13,1,1,107241013
7,112,241,20,1,1,107241020
7,112,241,25,1,1,107241025
7,112,241,26,1,1,107241026
7,112,241,27,1,1,107241027
7,112,241,34,1,1,107241034
7,112,241,35,1,1,107241035
7,112,241,36,1,1,107241036
7,112,241,51,2,,107241051
7,112,241,52,1,1,107241052
7,112,241,58,1,1,107241058
7,112,241,63,2,,107241063
7,112,242,3,1,1,107242003
7,112,242,10,2,,107242010
7,112,242,12,2,,107242012
7,112,242,19,1,1,107242019
7,112,242,20,2,,107242020
7,112,242,22,2,,107242022
7,112,242,40,1,1,107242040
7,112,242,47,2,,107242047
7,112,242,49,1,1,107242049
7,112,242,53,1,1,107242053
7,112,242,55,1,1,107242055
7,112,242,65,2,,107242065
7,112,242,66,1,1,107242066
7,112,242,69,1,1,107242069
7,112,242,71,1,1,107242071
7,112,243,1,2,,107243001
7,112,243,11,2,,107243011
7,112,243,12,1,2,107243012
7,112,243,21,1,2,107243021
7,112,243,45,2,,107243045
7,112,243,46,1,2,107243046
7,112,243,48,2,,107243048
7,112,243,61,2,,107243061
7,112,243,64,1,2,107243064
7,112,243,71,1,1,107243071
7,112,243,72,2,,107243072
7,112,243,73,2,,107243073
7,112,243,78,2,,107243078
7,112,243,82,2,,107243082
7,112,243,88,2,,107243088
7,112,244,7,1,1,107244007
7,112,244,10,1,1,107244010
7,112,244,14,2,,107244014
7,112,244,17,2,,107244017
7,112,244,30,1,1,107244030
7,112,244,36,1,1,107244036
7,112,244,38,1,1,107244038
7,112,244,45,1,1,107244045
7,112,244,50,2,,107244050
7,112,244,59,1,1,107244059
7,112,244,60,2,,107244060
7,112,244,71,2,,107244071
7,112,244,75,1,1,107244075
7,112,244,79,2,,107244079
7,112,244,93,1,1,107244093
7,112,246,1,2,,107246001
7,112,246,4,2,,107246004
7,112,246,9,2,,107246009
7,112,246,13,2,,107246013
7,112,246,15,2,,107246015
7,112,246,17,1,1,107246017
7,112,246,18,2,,107246018
7,112,246,19,2,,107246019
7,112,246,20,2,,107246020
