"id1","id2","id3","id4","s2a_i","hhno"
7,130,249,32,11,107249032
7,130,249,33,10,107249033
7,130,249,36,6,107249036
7,130,249,42,4,107249042
7,130,249,43,4,107249043
7,130,249,51,7,107249051
7,130,249,61,13,107249061
7,132,262,1,4,107262001
7,132,262,3,6,107262003
7,132,262,4,4,107262004
7,132,262,7,12,107262007
7,132,262,8,6,107262008
7,132,262,9,17,107262009
7,132,262,10,12,107262010
7,132,262,12,12,107262012
7,132,262,13,6,107262013
7,132,262,16,5,107262016
7,132,262,17,13,107262017
7,132,262,18,16,107262018
7,132,262,20,16,107262020
7,132,262,22,16,107262022
7,132,262,23,11,107262023
7,133,259,1,4,107259001
7,133,259,2,9,107259002
7,133,259,6,13,107259006
7,133,259,8,10,107259008
7,133,259,10,6,107259010
7,133,259,11,5,107259011
7,133,259,12,12,107259012
7,133,259,13,7,107259013
7,133,259,15,14,107259015
7,133,259,16,6,107259016
7,133,259,17,6,107259017
7,133,259,25,16,107259025
7,133,259,27,8,107259027
7,133,259,29,16,107259029
7,133,259,30,7,107259030
8,9,295,1,15,108295001
8,9,295,2,14,108295002
8,9,295,3,14,108295003
8,9,295,5,17,108295005
8,9,295,6,11,108295006
8,9,295,8,14,108295008
8,9,295,11,14,108295011
8,9,295,12,7,108295012
8,9,295,13,14,108295013
8,9,295,15,14,108295015
8,9,295,19,12,108295019
8,9,295,22,18,108295022
8,9,295,23,15,108295023
8,9,295,24,11,108295024
8,9,295,25,15,108295025
8,9,297,4,13,108297004
8,9,297,6,18,108297006
8,9,297,10,11,108297010
8,9,297,13,14,108297013
8,9,297,15,18,108297015
8,9,297,22,18,108297022
8,9,297,23,14,108297023
8,9,297,28,15,108297028
8,9,297,29,14,108297029
8,9,297,36,18,108297036
8,9,297,40,11,108297040
8,9,297,42,9,108297042
8,9,297,46,18,108297046
8,9,297,52,21,108297052
8,9,297,59,16,108297059
8,10,299,15,13,108299015
8,10,299,20,18,108299020
8,10,299,40,16,108299040
8,10,299,41,6,108299041
8,10,299,43,5,108299043
8,10,299,52,18,108299052
8,10,299,60,15,108299060
8,10,299,78,7,108299078
8,10,299,90,9,108299090
8,10,299,92,12,108299092
8,10,299,94,9,108299094
8,10,299,108,11,108299108
8,10,299,121,11,108299121
8,10,299,134,11,108299134
8,10,299,137,6,108299137
8,10,301,1,6,108301001
8,10,301,2,3,108301002
8,10,301,4,4,108301004
8,10,301,5,10,108301005
8,10,301,7,4,108301007
8,10,301,8,6,108301008
8,10,301,9,4,108301009
8,10,301,11,3,108301011
8,10,301,13,6,108301013
8,10,301,14,4,108301014
8,10,301,15,7,108301015
8,10,301,16,5,108301016
8,10,301,17,6,108301017
8,10,301,18,6,108301018
8,10,301,21,4,108301021
8,10,303,2,4,108303002
8,10,303,9,4,108303009
8,10,303,11,6,108303011
8,10,303,12,6,108303012
8,10,303,14,9,108303014
8,10,303,16,6,108303016
8,10,303,18,6,108303018
8,10,303,21,8,108303021
8,10,303,22,17,108303022
8,10,303,23,4,108303023
8,10,303,29,9,108303029
8,10,303,30,6,108303030
8,10,303,31,3,108303031
8,10,303,39,5,108303039
8,10,303,42,6,108303042
8,10,304,3,12,108304003
8,10,304,4,8,108304004
8,10,304,9,10,108304009
8,10,304,10,13,108304010
8,10,304,13,15,108304013
8,10,304,19,13,108304019
8,10,304,27,13,108304027
8,10,304,32,24,108304032
8,10,304,34,11,108304034
8,10,304,37,10,108304037
8,10,304,39,14,108304039
8,10,304,40,16,108304040
8,10,304,41,10,108304041
8,10,304,42,15,108304042
8,10,304,44,11,108304044
8,10,305,3,11,108305003
8,10,305,5,8,108305005
8,10,305,26,18,108305026
8,10,305,30,9,108305030
8,10,305,35,9,108305035
8,10,305,36,15,108305036
8,10,305,39,18,108305039
8,10,305,42,16,108305042
8,10,305,44,12,108305044
8,10,305,47,7,108305047
8,10,305,48,18,108305048
8,10,305,51,15,108305051
8,10,305,54,9,108305054
8,10,305,59,12,108305059
8,10,305,60,17,108305060
8,135,310,4,11,108310004
8,135,310,5,9,108310005
8,135,310,7,10,108310007
8,135,310,13,11,108310013
8,135,310,14,15,108310014
8,135,310,19,12,108310019
8,135,310,24,6,108310024
8,135,310,25,8,108310025
8,135,310,32,16,108310032
8,135,310,34,14,108310034
8,135,310,35,14,108310035
8,135,310,47,11,108310047
8,135,310,54,10,108310054
8,135,310,64,14,108310064
8,135,310,71,10,108310071
8,135,311,1,16,108311001
8,135,311,3,17,108311003
8,135,311,4,7,108311004
8,135,311,7,13,108311007
8,135,311,10,17,108311010
8,135,311,16,11,108311016
8,135,311,19,10,108311019
8,135,311,21,17,108311021
8,135,311,24,17,108311024
8,135,311,28,16,108311028
8,135,311,29,25,108311029
8,135,311,31,16,108311031
8,135,311,33,9,108311033
8,135,311,35,5,108311035
8,135,311,36,10,108311036
8,137,285,1,13,108285001
8,137,285,5,18,108285005
8,137,285,6,15,108285006
8,137,285,7,18,108285007
8,137,285,9,16,108285009
8,137,285,11,18,108285011
8,137,285,14,18,108285014
8,137,285,15,10,108285015
8,137,285,16,18,108285016
8,137,285,17,18,108285017
8,137,285,18,18,108285018
8,137,285,19,5,108285019
8,137,285,21,18,108285021
8,137,285,22,18,108285022
8,137,285,24,15,108285024
8,137,286,1,17,108286001
8,137,286,3,18,108286003
8,137,286,4,14,108286004
8,137,286,5,18,108286005
8,137,286,8,16,108286008
8,137,286,11,16,108286011
8,137,286,12,16,108286012
8,137,286,13,19,108286013
8,137,286,14,18,108286014
8,137,286,15,15,108286015
8,137,286,16,14,108286016
8,137,286,18,18,108286018
8,137,286,19,13,108286019
8,137,286,21,18,108286021
8,137,286,22,18,108286022
8,137,287,1,12,108287001
8,137,287,2,13,108287002
8,137,287,3,8,108287003
8,137,287,5,13,108287005
8,137,287,6,15,108287006
8,137,287,9,18,108287009
8,137,287,15,17,108287015
8,137,287,16,13,108287016
8,137,287,18,18,108287018
8,137,287,24,18,108287024
8,137,287,26,15,108287026
8,137,287,28,18,108287028
8,137,287,31,18,108287031
8,137,287,32,15,108287032
8,137,287,99,17,108287099
8,138,278,1,10,108278001
8,138,278,2,18,108278002
8,138,278,4,18,108278004
8,138,278,5,11,108278005
8,138,278,8,17,108278008
8,138,278,9,18,108278009
8,138,278,10,15,108278010
8,138,278,11,15,108278011
8,138,278,14,18,108278014
8,138,278,15,14,108278015
8,138,278,17,18,108278017
8,138,278,20,16,108278020
8,138,278,21,9,108278021
8,138,278,23,14,108278023
8,138,278,16,17,108278016
8,140,291,6,18,108291006
8,140,291,7,16,108291007
8,140,291,8,18,108291008
8,140,291,9,18,108291009
8,140,291,12,17,108291012
8,140,291,17,18,108291017
8,140,291,18,18,108291018
8,140,291,25,12,108291025
8,140,291,28,12,108291028
8,140,291,32,18,108291032
8,140,291,36,18,108291036
8,140,291,38,18,108291038
8,140,291,39,18,108291039
8,140,291,40,13,108291040
8,140,291,42,19,108291042
8,140,292,1,18,108292001
8,140,292,2,18,108292002
8,140,292,3,15,108292003
8,140,292,9,15,108292009
8,140,292,10,14,108292010
8,140,292,11,18,108292011
8,140,292,12,18,108292012
8,140,292,14,18,108292014
8,140,292,16,18,108292016
8,140,292,17,18,108292017
8,140,292,20,18,108292020
8,140,292,21,15,108292021
8,140,292,25,15,108292025
8,140,292,29,12,108292029
8,140,292,32,18,108292032
8,140,293,1,18,108293001
8,140,293,2,10,108293002
8,140,293,4,9,108293004
8,140,293,5,17,108293005
8,140,293,6,18,108293006
8,140,293,7,18,108293007
8,140,293,8,15,108293008
8,140,293,9,13,108293009
8,140,293,11,18,108293011
8,140,293,12,18,108293012
8,140,293,13,16,108293013
8,140,293,14,15,108293014
8,140,293,15,18,108293015
8,140,293,17,17,108293017
8,140,293,18,11,108293018
8,141,294,1,18,108294001
8,141,294,2,14,108294002
8,141,294,4,17,108294004
8,141,294,5,18,108294005
8,141,294,6,11,108294006
8,141,294,7,15,108294007
8,141,294,8,25,108294008
8,141,294,9,12,108294009
8,141,294,10,11,108294010
8,141,294,11,18,108294011
8,141,294,12,18,108294012
8,141,294,13,18,108294013
8,141,294,14,18,108294014
8,141,294,15,17,108294015
8,142,275,1,18,108275001
8,142,275,3,15,108275003
8,142,275,5,18,108275005
8,142,275,11,14,108275011
8,142,275,17,16,108275017
8,142,275,19,14,108275019
8,142,275,22,13,108275022
8,142,275,28,13,108275028
8,142,275,29,12,108275029
8,142,275,32,7,108275032
8,142,275,33,8,108275033
8,142,275,36,13,108275036
8,142,275,37,18,108275037
8,142,275,38,11,108275038
8,142,275,39,15,108275039
8,142,276,1,15,108276001
8,142,276,2,13,108276002
8,142,276,4,9,108276004
8,142,276,6,7,108276006
8,142,276,7,8,108276007
8,142,276,10,6,108276010
8,142,276,11,18,108276011
8,142,276,13,14,108276013
8,142,276,14,9,108276014
8,142,276,15,15,108276015
8,142,276,17,18,108276017
8,142,276,18,14,108276018
8,142,276,19,6,108276019
8,142,276,23,9,108276023
8,142,276,26,16,108276026
8,142,277,2,10,108277002
8,142,277,4,14,108277004
8,142,277,10,18,108277010
8,142,277,11,18,108277011
8,142,277,14,18,108277014
8,142,277,20,15,108277020
8,142,277,21,15,108277021
8,142,277,24,11,108277024
8,142,277,25,18,108277025
8,142,277,26,18,108277026
8,142,277,28,15,108277028
8,142,277,30,18,108277030
8,142,277,32,13,108277032
8,142,277,34,11,108277034
8,142,277,36,8,108277036
8,142,279,16,18,108279016
8,142,279,17,18,108279017
8,142,279,18,18,108279018
8,142,279,19,18,108279019
8,142,279,32,18,108279032
8,142,279,61,17,108279061
8,142,279,95,6,108279095
8,142,279,96,18,108279096
8,142,279,101,8,108279101
8,142,279,102,10,108279102
8,142,279,103,15,108279103
8,142,279,110,4,108279110
8,142,279,111,17,108279111
8,142,279,122,5,108279122
8,142,279,125,17,108279125
8,143,281,15,12,108281015
8,143,281,34,18,108281034
8,143,281,41,18,108281041
8,143,281,45,18,108281045
8,143,281,51,18,108281051
8,143,281,72,14,108281072
8,143,281,73,14,108281073
8,143,281,77,9,108281077
8,143,281,78,17,108281078
8,143,281,79,17,108281079
8,143,281,83,18,108281083
8,143,281,91,6,108281091
8,143,281,95,18,108281095
8,143,281,100,17,108281100
8,143,281,101,14,108281101
8,144,280,1,18,108280001
8,144,280,2,18,108280002
8,144,280,3,15,108280003
8,144,280,4,18,108280004
8,144,280,5,11,108280005
8,144,280,8,18,108280008
8,144,280,9,18,108280009
8,144,280,10,18,108280010
8,144,280,11,18,108280011
8,144,280,12,16,108280012
8,144,280,13,12,108280013
8,144,280,14,10,108280014
8,144,280,15,15,108280015
8,144,280,17,18,108280017
8,144,280,99,18,108280099
8,147,273,3,13,108273003
8,147,273,4,16,108273004
8,147,273,9,13,108273009
8,147,273,14,16,108273014
8,147,273,15,18,108273015
8,147,273,28,16,108273028
8,147,273,30,16,108273030
8,147,273,36,5,108273036
8,147,273,38,6,108273038
8,147,273,42,17,108273042
8,147,273,50,13,108273050
8,147,273,56,16,108273056
8,147,273,60,10,108273060
8,147,273,63,17,108273063
8,147,273,66,8,108273066
8,148,298,3,11,108298003
8,148,298,4,7,108298004
8,148,298,8,12,108298008
8,148,298,9,19,108298009
8,148,298,10,18,108298010
8,148,298,16,10,108298016
8,148,298,19,15,108298019
8,148,298,20,5,108298020
8,148,298,21,6,108298021
8,148,298,22,12,108298022
8,148,298,24,18,108298024
8,148,298,25,18,108298025
8,148,298,26,15,108298026
8,148,298,29,16,108298029
8,148,298,30,11,108298030
8,148,300,1,15,108300001
8,148,300,2,4,108300002
8,148,300,3,16,108300003
8,148,300,7,10,108300007
8,148,300,17,9,108300017
8,148,300,20,16,108300020
8,148,300,21,16,108300021
8,148,300,23,6,108300023
8,148,300,24,7,108300024
8,148,300,25,16,108300025
8,148,300,29,5,108300029
8,148,300,30,15,108300030
8,148,300,34,10,108300034
8,148,300,36,16,108300036
8,148,300,37,13,108300037
8,148,302,1,18,108302001
8,148,302,2,8,108302002
8,148,302,4,17,108302004
8,148,302,9,12,108302009
8,148,302,12,10,108302012
8,148,302,14,16,108302014
8,148,302,18,17,108302018
8,148,302,20,15,108302020
8,148,302,22,7,108302022
8,148,302,28,9,108302028
8,148,302,34,7,108302034
8,148,302,36,6,108302036
8,148,302,38,14,108302038
8,148,302,40,14,108302040
8,148,302,41,12,108302041
8,149,306,2,13,108306002
8,149,306,3,25,108306003
8,149,306,5,18,108306005
8,149,306,8,18,108306008
8,149,306,10,25,108306010
8,149,306,21,17,108306021
8,149,306,23,25,108306023
8,149,306,24,25,108306024
8,149,306,25,18,108306025
8,149,306,27,25,108306027
8,149,306,28,25,108306028
8,149,306,29,22,108306029
8,149,306,30,13,108306030
8,149,306,31,25,108306031
8,149,306,32,18,108306032
8,150,274,6,16,108274006
8,150,274,10,18,108274010
8,150,274,14,18,108274014
8,150,274,16,18,108274016
8,150,274,21,18,108274021
8,150,274,22,12,108274022
8,150,274,25,18,108274025
8,150,274,26,13,108274026
8,150,274,27,13,108274027
8,150,274,33,6,108274033
8,150,274,34,13,108274034
8,150,274,41,14,108274041
8,150,274,44,12,108274044
8,150,274,45,9,108274045
8,150,274,56,7,108274056
8,151,307,3,12,108307003
8,151,307,4,6,108307004
8,151,307,8,17,108307008
8,151,307,9,10,108307009
8,151,307,16,10,108307016
8,151,307,18,18,108307018
8,151,307,21,12,108307021
8,151,307,23,18,108307023
8,151,307,27,12,108307027
8,151,307,28,11,108307028
8,151,307,32,18,108307032
8,151,307,33,9,108307033
8,151,307,34,12,108307034
8,151,307,38,14,108307038
8,151,307,40,15,108307040
8,151,308,1,25,108308001
8,151,308,2,7,108308002
8,151,308,3,14,108308003
8,151,308,5,14,108308005
8,151,308,6,8,108308006
8,151,308,10,9,108308010
8,151,308,14,11,108308014
8,151,308,20,25,108308020
8,151,308,26,11,108308026
8,151,308,30,13,108308030
8,151,308,32,16,108308032
8,151,308,35,9,108308035
8,151,308,41,9,108308041
8,151,308,43,16,108308043
8,151,308,48,22,108308048
8,151,309,5,12,108309005
8,151,309,14,12,108309014
8,151,309,16,17,108309016
8,151,309,20,16,108309020
8,151,309,22,15,108309022
8,151,309,25,10,108309025
8,151,309,26,9,108309026
8,151,309,28,9,108309028
8,151,309,31,8,108309031
8,151,309,32,14,108309032
8,151,309,33,5,108309033
8,151,309,36,9,108309036
8,151,309,39,15,108309039
8,151,309,40,10,108309040
8,151,309,41,7,108309041
8,152,288,1,18,108288001
8,152,288,2,16,108288002
8,152,288,3,18,108288003
8,152,288,4,18,108288004
8,152,288,5,18,108288005
8,152,288,6,16,108288006
8,152,288,7,12,108288007
8,152,288,8,18,108288008
8,152,288,9,16,108288009
8,152,288,10,18,108288010
8,152,288,11,18,108288011
8,152,288,13,18,108288013
8,152,288,14,18,108288014
8,152,288,15,18,108288015
8,152,288,16,18,108288016
8,152,289,1,18,108289001
8,152,289,5,18,108289005
8,152,289,8,13,108289008
8,152,289,11,18,108289011
8,152,289,12,16,108289012
8,152,289,13,15,108289013
8,152,289,14,17,108289014
8,152,289,18,18,108289018
8,152,289,20,18,108289020
8,152,289,26,6,108289026
8,152,289,31,10,108289031
8,152,289,37,18,108289037
8,152,289,38,13,108289038
8,152,289,41,18,108289041
8,152,289,47,25,108289047
8,152,290,2,18,108290002
8,152,290,3,18,108290003
8,152,290,5,18,108290005
8,152,290,6,10,108290006
8,152,290,7,17,108290007
8,152,290,8,15,108290008
8,152,290,10,18,108290010
8,152,290,15,13,108290015
8,152,290,16,18,108290016
8,152,290,17,15,108290017
8,152,290,18,10,108290018
8,152,290,21,16,108290021
8,152,290,23,17,108290023
8,152,290,27,15,108290027
8,152,290,29,15,108290029
8,153,282,1,18,108282001
8,153,282,2,18,108282002
8,153,282,3,18,108282003
8,153,282,5,8,108282005
8,153,282,7,16,108282007
8,153,282,8,16,108282008
8,153,282,10,13,108282010
8,153,282,12,14,108282012
8,153,282,14,18,108282014
8,153,282,15,18,108282015
8,153,282,17,18,108282017
8,153,282,18,18,108282018
8,153,282,19,15,108282019
8,153,282,22,18,108282022
8,153,282,24,16,108282024
8,153,283,1,18,108283001
8,153,283,3,18,108283003
8,153,283,5,18,108283005
8,153,283,6,15,108283006
8,153,283,7,18,108283007
8,153,283,8,12,108283008
8,153,283,9,18,108283009
8,153,283,10,18,108283010
8,153,283,14,11,108283014
8,153,283,18,14,108283018
8,153,283,19,12,108283019
8,153,283,22,18,108283022
8,153,283,23,18,108283023
8,153,283,25,18,108283025
8,153,283,26,18,108283026
8,153,284,4,16,108284004
8,153,284,6,16,108284006
8,153,284,10,17,108284010
8,153,284,12,16,108284012
8,153,284,13,6,108284013
8,153,284,14,13,108284014
8,153,284,16,6,108284016
8,153,284,19,18,108284019
8,153,284,21,18,108284021
8,153,284,23,18,108284023
8,153,284,24,7,108284024
8,153,284,26,18,108284026
8,153,284,27,18,108284027
8,153,284,28,18,108284028
8,153,284,31,9,108284031
9,154,325,8,14,109325008
9,154,325,10,13,109325010
9,154,325,14,14,109325014
9,154,325,17,18,109325017
9,154,325,21,18,109325021
9,154,325,26,18,109325026
9,154,325,27,11,109325027
9,154,325,28,7,109325028
9,154,325,29,18,109325029
9,154,325,31,10,109325031
9,154,325,32,17,109325032
9,154,325,34,16,109325034
9,154,325,38,14,109325038
9,154,325,44,16,109325044
9,154,325,47,9,109325047
9,154,326,2,13,109326002
9,154,326,4,9,109326004
9,154,326,5,14,109326005
9,154,326,8,4,109326008
9,154,326,14,9,109326014
9,154,326,15,9,109326015
9,154,326,17,13,109326017
9,154,326,18,14,109326018
9,154,326,19,17,109326019
9,154,326,21,18,109326021
9,154,326,22,14,109326022
9,154,326,23,11,109326023
9,154,326,33,4,109326033
9,154,326,36,12,109326036
9,154,326,37,18,109326037
9,154,327,1,18,109327001
9,154,327,3,12,109327003
9,154,327,5,15,109327005
9,154,327,6,17,109327006
9,154,327,7,8,109327007
9,154,327,9,15,109327009
9,154,327,10,15,109327010
9,154,327,11,8,109327011
9,154,327,12,11,109327012
9,154,327,17,4,109327017
9,154,327,20,11,109327020
9,154,327,22,16,109327022
9,154,327,24,13,109327024
9,154,327,25,9,109327025
9,154,327,26,15,109327026
9,154,328,1,25,109328001
9,154,328,2,18,109328002
9,154,328,7,7,109328007
9,154,328,9,10,109328009
9,154,328,10,12,109328010
9,154,328,11,14,109328011
9,154,328,17,6,109328017
9,154,328,22,6,109328022
9,154,328,23,11,109328023
9,154,328,25,7,109328025
9,154,328,26,6,109328026
9,154,328,37,12,109328037
9,154,328,44,10,109328044
9,154,328,45,17,109328045
9,154,328,46,7,109328046
9,156,317,1,14,109317001
9,156,317,24,12,109317024
9,156,317,25,13,109317025
9,156,317,35,14,109317035
9,156,317,44,12,109317044
9,156,317,45,15,109317045
9,156,317,53,11,109317053
9,156,317,60,13,109317060
9,156,317,81,12,109317081
9,156,317,83,14,109317083
9,156,317,85,10,109317085
9,156,317,89,14,109317089
9,156,317,115,10,109317115
9,156,317,117,6,109317117
9,156,317,136,14,109317136
9,156,319,1,6,109319001
9,156,319,2,5,109319002
9,156,319,7,9,109319007
9,156,319,8,5,109319008
9,156,319,9,6,109319009
9,156,319,10,11,109319010
9,156,319,16,6,109319016
9,156,319,18,3,109319018
9,156,319,19,12,109319019
9,156,319,22,9,109319022
9,156,319,24,7,109319024
9,156,319,25,8,109319025
9,156,319,27,8,109319027
9,156,319,29,9,109319029
9,156,319,30,6,109319030
9,156,320,1,25,109320001
9,156,320,3,16,109320003
9,156,320,5,12,109320005
9,156,320,6,8,109320006
9,156,320,11,2,109320011
9,156,320,13,4,109320013
9,156,320,15,12,109320015
9,156,320,16,11,109320016
9,156,320,18,13,109320018
9,156,320,19,13,109320019
9,156,320,24,5,109320024
9,156,320,27,11,109320027
9,156,320,28,5,109320028
9,156,320,29,11,109320029
9,156,320,32,11,109320032
9,156,322,9,11,109322009
9,156,322,13,13,109322013
9,156,322,18,3,109322018
9,156,322,20,7,109322020
9,156,322,22,12,109322022
9,156,322,25,6,109322025
9,156,322,45,7,109322045
9,156,322,46,9,109322046
9,156,322,49,12,109322049
9,156,322,51,6,109322051
9,156,322,53,13,109322053
9,156,322,63,8,109322063
9,156,322,67,12,109322067
9,156,322,69,6,109322069
9,156,322,70,9,109322070
9,157,315,1,10,109315001
9,157,315,2,7,109315002
9,157,315,3,9,109315003
9,157,315,4,15,109315004
9,157,315,5,5,109315005
9,157,315,6,6,109315006
9,157,315,7,9,109315007
9,157,315,8,6,109315008
9,157,315,9,16,109315009
9,157,315,10,11,109315010
9,157,315,11,13,109315011
9,157,315,13,18,109315013
9,157,315,14,9,109315014
9,157,315,15,8,109315015
9,157,315,17,12,109315017
9,157,316,1,18,109316001
9,157,316,2,15,109316002
9,157,316,4,11,109316004
9,157,316,7,5,109316007
9,157,316,8,18,109316008
9,157,316,9,13,109316009
9,157,316,16,12,109316016
9,157,316,18,4,109316018
9,157,316,25,6,109316025
9,157,316,26,8,109316026
9,157,316,27,10,109316027
9,157,316,32,7,109316032
9,157,316,36,11,109316036
9,157,316,39,7,109316039
9,157,316,44,8,109316044
9,158,312,1,10,109312001
9,158,312,5,12,109312005
9,158,312,14,12,109312014
9,158,312,22,7,109312022
9,158,312,31,8,109312031
9,158,312,38,10,109312038
9,158,312,42,11,109312042
9,158,312,46,11,109312046
9,158,312,51,12,109312051
9,158,312,52,5,109312052
9,158,312,54,8,109312054
9,158,312,57,8,109312057
9,158,312,58,9,109312058
9,158,312,60,8,109312060
9,158,312,62,9,109312062
9,158,313,1,14,109313001
9,158,313,3,8,109313003
9,158,313,4,6,109313004
9,158,313,7,5,109313007
9,158,313,8,16,109313008
9,158,313,10,1,109313010
9,158,313,11,9,109313011
9,158,313,12,14,109313012
9,158,313,14,9,109313014
9,158,313,15,6,109313015
9,158,313,16,9,109313016
9,158,313,17,17,109313017
9,158,313,20,12,109313020
9,158,313,21,9,109313021
9,158,313,23,3,109313023
9,158,314,1,17,109314001
9,158,314,2,8,109314002
9,158,314,3,9,109314003
9,158,314,4,15,109314004
9,158,314,5,12,109314005
9,158,314,7,6,109314007
9,158,314,9,2,109314009
9,158,314,11,8,109314011
9,158,314,12,8,109314012
9,158,314,13,12,109314013
9,158,314,14,10,109314014
9,158,314,15,7,109314015
9,158,314,16,9,109314016
9,158,314,17,14,109314017
9,158,314,18,9,109314018
9,159,324,4,9,109324004
9,159,324,5,17,109324005
9,159,324,6,7,109324006
9,159,324,10,18,109324010
9,159,324,11,11,109324011
9,159,324,13,18,109324013
9,159,324,14,16,109324014
9,159,324,16,10,109324016
9,159,324,17,17,109324017
9,159,324,18,17,109324018
9,159,324,19,25,109324019
9,159,324,21,11,109324021
9,159,324,22,10,109324022
9,159,324,23,11,109324023
9,159,324,24,17,109324024
9,162,318,1,3,109318001
9,162,318,2,5,109318002
9,162,318,3,6,109318003
9,162,318,4,13,109318004
9,162,318,5,10,109318005
9,162,318,6,9,109318006
9,162,318,7,13,109318007
9,162,318,8,9,109318008
9,162,318,9,9,109318009
9,162,318,10,10,109318010
9,162,318,11,12,109318011
9,162,318,12,10,109318012
9,162,318,14,10,109318014
9,162,318,16,12,109318016
9,162,318,18,8,109318018
9,162,321,1,13,109321001
9,162,321,5,5,109321005
9,162,321,6,10,109321006
9,162,321,9,11,109321009
9,162,321,11,12,109321011
9,162,321,12,14,109321012
9,162,321,18,11,109321018
9,162,321,20,12,109321020
9,162,321,22,12,109321022
9,162,321,25,18,109321025
9,162,321,27,8,109321027
9,162,321,30,12,109321030
9,162,321,33,7,109321033
9,162,321,34,18,109321034
9,162,321,35,6,109321035
10,166,333,1,12,110333001
10,166,333,3,12,110333003
10,166,333,4,3,110333004
10,166,333,5,13,110333005
10,166,333,8,5,110333008
10,166,333,9,16,110333009
10,166,333,12,14,110333012
10,166,333,13,15,110333013
10,166,333,14,11,110333014
10,166,333,16,18,110333016
10,166,333,17,18,110333017
10,166,333,18,16,110333018
10,166,333,19,11,110333019
10,166,333,20,13,110333020
10,166,333,21,18,110333021
10,166,334,1,17,110334001
10,166,334,2,14,110334002
10,166,334,3,16,110334003
10,166,334,4,18,110334004
10,166,334,5,18,110334005
10,166,334,6,7,110334006
10,166,334,7,14,110334007
10,166,334,8,7,110334008
10,166,334,9,18,110334009
10,166,334,10,11,110334010
10,166,334,11,12,110334011
10,166,334,12,6,110334012
10,166,334,13,8,110334013
10,166,334,14,16,110334014
10,166,334,15,18,110334015
10,166,335,3,18,110335003
10,166,335,6,12,110335006
10,166,335,17,16,110335017
10,166,335,30,16,110335030
10,166,335,36,18,110335036
10,166,335,38,18,110335038
10,166,335,39,18,110335039
10,166,335,41,18,110335041
10,166,335,46,4,110335046
10,166,335,47,14,110335047
10,166,335,48,12,110335048
10,166,335,49,9,110335049
10,166,335,51,11,110335051
10,166,335,59,16,110335059
10,166,335,62,10,110335062
10,166,336,1,18,110336001
10,166,336,2,18,110336002
10,166,336,3,14,110336003
10,166,336,4,18,110336004
10,166,336,5,11,110336005
10,166,336,6,8,110336006
10,166,336,7,13,110336007
10,166,336,8,15,110336008
10,166,336,9,16,110336009
10,166,336,11,16,110336011
10,166,336,12,18,110336012
10,166,336,13,10,110336013
10,166,336,14,12,110336014
10,166,336,15,14,110336015
10,166,336,16,14,110336016
10,166,337,3,13,110337003
10,166,337,7,16,110337007
10,166,337,8,10,110337008
10,166,337,10,11,110337010
10,166,337,12,9,110337012
10,166,337,15,15,110337015
10,166,337,17,15,110337017
10,166,337,27,10,110337027
10,166,337,28,6,110337028
10,166,337,33,17,110337033
10,166,337,42,12,110337042
10,166,337,46,9,110337046
10,166,337,47,10,110337047
10,166,337,50,14,110337050
10,166,337,56,15,110337056
10,167,340,1,13,110340001
10,167,340,2,8,110340002
10,167,340,3,13,110340003
10,167,340,4,16,110340004
10,167,340,7,9,110340007
10,167,340,10,11,110340010
10,167,340,12,10,110340012
10,167,340,15,12,110340015
10,167,340,17,14,110340017
10,167,340,22,6,110340022
10,167,340,29,16,110340029
10,167,340,30,6,110340030
10,167,340,32,11,110340032
10,167,340,34,14,110340034
10,167,340,35,14,110340035
10,168,338,7,14,110338007
10,168,338,9,18,110338009
10,168,338,10,11,110338010
10,168,338,11,7,110338011
10,168,338,14,15,110338014
10,168,338,15,16,110338015
10,168,338,18,10,110338018
10,168,338,19,11,110338019
10,168,338,24,8,110338024
10,168,338,27,12,110338027
10,168,338,28,11,110338028
10,168,338,29,13,110338029
10,168,338,30,18,110338030
10,168,338,32,10,110338032
10,168,338,34,18,110338034
10,168,339,5,9,110339005
10,168,339,6,17,110339006
10,168,339,9,9,110339009
10,168,339,10,14,110339010
10,168,339,17,11,110339017
10,168,339,22,8,110339022
10,168,339,24,9,110339024
10,168,339,26,7,110339026
10,168,339,33,10,110339033
10,168,339,39,5,110339039
10,168,339,43,5,110339043
10,168,339,44,10,110339044
10,168,339,46,16,110339046
10,168,339,48,15,110339048
10,168,339,49,12,110339049
10,169,329,3,15,110329003
10,169,329,5,16,110329005
10,169,329,15,8,110329015
10,169,329,30,18,110329030
10,169,329,31,16,110329031
10,169,329,33,18,110329033
10,169,329,34,12,110329034
10,169,329,37,18,110329037
10,169,329,42,12,110329042
10,169,329,50,9,110329050
10,169,329,54,14,110329054
10,169,329,68,14,110329068
10,169,329,72,18,110329072
10,169,329,74,5,110329074
10,169,329,79,16,110329079
10,169,331,1,16,110331001
10,169,331,2,10,110331002
10,169,331,3,7,110331003
10,169,331,4,15,110331004
10,169,331,5,15,110331005
10,169,331,6,7,110331006
10,169,331,7,13,110331007
10,169,331,8,18,110331008
10,169,331,9,17,110331009
10,169,331,10,18,110331010
10,169,331,11,9,110331011
10,169,331,12,5,110331012
10,169,331,13,18,110331013
10,169,331,14,18,110331014
10,169,331,15,10,110331015
10,169,332,1,10,110332001
10,169,332,2,12,110332002
