"id1","id3","id4","id2","s12a_1","s12a_2i","s12a_2ii","s12a_2iii","s12a_3","s12a_4i","s12a_4ii","s12a_4iii","s12a_5","s12a_6","s12a_7i","s12a_7ii","s12a_7iii","s12a_8i","s12a_8ii","s12a_8iii","s12a_9i","s12a_9ii","s12a_10ai","s12a_10aii","s12a_10bi","s12a_10bii","s12a_11","s12a_11ii","s12a_11iii","s12a_12i","s12a_12ii","s12a_13i","s12a_13ii","s12a_14","s12a_15","s12a_15i","s12a_16","s12a_17","s12a_18i","s12a_18ii","s12a_18iii","s12a_19i","s12a_19ii","s12a_20","s12a_21i","s12a_21ii","s12a_22","s12a_23i","s12a_23ii","s12a_23iii","s12a_24","s12a_25","s12a_26i","s12a_26ii","s12a_26iii","s12a_27","s12a_28","s12a_29i","s12a_29ii","s12a_29iii","s12a_30","s12a_31","s12a_32","s12a_33i","s12a_33ii","s12a_33iii","s12a_33iv","s12a_33v","s12a_33vi","s12a_35","s12a_36","hhno"
2,32,38,2,2,,,,,,,,,,,,,0,,0,5,5,150,2,150,2,12,,,1,1,3,3,2,"7",,4,2,,,,2,,2,,,1,2,0,3,3,3,,,,6,3,,,,6,4,4,2,2,2,2,2,2,1,11.56,102032038
6,227,39,110,1,140,,6,2,,,,1,1,140,,6,2,,6,9,9,10,2,10,2,10,,,1,1,6,3,2,,,2,2,,,,2,10,2,,,1,10,0,3,4,2,,,,3,5,,15,1,6,4,3,2,1,1,1,2,1,1,28.48,106227039
6,227,70,110,1,15,,3,2,,,,3,,,,,14,,6,8,9,20,2,100,2,20,,,1,1,5,3,2,,,2,2,,,,3,50,2,,,1,12,0,3,3,2,,,,,5,,20,1,6,4,3,2,1,2,1,2,1,1,31.4,106227070
6,213,53,10,1,10,0,3,2,,,,3,,,,,,,,7,7,50,2,50,2,10,,,1,1,6,3,2,,,7,2,,,,1,60,2,,,1,10,0,3,4,2,,,,,5,0,50,1,6,4,3,2,1,1,2,2,2,2,28.44,106213053
3,77,33,1,2,,,,,,,,,,,,,0,0,0,8,5,5,2,17,2,30,,,2,2,1,2,,,,2,2,,,,0,0,2,,,1,5,0,3,3,3,,,,,7,,,,6,4,3,2,1,2,2,2,2,2,13.17,103077033
3,80,18,1,1,10,,3,2,,,,1,1,10,,3,,,0,5,5,200,2,200,2,10,,,6,2,3,3,2,,,4,2,,,,1,80,2,,,2,0,0,,3,4,,,,,7,,,,6,4,5,2,1,2,2,2,2,2,38.5,103080018
3,69,32,1,1,180,0,6,2,,,,1,1,180,0,6,,,,8,5,5,2,15,2,3,,,1,1,1,3,2,,,4,2,,,,2,0,2,,,1,3,0,2,1,1,0,50,2,,5,0,10,1,6,4,5,2,1,2,2,2,2,1,17.98,103069032
9,317,85,156,1,12,0,6,2,,,,1,1,12,0,6,0,0,,5,9,5,2,2,2,5,,,7,2,11,3,2,,,4,2,,,,2,0,2,,,1,3,0,3,3,4,,,,3,7,,,,6,4,3,2,1,2,2,2,2,1,10.52,109317085
6,195,232,92,2,,,,,,,,,,,,,,,,7,7,1,4,1,4,30,,,4,2,5,3,2,"4",,4,2,,,,5,,2,,,1,3,0,3,2,2,,,,2,5,,10,,6,4,6,2,2,2,2,2,2,2,21.46,106195232
3,78,36,1,2,,,,,,,,,,,,,20,0,,8,4,2,1,3,1,10,,,2,2,4,2,2,,,2,2,,,,5,0,2,,,1,5,0,3,3,2,,,,,7,,,,6,4,5,2,1,2,2,2,2,1,20.16,103078036
3,79,20,1,2,,,,,,,,,,,,,40,0,6,8,5,4,2,8,2,4,,,4,2,1,2,2,,,6,2,,,,1,80,2,,,1,15,0,3,4,1,1,0,3,,5,0,40,2,6,4,5,1,1,1,2,2,2,2,17.97,103079020
6,225,2,111,2,,,,,,,,,,,,,,,6,9,9,80,2,80,2,30,,,1,1,7,3,2,,,2,1,1,,3,,,2,,,1,5,0,3,2,3,,,,,7,,,,6,4,3,2,1,2,2,2,2,2,55.9,106225002
6,225,29,111,2,,,,,,,,,,,,,,,6,9,9,5,2,5,2,5,,,1,1,2,3,2,,,2,2,,,,,,2,,,7,0,0,,2,3,,,,,2,,,,1,4,3,2,1,2,2,2,2,2,15.9,106225029
6,221,34,103,2,,,,,,,,,,,,,,,,10,10,0.00999999977648258,3,0.00999999977648258,3,,2,,1,1,5,3,2,"10",,1,2,,,,,,2,,,1,8,0,3,3,2,,,,6,5,,10,1,6,4,3,1,1,2,2,2,1,1,16.73,106221034
2,54,4,9,1,4,0,3,2,,,,3,,,,,0,0,,7,7,0.25,4,0.25,4,1,,,1,1,4,3,2,,,4,2,,,,2,10,2,,,1,7,0,3,3,2,,,,3,2,,,,6,4,3,2,1,2,2,2,2,1,10.88,102054004
3,64,27,1,2,,,,,,,,,,,,,,,,2,2,,,,,,2,,6,2,4,3,2,,,4,2,,,,1,,2,,,1,5,0,3,3,2,,,,1,1,,,,6,4,5,2,1,2,2,2,2,2,18.684,103064027
6,218,3,10,1,3,0,3,2,,,,3,,,,,,,,8,10,10,2,2,2,5,,,1,1,5,3,2,,,1,2,,,,6,30,2,,,1,5,0,3,3,1,3,0,3,,2,,,,6,4,3,1,1,1,2,2,1,2,15.63,106218003
3,76,40,1,1,15,,3,2,,,,2,1,10,,3,,,,5,5,200,2,200,2,15,,,4,2,4,3,2,,,4,1,3,,3,,,2,,,1,12,0,3,3,3,,,,7,5,,15,1,6,4,3,2,1,2,1,2,2,2,91.368,103076040
3,63,53,1,2,,,,,,,,,,,,,5,,6,2,2,1,1,1,1,,2,,24,1,2,3,2,,,4,1,5,,3,,,2,,,1,10,0,3,4,2,,,,,3,,,,2,4,5,2,1,2,2,2,2,1,17.64,103063053
3,67,44,1,1,20,,3,2,,,,3,,,,,,,,8,5,18,2,12,2,5,,,1,1,2,2,2,,,4,2,,,,4,,2,,,1,30,0,3,4,1,,50,2,,5,,20,1,6,4,5,2,1,1,2,2,2,1,37.82,103067044
9,317,89,156,1,50,,6,2,,,,1,,,,,0,,,5,5,400,2,400,2,25,,,7,2,5,3,2,,,,,,,,,,2,,,2,0,0,,6,4,,,,5,7,,,,1,3,3,2,1,2,2,2,2,2,10.81,109317089
6,207,54,102,1,400,,6,2,,,,2,5,250,,6,,,,6,6,20,2,20,2,10,,,1,1,5,3,2,,,6,2,,,,3,50,2,,,1,2,0,3,3,2,,,,4,1,,,,6,4,3,2,1,2,2,2,2,1,11.6281,106207054
6,211,14,10,2,,,,,,,,,,,,,60,,6,6,6,150,2,150,2,5,,,1,1,4,3,2,,,2,2,,,,0,,2,,,1,60,0,0,4,2,,,,,2,,,,6,4,3,2,1,2,2,2,2,2,11.37,106211014
8,300,37,148,2,,,,,,,,,,,,,100,,6,6,6,2,2,2,2,20,,,2,2,13,3,2,,,4,2,,,,20,,2,,,1,34,0,3,3,2,,,,,5,,90,,,4,3,2,1,1,1,2,2,1,67,108300037
7,263,46,124,2,,,,,,,,,,,,,0,,0,7,7,40,2,40,2,5,,,7,2,2,3,2,"10",,2,2,,,,,60,2,,,1,2,0,3,2,2,,,,,2,,,,6,4,3,2,1,2,2,2,2,1,18.35,107263046
6,225,20,111,2,,,,,,,,,,,,,,,,9,9,30,2,30,2,20,,,1,1,10,3,2,,,2,1,1,,3,,,2,,,2,0,0,,2,3,,,,,7,,,,6,4,3,2,1,2,2,2,2,2,29.7,106225020
7,245,25,113,1,5,,3,2,,,,3,,,,,0,,,8,9,180,2,25,2,1,,,1,1,3,3,2,,,7,2,,,,0,,2,,,1,2,0,,3,3,,,,,2,,,,6,4,3,2,1,2,2,2,2,1,17.64,107245025
3,83,6,1,1,20,,3,2,,,,3,,,,,0,,0,4,4,60,2,60,2,5,,,3,2,7,3,2,,,4,2,,,,5,80,2,,,1,10,0,3,4,2,,,,,3,,,,6,4,3,2,1,1,1,2,2,2,2940.2,103083006
8,279,125,142,2,,,,,,,,,,,,,,,,7,7,0.5,3,0.5,3,20,,,1,1,10,3,2,"7",,4,1,1,25,1,7,,2,,,2,0,0,,2,3,,,,3,3,,,,1,4,1,2,1,2,2,2,2,1,22.13,108279125
6,227,81,110,1,16,,3,2,,,,3,,,,,0,,0,9,9,150,2,150,2,12,,,1,1,6,3,2,"10",,2,2,,,,2,80,2,,,1,20,0,3,3,2,,,,6,2,,,,6,4,3,1,1,2,1,2,1,1,29.03,106227081
6,233,69,109,2,,,,,,,,,,,,,0,,0,4,4,100,2,100,2,15,,,1,1,7,3,2,"10",,6,2,,,,9,80,2,,,1,5,0,3,3,2,,,,,5,,30,,6,4,3,2,1,2,2,2,2,1,15.9,106233069
8,279,110,142,2,,,,,,,,,,,,,,,,7,7,50,2,50,2,5,,,2,2,10,3,2,"7",,4,1,5,,3,,,2,,,2,0,0,,3,4,,,,3,7,,,,1,4,1,2,2,2,2,2,2,1,29.66,108279110
6,203,74,10,2,,,,,,,,,,,,,0,,,7,7,3,2,3,2,,,3,1,1,3,3,2,,,1,2,,,,1,80,2,,,1,4,0,3,3,2,,,,,3,,,,6,4,4,2,1,2,2,2,2,1,11.84,106203074
7,263,43,124,2,,,,,,,,,,,,,0,,0,7,7,30,1,30,1,15,,,1,1,6,2,2,"10",,2,2,,,,0,,2,,,1,2,50,,2,2,,,,,2,,,,6,4,3,2,1,1,2,2,2,1,23.52,107263043
5,142,2,73,1,10,,3,2,,,,3,,,,,1,,,6,10,160,2,50,2,5,,,24,1,8,3,2,,,1,1,,40,1,5,60,2,,,1,9,20,3,3,2,,,,6,2,,,,6,4,3,2,1,2,2,2,2,1,,105142002
3,65,63,1,2,,,,,,,,,,,,,10,,6,2,2,1,1,1,1,,2,,27,3,2,3,2,,,4,1,5,,3,,,2,,,1,20,0,3,1,2,,20,1,,1,,,,6,4,5,2,1,2,2,2,2,1,28.8,103065063
5,142,1,73,2,,,,,,,,,,,,,,,,6,10,160,2,50,2,6,,,24,1,10,3,2,,,1,1,,40,1,7,,2,,,1,8,50,,3,2,,,,6,2,,,,6,4,1,2,1,2,2,2,2,1,,105142001
4,130,16,58,,,,,,,,,,,,,,,,,9,12,55,2,30,2,16,,,7,2,14,3,2,,,2,2,,,,1,20,2,,,1,3,0,3,2,3,,,,4,7,,,,1,4,1,2,1,2,2,2,2,2,32.4,104130016
3,64,33,1,1,20,,,2,,,,3,,,,,,,,5,5,,,,,5,,,5,2,5,3,2,,,4,2,,,,,50,2,,,1,12,0,3,3,2,,,,7,3,,,,6,4,5,2,1,2,2,2,2,1,21.76,103064033
1,12,50,13,1,68,,3,2,,,,3,,,,,30,,6,2,2,,,,,,2,,1,1,3,2,2,"7",,4,1,6,,3,,,2,,,1,20,0,3,4,1,3,,3,,1,,,,6,4,3,2,1,1,2,1,2,1,57.12,101012050
5,175,107,15,1,10,0,3,2,,,,3,,,,,0,0,0,8,5,0,0,200,2,10,,,3,2,6,3,2,,,4,2,,,,8,40,2,,,1,14,60,3,3,2,,,,3,5,,20,1,6,4,3,2,1,2,2,2,2,1,16.8,105175107
3,61,20,1,1,15,,3,2,,,,3,,,,,,,,8,8,1,1,1,1,10,,,24,1,6,3,2,,,4,2,,,,3,,2,,,1,6,0,3,3,2,,20,1,3,,,15,1,6,4,5,2,1,2,2,2,2,1,15.12,103061020
6,210,12,102,1,10,,3,2,,,,3,,,,,60,,0,6,6,0.300000011920929,3,0.300000011920929,3,5,,,1,1,6,3,2,,,6,2,,,,,70,2,,,1,10,0,3,3,2,,,,,5,,40,1,6,4,3,2,1,2,2,2,2,1,12.8128,106210012
6,215,5,10,1,12,,3,2,,,,3,,,,,0,0,0,2,2,0,0,0,0,,,,5,2,5,3,2,,,4,1,7,0,3,,,2,,,1,12,0,3,4,1,,20,1,1,1,,,,6,4,3,1,1,2,1,1,1,1,32,106215005
3,61,50,1,2,,,,,,,,,,,,,,,,8,5,18,1,12,1,4,,,1,1,3,3,2,,,4,2,,,,7,,2,,,1,0,0,,3,3,,20,1,,5,,30,1,6,4,5,2,1,2,2,2,2,2,30.82,103061050
3,70,9,1,2,,,,,,,,,,,,,100,,,6,6,1,1,1,1,,,,4,2,10,3,2,,,4,2,,,,5,,2,,,1,6,0,3,3,1,1,20,2,,5,,10,1,6,4,5,2,1,2,2,2,2,1,10.8,103070009
3,74,37,1,2,,,,,,,,,,,,,0,,,5,5,3,2,3,,15,,,4,2,3,3,2,,,4,2,,,,2,,2,,,1,5,0,3,1,3,,,,7,7,,,,2,4,3,2,1,2,2,2,2,1,7.843,103074037
2,34,150,2,2,,,,,,,,,,,,,,,,7,7,120,1,120,1,15,,,1,1,4,2,2,,,4,2,,,,1,40,2,,,1,6,0,3,3,2,,,,3,4,,,,6,4,4,2,1,2,2,1,2,2,12.96,102034150
3,94,60,43,2,,,,,,,,,,,,,30,,6,5,5,50,2,50,2,10,,,5,2,6,3,2,"8",,4,2,,,,3,10,2,,,1,7,50,3,4,2,,,,,1,,,,6,4,3,2,1,2,2,2,2,1,15,103094060
6,207,38,102,2,,,,,,,,,,,,,,,,2,2,,,,,,2,,1,1,5,3,2,,,4,1,5,50,3,,,2,,,1,35,0,3,4,2,,,,,1,,,,6,4,3,2,1,2,2,2,2,1,25.6256,106207038
6,201,26,102,2,,,,,,,,,,,,,1,0,,6,6,10,2,10,2,5,,,1,1,4,3,2,"8",,7,2,,,,2,80,2,,,2,0,0,,3,2,,,,,3,,,,6,4,3,2,1,2,2,1,2,2,13.95,106201026
5,168,78,14,2,,,,,,,,,,,,,,,,2,2,,,,,,,,5,4,10,3,2,,,1,1,,,,8,,2,,,1,12,0,3,2,2,,,,,1,,,,6,4,4,1,1,1,1,2,1,2,102,105168078
2,35,4,2,1,10,,3,2,,,,3,,,,,25,0,6,8,7,0,0,100,3,15,,,1,1,3,3,2,,,6,2,,,,2,50,2,,,1,27,0,3,3,2,,,,,1,,,,6,4,3,2,1,2,2,2,2,1,13.32,102035004
6,227,64,110,2,,,,,,,,,,,,,20,0,6,9,9,20,2,20,2,15,,,1,1,2,3,2,,,2,2,,,,,35,2,,,1,7,0,3,3,2,,,,3,5,,15,1,6,4,3,1,1,2,1,2,1,1,15.63,106227064
3,85,21,1,2,,,,,,,,,,,,,0,,0,8,2,0,0,0,0,2,,,24,1,2,3,2,,,7,2,,,,,,2,,,1,0,0,0,4,2,,,,,3,,,,6,4,5,2,1,2,2,2,2,1,12.8,103085021
5,163,69,9,2,,,,,,,,,,,,,30,,,5,5,80,2,80,2,8,,,1,1,6,3,2,,,4,2,,,,10,,2,,,1,21,0,3,4,2,,,,,3,,,,6,4,3,2,1,1,1,2,2,2,23.8,105163069
3,77,9,1,2,,,,,,,,,,,,,0,0,0,3,3,0.5,3,40,3,10,,,1,2,1,3,2,"6",,,2,,,,2,40,2,,,1,0,0,,1,2,0,0,,,7,,,,,,,2,1,2,2,2,2,2,9,103077009
6,216,16,10,2,,,,,,,,,,,,,,,,5,5,10,2,10,2,7,,,5,2,2,3,2,,,4,2,,,,1,40,2,,,1,5,0,3,3,2,,,,,3,,,,6,4,3,1,1,2,1,2,1,2,13.377,106216016
6,219,34,10,2,,,,,,,,,,,,,74,0,6,8,7,5,2,30,2,30,,,2,1,2,3,2,,,4,2,,,,2,0,2,,,1,8,0,3,3,2,,,,,1,,,,6,4,3,2,1,1,2,2,2,1,19,106219034
6,214,15,102,1,10,,3,2,,,,3,,,,,,,,2,2,,,,,,2,,1,1,2,3,2,"8",,7,1,3,,3,,,2,,,1,3,0,3,1,2,,,,6,1,,,,6,4,3,2,1,2,2,2,2,1,8.8,106214015
1,18,43,10,2,,,,,,,,,,,,,,,,7,7,10,2,10,2,5,,,5,2,5,3,2,,,4,1,4,,3,,,2,,,1,5,0,3,3,2,,,,,5,,30,1,6,4,3,2,1,2,1,2,2,2,44.1339,101018043
3,85,83,1,1,20,,3,2,,,,3,,,,,25,,6,8,2,0,0,0,0,2,,,24,1,5,3,2,,,4,1,4,,3,,,2,,,1,20,0,3,4,1,1,,2,,1,,,,6,4,5,2,1,2,2,1,2,1,21.6,103085083
2,34,164,2,2,,,,,,,,,,,,,150,,6,5,5,200,2,200,2,20,,,1,1,6,3,2,,,4,2,,,,14,,2,,,1,15,0,3,3,2,,,,2,3,,,,6,4,3,2,1,2,2,1,2,1,15.05,102034164
3,94,2,43,1,65,,3,2,,,,3,,,,,,,,2,2,,,,,,2,,4,2,10,3,2,,,4,1,8,,3,,,2,,,1,25,0,3,4,1,1,,3,,1,,,,6,4,3,2,1,1,2,2,2,1,9.685,103094002
7,247,57,114,2,,,,,,,,,,,,,,,,7,7,50,2,50,2,8,,,1,1,2,3,2,,,2,2,,,,1,40,2,,,1,7,0,3,3,2,,,,,5,,10,1,6,4,3,2,1,2,2,2,2,1,10.78,107247057
3,72,20,1,2,,,,,,,,,,,,,,,,5,5,150,2,150,2,15,,,6,2,3,3,2,,,4,2,,,,1,50,2,,,1,20,0,3,4,1,,50,2,,5,1,,2,6,4,3,2,1,2,2,2,2,2,48.867,103072020
6,219,82,10,2,,,,,,,,,,,,,,,,8,7,2,2,200,2,20,,,5,2,6,3,2,,,4,2,,,,3,0,1,40,0,1,8,0,3,3,2,,,,,5,,50,1,6,4,3,1,1,2,1,2,1,1,15.6,106219082
4,120,60,49,2,,,,,,,,,,,,,,,,7,7,300,2,300,2,20,,,,1,2,3,2,,,4,2,,,,1,40,2,,,2,0,0,,2,2,,,,3,2,,,,6,4,3,2,1,2,2,2,2,1,9,104120060
5,157,53,8,1,15,0,3,2,,,,3,,,,,0,0,0,2,2,0,0,0,0,,2,,1,2,4,3,2,"7",,4,1,3,80,3,0,0,2,,,1,4,0,3,3,2,,,,,5,0,20,1,6,6,3,2,1,2,2,2,2,1,16.8,105157053
5,155,14,7,2,,,,,,,,,,,,,,,,12,12,1,4,1,4,,,,,,5,3,,,,7,2,,,,,,2,,,2,0,0,,2,4,,,,1,2,,,,6,4,3,2,1,2,2,2,2,1,10.5,105155014
7,247,13,114,1,8,,3,2,,,,3,,,,,,,,8,7,30,2,40,2,5,,,1,1,1,3,2,,,3,2,,,,1,40,2,,,1,7,0,3,3,2,,,,,5,,10,1,6,4,3,2,1,2,2,2,1,1,9.22,107247013
4,102,3,3,2,,,,,,,,,,,,,,,,2,2,0,0,0,0,,2,,1,1,15,3,2,,,4,1,7,5,3,,,2,,,1,25,0,3,4,5,,,,6,3,,,,6,4,3,2,1,1,2,2,1,1,33.3,104102003
6,205,36,102,1,10,,3,2,,,,3,,,,,,,,10,10,50,2,50,2,10,,,1,1,5,3,2,,,6,2,,,,5,,2,,,1,15,0,3,4,1,,10,1,1,2,,,,6,4,3,2,1,2,2,2,2,2,13.99,106205036
6,195,129,92,2,,,,,,,,,,,,,,,,9,9,600,2,600,2,45,,,1,1,2,3,2,,,2,2,,,,1,40,2,,,1,1,0,3,2,2,,,,,1,,,,6,4,3,2,2,2,2,2,2,2,22.88,106195129
5,175,20,15,1,15,0,3,2,,,,3,,,,,9,0,6,4,4,0,0,0,0,2,,,3,2,2,3,2,,,4,2,,,,1,20,2,,,1,4,50,3,3,2,,,,,3,,,,6,4,3,2,1,2,2,2,2,1,42,105175020
3,65,67,1,1,40,,3,2,,,,3,,,,,52,50,6,8,2,1,1,1,1,,2,,24,1,6,3,2,,,4,2,,,,2,,2,,,1,40,0,3,4,2,,20,1,6,1,,,,6,4,3,2,1,1,1,1,2,1,25.83,103065067
3,97,29,43,2,,,,,,,,,,,,,20,,6,1,1,,,,,,,,24,1,3,,2,"8",,4,1,7,50,3,,,2,,,1,7,50,3,4,2,,,,1,1,,,,6,4,3,2,1,2,2,2,2,1,14,103097029
2,52,28,8,1,3,0,3,2,,,,3,,,,,40,0,6,7,7,15,3,15,3,5,,,1,1,5,3,2,,,4,2,,,,3,50,2,,,1,2,0,3,2,2,,,,7,5,3,0,3,6,4,3,2,1,2,2,2,2,1,11.8,102052028
3,97,33,43,2,,,,,,,,,,,,,,,,1,1,,,,,,,,24,1,6,3,2,"8",,4,1,10,,3,,,2,,,1,20,0,3,4,1,5,,3,,1,,,,6,4,3,2,1,2,2,2,2,1,14,103097033
3,75,58,1,2,,,,,,,,,,,,,600,,0,5,5,20,2,20,2,15,,,4,2,5,2,2,,,,1,3,,3,0,,2,,,1,35,0,3,4,1,,50,2,1,5,,75,1,6,4,4,2,1,2,1,2,2,2,36.635,103075058
9,317,83,156,1,240,,6,2,,,,3,,,,,50,0,6,5,5,5,1,5,1,10,,,7,3,10,3,2,,,4,1,4,50,3,0,,2,,,1,4,90,3,3,3,,,,3,7,,,,6,4,3,2,1,2,2,2,2,2,11.75,109317083
7,264,23,124,2,,,,,,,,,,,,,,,,7,7,20,2,20,2,15,,,1,1,3,2,2,"7",,2,2,,,,,,2,,,1,2,0,3,3,2,,,,6,6,,,,6,4,3,2,1,2,2,2,2,1,11.02,107264023
7,244,50,112,2,,,,,,,,,,,,,,,,8,7,4,2,20,2,5,,,1,1,1,3,2,,,3,2,,,,,70,2,,,1,8,0,3,1,2,,,,,1,,,,6,4,3,2,1,2,2,2,2,1,16.43,107244050
3,68,164,1,2,,,,,,,,,,,,,,,,2,2,,,,,,2,,7,2,5,3,2,,,4,1,4,,3,,,,,,1,20,0,3,3,1,,50,2,2,1,,,,6,4,5,2,1,2,2,2,2,1,26.415,103068164
7,244,71,112,2,,,,,,,,,,,,,,,,7,7,10,2,30,2,3,,,1,1,2,3,2,,,3,2,,,,,70,2,,,1,10,0,3,3,2,,,,,1,,,,6,4,3,2,1,2,2,2,2,1,14.59,107244071
2,35,28,2,1,10,0,3,2,,,,3,,,,,,,0,7,6,0,0,300,2,20,,,1,1,6,3,2,,,6,2,,,,2,80,2,,,1,30,0,3,3,2,,,,,5,,10,1,6,4,3,2,1,2,2,2,2,1,16.43,102035028
6,211,42,10,1,10,,3,2,,,,2,,,,,0,,0,5,5,40,1,40,1,3,,,1,1,,3,2,,,2,1,1,,2,0,,2,,,1,2,50,3,4,2,,,,,2,,,,6,4,3,2,1,2,2,2,2,2,24.69,106211042
3,75,49,1,2,,,,,,,,,,,,,0,,0,2,2,,0,,0,,2,,7,2,5,2,2,,,4,1,5,,3,,,2,,,1,40,0,3,3,1,1,,2,,1,,,,6,4,5,2,1,2,2,2,2,2,27.648,103075049
3,66,142,1,2,,,,,,,,,,,,,,,,2,2,,,,,,2,,7,1,4,3,2,,,4,1,3,,3,,,2,,,1,5,0,3,4,2,,,,1,2,,,,6,4,5,2,1,2,2,2,2,1,13.727,103066142
6,214,30,102,2,,,,,,,,,,,,,,,,2,2,,,,,,2,,1,1,3,3,2,"7",,7,1,2,50,3,,,2,,,1,5,0,3,4,2,,,,6,1,,,,6,4,3,2,1,2,2,2,2,1,11.88,106214030
3,100,4,38,2,,,,,,,,,,,,,,,,1,1,,,,,,2,,24,1,6,3,2,,,4,1,2,27,1,,,2,,,1,25,0,1,3,3,,,,,1,,,,6,4,5,2,1,2,2,2,2,1,133.9038,103100004
7,245,20,113,2,,,,,,,,,,,,,0,,,7,7,200,2,200,2,15,,,1,1,3,3,2,,,4,2,,,,1,15,2,,,1,0,0,,2,3,,,,,2,,,,6,4,3,2,1,2,2,2,2,1,10.26,107245020
7,245,27,113,2,,,,,,,,,,,,,0,,,8,2,15,2,15,2,,2,,1,1,3,3,2,,,4,2,,,,0,,2,,,1,0,0,,4,2,,,,,1,,,,6,4,3,2,1,2,2,2,1,1,30.07,107245027
2,36,17,3,2,,,,,,,,,,,,,,,,5,5,100,1,100,1,3,,,1,1,3,3,2,"10",,4,2,,,,2,50,2,,,2,0,0,,3,2,,,,,7,,,,6,1,5,2,2,2,2,2,2,1,12.6,102036017
6,225,33,111,2,,,,,,,,,,,,,,,,9,9,100,2,100,2,30,,,1,1,5,3,2,,,2,1,1,,3,,,2,,,1,4,0,3,2,3,,,,,2,,,,6,4,3,2,1,2,2,2,2,2,17.6,106225033
3,61,45,1,1,15,,3,2,,,,3,,,,,,,,7,7,1,1,1,1,5,,,24,1,5,3,2,,,4,2,,,,7,,2,,,1,15,0,3,3,2,,20,,,5,,15,1,6,4,5,2,1,2,2,2,2,1,15.12,103061045
6,212,33,102,1,,,,2,,,,1,1,,,,,,,8,2,,,,,,2,,1,1,2,3,2,,,6,1,96,,6,3,60,2,,,1,10,0,3,4,2,,,,,1,,,,6,4,3,2,1,2,1,2,2,1,14.0818,106212033
3,63,85,1,2,,,,,,,,,,,,,,,,5,5,1,1,1,1,10,,,24,1,2,3,1,"6",,4,2,,,,2,,2,,,1,5,0,3,3,1,1,,2,,1,,,,6,4,5,2,2,2,2,2,2,1,20.16,103063085
6,209,14,102,2,,,,,,,,,,,,,,,,2,2,,,,,,2,,4,2,7,3,2,,,4,1,140,,3,,,2,,,1,15,0,3,3,1,,20,1,,1,,,,6,4,3,2,1,1,2,2,2,1,46.65,106209014
6,219,98,10,1,4,,3,2,,,,3,,,,,,,,7,7,30,2,30,2,20,,,1,1,4,3,2,,,4,2,,,,2,20,2,,,1,3,0,3,3,2,,,,,5,,30,1,1,4,3,1,1,2,1,2,2,1,11.6,106219098
2,32,36,2,2,,,,,,,,,,,,,0,,0,5,5,150,2,150,2,20,,,1,1,4,3,2,,,6,2,,,,1,0,2,,,1,2,0,3,3,2,,,,,3,,,,6,4,3,2,2,2,2,2,2,1,11.56,102032036
5,143,20,80,2,,,,,,,,,,,,,0,,,7,7,30,2,30,2,,,3,24,1,3,3,2,,,4,1,4,50,,6,,2,,,1,4,50,3,3,3,,,,,5,,10,1,6,4,3,2,1,2,2,2,2,2,1650.24,105143020
7,247,36,114,2,,,,,,,,,,,,,27,50,6,13,7,,,30,2,5,,,1,1,2,3,2,,,2,2,,,,1,40,2,,,1,5,50,3,4,2,,,,,5,,5,2,6,4,3,2,1,2,2,2,2,1,8.99,107247036
7,247,40,114,2,,,,,,,,,,,,,9,,5,7,10,35,2,,,8,,,1,1,2,3,2,,,2,2,,,,2,80,2,,,1,7,0,3,1,2,,,,,5,,10,1,6,4,3,2,1,2,2,2,2,1,11.9,107247040
7,247,47,114,2,,,,,,,,,,,,,,,,7,10,35,5,,,4,,,1,1,2,3,2,,,2,2,,,,2,80,2,,,1,20,0,3,3,2,,,,,3,,,,6,4,3,2,1,2,2,2,2,1,12.34,107247047
7,247,48,114,2,,,,,,,,,,,,,,,,5,5,10,2,10,2,3,,,1,1,2,3,2,,,2,1,5,,3,,,2,,,1,10,0,3,3,2,,,,,5,,10,1,6,4,3,2,1,2,2,2,1,1,14.8,107247048
1,2,50,6,1,125,,6,2,,,,2,1,60,,6,,,,6,6,50,2,50,2,5,,,5,2,3,3,2,,,4,2,,,,1,50,2,,,1,5,0,3,3,2,,,,,5,,10,1,6,4,3,2,1,2,2,2,2,1,11.988,101002050
3,98,90,43,2,,,,,,,,,,,,,10,50,,5,5,20,2,20,2,2,2,,24,1,4,3,2,"8",,3,2,,,,2,50,2,,,,0,0,,,2,,,,1,2,,,,6,4,3,2,1,2,2,2,2,1,12,103098090
5,168,82,14,1,8,,3,2,,,,3,,,,,,,,5,5,130,2,130,2,10,,,1,1,5,3,2,,,6,2,,,,7,,2,,,1,3,0,3,3,3,,,,,3,,,,6,4,3,2,1,2,2,2,2,1,15.5,105168082
3,67,3,1,2,,,,,,,,,,,,,120,,6,8,5,9,2,1,3,1,,,1,1,3,2,2,,,4,2,,,,6,,2,,,1,5,0,2,3,1,3,,3,2,3,,,,6,4,5,2,1,2,2,2,2,2,20.56,103067003
3,63,89,1,2,,,,,,,,,,,,,,,,5,5,1,1,1,1,1,,,24,1,2,3,2,,,4,2,,,,2,40,2,,,1,25,0,3,3,1,1,,2,,3,,,,6,4,5,2,1,2,2,2,2,1,28.08,103063089
