"id1","id2","id3","id4","s9c_ii","s9c_c1","s9c_c2","s9c_c3","s9c_c4","s9c_c5","s9c_c6","s9c_c7","s9c_c8","s9c_c9","s9c_c10","s9c_c11","s9c_c12","hhno"
8,152,290,21,5,"B","C","D","D","D","A","B","B","C","C","F","D",108290021
8,152,290,21,3,"A","F","D","A","C","B","F","C","B","B","A","D",108290021
8,152,290,23,6,"C","E","E","B","A","B","C","A","D","A","C","D",108290023
8,152,290,23,5,"A","B","C","A","A","C","A","F","C","B","A","B",108290023
8,152,290,23,7,"A","F","D","A","D","E","C","A","B","C","A","B",108290023
8,152,290,23,4,"C","D","D","A","C","D","D","E","C","A","C","D",108290023
8,152,290,27,3,"C","B","E","B","F","A","E","B","B","B","B","B",108290027
8,153,282,1,6,"A","F","B","B","D","A","E","B","B","A","F","F",108282001
8,153,282,1,3,"B","F","E","B","C","A","E","B","B","A","C","E",108282001
8,153,282,1,7,"B","E","F","C","E","A","E","C","B","B","E","F",108282001
8,153,282,1,5,"C","F","E","D","C","A","E","B","C","A","C","F",108282001
8,153,282,3,7,"B","B","B","C","E","E","B","B","B","E","C","E",108282003
8,153,282,3,3,"B","E","E","F","B","C","E","F","A","B","C","C",108282003
8,153,282,7,5,"B","F","E","B","C","A","E","B","C","A","C","F",108282007
8,153,282,12,6,"A","C","B","B","C","D","A","C","C","C","A","D",108282012
8,153,282,12,4,"E","F","C","E","B","E","B","B","D","D","B","B",108282012
8,153,282,12,3,"E","E","A","C","A","A","A","B","A","B","A","C",108282012
8,153,282,12,5,"A","A","D","B","E","E","E","F","E","B","B","D",108282012
8,153,282,15,5,"B","C","B","D","F","A","D","E","B","B","D","D",108282015
8,153,282,15,6,"A","C","E","F","D","B","F","F","C","D","B","B",108282015
8,153,282,15,4,"A","C","A","C","A","E","C","B","A","C","C","D",108282015
8,153,282,17,4,"A","D","C","C","E","A","D","A","D","C","C","A",108282017
8,153,282,18,4,"D","A","C","A","C","F","E","A","E","B","B","D",108282018
8,153,282,18,3,"A","C","D","E","D","E","B","D","C","A","A","C",108282018
8,153,282,18,6,"B","E","B","A","E","A","C","D","A","D","E","C",108282018
8,153,282,19,3,"C","E","A","E","E","C","A","E","A","E","E","A",108282019
8,153,282,19,7,"A","B","D","A","F","A","B","C","D","B","C","D",108282019
8,153,282,22,6,"E","D","D","E","A","A","E","C","D","B","D","C",108282022
8,153,282,22,5,"A","E","C","A","D","C","B","A","C","C","A","F",108282022
8,153,282,22,7,"D","A","E","F","B","F","F","E","A","E","E","F",108282022
8,153,282,22,9,"F","C","F","E","E","C","E","C","E","D","C","A",108282022
8,153,282,22,3,"C","D","A","C","C","D","C","A","A","A","C","D",108282022
8,153,282,24,6,"D","C","C","E","F","A","A","C","B","B","B","D",108282024
8,153,282,24,6,"E","D","E","F","D","B","F","E","A","E","C","E",108282024
8,153,282,24,4,"A","B","D","F","C","E","D","F","C","D","C","A",108282024
8,153,282,24,5,"C","E","A","C","A","C","C","E","D","C","A","F",108282024
8,153,283,1,4,"C","A","C","F","C","A","E","B","B","D","F","C",108283001
8,153,283,1,3,"A","E","D","D","D","B","C","A","E","C","D","E",108283001
8,153,283,1,7,"B","C","A","E","E","A","E","F","B","E","D","E",108283001
8,153,283,1,5,"D","B","E","A","F","C","C","D","C","A","D","B",108283001
8,153,283,1,8,"C","E","B","C","B","C","E","C","F","C","C","A",108283001
8,153,283,3,8,"B","F","B","A","C","F","C","E","B","E","B","C",108283003
8,153,283,3,4,"D","A","D","C","A","B","D","E","C","D","C","D",108283003
8,153,283,3,6,"C","E","E","D","E","D","B","E","A","E","A","F",108283003
8,153,283,5,7,"E","C","C","D","A","D","E","C","E","B","C","A",108283005
8,153,283,5,8,"B","C","D","F","E","E","A","D","A","A","B","D",108283005
8,153,283,5,9,"D","C","B","E","C","B","B","C","E","C","E","C",108283005
8,153,283,7,4,"D","E","A","E","C","F","C","D","A","D","F","D",108283007
8,153,283,7,5,"B","C","B","D","D","E","E","B","D","C","A","E",108283007
8,153,283,9,4,"B","F","E","D","C","A","E","B","C","A","C","F",108283009
8,153,283,9,3,"B","F","E","B","C","A","E","B","C","A","C","F",108283009
8,153,283,9,5,"C","F","B","B","C","A","E","B","C","B","C","E",108283009
8,153,283,9,7,"A","F","E","D","C","A","E","B","B","B","C","F",108283009
8,153,283,10,3,"C","D","C","C","E","C","E","E","B","E","A","C",108283010
8,153,283,14,3,"B","F","B","B","C","A","E","B","B","A","C","E",108283014
8,153,283,14,4,"C","D","C","E","B","A","E","B","C","A","F","F",108283014
8,153,283,19,5,"A","D","A","B","C","A","A","B","C","A","C","D",108283019
8,153,283,19,7,"E","E","A","E","A","A","A","C","A","C","A","C",108283019
8,153,283,19,8,"F","E","F","A","E","F","B","D","E","B","F","A",108283019
8,153,283,19,6,"B","C","C","D","B","D","E","F","B","D","D","E",108283019
8,153,283,22,3,"A","C","A","D","D","E","D","E","D","B","F","F",108283022
8,153,283,22,4,"B","D","E","B","B","C","F","C","C","E","C","E",108283022
8,153,283,23,6,"B","F","C","A","C","A","F","A","F","A","B","B",108283023
8,153,283,23,3,"C","D","B","C","A","C","A","B","A","C","A","A",108283023
8,153,283,23,5,"E","A","A","B","E","B","A","C","B","D","C","A",108283023
8,153,283,23,7,"C","F","B","D","B","D","D","E","C","C","F","E",108283023
8,153,283,25,5,"E","F","D","D","C","A","E","B","C","D","D","E",108283025
8,153,283,25,10,"C","D","A","C","C","D","A","C","C","D","F","C",108283025
8,153,283,25,4,"B","F","C","B","A","D","C","D","B","B","B","F",108283025
8,153,283,25,9,"B","A","E","D","B","C","E","C","B","B","E","E",108283025
8,153,283,25,3,"E","A","A","B","C","B","E","B","B","A","A","C",108283025
8,153,283,26,4,"A","C","F","A","B","C","E","F","C","D","B","E",108283026
8,153,283,26,5,"B","D","C","D","F","E","A","B","A","C","C","D",108283026
8,153,283,26,3,"E","F","C","E","C","D","A","C","C","B","C","C",108283026
8,153,284,4,7,"A","C","A","D","C","D","C","E","B","A","A","F",108284004
8,153,284,4,6,"E","F","A","B","F","B","E","B","C","A","A","F",108284004
8,153,284,4,4,"E","F","A","B","F","B","E","B","C","A","C","D",108284004
8,153,284,4,5,"B","E","A","F","C","F","E","C","C","B","C","D",108284004
8,153,284,4,8,"B","D","C","D","A","C","E","A","C","B","C","E",108284004
8,153,284,6,3,"E","B","A","D","A","E","E","B","B","B","B","D",108284006
8,153,284,6,2,"E","A","A","B","B","C","E","B","C","A","A","C",108284006
8,153,284,10,5,"C","A","C","B","B","A","A","D","B","F","C","D",108284010
8,153,284,10,4,"E","F","D","F","C","A","B","F","D","C","A","A",108284010
8,153,284,10,3,"E","B","A","E","C","C","A","C","A","E","A","B",108284010
8,153,284,12,5,"E","F","A","D","F","A","E","C","C","A","E","F",108284012
8,153,284,12,3,"E","F","A","F","E","A","E","B","C","A","A","C",108284012
8,153,284,12,4,"E","A","B","C","C","B","E","C","B","B","B","D",108284012
8,153,284,12,6,"C","D","F","D","D","C","E","D","B","B","C","E",108284012
8,153,284,14,2,"C","D","C","D","D","B","C","B","C","B","C","D",108284014
8,153,284,14,3,"A","F","B","A","C","D","D","D","D","C","A","A",108284014
8,153,284,14,4,"B","B","C","C","A","E","A","E","A","A","E","F",108284014
8,153,284,21,7,"E","A","C","E","D","C","B","E","B","C","E","C",108284021
8,153,284,21,10,"B","C","F","C","C","A","C","F","E","C","C","A",108284021
8,153,284,21,6,"D","F","D","E","C","B","E","D","D","E","D","F",108284021
8,153,284,21,3,"A","C","E","C","E","F","C","B","A","C","C","D",108284021
8,153,284,21,4,"C","B","B","C","B","E","D","C","F","C","B","E",108284021
8,153,284,23,8,"C","D","B","F","C","A","E","B","B","B","F","F",108284023
8,153,284,23,3,"C","F","B","F","C","A","E","B","C","B","C","F",108284023
8,153,284,23,4,"C","D","B","C","C","A","E","B","B","B","C","E",108284023
8,153,284,23,5,"B","D","B","D","F","A","E","B","C","A","C","E",108284023
8,153,284,24,4,"E","E","D","E","E","F","E","C","B","E","D","E",108284024
8,153,284,24,3,"C","F","B","B","D","A","E","B","C","B","F","F",108284024
8,153,284,24,2,"B","D","E","D","C","A","E","B","B","B","C","F",108284024
8,153,284,26,9,"C","F","B","B","F","A","E","B","B","B","F","F",108284026
8,153,284,26,3,"C","F","B","D","F","A","E","B","C","B","C","F",108284026
8,153,284,26,5,"C","D","C","B","E","A","E","B","B","A","F","E",108284026
8,153,284,26,4,"B","D","E","D","F","A","E","B","B","B","C","E",108284026
8,153,284,26,8,"B","F","C","D","F","A","E","B","C","A","C","F",108284026
8,153,284,27,3,"C","F","E","D","C","A","E","B","C","A","C","F",108284027
8,153,284,27,4,"B","A","B","B","C","B","E","B","C","B","C","E",108284027
8,153,284,27,8,"A","A","C","D","C","A","E","B","C","B","C","E",108284027
8,157,309,5,4,"E","B","B","B","C","C","E","B","B","B","B","F",108309005
8,157,309,14,5,"E","E","B","E","F","B","E","B","C","B","A","A",108309014
8,157,309,14,6,"E","A","E","F","E","C","E","B","B","B","E","F",108309014
8,157,309,14,3,"E","B","D","E","F","C","E","B","B","B","F","D",108309014
8,157,309,14,4,"E","F","C","A","B","C","E","B","B","B","C","B",108309014
8,157,309,16,6,"C","B","B","C","B","B","B","B","C","C","C","C",108309016
8,157,309,16,5,"C","B","D","E","C","C","E","B","C","B","C","E",108309016
8,157,309,20,5,"E","D","C","A","B","E","B","B","C","B","C","D",108309020
8,157,309,20,12,,,"B","B","B","E","E","E","C","E","D","B",108309020
8,157,309,20,9,"D","B","A","C","E","F","B","B",,,"C","E",108309020
8,157,309,20,8,"C","B","A","C","B","E","C","B",,,"E","A",108309020
8,157,309,20,6,"E","F","E","B","C","A","C","F","D","B","F","D",108309020
8,157,309,20,7,"E","D","F","A","C","C","E","B",,,"B","B",108309020
8,157,309,20,11,,,"B","C","F","C","D","D","C","F","F","F",108309020
8,157,309,22,5,"E","F","B","B","F","A","E","B","E","D","C","F",108309022
8,157,309,22,7,,,,,,,,,,,,,108309022
8,157,309,22,6,,,,,,,,,,,,,108309022
8,157,309,25,3,"E","A","E","B","E","B","E","B","A","A","C","A",108309025
8,157,309,26,4,"E","F","E","B","C","D","E","B","C","B","C","C",108309026
8,157,309,26,5,"E","B","F","C","D","F","E","B","B","A","F","E",108309026
8,157,309,28,4,"E","A","B","B","C","D","E","B","C","B","C","D",108309028
8,157,309,31,3,"E","A","E","B","F","A","E","B","C","A","F","D",108309031
8,157,309,32,4,"E","F","A","B","C","D","E","B","C","B","F","E",108309032
8,157,309,32,10,"E","B","B","E","C","B","E","B","C","B","F","B",108309032
8,157,309,32,6,"E","A","B","E","E","E","E","B","B","F","A","A",108309032
8,157,309,32,3,"E","F","A","D","C","A","E","B","C","B","C","D",108309032
8,157,309,32,9,"E","F","A","D","C","C","E","B","C","B","C","C",108309032
8,157,309,32,5,"E","D","A","B","F","A","E","B","C","A","F","F",108309032
8,157,309,39,5,"C","D","A","B","C","B","E","B","C","C","C","B",108309039
8,157,309,39,4,"B","D","B","C","C","B","E","C","B","B","C","C",108309039
8,157,309,40,4,"C","A","B","B","A","C","E","B","B","C","C","E",108309040
8,157,309,40,3,"B","D","D","D","C","B","E","C","C","B","C","D",108309040
8,157,309,41,4,"F","E","B","E","C","F","E","E","F","E","E","E",108309041
9,154,325,8,3,"E","C","C","D","F","C","E","C","D","C","C","F",109325008
9,154,325,8,4,"E","C","B","D","C","C","E","B","C","B","E","F",109325008
9,154,325,10,3,"C","C","B","B","C","B","E","F","C","B","D","E",109325010
9,154,325,14,5,"C","C","D","D","C","B","E","B","C","D","C","E",109325014
9,154,325,14,4,"E","C","F","D","C","C","E","B","C","B","C","F",109325014
9,154,325,17,3,"C","E","C","D","C","E","E","C","C","B","C","E",109325017
9,154,325,17,5,"C","B","E","B","C","B","E","B","B","E","B","E",109325017
9,154,325,21,7,"E","C","A","D","C","B","E","C","C","B","C","D",109325021
9,154,325,21,5,,,,,,,,,,,,,109325021
9,154,325,21,6,"C","D","A","D","C","B","E","C","B","C","C","E",109325021
9,154,325,26,3,"E","F","A","D","C","A","E","B","C","B","C","E",109325026
9,154,325,26,4,"E","A","E","B","A","E","E","B","B","F","F","F",109325026
9,154,325,29,3,"E","F","C","B","C","A","E","B","B","B","B","E",109325029
9,154,325,29,8,"E","B","E","E","F","F","E","C","B","B","C","B",109325029
9,154,325,29,4,"E","A","B","D","D","C","E","B","C","B","A","C",109325029
9,154,325,34,4,"B","E","C","C","B","C","E","B","C","A","B","C",109325034
9,154,325,34,7,"C","E","B","A","C","C","E","B","C","E","F","D",109325034
9,154,325,34,6,"C","B","E","F","C","B","E","C","D","C","F","A",109325034
9,154,325,38,4,"E","A",,,"C","B","E","B","B","B","F","E",109325038
9,154,325,38,3,"E","A","B","E","C","C","E","B","B","B","A","E",109325038
9,154,325,44,3,"A","C","E","B","B","B","E","B","B","B","F","C",109325044
9,154,325,47,3,"E","B","C","A","C","B","E","C","C","D","C","E",109325047
9,154,325,47,4,"C","E","F","A","C","F","E","B","E","A","C","D",109325047
9,154,326,2,3,"E","F","C","B","C","B","E","B","C","B","C","F",109326002
9,154,326,2,4,"C","B","E","E","F","F","E","C","C","C","F","F",109326002
9,154,326,4,2,"E","F","C","D","C","A","E","B","C","B","C","E",109326004
9,154,326,4,3,"E","A","B","B","B","E","E","B","B","B","F","F",109326004
9,154,326,5,5,"E","E","A","E","F","B","E","B","C","B","C","E",109326005
9,154,326,5,8,"E","F","A","D","C","C","E","C","B","A","F","F",109326005
9,154,326,5,10,"E","A","A","B","D","B","E","C","B","A","C","C",109326005
9,154,326,5,4,"E","F","C","B","C","A","E","B","C","B","C","E",109326005
9,154,326,5,7,"E","C","C","B","C","F","E","C","C","E","A","E",109326005
9,154,326,5,6,"E","F","E","F","D","E","E","C","B","B","F","C",109326005
9,154,326,5,9,"E","F","C","D","C","A","E","B","C","B","C","C",109326005
9,154,326,8,3,"E","D","F","E","E","B","E","C","B","A","F","E",109326008
9,154,326,8,2,"E","F","C","D","C","E","E","B","C","B","C","E",109326008
9,154,326,15,4,"E","A","B","E","D","C","E","B","B","B","A","F",109326015
9,154,326,15,3,"E","D","A","E","D","D","E","B","B","B","A","D",109326015
9,154,326,18,4,"E","A","B","E","C","B","E","B","B","B","A","E",109326018
9,154,326,18,5,"E","F","C","B","D","F","E","B","B","B","B","E",109326018
9,154,326,19,3,"E","A","B","E","D","A","E","B","B","F","F","D",109326019
9,154,326,21,4,"E","A","E","E","F","E","E","B","B","F","F","D",109326021
9,154,326,21,5,"E","A","B","C","C","B","E","B","C","B","A","E",109326021
9,154,326,22,3,"E","A","A","E","C","C","E","B","B","B","F","D",109326022
9,154,326,22,5,"C","D","C","F","C","E","F","E","C","A","C","A",109326022
9,154,326,22,4,"D","F","E","C","A","C","D","C","A","E","D","E",109326022
9,154,326,33,4,"C","D","C","D","C","F","B","C","C","F","C","E",109326033
9,154,326,33,3,"E","C","E","D","C","B","E","B","C","B","E","F",109326033
9,154,326,33,5,"E","F","E","A","B","C","C","B","C","E","C","F",109326033
9,154,326,36,2,"C","E","A","A","C","C","E","B","B","B","C","A",109326036
9,154,326,37,6,"F","A","C","B","C","D","D","E","C","B","C","F",109326037
9,154,326,37,5,"C","A","C","B","B","C","E","B","B","B","B","B",109326037
9,154,326,37,4,"E","D","A","E","F","C","E","B","B","B","D","D",109326037
9,154,327,1,3,"E","D","B","B","B","F","E","B","B","B","A","F",109327001
9,154,327,1,5,"E","B","B","E","D","F","E","B","B","C","C","E",109327001
9,154,327,3,9,"C","F","A","E","B","F","E","B","B","C","C","F",109327003
9,154,327,3,7,"E","A","B","B","C","C","E","B","B","B","A","F",109327003
9,154,327,3,8,"E","D","C","B","F","B","E","B","B","B","B","C",109327003
9,154,327,5,3,,,,,,,,,,,,,109327005
9,154,327,5,5,,,,,,,,,,,,,109327005
9,154,327,5,4,"E","C","F","A","B","C","E","B","B","B","A","B",109327005
9,154,327,6,5,,,,,,,,,,,,,109327006
9,154,327,6,4,"E","A","E","E","C","A","E","B","C","B","C","F",109327006
9,154,327,6,6,"E","A","C","E","F","C","E","B","C","B","E","E",109327006
9,154,327,7,2,"E","D","F","B","B","D","B","E","C","C","E","B",109327007
9,154,327,9,7,"E","A","B","E","D","C","E","B","C","B","C","D",109327009
9,154,327,9,3,"B","A","B","E","C","B","E","B","B","B","E","B",109327009
9,154,327,9,4,"C","C","C","B","C","B","E","B","B","B","C","D",109327009
9,154,327,10,4,"E","D","B","B","C","B","E","B","B","B","B","D",109327010
9,154,327,10,3,"E","D","B","B","F","A","E","B","B","B","F","E",109327010
9,154,327,10,5,"E","C","A","C","B","C","E","B","B","B","C","E",109327010
9,154,327,11,6,"F","D","E","B","C","D","E","B","B","B","B","B",109327011
9,154,327,11,2,"D","B","B","C","C","C","E","B","B","B","D","A",109327011
9,154,327,11,5,"D","D","B","F","F","D","E","B","B","B","F","B",109327011
9,154,327,22,3,"E","F","A","D","C","E","E","B","E","B","C","E",109327022
9,154,328,1,4,"E","F","B","B","C","D","E","B","C","B","C","A",109328001
9,154,328,1,6,"B","D","B","B","B","C","B","B","C","E","E","B",109328001
9,154,328,2,,,,,,,,,,,,,,109328002
9,154,328,2,7,"E","B","B","D","C","C","E","B","B","B","E","E",109328002
9,154,328,2,,,,,,,,,,,,,,109328002
9,154,328,7,2,"E","B","B","E","C","B","E","B","B","B","F","B",109328007
9,154,328,7,3,"E","A","C","C","C","C","E","B","C","B","C","E",109328007
9,154,328,10,4,"E","A","C","B","C","B","E","B","B","B","C","B",109328010
9,154,328,11,4,"E","F","C","D","C","D","E","B","C","B","F","D",109328011
9,154,328,11,5,"E","A","F","C","A","F","E","B","B","E","B","E",109328011
9,154,328,11,3,"E","F","A","B","C","E","E","B","C","B","C","C",109328011
9,154,328,17,3,"A","D","D","E","D","A","E","E","D","D","A","A",109328017
9,154,328,17,2,"E","F","E","E","C","E","E","B","A","B","A","B",109328017
9,154,328,22,2,"E","F","C","E","C","A","E","B","C","B","C","E",109328022
9,154,328,22,3,"E","A","B","D","B","E","E","B","B","A","B","E",109328022
9,154,328,26,3,"C","E","A","B","C","B","E","C","C","B","C","B",109328026
9,154,328,37,3,"E","B","C","D","E","F","E","B","C","B","C","E",109328037
9,154,328,44,5,"C","B","A","B","C","B","E","B","C","F","C","E",109328044
9,154,328,44,6,"E","C","C","D","C","B","E","A","C","A","C","E",109328044
9,154,328,44,4,"C","D","D","B","C","C","E","B","B","B","C","C",109328044
9,154,328,45,5,"C","E","F","D","C","F","E","D","C","D","B","E",109328045
9,154,328,45,7,"E","C","B","B","A","C","E","C","C","B","C","B",109328045
9,154,328,46,2,"E","C","C","B","C","E","E","B","C","B","C","C",109328046
9,156,317,1,5,"E","F","A","D","F","B","E","C","C","B","C","F",109317001
9,156,317,25,4,"B","C","C","A","A","B","B","C","D","B","C","A",109317025
9,156,317,25,3,"C","A","C","B","C","D","B","D","D","E","C","D",109317025
9,156,317,35,5,"E","F","E","B","C","A","E","B","C","F","F","D",109317035
9,156,317,35,6,"E","D","B","E","F","E","E","B","C","B","C","D",109317035
9,156,317,35,8,,,"B","E","F","E","B","E","D","F","F","D",109317035
9,156,317,44,3,"F","B","B","C","D","B","F","B","B","F","C","D",109317044
9,156,317,44,2,"E","A","E","E","D","D","E","B","C","F","F","D",109317044
9,156,317,60,4,"E","A","C","E","D","E","B","D","A","D","F","F",109317060
9,156,317,60,3,"E","A","B","B","F","A","C","F","F","C","B","C",109317060
9,156,317,81,5,"E","F","A","D","C","D","B","B","B","B","C","F",109317081
9,156,317,81,3,"E","D","A","B","C","D","E","B","C","F","C","F",109317081
9,156,317,83,4,"E","F","B","E","C","D","E","B","C","F","C","F",109317083
9,156,317,83,5,"A","E","B","F","C","B","E","B","C","A","A","E",109317083
9,156,317,85,6,"E","F","E","B","C","D","E","B","C","B","C","F",109317085
9,156,317,136,4,"F","F","B","D","C","D","E","B","A","B","A","D",109317136
9,156,317,136,5,"E","A","A","B","D","D","E","B","C","B","C","D",109317136
9,156,319,1,5,"A","F","A","D","C","A","E","B","C","B","C","E",109319001
9,156,319,2,3,"A","D","A","D","C","A","E","B","C","B","C","E",109319002
9,156,319,2,4,"E","A","C","D","F","A","E","B","B","B","F","E",109319002
9,156,319,7,7,"A","D","E",,"F","C","E","C","B","A","C","F",109319007
9,156,319,7,6,"A","F","A","D","C","C","E","B","C","B","C","E",109319007
9,156,319,8,4,"E","F","A","D","C","A","E","B","C","B","C","C",109319008
9,156,319,8,6,"E","D","F","D","F","C","E","C","A","D","C","E",109319008
9,156,319,8,5,"E","B","B","B","F","A","E","B","C","B","E","E",109319008
9,156,319,10,3,,"A","A","B","D","A","E","B","C","F","F","B",109319010
9,156,319,10,4,,"B","A","B","B","C","E","B","C","E","C","B",109319010
9,156,319,16,5,"C","F","A","D","C","B","E","B","B","B","C","E",109319016
9,156,319,16,6,"B","A","E","B","C","C","E","C","C","A","C","C",109319016
9,156,319,16,4,"C","F","A","D","C","A","E","B","B","B","C","F",109319016
9,156,319,19,5,"B","A","E","B","C","C","E","B","B","B","E","C",109319019
9,156,319,19,4,"B","D","A","D","C","A","E","B","B","B","C","F",109319019
9,156,319,19,3,"C","D","A","D","C","A","E","B","C","B","C","E",109319019
9,156,319,24,4,"C","F","A","D","C","C","E","B","C","B","C","E",109319024
9,156,319,24,5,"B","F","A","D","F","C","E","B","B","B","C","C",109319024
9,156,319,24,6,"A","F","A","B","A","A","E","B","B","B","A","E",109319024
9,156,319,25,8,"E","F","A","B","D","A","E","B","B","B","A","E",109319025
9,156,319,25,10,"E","F","E","D","F","C","C","B","C","B","A","F",109319025
9,156,319,25,6,"E","F","A","E","C","A","E","B","B","B","C","F",109319025
9,156,319,25,9,"E","A","E","B","C","C","E","B","B","B","A","E",109319025
9,156,319,25,7,"E","F","A","D","C","A","E","B","C","B","A","F",109319025
9,156,319,27,5,"B","F","E","D","C","A","E","B","E","B","A","E",109319027
9,156,319,30,5,"E","F","A","D","C","A","E","B","B","B","A","E",109319030
9,156,319,30,4,"E","F","A","D","C","A","E","B","C","B","C","F",109319030
9,156,319,30,6,"E","A","E","B","C","B","E","B","B","A","A","E",109319030
9,156,320,1,11,"E","F","C","C","D","B","E","B","C","B","C","F",109320001
9,156,320,1,6,"E","F","A","D","C","B","E","B","C","B","C","E",109320001
9,156,320,1,12,"E","A","A","B","E","C","E","C","A","E","E","D",109320001
9,156,320,1,16,"E","D","B","E","A","F","E","B","B","A","F","C",109320001
9,156,320,1,9,"E","D","A","B","F","B","E","B","B","B","A","C",109320001
9,156,320,3,3,"E","F","C","D","C","A","E","B","C","B","C","E",109320003
9,156,320,5,5,"E","A","B","E","C","D","E","B","B","A","A","E",109320005
9,156,320,5,4,"E","F","C","D","C","E","E","B","C","B","C","A",109320005
9,156,320,11,5,"E","F","E","B","F","C","E","C","C","B","B","E",109320011
9,156,320,11,4,"E","F","E","D","F","A","E","B","C","D","C","F",109320011
9,156,320,11,3,"C","D","D","B","D","A","E","B","C","B","D","F",109320011
9,156,320,13,2,"E","F","B","F","F","A","E","B","C","B","F","F",109320013
9,156,320,13,3,,,,,,,,,,,,,109320013
9,156,320,15,3,"E","A","E","B","F","C","E","B","B","B","E","D",109320015
9,156,320,16,4,"E","F","E","F","C","A","E","B","C","B","B","F",109320016
9,156,320,16,5,"D","A","A","B","C","C","E","B","B","B","F","D",109320016
9,156,320,16,6,,,,,,,,,,,,,109320016
9,156,320,18,4,"E","F","B","E","C","D","E","B","C","B","F","D",109320018
9,156,320,28,4,"B","C","E","B","B","D","E","B","F","F","B","E",109320028
9,156,320,28,3,"E","C","B","C","C","B","E","B","C","E","C","F",109320028
9,156,320,32,5,"E","F","C","B","C","A","E","B","C","B","C","E",109320032
9,156,322,20,2,"E","F","A","D","F","C","E","B","C","B","C","A",109322020
9,156,322,20,3,"E","F","A","D","F","C","E","B","C","B","C","F",109322020
9,156,322,20,4,"C","F","B","F","B","C","C","B","B","E","B","D",109322020
9,156,322,45,2,"E","A","B","B","B","C","E","B","C","B","C","D",109322045
9,156,322,46,5,"E","F","B","D","F","C","C","B","C","B","C","B",109322046
9,156,322,53,3,"E","C","A","B","F","B","E","B","C","D","C","F",109322053
9,156,322,63,2,"E","F","A","D","C","D","E","B","C","B","C","E",109322063
9,156,322,67,7,"E","F","E","B","F","E","E","B","B","E","C","E",109322067
9,156,322,67,4,"E","D","B","E","D","C","E","B","B","F","F","D",109322067
9,156,322,67,3,"E","D","D","E","D","E","E","B","C","B","C","D",109322067
9,156,322,70,5,"D","C","A","F","E","A","C","C","C","F","C","C",109322070
9,157,315,1,3,"E","F","A","E","C","A","E","B","B","B","D","D",109315001
9,157,315,3,5,"E","F","E","D","D","A","E","B","C","B","C","C",109315003
9,157,315,3,4,"E","A","E","B","C","E","E","B","C","B","A","E",109315003
9,157,315,4,7,"E","F","B","B","C","D","E","B","C","B","F","D",109315004
9,157,315,5,2,"E","D","F","A","E","B","C","A","F","D",,,109315005
9,157,315,5,3,"D","E","D","C","E","B","C","A","A","D",,,109315005
9,157,315,6,4,"E","F","E","B","C","A","E","B","C","B","A","E",109315006
9,157,315,7,3,"E","A","B","E","F","C","E","B","B","B","F","D",109315007
9,157,315,9,9,"E","D","E","D","C","E","B","D","C","E","C","C",109315009
9,157,315,9,3,"E","F","E","B","F","E","E","B","C","B","C","F",109315009
9,157,315,9,5,"E","D","E","F","D","C","E","B","B","B","F","D",109315009
9,157,315,9,8,"B","B","A","B","B","C","E","D","B","D","E","E",109315009
9,157,315,10,3,"E","D","B","B","F","C","E","B","C","B","C","D",109315010
9,157,315,11,4,"E","A","F","D","C","D","E","B","C","B","C","E",109315011
9,157,315,13,4,"E","A","B","E","F","A","E","B","B","B","C","F",109315013
9,157,315,13,5,"E","D","E","E","F","C","E","B","B","F","F","D",109315013
9,157,315,14,5,"D","D","A","E","F","A","E","B","B","A","C","C",109315014
9,157,315,15,4,"E","A","B","B","F","A","E","B","C","A","C","B",109315015
9,157,315,15,5,"E","B","E","C","F","D","D","E","E","F","C","F",109315015
9,157,315,15,7,"F","D","F","D","F","D","E","B","A","C","C","D",109315015
9,157,316,2,3,"E","F","F","A","C","D","E","B","B","E","F","C",109316002
9,157,316,4,3,"E","D","F","D","F","C","E","B","C","E","E","F",109316004
9,157,316,8,5,"E","F","E","E","F","A","E","B","C","F","F","B",109316008
9,157,316,8,8,"D","E","A","D","C","F","E","B","C","B","C","F",109316008
9,157,316,8,6,"D","A","E","B","C","D","E","B","B","C","F","C",109316008
9,157,316,16,6,"D","A","B","E","D","E","E","B","B","B","F","F",109316016
9,157,316,16,6,"E","F","A","D","C","D","E","B","C","F","E","D",109316016
9,157,316,18,3,"E","A","E","D","F","A","F","A","E","B","B","E",109316018
9,157,316,18,4,"E","A","B","E","A","C","E","B","C","F","F","D",109316018
9,157,316,25,6,"E","F","E","B","C","C","E","B","C","D","F","A",109316025
9,157,316,25,8,"E","A","E","D","C","B","E","B","C","B","A","E",109316025
9,157,316,25,7,"D","D","B","E","D","D","E","B","B","B","F","D",109316025
9,157,316,26,3,"D","A","D","D","C","A","E","B","B","A","C","D",109316026
9,157,316,26,4,"E","D","E","F","C","A","E","B","C","B","C","A",109316026
9,157,316,26,5,"D","F","E","D","A","B","E","B",,,"B","B",109316026
9,157,316,27,3,"D","A","D","A","D","A","E","B","C","D","A","B",109316027
9,157,316,32,13,"E","F","B","E","F","A","E","B","B","A","D","D",109316032
9,157,316,32,6,"E","A","A","B","F","A","E","B","B","B","F","D",109316032
9,157,316,36,4,"E","A","E","D","C","A","E","B","B","B","C","B",109316036
9,157,316,36,6,"E","A","E","D","F","A","E","B","C","B","C","D",109316036
9,157,316,36,5,"E","E","F","E","D","A","E","B","A","E","C","D",109316036
