"id1","id2","id3","id4","s9b2_iii","s9b2_i","s9b2_ii","s9b2_b9a","s9b2_b9b","s9b2_b9c","s9b2_b10a","s9b2_b10b","s9b2_b10c","s9b2_b11a","s9b2_b11b","s9b2_b11c","s9b2_b12a","s9b2_b12b","s9b2_b12c","s9b2_b13a","s9b2_b13b","s9b2_b13c","s9b2_b14a","s9b2_b14b","s9b2_b14c","s9b2_b15a","s9b2_b15b","s9b2_16i","s9b2_16ii","hhno"
6,91,185,21,4,3,35,2,2,1,,,,,,,,,,,,,,,,,,,,106185021
6,91,185,36,3,13,17,2,2,,,,,,,,,,,,,,,,,,,13,20,106185036
6,91,185,40,5,11,10,2,2,1,,,,,,,,,,,,,,,,,,,,106185040
6,91,185,40,4,11,0,2,2,1,,,,,,,,,,,,,,,,,,,,106185040
6,91,185,52,4,,,2,2,1,,,,,,,,,,,,,,,,,,,,106185052
6,91,185,52,3,,,2,2,1,,,,,,,,,,,,,,,,,,,,106185052
6,91,185,54,4,12,5,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,106185054
6,91,185,54,3,12,0,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,106185054
6,91,185,54,6,12,10,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,106185054
6,91,185,56,3,,,2,2,1,,,,,,,,,,,,,,,,,,,,106185056
6,91,185,58,4,5,3,2,2,1,,,,,,,,,,,,,,,,,,,,106185058
6,91,185,58,3,4,36,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106185058
6,91,185,59,3,15,17,2,2,,,,,,,,,,,,,,,,,,,15,20,106185059
6,91,185,60,5,15,15,2,2,1,,,,,,,,,,,,,,,,,,15,21,106185060
6,91,185,60,3,15,7,2,2,1,,,,,,,,,,,,,,,,,,15,13,106185060
6,91,185,60,2,14,15,2,2,1,,,,,,,,,,,,,,,,,,14,17,106185060
6,91,185,60,4,15,25,2,2,1,,,,,,,,,,,,,,,,,,15,40,106185060
6,92,195,3,3,,,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,106195003
6,92,195,3,4,,,2,2,1,,,,,,,,,,,,,,,,,,,,106195003
6,92,195,26,6,7,32,1,1,,1,2,2,2,2,,,,,,,,,,,,,7,37,106195026
6,92,195,26,5,7,20,1,1,2,1,1,2,1,2,1,2,2,1,,,,,,,,,7,25,106195026
6,92,195,35,6,15,48,2,2,,,,,,,,,,,,,,,,,,,15,49,106195035
6,92,195,35,5,15,43,2,2,,,,,,,,,,,,,,,,,,,15,45,106195035
6,92,195,35,4,15,37,2,2,,,,,,,,,,,,,,,,,,,15,40,106195035
6,92,195,60,4,15,31,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,15,40,106195060
6,92,195,60,3,15,18,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,15,25,106195060
6,92,195,89,3,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106195089
6,92,195,89,4,,,2,2,1,,,,,,,,,,,,,,,,,,,,106195089
6,92,195,200,4,19,28,,,,,,,,,,,,,,,,,,,,,19,32,106195200
6,92,195,200,3,19,20,1,1,,2,1,2,2,2,1,,,,,,,,,,,,19,23,106195200
6,92,195,200,2,19,10,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,,,,19,15,106195200
6,92,195,232,5,,,2,2,,,,,,,,,,,,,,,,,,,,,106195232
6,92,195,232,4,,,2,2,,,,,,,,,,,,,,,,,,,,,106195232
6,92,195,232,3,,,2,2,,,,,,,,,,,,,,,,,,,,,106195232
6,92,195,232,2,15,43,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,15,47,106195232
6,92,196,5,3,10,45,2,2,1,,,,,,,,,,,,,,,,,,,,106196005
6,92,196,11,4,13,15,2,2,1,,,,,,,,,,,,,,,,,,,,106196011
6,92,196,11,2,11,15,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,,,106196011
6,92,196,11,3,12,15,1,2,2,,,,,,,,,,,,,,,,,,,,106196011
6,92,196,13,3,11,50,1,1,2,1,1,2,2,2,2,,,,,,,,,,,,,,106196013
6,92,196,13,4,12,0,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106196013
6,92,196,14,5,13,20,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,106196014
6,92,196,14,6,13,28,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,106196014
6,92,196,16,2,13,30,1,1,1,1,1,2,1,1,2,2,2,1,,,,,,,,,,,106196016
6,92,196,17,6,13,10,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,,,,,,,,106196017
6,92,196,17,7,13,40,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,106196017
6,92,196,17,5,12,40,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106196017
6,92,196,18,3,16,10,1,1,,2,2,1,,,,,,,,,,,,,,,,,106196018
6,92,196,19,3,15,40,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,106196019
6,92,196,22,4,11,52,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,,,106196022
6,92,196,23,3,10,50,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,106196023
6,92,196,24,3,10,50,2,2,1,,,,,,,,,,,,,,,,,,,,106196024
6,92,196,24,4,11,0,2,2,1,,,,,,,,,,,,,,,,,,,,106196024
6,92,196,24,2,10,40,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,,,106196024
6,92,196,31,3,16,7,2,2,1,,,,,,,,,,,,,,,,,,,,106196031
6,93,194,7,4,,,1,2,2,2,2,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,3,,,1,1,2,2,2,,,,,,,,,,,,,,,,,,106194007
6,93,194,7,5,,,2,2,1,,,,,,,,,,,,,,,,,,,,106194007
6,93,194,13,5,2,21,2,2,1,,,,,,,,,,,,,,,,,,,,106194013
6,93,194,13,4,2,20,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106194013
6,93,194,13,3,2,15,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106194013
6,93,194,15,3,18,20,2,2,1,,,,,,,,,,,,,,,,,,,,106194015
6,93,194,18,4,,,2,2,1,,,,,,,,,,,,,,,,,,,,106194018
6,93,194,18,3,,,1,2,2,2,2,1,,,,,,,,,,,,,,,,,106194018
6,93,194,21,4,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106194021
6,93,194,21,6,11,40,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106194021
6,93,194,21,8,,,,,,,,,,,,,,,,,,,,,,,,,106194021
6,93,194,21,5,11,34,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106194021
6,93,194,21,7,,,,,,,,,,,,,,,,,,,,,,,,,106194021
6,93,194,22,4,2,58,1,1,,2,2,1,,,,,,,,,,,,,,,,,106194022
6,93,194,22,6,3,1,2,2,1,,,,,,,,,,,,,,,,,,,,106194022
6,93,194,22,5,2,59,1,1,2,1,2,2,2,2,,,,,,,,,,,,,,,106194022
6,93,194,35,3,7,52,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106194035
6,93,194,42,5,,,2,2,1,,,,,,,,,,,,,,,,,,,,106194042
6,93,194,42,4,10,20,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,20,106194042
6,93,194,43,4,14,30,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,106194043
6,93,194,43,5,14,40,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106194043
6,93,194,45,5,9,5,1,1,2,2,2,1,,,,,,,,,,,,,,,9,15,106194045
6,93,194,45,6,9,20,1,1,2,2,2,1,,,,,,,,,,,,,,,9,30,106194045
6,93,194,45,4,8,55,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,5,106194045
6,93,194,55,5,,,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,106194055
6,93,194,55,9,,,2,2,1,,,,,,,,,,,,,,,,,,,,106194055
6,93,194,55,7,,,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,106194055
6,93,194,55,8,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106194055
6,93,194,55,6,,,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,106194055
6,93,194,57,,,,,,,,,,,,,,,,,,,,,,,,,,106194057
6,93,194,57,4,9,49,2,2,1,,,,,,,,,,,,,,,,,,,,106194057
6,93,194,57,5,,,2,2,1,,,,,,,,,,,,,,,,,,,,106194057
6,94,180,1,7,,,2,2,1,,,,,,,,,,,,,,,,,,,,106180001
6,94,180,1,6,,,2,2,1,,,,,,,,,,,,,,,,,,,,106180001
6,94,180,1,8,,,2,2,1,,,,,,,,,,,,,,,,,,,,106180001
6,94,180,1,5,,,2,2,1,,,,,,,,,,,,,,,,,,,,106180001
6,94,180,2,5,,,,,,,,,,,,,,,,,,,,,,,,,106180002
6,94,180,2,6,,,,,,,,,,,,,,,,,,,,,,,,,106180002
6,94,180,2,4,9,0,2,2,,,,,,,,,,,,,,,,,,,,,106180002
6,94,180,3,5,9,15,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,9,21,106180003
6,94,180,4,3,9,21,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,9,24,106180004
6,94,180,6,4,17,50,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,17,58,106180006
6,94,180,6,7,18,30,2,2,1,,,,,,,,,,,,,,,,,,18,34,106180006
6,94,180,6,5,18,2,2,2,1,,,,,,,,,,,,,,,,,,18,10,106180006
6,94,180,6,6,18,20,2,2,1,,,,,,,,,,,,,,,,,,18,25,106180006
6,94,180,9,5,11,32,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,,11,38,106180009
6,94,180,9,4,11,20,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,11,28,106180009
6,94,180,9,6,11,40,2,,,,,,,,,,,,,,,,,,,,11,45,106180009
6,94,180,15,3,3,52,1,1,2,1,2,2,2,2,,2,2,,2,2,1,2,2,1,2,2,3,55,106180015
6,94,180,15,4,3,48,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,3,51,106180015
6,94,180,16,3,1,6,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,9,106180016
6,94,180,20,4,2,7,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,10,106180020
6,94,180,22,4,,,,,,,,,,,,,,,,,,,,,,,,,106180022
6,94,180,35,4,,,2,,,,,,,,,,,,,,,,,,,,,,106180035
6,94,180,35,3,,,2,,,,,,,,,,,,,,,,,,,,,,106180035
6,94,181,3,3,,,,,,,,,,,,,,,,,,,,,,,,,106181003
6,94,181,10,4,12,50,1,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,12,58,106181010
6,94,181,13,3,11,45,1,1,2,2,2,1,,,,,,,,,,,,,,,11,50,106181013
6,94,181,13,4,12,0,1,2,2,2,2,1,,,,,,,,,,,,,,,12,5,106181013
6,94,181,13,7,12,20,2,2,1,,,,,,,,,,,,,,,,,,12,21,106181013
6,94,181,18,3,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106181018
6,94,181,18,6,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106181018
6,94,181,18,5,,,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,,,106181018
6,94,181,23,5,,,,,,,,,,,,,,,,,,,,,,,,,106181023
6,94,181,23,6,,,2,2,,,,,,,,,,,,,,,,,,,,,106181023
6,94,181,24,3,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106181024
6,94,181,24,6,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106181024
6,94,181,24,5,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106181024
6,94,181,24,4,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106181024
6,94,181,30,5,,,1,1,,2,2,1,,,,,,,,,,,,,,,,,106181030
6,94,181,30,7,,,1,1,,2,2,1,,,,,,,,,,,,,,,,,106181030
6,94,181,30,6,,,1,1,,2,2,1,,,,,,,,,,,,,,,,,106181030
6,94,181,30,4,,,1,1,,2,2,1,,,,,,,,,,,,,,,,,106181030
6,95,182,26,3,10,52,2,2,1,,,,,,,,,,,,,,,,,,,,106182026
6,95,182,47,5,,,1,2,2,2,2,1,,,,,,,,,,,,,,,,,106182047
6,95,182,50,4,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106182050
6,95,182,50,7,,,2,2,1,,,,,,,,,,,,,,,,,,,,106182050
6,95,182,50,5,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106182050
6,95,182,50,6,,,2,2,1,,,,,,,,,,,,,,,,,,,,106182050
6,95,182,58,3,10,0,2,2,1,,,,,,,,,,,,,,,,,,,,106182058
6,95,182,58,4,10,15,2,2,1,,,,,,,,,,,,,,,,,,,,106182058
6,95,182,65,4,3,8,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106182065
6,95,182,65,6,3,11,2,2,1,,,,,,,,,,,,,,,,,,,,106182065
6,95,182,65,5,2,53,2,2,1,,,,,,,,,,,,,,,,,,,,106182065
6,95,182,88,6,,,2,2,1,,,,,,,,,,,,,,,,,,,,106182088
6,95,182,88,4,,,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106182088
6,95,182,88,5,,,2,2,1,,,,,,,,,,,,,,,,,,,,106182088
6,95,182,95,4,,,2,2,1,,,,,,,,,,,,,,,,,,,,106182095
6,95,182,95,2,,,1,1,,2,2,1,,,,,,,,,,,,,,,,,106182095
6,95,182,95,3,,,2,2,1,,,,,,,,,,,,,,,,,,,,106182095
6,95,184,27,3,9,44,2,2,1,,,,,,,,,,,,,,,,,,9,45,106184027
6,95,184,32,5,,,2,2,1,,,,,,,,,,,,,,,,,,,,106184032
6,95,184,71,3,4,10,2,2,1,,,,,,,,,,,,,,,,,,,,106184071
6,95,184,83,3,8,16,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106184083
6,95,184,83,4,8,6,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106184083
6,95,184,83,5,8,8,2,2,1,,,,,,,,,,,,,,,,,,,,106184083
6,95,184,93,2,12,24,2,2,1,,,,,,,,,,,,,,,,,,,,106184093
6,95,184,94,3,11,22,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,106184094
6,95,184,94,2,11,10,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,106184094
6,95,184,104,2,10,14,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106184104
6,95,184,104,3,10,19,2,2,2,,,,,,,,,,,,,,,,,,,,106184104
6,96,199,2,8,11,5,1,1,2,2,2,1,,,,,,,,,,,,,,,11,10,106199002
6,96,199,2,4,10,36,1,1,1,2,2,,,,,,,,,,,,,,,,10,38,106199002
6,96,199,2,6,10,45,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,47,106199002
6,96,199,2,5,10,40,1,1,2,1,1,1,2,2,1,,,,,,,,,,,,10,43,106199002
6,96,199,2,7,10,49,1,1,2,1,1,2,2,2,,,,,,,,,,,,,11,0,106199002
6,96,199,4,3,13,2,2,2,,,,,,,,,,,,,,,,,,,13,3,106199004
6,96,199,5,2,15,13,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,15,14,106199005
6,96,199,8,3,14,48,1,1,2,2,2,1,,,,,,,,,,,,,,,14,49,106199008
6,96,199,11,4,10,31,1,1,2,2,2,1,,,,,,,,,,,,,,,10,33,106199011
6,96,199,11,3,10,30,1,1,2,2,2,1,,,,,,,,,,,,,,,10,31,106199011
6,97,189,2,3,,,,,,,,,,,,,,,,,,,,,,,,,106189002
6,97,189,2,4,,,,,,,,,,,,,,,,,,,,,,,,,106189002
6,97,189,39,3,10,30,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,,,,,,106189039
6,97,189,39,4,10,40,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,106189039
6,97,189,46,4,8,38,2,2,1,,,,,,,,,,,,,,,,,,,,106189046
6,97,189,46,5,8,53,2,2,1,,,,,,,,,,,,,,,,,,,,106189046
6,97,189,73,3,11,21,1,2,2,2,1,2,2,2,1,,,,,,,,,,,,,,106189073
6,97,189,91,3,17,8,2,2,1,,,,,,,,,,,,,,,,,,,,106189091
6,98,190,5,5,13,15,1,1,2,2,2,1,,,,,,,,,,,,,,,13,18,106190005
6,98,190,5,8,13,28,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106190005
6,98,190,16,3,2,10,1,1,2,2,2,1,,,,,,,,,,,,,,,,,106190016
6,98,190,16,4,,,1,2,2,2,2,1,,,,,,,,,,,,,,,,,106190016
6,98,190,21,4,,,,,,,,,,,,,,,,,,,,,,,,,106190021
6,98,190,21,3,10,11,2,2,1,,,,,,,,,,,,,,,,,,,,106190021
6,98,190,23,2,11,5,2,2,1,,,,,,,,,,,,,,,,,,,,106190023
6,98,190,26,4,10,15,2,2,2,,,,,,,,,,,,,,,,,,10,25,106190026
6,99,200,3,3,11,47,1,1,2,1,1,2,2,2,,,,,,,,,,,,,11,47,106200003
6,99,200,15,3,11,59,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,12,,106200015
6,99,200,15,4,12,2,1,1,2,2,2,1,,,,,,,,,,,,,,,12,5,106200015
6,99,200,15,5,12,5,2,2,1,,,,,,,,,,,,,,,,,,12,6,106200015
6,99,200,21,5,12,13,1,1,2,1,1,1,,,,,,,,,,,,,,,12,14,106200021
6,99,200,21,4,12,11,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,12,12,106200021
6,99,200,60,3,14,34,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,14,36,106200060
6,99,200,63,7,9,7,1,1,2,2,2,,,,,,,,,,,,,,,,9,7,106200063
6,99,200,63,6,9,5,1,1,2,1,1,2,2,2,,,,,,,,,,,,,9,6,106200063
6,99,200,63,4,9,4,1,1,2,1,1,2,2,2,,,,,,,,,,,,,9,5,106200063
6,99,200,65,3,11,2,2,2,1,,,,,,,,,,,,,,,,,,11,2,106200065
6,99,206,6,5,15,7,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,15,8,106206006
6,99,206,44,3,15,42,2,2,1,,,,,,,,,,,,,,,,,,15,42,106206044
6,99,231,5,3,13,15,1,1,2,2,2,1,,,,,,,,,,,,,,,13,16,106231005
6,99,231,5,2,13,15,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,13,15,106231005
6,99,231,5,7,13,18,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,13,19,106231005
6,99,231,5,4,13,16,1,1,2,2,2,1,,,,,,,,,,,,,,,13,16,106231005
6,99,231,6,8,10,30,1,1,2,2,2,,,,,,,,,,,,,,,,10,31,106231006
6,99,231,6,6,10,28,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,29,106231006
6,99,231,6,7,10,29,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,30,106231006
6,99,231,8,6,10,19,2,2,1,,,,,,,,,,,,,,,,,,10,19,106231008
6,99,231,8,5,9,54,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,9,54,106231008
6,99,231,26,2,16,30,1,1,2,1,1,2,1,1,2,1,1,2,2,2,,,,,,,16,31,106231026
6,99,231,26,3,16,32,1,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,16,32,106231026
6,99,231,28,3,16,23,1,1,2,2,2,1,,,,,,,,,,,,,,,16,23,106231028
6,99,231,28,2,16,21,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,16,22,106231028
6,99,231,43,3,15,23,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,15,24,106231043
6,99,231,43,5,15,25,1,1,2,2,2,,,,,,,,,,,,,,,,15,26,106231043
6,99,231,43,4,15,24,1,1,2,2,2,1,,,,,,,,,,,,,,,15,25,106231043
6,99,231,49,3,16,21,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,16,21,106231049
6,99,231,49,4,16,22,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,22,106231049
6,99,231,49,7,17,10,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,17,11,106231049
6,99,231,49,8,17,14,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,17,15,106231049
6,99,231,49,5,16,22,1,1,2,2,2,1,,,,,,,,,,,,,,,16,23,106231049
6,99,231,55,4,16,41,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,42,106231055
6,99,231,55,3,16,40,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,16,41,106231055
6,100,197,10,3,3,30,1,1,2,2,2,1,,,,,,,,,,,,,,,3,31,106197010
6,100,197,10,4,3,35,1,1,2,2,2,,,,,,,,,,,,,,,,3,36,106197010
6,100,197,24,3,14,22,2,2,1,,,,,,,,,,,,,,,,,,14,22,106197024
6,100,197,24,4,14,23,2,2,1,,,,,,,,,,,,,,,,,,14,23,106197024
6,100,197,37,2,12,3,1,2,2,2,2,1,,,,,,,,,,,,,,,12,4,106197037
6,100,197,37,3,13,5,2,2,,,,,,,,,,,,,,,,,,,,,106197037
6,100,197,39,4,10,34,1,1,2,2,2,,,,,,,,,,,,,,,,10,35,106197039
6,100,197,39,3,10,33,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,10,34,106197039
6,100,197,40,4,14,14,1,1,2,2,2,1,,,,,,,,,,,,,,,14,15,106197040
6,100,197,40,5,14,15,2,2,1,,,,,,,,,,,,,,,,,,14,15,106197040
6,100,197,40,6,14,15,2,2,1,,,,,,,,,,,,,,,,,,14,15,106197040
6,100,197,40,3,14,13,1,1,2,2,2,1,,,,,,,,,,,,,,,14,14,106197040
6,100,197,41,5,16,5,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,16,7,106197041
6,100,197,41,6,,,,,,,,,,,,,,,,,,,,,,,,,106197041
6,100,198,29,4,15,49,2,2,1,,,,,,,,,,,,,,,,,,15,50,106198029
6,100,198,29,3,15,48,1,1,2,2,2,1,,,,,,,,,,,,,,,15,49,106198029
6,100,198,96,5,14,43,1,1,2,2,2,1,,,,,,,,,,,,,,,14,44,106198096
6,100,198,96,4,14,42,1,1,2,2,2,1,,,,,,,,,,,,,,,14,43,106198096
6,100,198,96,3,14,40,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,14,42,106198096
6,100,198,133,6,12,29,2,2,1,,,,,,,,,,,,,,,,,,12,29,106198133
6,100,198,133,3,12,25,1,1,2,2,2,1,,,,,,,,,,,,,,,12,26,106198133
6,100,198,133,5,12,28,1,1,2,2,2,1,,,,,,,,,,,,,,,12,29,106198133
6,100,198,133,9,12,31,2,2,,,,,,,,,,,,,,,,,,,12,32,106198133
6,100,198,133,7,12,30,2,2,1,,,,,,,,,,,,,,,,,,12,30,106198133
6,100,198,133,4,12,27,1,1,2,2,2,1,,,,,,,,,,,,,,,12,28,106198133
6,100,198,143,3,18,33,1,1,2,2,2,1,,,,,,,,,,,,,,,18,34,106198143
6,100,198,152,5,,,,,,,,,,,,,,,,,,,,,,,,,106198152
6,100,198,152,4,,,,,,,,,,,,,,,,,,,,,,,,,106198152
6,100,198,154,3,9,3,2,2,,,,,,,,,,,,,,,,,,,9,3,106198154
6,102,201,10,3,13,22,2,2,1,,,,,,,,,,,,,,,,,,13,23,106201010
6,102,201,10,2,13,21,1,1,2,2,2,1,,,,,,,,,,,,,,,13,22,106201010
6,102,201,27,2,9,30,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,9,31,106201027
6,102,201,27,4,9,32,1,1,2,2,2,,,,,,,,,,,,,,,,9,32,106201027
6,102,201,27,3,9,31,1,1,2,1,1,2,2,2,,,,,,,,,,,,,9,31,106201027
6,102,201,35,2,14,14,1,1,2,1,1,2,2,1,2,2,2,2,,,,,,,,,14,17,106201035
6,102,201,44,4,4,25,1,1,2,1,1,2,1,1,2,2,2,2,,,,,,,,,4,25,106201044
6,102,205,9,1,13,9,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,13,12,106205009
6,102,205,23,5,16,11,1,1,,2,2,,,,,,,,,,,,,,,,16,14,106205023
6,102,205,23,4,16,1,1,1,2,1,2,1,1,2,2,2,2,1,,,,,,,,,16,10,106205023
6,102,205,23,3,15,50,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,16,0,106205023
6,102,205,25,3,16,57,1,1,2,2,2,1,,,,,,,,,,,,,,,16,58,106205025
6,102,205,25,2,16,53,1,1,2,1,1,2,2,2,2,,,,,,,,,,,,16,56,106205025
6,102,205,25,5,16,59,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,17,8,106205025
6,102,205,28,4,15,26,1,1,2,2,2,1,,,,,,,,,,,,,,,15,26,106205028
6,102,205,28,3,15,23,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,15,25,106205028
6,102,205,36,2,16,45,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,16,52,106205036
6,102,205,36,3,15,11,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,15,13,106205036
6,102,205,36,4,15,14,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,15,17,106205036
6,102,207,7,3,14,3,1,1,2,2,2,1,,,,,,,,,,,,,,,14,4,106207007
6,102,207,31,2,14,35,1,1,2,2,2,1,,,,,,,,,,,,,,,14,36,106207031
6,102,207,31,3,14,36,2,2,1,,,,,,,,,,,,,,,,,,14,37,106207031
6,102,207,33,4,15,43,1,1,2,2,2,1,,,,,,,,,,,,,,,15,44,106207033
6,102,207,33,2,15,41,1,1,2,2,2,1,,,,,,,,,,,,,,,15,42,106207033
6,102,207,33,3,15,42,2,2,1,,,,,,,,,,,,,,,,,,15,43,106207033
6,102,207,38,2,16,43,1,1,2,2,2,1,,,,,,,,,,,,,,,16,44,106207038
6,102,207,39,3,13,2,1,1,2,2,2,1,,,,,,,,,,,,,,,13,3,106207039
6,102,207,42,6,11,6,2,2,1,,,,,,,,,,,,,,,,,,11,6,106207042
6,102,207,42,5,11,4,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,6,106207042
6,102,207,46,5,15,35,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,15,36,106207046
6,102,207,46,7,15,38,2,2,1,,,,,,,,,,,,,,,,,,15,38,106207046
6,102,207,46,4,15,33,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,15,35,106207046
6,102,207,46,6,15,37,2,2,1,,,,,,,,,,,,,,,,,,15,37,106207046
6,102,207,53,3,16,20,1,1,2,2,2,1,,,,,,,,,,,,,,,16,21,106207053
6,102,207,53,4,16,21,2,2,1,,,,,,,,,,,,,,,,,,16,22,106207053
6,102,208,19,2,4,8,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,4,10,106208019
6,102,208,30,5,5,5,2,2,1,,,,,,,,,,,,,,,,,,5,5,106208030
6,102,208,30,4,4,23,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,4,23,106208030
6,102,208,30,3,4,22,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,4,22,106208030
6,102,208,30,6,3,20,1,1,2,2,2,1,,,,,,,,,,,,,,,3,20,106208030
6,102,208,30,7,3,21,1,1,2,2,2,1,,,,,,,,,,,,,,,3,22,106208030
6,102,208,37,3,17,30,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,17,31,106208037
6,102,208,37,4,17,31,1,1,2,1,1,2,1,2,,2,2,1,,,,,,,,,7,32,106208037
6,102,208,37,5,17,33,1,1,2,2,2,1,,,,,,,,,,,,,,,17,33,106208037
6,102,208,48,4,16,53,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,16,54,106208048
