"id1","id2","id3","id4","hhmid","s7a_1","s7a_2","s7a_3","s7a_4","s7a_5i","s7a_5ii","s7a_6","s7a_7","s7a_8","s7a_9","s7a_10","s7a_11","s7a_12","s7a_13","s7a_14","s7a_15","s7a_16","s7a_17","s7a_18ii","s7a_18iii","s7a_18di","s7a_18dii","s7a_19ii","s7a_19iii","s7a_19di","s7a_19dii","s7a_20ii","s7a_20iii","s7a_20di","s7a_20dii","s7a_21ii","s7a_21iii","s7a_21di","s7a_21dii","s7a_22ii","s7a_22iii","s7a_22di","s7a_22dii","s7a_23","s7a_24","s7a_25","s7a_26","s7a_27","s7a_28","s7a_29","s7a_30","s7a_31","s7a_32","s7a_33","s7a_34i","s7a_34ii","s7a_35","s7a_36i","s7a_36ii","s7a_37","s7a_38","s7a_39","hhno"
1,2,7,68,2,15,87,2,16,2,0,1,1,1,3,1,4,2,1,3,1,1,1,1999,2,,5,,,,,,,,,,,,,,,,,2,1,,,,,1,4,2,4,1,,,,2,8,18,3,24,101007068
1,2,7,82,2,14,87,1,15,1,2,1,1,1,1,0,1,1,,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,15,,12,12,18,101007082
1,1,8,4,1,16,87,2,21,2,1,1,1,1,1,0,1,1,0,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,9,4,6,21,101008004
1,1,8,14,2,15,87,2,20,0,0,2,1,1,3,1,4,3,1,4,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,,24,6,24,101008014
1,1,8,17,2,12,87,1,20,0,0,2,1,1,6,4,10,5,3,8,1,2,1,1991,1,,1,1999,2,,2,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,,12,87,88,101008017
1,1,8,17,3,15,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101008017
1,1,8,19,1,16,87,2,18,0,0,2,1,1,2,5,7,2,5,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,14,,3,4,18,101008019
1,1,8,19,3,13,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101008019
1,1,8,19,4,14,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101008019
1,1,8,21,1,15,87,2,18,3,3,1,1,1,0,1,1,0,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,9,1,6,18,101008021
1,1,8,22,2,17,87,1,20,0,0,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,1,1,12,1,1,5,10,,,,9,87,6,87,101008022
1,1,8,29,2,14,87,1,16,3,2,1,1,2,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,4,3,1,4,7,,,0,,87,87,87,101008029
1,1,8,35,2,11,87,2,20,2,0,2,1,1,4,0,4,4,0,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,,7,6,8,101008035
1,1,8,44,2,15,87,1,17,0,1,2,1,1,3,4,7,3,4,7,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,1,1,8,3,1,13,5,,,,8,87,4,87,101008044
1,1,8,47,1,14,87,2,19,0,0,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,19,,6,24,12,101008047
1,1,8,47,2,87,87,,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101008047
1,1,8,53,1,15,87,2,20,2,0,2,1,1,3,3,6,2,3,5,1,1,1,1984,2,1,6,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,5,,6,7,24,101008053
1,1,8,53,2,14,87,2,87,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101008053
1,1,8,67,2,16,87,2,19,0,0,2,1,1,3,4,7,3,4,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,7,2,8,16,101008067
1,1,8,67,4,87,87,,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101008067
1,1,8,74,1,14,87,2,16,0,0,2,1,1,2,4,6,2,4,6,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,11,,12,6,21,101008074
1,1,8,74,2,13,87,2,14,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101008074
1,1,8,78,1,18,87,2,18,0,0,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,29,,12,9,24,101008078
1,13,9,61,2,14,57,1,21,,,2,1,1,2,3,5,2,3,5,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,18,,4,5,7,101009061
1,13,9,68,2,16,87,2,87,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101009068
1,13,9,68,3,17,87,2,17,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101009068
1,13,9,68,4,14,87,2,16,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101009068
1,13,9,136,1,17,87,2,21,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101009136
1,13,9,180,2,17,87,1,24,,,2,1,1,1,2,3,1,2,3,1,3,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,1,87,5,16,101009180
1,13,9,180,6,15,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101009180
1,13,9,191,1,14,87,2,16,1,1,1,1,1,1,,1,1,,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,14,,13,5,30,101009191
1,13,9,191,2,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101009191
1,13,9,195,2,17,46,1,17,,,2,1,1,3,1,4,3,1,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,14,,3,5,11,101009195
1,13,9,195,4,13,87,2,19,1,1,1,1,2,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,1,4,,,2,,,,,,,,11,,1,12,87,101009195
1,13,9,195,5,13,87,2,18,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101009195
1,13,9,195,6,12,87,1,87,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101009195
1,13,9,222,1,16,87,2,17,1,,1,1,1,3,4,7,3,4,7,1,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,8,6,12,10,101009222
1,13,9,222,3,13,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101009222
1,13,9,227,2,16,87,2,20,,,2,1,1,2,2,4,2,2,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,8,4,6,15,101009227
1,13,9,235,2,18,87,2,23,,,2,1,1,1,4,5,1,4,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,8,4,6,12,101009235
1,13,9,235,3,12,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101009235
1,13,9,258,2,15,87,2,15,,,2,1,1,3,1,4,3,1,4,1,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,2,1,6,12,101009258
1,13,9,258,3,12,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101009258
1,13,9,262,1,17,87,2,20,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101009262
1,13,9,262,2,12,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101009262
1,13,10,40,2,13,87,2,18,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101010040
1,13,10,40,4,12,87,2,87,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101010040
1,13,10,57,1,11,50,1,16,,,2,1,1,4,5,9,3,3,6,1,1,1,1975,1,2,,1978,2,27,,1990,1,2,,,,,,,,,,2,2,2,,,,,,,,,,,,20,,19,6,19,101010057
1,13,10,64,2,16,87,2,26,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101010064
1,13,10,88,2,15,87,2,18,,,2,1,1,,3,3,,3,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,10,,8,5,12,101010088
1,13,10,89,1,15,87,2,22,,,2,1,1,,2,2,,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,4,5,20,101010089
1,13,10,95,2,15,87,2,87,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101010095
1,13,10,95,3,16,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101010095
1,13,10,113,1,15,87,2,21,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101010113
1,13,10,132,1,16,87,2,16,,,2,1,2,3,,3,3,,3,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,4,87,3,87,101010132
1,13,10,150,1,16,87,1,22,1,1,1,1,1,3,2,5,1,2,3,2,,1,1986,2,,,1986,2,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,10,,12,87,14,101010150
1,13,10,150,2,15,87,2,87,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101010150
1,13,10,163,1,16,87,2,87,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101010163
1,13,10,175,2,9,87,2,13,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101010175
1,13,10,176,1,12,87,1,18,2,1,2,1,1,1,,1,1,,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,3.09999990463257,1,1,2,3,1,15,,,,,3,87,87,87,101010176
1,13,11,6,1,19,47,1,21,,,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,16,,9,36,12,101011006
1,13,11,19,1,15,44,1,18,,,2,1,1,1,,1,1,,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,21,,12,15,24,101011019
1,13,11,19,2,15,87,2,20,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101011019
1,13,11,28,1,14,49,1,17,,,2,1,1,3,3,6,3,3,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,34,,2,3,12,101011028
1,13,11,28,2,15,87,2,20,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101011028
1,13,11,31,1,15,87,2,21,,,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,9,3,12,12,101011031
1,13,11,31,2,87,87,2,87,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101011031
1,13,11,44,1,16,87,2,18,,,2,1,1,3,3,6,3,3,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,12,,12,20,18,101011044
1,13,11,44,2,16,87,2,20,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101011044
1,13,11,44,5,18,49,1,19,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101011044
1,13,11,48,2,13,87,1,20,3,2,1,1,2,,,,,,,1,3,2,,,,,,,,,,,,,,,,,,,,,2,2,1,3,,,1,1,3,1,15,,,,,2,,2,,101011048
1,13,11,50,2,13,41,1,17,,,2,1,1,3,1,4,3,1,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,13,,1,60,36,101011050
1,13,11,50,4,13,87,2,87,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101011050
1,13,11,54,2,14,49,1,19,,,2,1,2,,,,,,,1,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,19,,2,14,,101011054
1,13,11,54,3,13,87,2,18,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101011054
1,13,11,54,5,87,87,2,87,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101011054
1,13,11,58,2,16,87,1,25,1,,1,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,4,3,4,8,,,,,,12,5,12,101011058
1,13,11,85,1,12,87,2,18,,,2,1,1,5,2,7,5,2,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,,12,6,15,101011085
1,13,11,85,2,12,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101011085
1,13,11,85,3,12,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101011085
1,13,11,94,1,16,42,1,19,,,2,1,1,1,,1,1,,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,45,,6,12,10,101011094
1,13,11,104,1,14,87,2,18,1,1,1,1,1,1,,1,1,,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,8,,2,8,5,101011104
1,13,11,146,2,15,87,2,17,,,2,1,1,,4,4,,4,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,9,,10,12,24,101011146
1,13,11,172,1,17,87,2,18,1,1,1,1,1,1,,1,1,,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,7,12,24,12,101011172
1,13,12,6,2,14,87,2,24,0,0,2,1,1,3,3,6,3,2,5,2,,1,1995,1,1,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,14,,7,6,12,101012006
1,13,12,7,2,14,87,2,20,0,0,2,1,1,2,2,4,2,1,3,2,,1,1983,1,1,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,15,,7,6,12,101012007
1,13,12,13,2,15,87,2,25,0,0,2,1,1,0,2,2,0,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,23,4,3,4,8,101012013
1,13,12,13,3,15,87,2,21,0,0,2,1,1,1,0,1,1,0,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,1,6,4,87,9,101012013
1,13,12,13,4,16,87,2,20,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101012013
1,13,12,17,1,16,87,2,18,0,0,2,1,1,1,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,24,,12,24,12,101012017
1,13,12,17,2,12,87,2,20,1,1,1,1,2,,,,,,,1,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,8,,3,5,,101012017
1,13,12,22,1,12,87,2,17,0,1,1,1,1,0,1,1,0,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,,7,23,9,101012022
1,13,12,38,1,14,87,1,19,0,0,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,16,,6,7,7,101012038
1,13,12,38,2,13,87,1,18,0,1,1,1,1,0,1,1,0,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,6,3,2,3,10,,,10,,12,12,14,101012038
1,13,12,39,2,14,87,2,21,0,0,2,1,1,1,2,3,1,2,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,15,,6,6,12,101012039
1,13,12,45,2,15,87,2,19,0,0,2,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,13,,7,7,12,101012045
1,13,12,45,4,13,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101012045
1,13,12,50,2,12,87,2,87,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101012050
1,13,12,51,2,13,87,2,16,0,0,2,1,1,3,2,5,3,2,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,17,,1,6,1,101012051
1,13,12,55,3,16,87,1,20,1,1,1,1,2,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,12,2,2,4,10,,,,,87,87,87,101012055
1,13,12,85,2,16,87,2,21,1,0,2,1,1,2,0,2,2,0,2,1,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,8,6,1,16,101012085
1,13,12,94,2,16,87,2,21,0,0,2,1,1,0,1,1,0,0,0,2,,1,1990,1,14,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,20,,6,6,24,101012094
1,8,13,8,1,15,87,2,21,0,0,2,1,1,1,3,4,0,2,2,2,,1,1968,1,,1,1971,2,1,2,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,35,4,12,7,12,101013008
1,8,13,8,2,15,87,2,22,0,0,2,1,1,4,6,10,2,4,6,2,,1,1946,,0,0,1952,1,0,0,1953,2,0,0,1959,2,2,,,,,,2,2,2,,,,,,,,,,,,33,,3,6,12,101013008
1,8,13,8,3,87,87,,87,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101013008
1,8,13,15,1,16,87,2,18,0,0,2,1,1,2,4,6,2,4,6,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,19,,30,12,36,101013015
1,8,13,19,3,14,87,2,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101013019
1,8,13,20,2,16,87,2,16,0,0,2,1,1,5,3,8,4,1,5,2,,1,1996,1,2,,1999,1,0,,2005,2,,,,,,,,,,,2,2,2,,,,,,,,,,,,5,,7,4,24,101013020
1,8,13,20,3,14,87,1,16,2,1,2,1,1,1,0,1,1,0,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,5,1,1,8,2,4,3,6,,,,6,87,87,88,101013020
1,8,13,28,2,16,87,2,17,0,0,2,1,1,2,4,6,1,4,5,2,,1,2000,2,0,0,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,7,,18,5,24,101013028
1,8,13,32,1,16,87,2,16,0,0,2,1,1,3,6,9,2,3,5,2,,1,1973,1,9,,1976,1,21,,1979,1,14,,1980,,24,,,,,,2,2,2,,,,,,,,,,,,22,,36,7,36,101013032
1,8,13,32,2,17,87,2,17,1,0,1,1,1,1,0,1,1,0,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,,7,,24,101013032
1,8,13,36,2,18,87,1,20,0,0,2,1,1,6,3,9,5,2,7,2,,1,1980,2,0,0,1983,1,0,5,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,24,18,24,101013036
1,8,13,36,3,15,87,2,16,1,2,1,1,1,0,1,1,0,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,,12,12,24,101013036
1,8,13,36,4,87,87,,87,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101013036
1,8,13,48,2,18,87,1,22,1,0,1,1,1,2,1,3,2,1,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,5,3,3,24,101013048
1,8,13,66,1,17,87,2,18,0,0,2,1,1,3,2,5,3,2,5,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,22,,18,4,18,101013066
1,8,13,67,2,13,51,1,20,,,2,1,1,4,1,5,4,0,4,2,,1,1984,1,0,0,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,22,,6,,12,101013067
1,8,13,67,3,15,87,2,17,1,1,2,1,2,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,12,87,,101013067
1,8,13,87,1,,87,2,20,0,0,2,1,1,6,2,8,6,2,8,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,44,,24,6,24,101013087
1,8,13,87,2,17,49,1,20,,,2,1,1,1,6,7,1,5,6,2,,1,1941,1,14,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,40,,18,4,24,101013087
1,8,13,87,3,12,87,1,18,1,1,1,1,1,0,1,1,0,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,1,87,87,88,101013087
1,8,13,95,2,15,87,2,19,0,0,2,1,1,1,4,5,1,4,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,23,,12,3,20,101013095
1,8,13,103,2,15,87,2,15,0,0,2,1,1,3,4,7,3,0,3,1,2,1,1975,1,,0,1977,1,0,0,1977,1,0,0,1980,1,,21,,,,,2,2,2,,,,,,,,,,,,21,,3,6,24,101013103
1,8,14,11,2,15,87,1,18,0,1,1,1,1,1,3,4,1,3,4,2,,2,,,,,,,,,,,,,,,,,,,,,2,1,,,,,1,24,,,2,25,,,2,11,1,12,24,101014011
1,8,14,15,2,18,87,2,22,0,0,2,1,1,2,4,6,2,4,6,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,10,,6,9,24,101014015
1,8,14,15,5,87,87,,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101014015
1,8,14,22,2,20,87,2,20,0,1,1,1,1,0,3,3,0,3,3,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,,12,7,24,101014022
1,8,14,33,2,,87,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,4.30000019073486,1,1,12,3,2,6,8,40,,,11,87,6,88,101014033
1,8,14,41,2,15,87,2,18,0,0,2,1,1,5,2,7,5,2,7,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,16,,3,6,27,101014041
1,8,14,41,4,16,87,2,87,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101014041
1,8,14,46,1,18,87,2,22,0,0,2,1,1,4,4,8,3,4,7,2,,1,1981,2,1,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,12,,12,87,36,101014046
1,8,14,57,2,16,87,2,19,0,0,2,1,1,2,6,8,2,6,8,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,4,,24,3,24,101014057
1,8,14,65,2,16,87,2,22,0,0,2,1,1,4,4,8,4,4,8,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,16,,6,9,24,101014065
1,8,14,69,2,18,87,1,18,1,1,1,1,1,1,1,2,1,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,1,2,2,,,,,,,,,,,,1,3,87,6,88,101014069
1,8,14,82,2,15,87,2,18,0,0,2,1,1,6,4,10,6,4,10,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,12,,87,4,24,101014082
1,8,14,82,3,16,87,2,18,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101014082
1,8,14,82,4,14,87,2,16,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101014082
1,8,14,113,1,15,87,2,22,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101014113
1,8,14,118,2,18,87,1,18,1,2,2,1,1,0,1,1,0,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,1,1,4,2,2,12,,,,,11,4,3,88,101014118
1,8,14,129,2,17,87,2,19,0,2,1,1,1,0,2,2,0,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,2,6,3,4,24,101014129
1,8,15,6,2,16,48,1,21,,,2,1,1,4,1,5,4,1,5,2,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,6,,24,6,24,101015006
1,8,15,6,4,15,52,1,18,,,2,1,1,3,2,5,2,2,4,2,,1,,2,3,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,38,,24,12,24,101015006
1,8,15,34,2,13,87,2,87,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101015034
1,8,15,49,1,18,62,1,18,,,2,1,1,5,1,6,4,1,5,2,,1,2007,2,23,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,30,,4,24,12,101015049
1,8,15,55,1,15,44,1,20,,,2,1,1,3,4,7,2,3,5,2,,1,1970,2,20,,1976,1,3,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,34,,18,8,24,101015055
1,8,15,64,2,18,87,2,18,1,1,1,1,1,1,,1,,,,2,,1,2001,2,,6,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,9,,7,18,6,101015064
1,8,15,65,2,17,87,2,15,1,,1,1,1,3,3,6,3,3,6,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,3,11,17,4,16,101015065
1,8,15,65,4,87,87,2,87,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101015065
1,8,15,90,2,15,87,1,22,2,,1,1,1,1,,1,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,20,,24,12,24,101015090
