"id1","id2","id3","id4","hd","hhmid","s7b_1","s7b_2i","s7b_2ii","s7b_3","s7b_4","s7b_5","s7b_6","s7b_7","s7b_8","s7b_9","s7b_10","s7b_11","s7b_12","s7b_13","s7b_14","s7b_15","s7b_16","s7b_17","s7b_18","s7b_19","s7b_20","s7b_21","s7b_22","s7b_23","hhno"
3,1,79,23,"079023",1,2,,,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,4,5,5,103079023
3,1,79,33,"079033",1,1,60,,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,4,5,5,103079033
3,1,79,37,"079037",1,2,,,1,1,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103079037
3,1,79,50,"079050",2,1,60,,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103079050
3,1,80,1,"080001",1,,,,,,,,2,1,2,2,1,1,2,2,2,,,,,,,,,103080001
3,1,80,4,"080004",2,1,30,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,1,2,5,5,5,103080004
3,1,80,4,"080004",4,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103080004
3,1,80,6,"080006",2,1,50,,3,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,103080006
3,1,80,9,"080009",1,1,50,,3,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103080009
3,1,80,15,"080015",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103080015
3,1,80,15,"080015",2,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103080015
3,1,80,15,"080015",3,2,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103080015
3,1,80,18,"080018",1,2,,,3,3,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,1,5,1,5,103080018
3,1,80,21,"080021",1,1,100,0,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,1,2,5,5,5,103080021
3,1,80,26,"080026",2,1,100,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,103080026
3,1,80,30,"080030",2,1,0,0,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,103080030
3,1,80,41,"080041",2,1,150,,2,2,2,2,2,1,2,2,2,2,2,2,1,,,,,,,,,103080041
3,1,80,41,"080041",3,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103080041
3,1,80,41,"080041",5,2,,,3,2,2,2,1,1,2,2,2,1,2,2,2,,,,,,,,,103080041
3,1,80,54,"080054",2,1,150,0,2,2,1,1,2,1,,2,1,1,2,2,1,1,2,1,2,3,5,5,5,103080054
3,1,80,64,"080064",2,1,0,0,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,103080064
3,1,81,4,"081004",1,2,,,3,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103081004
3,1,81,4,"081004",2,2,,,2,2,2,2,2,1,2,2,2,1,2,2,,,,,,,,,,103081004
3,1,81,13,"081013",2,1,40,,2,2,2,2,2,1,2,2,1,1,2,2,,2,2,2,2,1,5,5,5,103081013
3,1,81,13,"081013",4,2,,,2,2,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,103081013
3,1,81,13,"081013",5,2,,,2,2,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,103081013
3,1,81,17,"081017",2,1,100,,2,2,2,2,2,1,2,2,1,2,2,2,1,,,,,,,,,103081017
3,1,81,23,"081023",1,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,103081023
3,1,81,23,"081023",2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,103081023
3,1,81,25,"081025",2,1,150,,2,2,2,2,2,2,2,2,2,2,,1,1,,,,,,,,,103081025
3,1,81,34,"081034",2,1,40,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103081034
3,1,81,47,"081047",2,1,70,,2,2,2,2,2,2,2,2,2,1,,2,1,,,,,,,,,103081047
3,1,81,47,"081047",3,2,,,2,2,2,2,2,2,2,2,2,1,,2,,,,,,,,,,103081047
3,1,81,48,"081048",2,1,100,,2,2,2,2,2,1,2,2,1,1,2,2,1,,,,,,,,,103081048
3,1,81,51,"081051",2,1,100,,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,,,,,,103081051
3,1,81,70,"081070",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103081070
3,1,81,70,"081070",3,2,,,2,2,2,2,2,1,2,2,2,1,2,2,,,,,,,,,,103081070
3,1,82,8,"082008",2,1,150,,2,2,2,2,2,1,2,2,1,1,2,2,1,,,,,,,,,103082008
3,1,82,15,"082015",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103082015
3,1,82,15,"082015",4,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103082015
3,1,82,16,"082016",2,1,240,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,103082016
3,1,82,16,"082016",3,2,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,103082016
3,1,82,21,"082021",2,1,150,,2,2,2,2,2,1,2,2,1,1,2,2,1,,,,,,,,,103082021
3,1,82,22,"082022",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103082022
3,1,82,23,"082023",2,1,50,,3,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103082023
3,1,82,27,"082027",2,1,150,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103082027
3,1,82,28,"082028",2,1,300,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103082028
3,1,82,30,"082030",2,1,90,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103082030
3,1,82,32,"082032",1,1,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103082032
3,1,82,36,"082036",2,1,45,,,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103082036
3,1,83,6,"083006",2,1,70,,2,2,2,2,2,2,2,2,1,1,2,2,1,,,,,,,,,103083006
3,1,83,8,"083008",2,1,40,,2,2,2,2,2,1,2,2,1,1,2,2,1,,,,,,,,,103083008
3,1,83,12,"083012",2,1,50,,2,2,2,2,2,1,2,2,1,1,2,2,1,,,,,,,,,103083012
3,1,83,15,"083015",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103083015
3,1,83,16,"083016",2,1,100,,2,2,2,2,2,1,2,2,1,1,2,2,1,,,,,,,,,103083016
3,1,83,33,"083033",2,1,150,,2,2,2,2,2,2,2,1,2,1,2,2,,,,,,,,,,103083033
3,1,83,33,"083033",3,2,,,2,2,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,103083033
3,1,83,33,"083033",4,2,,,2,2,2,2,2,2,2,2,2,1,2,2,,,,,,,,,,103083033
3,1,83,45,"083045",1,1,150,,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,5,5,5,103083045
3,1,83,47,"083047",1,2,,,3,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103083047
3,1,83,47,"083047",4,2,,,2,2,2,2,2,1,2,2,2,1,2,2,,,,,,,,,,103083047
3,1,83,48,"083048",2,1,180,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103083048
3,1,83,48,"083048",4,2,,,2,2,2,2,2,1,2,2,2,1,2,2,,,,,,,,,,103083048
3,1,83,56,"083056",2,1,50,,2,2,2,2,2,1,2,2,1,2,,1,1,2,2,2,2,1,5,5,5,103083056
3,1,83,70,"083070",2,1,200,,3,2,2,2,2,1,2,2,1,1,2,2,,2,2,2,2,1,5,5,5,103083070
3,1,83,70,"083070",3,2,,,3,2,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,103083070
3,1,83,70,"083070",4,2,,,2,2,2,2,2,1,2,2,2,1,2,2,,,,,,,,,,103083070
3,1,83,73,"083073",1,2,,,,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103083073
3,1,84,10,"084010",2,1,100,,2,2,2,2,2,1,2,2,1,2,,2,1,,,,,,,,,103084010
3,1,84,26,"084026",2,1,210,,2,2,2,2,2,1,2,2,1,1,2,2,,2,2,2,2,4,5,5,5,103084026
3,1,84,31,"084031",2,1,150,,2,2,2,2,2,1,2,2,1,2,,2,1,,,,,,,,,103084031
3,1,84,53,"084053",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103084053
3,1,84,53,"084053",2,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103084053
3,1,84,58,"084058",1,,,,,,,,2,1,2,2,2,1,2,2,,,,,,,,,,103084058
3,1,84,62,"084062",2,1,90,,2,2,2,2,2,1,2,2,1,1,2,2,,2,2,2,2,1,5,5,5,103084062
3,1,84,78,"084078",2,1,70,,2,2,2,2,2,1,2,2,1,2,2,2,1,,,,,,,,,103084078
3,1,84,92,"084092",1,2,,,2,2,2,2,2,1,2,2,1,1,,2,2,,,,,,,,,103084092
3,1,84,95,"084095",2,1,100,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103084095
3,1,84,117,"084117",2,1,,,2,2,2,2,2,1,2,2,1,1,2,2,1,,,,,,,,,103084117
3,1,84,127,"084127",1,1,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103084127
3,1,85,10,"085010",2,1,200,,2,2,2,2,2,1,2,2,2,1,2,2,,2,2,2,2,1,5,5,5,103085010
3,1,85,14,"085014",2,1,150,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,103085014
3,1,85,28,"085028",2,1,150,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103085028
3,1,85,56,"085056",2,1,100,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103085056
3,1,85,56,"085056",4,2,,,2,2,2,2,2,1,2,2,1,1,2,2,,2,2,2,2,1,5,5,5,103085056
3,1,85,62,"085062",1,1,145,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,103085062
3,1,85,70,"085070",2,1,50,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103085070
3,1,85,70,"085070",3,,,,2,2,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,103085070
3,1,85,70,"085070",4,,,,2,2,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,103085070
3,1,85,83,"085083",2,1,280,,2,2,2,2,2,1,2,2,2,1,2,2,,2,2,2,2,1,5,5,5,103085083
3,1,85,88,"085088",2,1,70,,2,2,2,2,2,1,2,2,2,2,,2,1,,,,,,,,,103085088
3,1,85,95,"085095",2,1,150,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,103085095
3,1,85,95,"085095",4,2,,,2,2,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,103085095
3,1,85,116,"085116",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103085116
3,1,85,116,"085116",3,2,,,2,2,2,2,2,1,2,2,2,1,2,2,,2,2,2,2,1,5,5,5,103085116
3,1,85,125,"085125",1,2,,,2,2,2,2,2,1,2,1,2,2,2,2,2,,,,,,,,,103085125
3,1,85,125,"085125",5,2,,,2,2,2,2,2,1,2,1,2,2,2,2,,,,,,,,,,103085125
3,1,85,126,"085126",1,1,,,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,103085126
3,1,86,2,"086002",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103086002
3,1,86,14,"086014",1,2,,,2,2,2,2,2,1,2,2,1,2,2,2,2,,,,,,,,,103086014
3,1,86,20,"086020",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103086020
3,1,86,24,"086024",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103086024
3,1,86,29,"086029",2,1,60,,2,2,2,2,2,1,2,2,1,1,2,2,1,,,,,,,,,103086029
3,1,86,37,"086037",1,1,200,,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,4,5,5,5,103086037
3,1,86,41,"086041",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103086041
3,1,86,46,"086046",2,1,210,,2,2,2,2,2,1,2,2,2,1,2,2,,2,2,2,2,1,5,5,5,103086046
3,1,86,47,"086047",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,103086047
3,1,86,58,"086058",2,1,210,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103086058
3,1,86,59,"086059",2,1,150,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,103086059
3,1,86,63,"086063",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103086063
3,1,86,68,"086068",2,1,300,,3,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103086068
3,1,86,89,"086089",1,2,,,,2,2,2,2,1,2,2,2,1,2,2,,,,,,,,,,103086089
3,1,86,90,"086090",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103086090
3,41,87,3,"087003",1,2,,,3,3,2,2,2,2,2,2,1,1,2,2,2,,,,,,,,,103087003
3,41,87,5,"087005",2,1,20,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,103087005
3,41,87,5,"087005",3,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,103087005
3,41,87,5,"087005",4,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,103087005
3,41,87,5,"087005",5,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,103087005
3,41,87,6,"087006",2,1,50,0,3,3,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,1,5,5,103087006
3,41,87,7,"087007",2,1,40,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,5,5,5,103087007
3,41,87,12,"087012",2,1,20,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,5,5,5,103087012
3,41,87,12,"087012",3,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103087012
3,41,87,12,"087012",4,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103087012
3,41,87,12,"087012",5,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103087012
3,41,87,13,"087013",2,1,30,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,103087013
3,41,87,15,"087015",1,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,103087015
3,41,87,22,"087022",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103087022
3,41,87,22,"087022",2,1,20,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,2,5,5,5,103087022
3,41,87,24,"087024",2,2,,,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,5,5,5,103087024
3,41,87,24,"087024",3,2,,,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,1,2,2,5,1,5,103087024
3,41,87,24,"087024",4,2,,,2,2,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,,103087024
3,41,87,32,"087032",2,1,30,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,103087032
3,41,87,34,"087034",2,1,20,,2,2,2,2,1,2,1,2,1,1,2,2,1,2,2,1,2,3,5,5,5,103087034
3,41,87,34,"087034",5,1,20,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,5,5,5,103087034
3,41,87,36,"087036",1,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,103087036
3,41,87,44,"087044",1,2,,,3,3,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,,103087044
3,41,88,1,"088001",2,1,50,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103088001
3,41,88,2,"088002",2,1,10,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103088002
3,41,88,3,"088003",2,2,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103088003
3,41,88,4,"088004",2,1,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,103088004
3,41,88,11,"088011",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103088011
3,41,88,12,"088012",1,2,,,,2,2,2,,,,,,,,,,,,,,,,,,103088012
3,41,88,17,"088017",2,1,50,,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,5,5,5,103088017
3,41,88,19,"088019",2,1,100,,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,1,5,5,5,103088019
3,41,88,19,"088019",7,2,,,2,2,2,2,2,1,2,2,2,1,1,2,2,,,,,,,,,103088019
3,41,88,20,"088020",2,1,90,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,5,5,5,103088020
3,41,88,21,"088021",2,1,50,,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,5,5,5,103088021
3,41,88,21,"088021",3,2,,,2,2,2,2,2,2,2,2,2,2,2,1,2,,,,,,,,,103088021
3,41,88,25,"088025",2,1,5,,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,5,5,5,103088025
3,44,89,4,"089004",1,2,,,2,2,2,2,2,1,2,2,2,2,,2,2,,,,,,,,,103089004
3,44,89,4,"089004",2,2,,,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,5,5,5,103089004
3,44,89,4,"089004",3,2,,,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,5,5,5,103089004
3,44,89,5,"089005",2,1,150,,2,2,2,2,2,1,2,2,2,2,,2,1,2,2,2,2,1,5,5,5,103089005
3,44,89,5,"089005",3,2,,,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,5,5,5,103089005
3,44,89,5,"089005",4,2,,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,5,5,5,103089005
3,44,89,16,"089016",1,2,,,3,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103089016
3,44,89,16,"089016",4,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103089016
3,44,89,16,"089016",6,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103089016
3,44,89,28,"089028",1,1,200,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103089028
3,44,89,29,"089029",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,1,2,1,5,5,5,103089029
3,44,89,31,"089031",1,2,,,3,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,103089031
3,44,89,44,"089044",2,1,250,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103089044
3,44,89,48,"089048",1,1,100,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,103089048
3,44,89,53,"089053",1,1,100,,2,2,2,2,2,2,1,2,2,2,,2,1,2,2,2,2,1,5,5,5,103089053
3,44,89,53,"089053",3,2,,,2,2,2,2,2,1,2,2,2,2,1,2,2,,,,,,,,,103089053
3,44,89,60,"089060",2,1,200,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103089060
3,44,89,63,"089063",2,1,150,,3,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103089063
3,44,89,99,"089099",2,1,80,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103089099
3,40,90,1,"090001",2,1,200,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103090001
3,40,90,3,"090003",1,2,,,3,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103090003
3,40,90,5,"090005",2,1,250,,3,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103090005
3,40,90,7,"090007",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103090007
3,40,90,12,"090012",2,1,500,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103090012
3,40,90,18,"090018",2,1,170,,2,2,2,2,2,1,2,2,2,2,,1,1,2,2,2,2,1,5,5,5,103090018
3,40,90,19,"090019",2,1,150,,2,2,2,2,2,1,2,2,2,1,2,2,1,,,,,,,,,103090019
3,40,90,19,"090019",3,2,,,2,2,2,2,2,2,2,2,1,1,2,2,2,,,,,,,,,103090019
3,40,90,20,"090020",2,1,170,,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,1,5,5,5,103090020
3,40,90,20,"090020",3,2,,,2,2,2,2,2,1,2,2,1,2,2,2,,,,,,,,,,103090020
3,40,90,25,"090025",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103090025
3,40,90,31,"090031",2,1,360,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103090031
3,40,90,31,"090031",3,2,,,3,2,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,103090031
3,40,90,31,"090031",6,2,,,2,2,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,103090031
3,40,90,32,"090032",1,1,300,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103090032
3,40,90,33,"090033",2,1,150,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103090033
3,40,90,34,"090034",2,1,150,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103090034
3,44,91,9,"091009",2,1,70,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103091009
3,44,91,10,"091010",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103091010
3,44,91,25,"091025",2,1,100,,3,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103091025
3,44,91,76,"091076",2,1,80,,3,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103091076
3,44,91,76,"091076",3,2,,,3,2,2,2,2,1,2,2,1,1,2,2,,,,,,,,,,103091076
3,44,91,84,"091084",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103091084
3,44,91,88,"091088",1,1,200,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103091088
3,44,91,89,"091089",2,1,60,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103091089
3,44,91,99,"091099",2,1,120,,3,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103091099
3,44,91,113,"091113",1,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103091113
3,44,91,114,"091114",2,1,210,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103091114
3,44,91,131,"091131",2,1,150,,2,2,2,2,2,1,2,2,2,2,,2,1,2,2,2,2,1,5,5,5,103091131
3,44,91,131,"091131",6,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,103091131
3,37,92,6,"092006",1,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103092006
3,37,92,18,"092018",1,2,,,2,3,2,2,2,2,1,2,2,1,2,2,2,,,,,,,,,103092018
3,37,92,30,"092030",1,2,,,3,3,2,2,2,2,2,2,2,1,2,2,2,,,,,,,,,103092030
3,37,92,39,"092039",2,1,35,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,103092039
3,37,92,47,"092047",2,1,60,,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,103092047
3,37,92,62,"092062",2,1,100,,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,1,2,2,5,5,5,103092062
3,37,92,80,"092080",2,1,50,,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,5,5,5,103092080
3,37,92,80,"092080",3,2,,,1,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103092080
3,37,92,80,"092080",4,2,,,1,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103092080
3,43,93,3,"093003",1,1,80,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103093003
3,43,93,7,"093007",2,1,100,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103093007
3,43,93,8,"093008",2,1,150,,2,2,2,2,2,1,2,2,2,1,2,2,,2,2,2,2,1,5,5,5,103093008
3,43,93,15,"093015",1,1,300,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103093015
3,43,93,17,"093017",1,2,,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,5,5,5,103093017
3,43,93,17,"093017",2,1,50,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,5,5,5,103093017
3,43,93,17,"093017",3,1,30,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,5,5,5,103093017
3,43,93,18,"093018",2,2,,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,1,1,5,5,5,103093018
3,43,93,21,"093021",2,1,100,,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,5,5,5,103093021
3,43,93,34,"093034",1,1,70,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103093034
3,43,93,34,"093034",2,2,,,2,2,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,103093034
3,43,93,38,"093038",2,1,80,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103093038
3,43,93,52,"093052",2,1,80,,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,5,5,5,103093052
3,43,93,55,"093055",2,1,150,,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2,1,5,5,5,103093055
3,43,93,55,"093055",4,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,103093055
3,43,93,56,"093056",2,1,120,,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,5,5,5,103093056
3,43,93,56,"093056",5,2,,,2,2,2,2,2,1,2,2,2,1,2,2,2,,,,,,,,,103093056
3,43,94,1,"094001",2,1,180,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103094001
3,43,94,2,"094002",2,1,120,,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,5,5,5,103094002
3,43,94,6,"094006",2,1,400,,2,2,2,2,2,1,2,2,1,1,2,2,,2,2,2,2,1,5,5,5,103094006
3,43,94,6,"094006",4,2,,,2,2,2,2,2,1,2,2,2,1,2,2,,,,,,,,,,103094006
3,43,94,6,"094006",5,2,,,2,2,2,2,2,1,2,2,2,1,2,2,,,,,,,,,,103094006
