"id1","id2","id3","id4","s1fi_hhmid","s1fii_39","s1fii_40","s1fii_41","s1fii_42","s1fii_43","s1fii_44","s1fii_45","s1fii_46","s1fii_47","s1fii_48","s1fii_49","s1fii_50","s1fii_51","s1fii_52","hhno"
9,156,317,60,4,,,,,,,,,,2,,2,,,109317060
9,156,317,81,1,2,,,,1,4,3,5,2,2,,2,,"2",109317081
9,156,317,81,2,2,,,,1,4,3,5,2,2,,2,,"2",109317081
9,156,317,81,3,,,,,,,,,,,,,,,109317081
9,156,317,81,5,2,,,,2,,,,,2,,2,,,109317081
9,156,317,81,4,,,,,,,,,,,,,,,109317081
9,156,317,83,5,,,,,,,,,,,,,,,109317083
9,156,317,83,1,2,,,,2,,,,,1,1,,,,109317083
9,156,317,83,4,2,,,,2,,,,,2,,2,,,109317083
9,156,317,83,3,2,,,,2,,,,,2,,2,,"3",109317083
9,156,317,83,2,2,,,,2,,,,,2,,2,,,109317083
9,156,317,83,6,,,,,,,,,,,,,,,109317083
9,156,317,85,4,2,,,,2,,,,,2,,2,,"1",109317085
9,156,317,85,3,2,,,,2,,,,,1,2,2,,"2",109317085
9,156,317,85,1,,,,,,,,,,,,,,,109317085
9,156,317,85,2,2,,,,2,,,,,1,2,2,,"2",109317085
9,156,317,85,6,2,,,,2,,,,,2,,2,,"8",109317085
9,156,317,85,5,2,,,,2,,,,,2,,2,,"8",109317085
9,156,317,89,5,,,,,,,,,,,,,,,109317089
9,156,317,89,3,2,,,,2,,,,,2,,1,1,,109317089
9,156,317,89,4,2,,,,2,,,,,2,,2,,,109317089
9,156,317,89,2,,,,,,,,,,,,,,,109317089
9,156,317,89,1,2,,,,2,,,,,2,,2,,,109317089
9,156,317,115,2,,,,,,,,,,,,,,,109317115
9,156,317,115,3,2,,,,2,,,,,2,,2,,,109317115
9,156,317,115,4,2,,,,2,,,,,2,,2,,,109317115
9,156,317,115,5,2,,,,2,,,,,2,,2,,,109317115
9,156,317,115,1,2,,,,2,,,,,2,,2,,,109317115
9,156,317,117,3,,,,,,,,,,,,,,,109317117
9,156,317,117,2,2,,,,2,,,,,1,1,2,,,109317117
9,156,317,117,4,,,,,,,,,,,,,,,109317117
9,156,317,117,1,,,,,,,,,,,,,,,109317117
9,156,317,136,3,2,,,,2,,,,,2,,2,,"2",109317136
9,156,317,136,4,2,,,,2,,,,,2,,2,,,109317136
9,156,317,136,1,2,,,,2,,,,,2,,2,,,109317136
9,156,317,136,5,,,,,,,,,,,,,,,109317136
9,156,317,136,2,2,,,,2,,,,,2,,2,,,109317136
9,156,319,1,3,2,,,,2,,,,,2,,2,,,109319001
9,156,319,1,2,,,,,,,,,,,,,,,109319001
9,156,319,1,5,,,,,,,,,,,,,,,109319001
9,156,319,1,6,2,,,,2,,,,,2,,2,,,109319001
9,156,319,1,4,2,,,,2,,,,,2,,2,,,109319001
9,156,319,1,1,,,,,,,,,,,,,,,109319001
9,156,319,2,2,2,,,,2,,,,,2,,2,,,109319002
9,156,319,2,3,2,,,,2,,,,,2,,2,,,109319002
9,156,319,2,4,,,,,,,,,,,,,,,109319002
9,156,319,2,1,2,,,,2,,,,,2,,2,,,109319002
9,156,319,7,4,2,,,,2,,,,,2,,2,,,109319007
9,156,319,7,7,,,,,,,,,,,,,,,109319007
9,156,319,7,3,,,,,,,,,,,,,,,109319007
9,156,319,7,2,,,,,,,,,,,,,,,109319007
9,156,319,7,9,,,,,,,,,,,,,,,109319007
9,156,319,7,8,2,,,,2,,,,,2,,2,,,109319007
9,156,319,7,1,,,,,,,,,,,,,,,109319007
9,156,319,7,6,2,,,,2,,,,,2,,2,,,109319007
9,156,319,7,5,2,,,,2,,,,,2,,2,,,109319007
9,156,319,8,6,,,,,,,,,,,,,,,109319008
9,156,319,8,3,2,,,,2,,,,,2,,2,,"9",109319008
9,156,319,8,2,,,,,,,,,,,,,,,109319008
9,156,319,8,1,,,,,,,,,,,,,,,109319008
9,156,319,8,4,2,,,,2,,,,,2,,2,,,109319008
9,156,319,8,5,,,,,,,,,,,,,,,109319008
9,156,319,9,1,2,,,,2,,,,,2,,2,,,109319009
9,156,319,9,5,,,,,,,,,,,,,,,109319009
9,156,319,9,2,2,,,,2,,,,,2,,2,,,109319009
9,156,319,9,3,,,,,,,,,,,,,,,109319009
9,156,319,9,4,2,,,,2,,,,,2,,2,,,109319009
9,156,319,10,1,,,,,,,,,,,,,,,109319010
9,156,319,10,5,,,,,,,,,,,,,,,109319010
9,156,319,10,3,,,,,,,,,,,,,,,109319010
9,156,319,10,2,,,,,,,,,,,,,,,109319010
9,156,319,10,4,,,,,,,,,,,,,,,109319010
9,156,319,16,6,,,,,,,,,,,,,,,109319016
9,156,319,16,1,,,,,,,,,,,,,,,109319016
9,156,319,16,3,2,,,,2,,,,,2,,2,,,109319016
9,156,319,16,2,,,,,,,,,,,,,,,109319016
9,156,319,16,4,,,,,,,,,,,,,,,109319016
9,156,319,16,7,,,,,,,,,,,,,,,109319016
9,156,319,16,5,,,,,,,,,,,,,,,109319016
9,156,319,18,1,2,,,,2,,,,,2,,2,,,109319018
9,156,319,18,2,2,,,,2,,,,,2,,2,,,109319018
9,156,319,19,1,,,,,,,,,,,,,,,109319019
9,156,319,19,4,,,,,,,,,,,,,,,109319019
9,156,319,19,6,,,,,,,,,,,,,,,109319019
9,156,319,19,5,,,,,,,,,,,,,,,109319019
9,156,319,19,7,,,,,,,,,,,,,,,109319019
9,156,319,19,2,,,,,,,,,,,,,,,109319019
9,156,319,19,3,2,,,,2,,,,,2,,2,,,109319019
9,156,319,22,5,,,,,,,,,,,,,,,109319022
9,156,319,22,4,,,,,,,,,,,,,,,109319022
9,156,319,22,1,,,,,,,,,,,,,,,109319022
9,156,319,22,3,2,,,,2,,,,,2,,2,,,109319022
9,156,319,22,2,,,,,,,,,,,,,,,109319022
9,156,319,24,4,2,,,,2,,,,,2,,2,,,109319024
9,156,319,24,5,2,,,,2,,,,,2,,2,,,109319024
9,156,319,24,3,2,,,,2,,,,,2,,2,,,109319024
9,156,319,24,2,,,,,,,,,,,,,,,109319024
9,156,319,24,1,,,,,,,,,,,,,,,109319024
9,156,319,24,6,,,,,,,,,,,,,,,109319024
9,156,319,25,2,,,,,,,,,,,,,,,109319025
9,156,319,25,3,,,,,,,,,,,,,,,109319025
9,156,319,25,9,,,,,,,,,,,,,,,109319025
9,156,319,25,5,,,,,,,,,,,,,,,109319025
9,156,319,25,6,,,,,,,,,,,,,,,109319025
9,156,319,25,1,,,,,,,,,,,,,,,109319025
9,156,319,25,8,,,,,,,,,,,,,,,109319025
9,156,319,25,4,,,,,,,,,,,,,,,109319025
9,156,319,25,7,2,,,,2,,,,,2,,2,,,109319025
9,156,319,25,10,,,,,,,,,,,,,,,109319025
9,156,319,27,7,,,,,,,,,,,,,,,109319027
9,156,319,27,6,,,,,,,,,,,,,,,109319027
9,156,319,27,2,,,,,,,,,,,,,,,109319027
9,156,319,27,4,,,,,,,,,,,,,,,109319027
9,156,319,27,3,2,,,,2,,,,,2,,2,,,109319027
9,156,319,27,1,,,,,,,,,,,,,,,109319027
9,156,319,27,5,,,,,,,,,,,,,,,109319027
9,156,319,29,3,2,,,,2,,,,,2,,2,,,109319029
9,156,319,29,2,,,,,,,,,,,,,,,109319029
9,156,319,29,1,,,,,,,,,,,,,,,109319029
9,156,319,30,4,2,,,,2,,,,,2,,2,,,109319030
9,156,319,30,5,2,,,,2,,,,,2,,2,,,109319030
9,156,319,30,2,,,,,,,,,,,,,,,109319030
9,156,319,30,1,2,,,,2,,,,,2,,2,,,109319030
9,156,319,30,3,2,,,,2,,,,,2,,2,,,109319030
9,156,319,30,7,,,,,,,,,,,,,,,109319030
9,156,319,30,6,,,,,,,,,,,,,,,109319030
9,156,320,1,15,2,,,,2,,,,,1,1,2,,,109320001
9,156,320,1,8,,,,,,,,,,,,,,,109320001
9,156,320,1,11,2,,,,2,,,,,1,2,2,,,109320001
9,156,320,1,5,2,,,,2,,,,,1,2,2,,"1",109320001
9,156,320,1,6,2,,,,2,,,,,2,,2,,,109320001
9,156,320,1,12,,,,,,,,,,,,,,,109320001
9,156,320,1,10,,,,,,,,,,,,,,,109320001
9,156,320,1,2,,,,,,,,,,,,,,,109320001
9,156,320,1,9,,,,,,,,,,,,,,,109320001
9,156,320,1,1,,,,,,,,,,,,,,,109320001
9,156,320,1,13,,,,,,,,,,,,,,,109320001
9,156,320,1,3,2,,,,2,,,,,1,2,2,,,109320001
9,156,320,1,16,,,,,,,,,,,,,,,109320001
9,156,320,1,7,,,,,,,,,,,,,,,109320001
9,156,320,1,4,,,,,,,,,,,,,,,109320001
9,156,320,1,14,1,3,1,3,2,,,,,2,,2,,"3",109320001
9,156,320,1,17,2,,,,2,,,,,1,2,2,,,109320001
9,156,320,3,2,2,,,,2,,,,,2,,2,,,109320003
9,156,320,3,3,,,,,,,,,,,,,,,109320003
9,156,320,3,1,,,,,,,,,,,,,,,109320003
9,156,320,5,2,,,,,,,,,,,,,,,109320005
9,156,320,5,7,,,,,,,,,,,,,,,109320005
9,156,320,5,3,2,,,,2,,,,,1,1,2,,,109320005
9,156,320,5,6,,,,,,,,,,,,,,,109320005
9,156,320,5,5,,,,,,,,,,,,,,,109320005
9,156,320,5,1,2,,,,2,,,,,2,,2,,,109320005
9,156,320,5,4,2,,,,2,,,,,2,,2,,,109320005
9,156,320,6,1,,,,,,,,,,,,,,,109320006
9,156,320,11,1,,,,,,,,,,,,,,,109320011
9,156,320,11,2,,,,,,,,,,,,,,,109320011
9,156,320,11,5,2,,,,2,,,,,,,,,,109320011
9,156,320,11,3,,,,,,,,,,,,,,,109320011
9,156,320,11,4,,,,,,,,,,1,2,2,,,109320011
9,156,320,13,3,,,,,,,,,,,,,,,109320013
9,156,320,13,4,,,,,,,,,,,,,,,109320013
9,156,320,13,1,,,,,,,,,,,,,,,109320013
9,156,320,13,2,,,,,,,,,,,,,,,109320013
9,156,320,15,2,,,,,,,,,,,,,,,109320015
9,156,320,15,1,2,,,,2,,,,,2,,2,,,109320015
9,156,320,15,3,,,,,,,,,,,,,,,109320015
9,156,320,15,4,,,,,,,,,,,,,,,109320015
9,156,320,16,1,,,,,,,,,,,,,,,109320016
9,156,320,16,4,2,,,,2,,,,,2,,2,,,109320016
9,156,320,16,3,2,,,,2,,,,,2,,2,,,109320016
9,156,320,16,2,,,,,,,,,,,,,,,109320016
9,156,320,16,6,,,,,,,,,,,,,,,109320016
9,156,320,16,5,,,,,,,,,,,,,,,109320016
9,156,320,18,2,,,,,,,,,,,,,,,109320018
9,156,320,18,1,,,,,,,,,,,,,,,109320018
9,156,320,18,3,2,,,,2,,,,,1,1,2,,,109320018
9,156,320,18,4,,,,,,,,,,,,,,,109320018
9,156,320,19,2,,,,,,,,,,,,,,,109320019
9,156,320,19,1,,,,,,,,,,,,,,,109320019
9,156,320,19,3,1,,,,2,,,,,2,,2,,"8",109320019
9,156,320,24,1,,,,,,,,,,,,,,,109320024
9,156,320,24,3,,,,,,,,,,,,,,,109320024
9,156,320,24,2,,,,,,,,,,,,,,,109320024
9,156,320,27,1,2,,,,1,2,3,3,2,2,,1,1,"15",109320027
9,156,320,27,2,2,,,,2,,,,,2,,2,,,109320027
9,156,320,27,3,2,,,,1,4,3,5,2,2,,2,,"15",109320027
9,156,320,28,4,,,,,,,,,,,,,,,109320028
9,156,320,28,6,,,,,,,,,,,,,,,109320028
9,156,320,28,5,,,,,,,,,,,,,,,109320028
9,156,320,28,3,2,,,,2,,,,,2,,2,,"8",109320028
9,156,320,28,1,,,,,,,,,,,,,,,109320028
9,156,320,28,2,2,,,,2,,,,,1,2,2,,"8",109320028
9,156,320,29,1,2,,,,2,,,,,2,,2,,"8",109320029
9,156,320,29,2,,,,,,,,,,,,,,,109320029
9,156,320,29,3,,,,,,,,,,,,,,,109320029
9,156,320,29,4,,,,,,,,,,,,,,,109320029
9,156,320,32,1,2,,,,2,,,,,2,,2,,,109320032
9,156,320,32,4,2,,,,2,,,,,2,,2,,,109320032
9,156,320,32,3,2,,,,2,,,,,2,,2,,,109320032
9,156,320,32,5,,,,,,,,,,,,,,,109320032
9,156,320,32,2,,,,,,,,,,,,,,,109320032
9,156,322,9,2,2,,,,2,,,,,2,,2,,"8",109322009
9,156,322,9,1,2,,,,2,,,,,2,,2,,"8",109322009
9,156,322,13,1,2,,,,2,,,,,2,,2,,"2",109322013
9,156,322,18,1,2,,,,1,2,3,3,2,2,,2,,"2",109322018
9,156,322,18,2,,,,,,,,,,,,,,,109322018
9,156,322,20,5,,,,,,,,,,,,,,,109322020
9,156,322,20,4,,,,,,,,,,,,,,,109322020
9,156,322,20,1,1,7,6,1,2,,,,,2,,2,,,109322020
9,156,322,20,2,2,,,,2,,,,,2,,1,2,,109322020
9,156,322,20,3,2,,,,2,,,,,2,,1,3,,109322020
9,156,322,22,1,2,,,,1,3,1,2,2,2,,2,,"7",109322022
9,156,322,22,3,1,2,1,2,1,1,1,3,2,1,1,2,,"2",109322022
9,156,322,22,4,,,,,,,,,,,,,,,109322022
9,156,322,22,2,2,,,,1,3,1,2,2,2,,2,,"7",109322022
9,156,322,25,4,,,,,,,,,,,,,,,109322025
9,156,322,25,3,,,,,,,,,,,,,,,109322025
9,156,322,25,1,2,,,,1,4,3,5,2,2,,2,,"1",109322025
9,156,322,25,2,1,6,1,2,2,,,,,2,,2,,"14",109322025
9,156,322,45,2,,,,,,,,,,,,,,,109322045
9,156,322,45,1,1,3,6,3,1,3,3,5,2,2,,1,1,"15",109322045
9,156,322,45,3,,,,,,,,,,,,,,,109322045
9,156,322,45,4,,,,,,,,,,,,,,,109322045
9,156,322,46,2,,,,,,,,,,,,,,,109322046
9,156,322,46,5,2,,,,2,,,,,1,1,2,,"8",109322046
9,156,322,46,4,2,,,,2,,,,,1,1,2,,"2",109322046
9,156,322,46,1,2,,,,2,,,,,2,,2,,"1",109322046
9,156,322,46,3,2,,,,1,4,2,4,1,1,1,2,,"15",109322046
9,156,322,49,1,2,,,,2,,,,,2,,2,,"1",109322049
9,156,322,49,2,2,,,,2,,,,,2,,2,,"8",109322049
9,156,322,49,3,2,,,,1,2,1,3,2,2,,2,,"1",109322049
9,156,322,51,4,2,,,,2,,,,,2,,2,,"2",109322051
9,156,322,51,3,2,,,,2,,,,,2,,2,,,109322051
9,156,322,51,5,2,,,,1,3,2,,,2,,2,,"4",109322051
9,156,322,51,2,1,4,6,2,1,1,2,,,2,,2,,"2",109322051
9,156,322,51,1,2,,,,,,,,,2,,2,,"15",109322051
9,156,322,53,3,2,,,,2,,,,,1,1,2,,"8",109322053
9,156,322,53,1,2,,,,2,,,,,2,,2,,"8",109322053
9,156,322,53,2,2,,,,2,,,,,2,,2,,"8",109322053
9,156,322,63,1,1,6,4,3,1,4,3,5,2,2,,2,,"7",109322063
9,156,322,63,3,,,,,,,,,,,,,,,109322063
9,156,322,63,2,2,,,,,,,,,2,,2,,"2",109322063
9,156,322,67,3,,,,,,,,,,,,,,,109322067
9,156,322,67,5,,,,,,,,,,,,,,,109322067
9,156,322,67,4,,,,,,,,,,,,,,,109322067
9,156,322,67,2,1,7,6,2,1,3,2,4,2,2,,2,,"2",109322067
9,156,322,67,6,2,,,,2,,,,,1,1,2,,"2",109322067
9,156,322,67,7,,,,,,,,,,,,,,,109322067
9,156,322,67,1,2,,,,2,,,,,2,,2,,"3",109322067
9,156,322,69,1,1,2,6,4,1,3,2,2,2,1,1,1,2,"4",109322069
9,156,322,70,3,,,,,,,,,,,,,,,109322070
9,156,322,70,1,1,7,6,4,2,,,,,2,,2,,"2",109322070
9,156,322,70,2,2,,,,2,,,,,2,,2,,"2",109322070
9,156,322,70,5,2,,,,2,,,,,1,1,2,,"1",109322070
9,156,322,70,4,1,1,6,4,2,,,,,2,,2,,,109322070
9,157,315,1,3,,,,,,,,,,,,,,,109315001
9,157,315,1,4,,,,,,,,,,,,,,,109315001
9,157,315,1,1,,,,,,,,,,,,,,,109315001
9,157,315,1,2,,,,,,,,,,,,,,,109315001
9,157,315,2,2,,,,,,,,,,,,,,,109315002
9,157,315,2,1,,,,,,,,,,,,,,,109315002
9,157,315,3,7,,,,,,,,,,,,,,,109315003
9,157,315,3,6,2,,,,2,,,,,2,,2,,,109315003
9,157,315,3,4,,,,,,,,,,,,,,,109315003
9,157,315,3,2,,,,,,,,,,,,,,,109315003
9,157,315,3,5,,,,,,,,,,,,,,,109315003
9,157,315,3,1,,,,,,,,,,,,,,,109315003
9,157,315,3,3,2,,,,2,,,,,1,2,2,,,109315003
9,157,315,4,2,2,,,,2,,,,,2,,2,,,109315004
9,157,315,4,7,,,,,,,,,,,,,,,109315004
9,157,315,4,1,2,,,,2,,,,,2,,2,,,109315004
9,157,315,4,3,,,,,,,,,,,,,,,109315004
9,157,315,4,5,2,,,,2,,,,,2,,2,,,109315004
9,157,315,4,4,,,,,,,,,,,,,,,109315004
9,157,315,4,6,2,,,,2,,,,,2,,2,,,109315004
9,157,315,5,2,2,,,,2,,,,,2,,2,,,109315005
9,157,315,5,7,,,,,,,,,,,,,,,109315005
9,157,315,5,4,,,,,,,,,,,,,,,109315005
9,157,315,5,5,2,,,,2,,,,,2,,2,,,109315005
9,157,315,5,3,,,,,,,,,,,,,,,109315005
9,157,315,5,6,2,,,,2,,,,,2,,2,,,109315005
9,157,315,5,1,,,,,,,,,,,,,,,109315005
9,157,315,6,3,2,,,,2,,,,,2,,2,,,109315006
9,157,315,6,1,,,,,,,,,,,,,,,109315006
9,157,315,6,5,,,,,,,,,,,,,,,109315006
9,157,315,6,4,,,,,,,,,,,,,,,109315006
9,157,315,6,2,2,,,,2,,,,,2,,2,,,109315006
9,157,315,7,2,1,7,8,2,1,2,2,3,2,2,,2,,"14",109315007
9,157,315,7,1,,,,,,,,,,,,,,,109315007
9,157,315,7,4,,,,,,,,,,,,,,,109315007
9,157,315,7,3,,,,,,,,,,,,,,,109315007
9,157,315,8,2,2,,,,2,,,,,2,,2,,,109315008
9,157,315,8,1,,,,,,,,,,,,,,,109315008
9,157,315,9,9,2,,,,2,,,,,2,,2,,,109315009
9,157,315,9,5,2,,,,2,,,,,2,,2,,,109315009
9,157,315,9,7,,,,,,,,,,,,,,,109315009
9,157,315,9,8,2,,,,2,,,,,2,,2,,,109315009
9,157,315,9,10,,,,,,,,,,,,,,,109315009
9,157,315,9,3,2,,,,2,,,,,2,,2,,,109315009
9,157,315,9,6,2,,,,2,,,,,2,,2,,,109315009
9,157,315,9,1,,,,,,,,,,,,,,,109315009
9,157,315,9,2,,,,,,,,,,,,,,,109315009
9,157,315,9,4,2,,,,2,,,,,2,,2,,"2",109315009
9,157,315,10,4,,,,,,,,,,,,,,,109315010
9,157,315,10,3,2,,,,2,,,,,2,,2,,,109315010
9,157,315,10,1,2,,,,2,,,,,2,,2,,,109315010
9,157,315,10,2,,,,,,,,,,,,,,,109315010
9,157,315,11,4,2,,,,2,,,,,2,,2,,,109315011
9,157,315,11,5,,,,,,,,,,,,,,,109315011
9,157,315,11,2,,,,,,,,,,,,,,,109315011
9,157,315,11,6,,,,,,,,,,,,,,,109315011
9,157,315,11,1,,,,,,,,,,,,,,,109315011
9,157,315,11,3,,,,,,,,,,,,,,,109315011
9,157,315,13,2,,,,,,,,,,,,,,,109315013
9,157,315,13,1,,,,,,,,,,,,,,,109315013
9,157,315,13,4,2,,,,,,,,,2,,2,,,109315013
9,157,315,13,5,,,,,,,,,,,,,,,109315013
9,157,315,13,3,2,,,,,,,,,2,,2,,,109315013
9,157,315,14,9,,,,,,,,,,,,,,,109315014
9,157,315,14,6,2,,,,2,,,,,2,,2,,,109315014
9,157,315,14,3,2,,,,2,,,,,2,,,,,109315014
9,157,315,14,8,,,,,,,,,,,,,,,109315014
9,157,315,14,4,2,,,,2,,,,,2,,2,,,109315014
9,157,315,14,7,,,,,,,,,,,,,,,109315014
9,157,315,14,2,,,,,,,,,,,,,,,109315014
9,157,315,14,1,,,,,,,,,,,,,,,109315014
9,157,315,14,5,,,,,,,,,,,,,,,109315014
9,157,315,15,1,,,,,,,,,,,,,,,109315015
9,157,315,15,4,,,,,,,,,,,,,,,109315015
9,157,315,15,5,,,,,,,,,,,,,,,109315015
9,157,315,15,8,,,,,,,,,,,,,,,109315015
9,157,315,15,6,,,,,,,,,,,,,,,109315015
9,157,315,15,2,,,,,,,,,,,,,,,109315015
9,157,315,15,9,,,,,,,,,,,,,,,109315015
9,157,315,15,3,2,,,,2,,,,,2,,2,,,109315015
9,157,315,15,7,,,,,,,,,,,,,,,109315015
9,157,315,17,2,,,,,,,,,,,,,,,109315017
9,157,315,17,3,,,,,,,,,,,,,,,109315017
9,157,315,17,1,,,,,,,,,,,,,,,109315017
9,157,316,1,2,2,,,,2,,,,,1,1,1,1,,109316001
9,157,316,1,1,2,,,,2,,,,,2,,2,,,109316001
9,157,316,2,1,2,,,,2,,,,,2,,2,,,109316002
9,157,316,2,3,,,,,,,,,,,,,,,109316002
9,157,316,2,4,,,,,,,,,,,,,,,109316002
9,157,316,2,2,2,,,,2,,,,,2,,2,,,109316002
9,157,316,4,4,,,,,,,,,,,,,,,109316004
9,157,316,4,2,2,,,,2,,,,,2,,2,,,109316004
9,157,316,4,1,2,,,,2,,,,,2,,2,,,109316004
9,157,316,4,3,,,,,,,,,,,,,,,109316004
9,157,316,7,1,1,7,4,2,2,,,,,2,,2,,,109316007
9,157,316,8,5,,,,,,,,,,2,,2,,,109316008
9,157,316,8,4,,,,,,,,,,,,,,,109316008
9,157,316,8,3,,,,,,,,,,,,,,,109316008
9,157,316,8,2,,,,,,,,,,,,,,,109316008
9,157,316,8,8,,,,,,,,,,,,,,,109316008
9,157,316,8,1,,,,,,,,,,,,,,,109316008
9,157,316,8,6,,,,,,,,,,2,,2,,,109316008
9,157,316,8,7,,,,,,,,,,,,,,,109316008
9,157,316,9,2,,,,,2,,,,,,,,,,109316009
9,157,316,9,1,,,,,2,,,,,,,,,,109316009
9,157,316,16,9,,,,,,,,,,,,,,,109316016
9,157,316,16,7,,,,,,,,,,,,,,,109316016
9,157,316,16,4,2,,,,2,,,,,1,1,2,,,109316016
9,157,316,16,5,,,,,,,,,,,,,,,109316016
9,157,316,16,8,,,,,,,,,,,,,,,109316016
9,157,316,16,1,,,,,,,,,,,,,,,109316016
9,157,316,16,2,,,,,,,,,,,,,,,109316016
9,157,316,16,6,,,,,,,,,,,,,,,109316016
9,157,316,16,10,,,,,,,,,,,,,,,109316016
9,157,316,16,3,2,,,,2,,,,,2,,2,,,109316016
9,157,316,18,3,2,,,,2,,,,,2,,2,,,109316018
9,157,316,18,2,2,,,,2,,,,,2,,2,,,109316018
9,157,316,18,1,,,,,,,,,,,,,,,109316018
9,157,316,18,4,,,,,,,,,,,,,,,109316018
9,157,316,25,7,2,,,,2,,,,,2,,2,,,109316025
9,157,316,25,3,2,,,,2,,,,,2,,2,,,109316025
9,157,316,25,1,2,,,,2,,,,,2,,2,,,109316025
9,157,316,25,10,,,,,,,,,,,,,,,109316025
9,157,316,25,2,,,,,,,,,,,,,,,109316025
9,157,316,25,9,,,,,,,,,,,,,,,109316025
9,157,316,25,8,,,,,,,,,,,,,,,109316025
9,157,316,25,6,2,,,,2,,,,,2,,2,,,109316025
9,157,316,25,4,2,,,,2,,,,,2,,2,,,109316025
9,157,316,25,5,2,,,,2,,,,,2,,2,,,109316025
9,157,316,26,3,2,,,,2,,,,,2,,2,,,109316026
9,157,316,26,4,,,,,,,,,,,,,,,109316026
9,157,316,26,2,2,,,,2,,,,,2,,2,,,109316026
9,157,316,26,1,,,,,,,,,,,,,,,109316026
9,157,316,26,5,,,,,,,,,,,,,,,109316026
9,157,316,27,3,,,,,,,,,,,,,,,109316027
9,157,316,27,5,,,,,,,,,,,,,,,109316027
9,157,316,27,1,2,,,,2,,,,,2,,2,,,109316027
9,157,316,27,2,,,,,,,,,,,,,,,109316027
9,157,316,27,4,,,,,,,,,,,,,,,109316027
9,157,316,32,8,,,,,,,,,,,,,,,109316032
9,157,316,32,7,2,,,,2,,,,,2,,2,,,109316032
9,157,316,32,4,2,,,,2,,,,,2,,2,,,109316032
9,157,316,32,14,,,,,,,,,,,,,,,109316032
9,157,316,32,10,,,,,,,,,,,,,,,109316032
9,157,316,32,6,,,,,,,,,,,,,,,109316032
9,157,316,32,1,,,,,,,,,,,,,,,109316032
9,157,316,32,5,2,,,,2,,,,,2,,2,,,109316032
9,157,316,32,2,,,,,,,,,,,,,,,109316032
9,157,316,32,11,,,,,,,,,,,,,,,109316032
9,157,316,32,12,,,,,,,,,,,,,,,109316032
9,157,316,32,3,2,,,,2,,,,,2,,2,,,109316032
9,157,316,32,13,,,,,,,,,,,,,,,109316032
9,157,316,32,9,,,,,,,,,,,,,,,109316032
9,157,316,36,6,2,,,,2,,,,,2,,2,,,109316036
9,157,316,36,3,2,,,,2,,,,,2,,2,,,109316036
9,157,316,36,9,,,,,,,,,,,,,,,109316036
9,157,316,36,2,,,,,,,,,,,,,,,109316036
9,157,316,36,8,,,,,,,,,,,,,,,109316036
9,157,316,36,4,2,,,,2,,,,,2,,2,,,109316036
9,157,316,36,5,,,,,,,,,,,,,,,109316036
9,157,316,36,1,,,,,,,,,,,,,,,109316036
9,157,316,36,7,,,,,,,,,,,,,,,109316036
9,157,316,39,1,,,,,,,,,,,,,,,109316039
9,157,316,39,4,,,,,,,,,,,,,,,109316039
9,157,316,39,2,2,,,,2,,,,,2,,2,,,109316039
9,157,316,39,6,,,,,,,,,,,,,,,109316039
9,157,316,39,3,2,,,,2,,,,,2,,2,,,109316039
9,157,316,39,5,,,,,,,,,,,,,,,109316039
9,157,316,44,2,,,,,,,,,,,,,,,109316044
9,157,316,44,1,,,,,,,,,,,,,,,109316044
9,157,316,44,4,,,,,,,,,,,,,,,109316044
9,157,316,44,3,,,,,,,,,,,,,,,109316044
9,157,316,44,5,,,,,,,,,,,,,,,109316044
9,158,312,1,1,2,,,,2,,,,,2,,2,,"2",109312001
9,158,312,1,2,2,,,,1,3,6,2,2,2,,2,,"1",109312001
9,158,312,5,6,,,,,,,,,,,,,,,109312005
9,158,312,5,4,,,,,,,,,,,,,,,109312005
9,158,312,5,5,,,,,,,,,,,,,,,109312005
9,158,312,5,1,2,,,,2,,,,,2,,2,,,109312005
9,158,312,5,3,2,,,,2,,,,,2,,2,,,109312005
9,158,312,5,2,1,5,6,3,2,,,,,2,,2,,,109312005
9,158,312,14,1,2,,,,2,,,,,2,,2,,"2",109312014
9,158,312,14,2,2,,,,2,,,,,2,,2,,,109312014
9,158,312,14,3,,,,,,,,,,,,,,,109312014
9,158,312,14,4,2,,,,2,,,,,2,,2,,,109312014
9,158,312,22,1,,,,,,,,,,,,,,,109312022
9,158,312,22,3,2,,,,2,,,,,2,,2,,,109312022
9,158,312,22,2,2,,,,2,,,,,2,,2,,,109312022
9,158,312,22,4,2,,,,2,,,,,2,,2,,,109312022
9,158,312,31,5,,,,,,,,,,2,,2,,,109312031
9,158,312,31,4,2,,,,2,,,,,2,,2,,,109312031
9,158,312,31,1,2,,,,1,5,3,5,2,2,,2,,"7",109312031
9,158,312,31,2,2,,,,2,,,,,2,,2,,"15",109312031
9,158,312,31,6,2,,,,2,,,,,2,,2,,"15",109312031
9,158,312,31,3,2,,,,2,,,,,2,,2,,"2",109312031
9,158,312,38,6,2,,,,2,,,,,2,,2,,,109312038
9,158,312,38,1,2,,,,2,,,,,2,,2,,,109312038
9,158,312,38,4,,,,,,,,,,,,,,,109312038
9,158,312,38,3,2,,,,2,,,,,2,,2,,,109312038
9,158,312,38,5,2,,,,2,,,,,2,,2,,,109312038
9,158,312,38,2,2,,,,2,,,,,2,,2,,,109312038
9,158,312,42,5,,,,,,,,,,,,,,,109312042
