"id1","id2","id3","id4","s9b1_ii","s9b1_iii","s9b1_iv","s9b1_b1a","s9b1_b1b","s9b1_b1c","s9b1_b2a","s9b1_b2b","s9b1_b2c","s9b1_b3a","s9b1_b3b","s9b1_b3c","s9b1_b4a","s9b1_b4b","s9b1_b4c","s9b1_b5a","s9b1_b5b","s9b1_b5c","s9b1_b6a","s9b1_b6b","s9b1_b6c","s9b1_b7a","s9b1_b7b","s9b1_b7c","s9b1_b8a","s9b1_b8b","s9b1_9i","s9b1_9ii","hhno"
3,1,84,62,4,13,37,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,13,56,103084062
3,1,84,62,3,13,16,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,13,35,103084062
3,1,84,78,5,13,40,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,6,103084078
3,1,84,78,4,13,12,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,13,37,103084078
3,1,84,78,6,14,10,1,1,2,1,1,,1,1,,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,44,103084078
3,1,84,92,3,14,5,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,14,30,103084092
3,1,84,92,4,14,35,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,,,,,,14,58,103084092
3,1,84,117,3,10,15,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,48,103084117
3,1,85,28,3,14,23,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,42,103085028
3,1,85,56,,14,28,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,51,103085056
3,1,85,56,,14,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,25,103085056
3,1,85,56,,14,53,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,,,,,15,6,103085056
3,1,85,57,4,2,30,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,,,2,34,103085057
3,1,85,57,3,2,5,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,2,8,103085057
3,1,85,57,2,1,47,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,1,49,103085057
3,1,85,62,3,12,16,1,1,2,1,1,2,1,2,1,2,2,1,,,,,,,,,,,,12,45,103085062
3,1,85,62,2,12,3,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,12,14,103085062
3,1,85,95,6,11,9,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,,,,,,11,10,103085095
3,1,85,95,8,10,25,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,10,31,103085095
3,1,85,95,5,11,50,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,11,55,103085095
3,1,85,95,4,11,58,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,,1,1,12,0,103085095
3,1,85,95,7,11,38,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,,,,,,,,,11,40,103085095
3,1,85,125,5,4,35,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,4,38,103085125
3,1,85,126,2,15,0,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,15,42,103085126
3,1,86,24,2,13,21,1,1,2,1,1,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,,,13,40,103086024
3,1,86,24,3,13,41,2,1,2,1,2,2,1,1,2,1,2,2,2,2,1,,,,,,,,,13,50,103086024
3,1,86,24,4,13,52,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,14,15,103086024
3,1,86,29,5,15,5,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,15,28,103086029
3,1,86,29,6,15,30,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,15,58,103086029
3,1,86,37,4,3,49,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,3,51,103086037
3,1,86,58,,10,15,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,10,35,103086058
3,1,86,63,3,5,53,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1,,,5,55,103086063
3,37,92,6,2,4,15,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,4,19,103092006
3,37,92,39,4,2,9,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,2,14,103092039
3,37,92,39,3,2,0,1,1,2,1,1,2,1,1,,1,1,2,1,1,2,2,2,1,,,,,,2,7,103092039
3,37,92,62,6,6,40,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,6,46,103092062
3,37,92,62,5,6,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,6,38,103092062
3,37,92,80,5,3,26,1,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,3,28,103092080
3,37,92,80,4,3,15,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,3,18,103092080
3,38,100,1,3,5,20,1,1,1,1,1,,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,5,40,103100001
3,38,100,2,4,7,40,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,7,58,103100002
3,38,100,2,5,8,10,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,8,22,103100002
3,38,100,10,5,3,33,1,1,2,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,,,,,,3,34,103100010
3,38,100,16,3,5,31,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,5,33,103100016
3,38,100,16,2,4,,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,4,1,103100016
3,38,100,56,3,5,20,1,1,1,1,1,,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,5,40,103100056
3,38,100,57,2,10,12,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,,,,,,,,,10,34,103100057
3,38,100,57,5,11,45,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,12,14,103100057
3,38,100,57,3,10,40,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,5,103100057
3,38,100,57,4,11,10,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,11,38,103100057
3,39,99,10,2,17,25,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,17,37,103099010
3,39,99,15,6,3,24,2,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,3,26,103099015
3,39,99,15,3,3,15,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,3,17,103099015
3,39,99,15,4,3,20,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,3,21,103099015
3,39,99,16,5,4,0,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,4,1,103099016
3,39,99,16,4,2,36,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,2,40,103099016
3,39,99,20,3,2,40,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,53,103099020
3,39,99,20,4,2,54,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,6,103099020
3,39,99,25,3,13,50,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,10,103099025
3,39,99,25,4,14,15,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,30,103099025
3,40,90,12,8,14,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,3,103090012
3,40,90,12,5,14,21,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,14,23,103090012
3,40,90,31,6,10,10,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,10,33,103090031
3,40,90,31,5,9,40,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,10,1,103090031
3,40,90,32,2,15,59,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,,,,16,2,103090032
3,40,90,32,3,15,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,15,4,103090032
3,40,90,32,5,16,8,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,16,10,103090032
3,40,90,32,4,15,28,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,15,30,103090032
3,40,90,33,7,13,14,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,,,13,17,103090033
3,40,90,33,6,12,55,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,,,,12,57,103090033
3,40,90,33,4,12,46,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,12,48,103090033
3,40,90,33,3,12,31,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,12,33,103090033
3,40,90,34,3,7,58,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,8,1,103090034
3,41,87,3,2,9,57,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,9,59,103087003
3,41,87,5,7,7,18,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,,,,7,25,103087005
3,41,87,5,5,7,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,,,,7,6,103087005
3,41,87,5,6,7,8,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,7,16,103087005
3,41,87,12,4,2,15,1,1,2,1,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,2,18,103087012
3,41,87,12,6,2,31,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,,,,2,44,103087012
3,41,87,12,7,2,41,1,2,2,2,2,,,,,,,,,,,,,,,,,,,2,44,103087012
3,41,87,12,5,2,23,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,,,,2,25,103087012
3,41,87,15,2,4,0,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,,,,4,6,103087015
3,41,87,24,4,7,45,1,1,2,1,1,2,1,2,2,2,2,,,,,,,,,,,,,7,47,103087024
3,41,87,32,4,2,39,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,2,44,103087032
3,41,87,32,3,2,30,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,2,37,103087032
3,41,87,34,6,3,21,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,3,22,103087034
3,41,87,34,4,3,17,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,3,20,103087034
3,41,87,34,7,3,24,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,3,28,103087034
3,41,87,34,3,3,15,1,1,2,1,1,2,2,2,2,2,2,,,,,,,,,,,,,3,17,103087034
3,41,87,44,2,16,48,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,16,50,103087044
3,41,88,2,3,16,14,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,16,32,103088002
3,41,88,4,3,10,20,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,10,22,103088004
3,41,88,17,6,13,41,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,,1,2,1,1,13,56,103088017
3,41,88,17,7,13,58,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,,1,2,1,1,14,10,103088017
3,41,88,17,5,13,20,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,,1,2,1,1,13,40,103088017
3,41,88,19,5,13,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,13,35,103088019
3,41,88,19,7,13,45,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,0,103088019
3,41,88,19,6,13,35,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,13,45,103088019
3,41,88,19,4,13,15,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,13,30,103088019
3,41,88,19,3,13,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,13,15,103088019
3,41,88,20,5,14,26,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,35,103088020
3,41,88,20,3,14,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,15,103088020
3,41,88,20,4,14,16,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,25,103088020
3,41,88,21,3,14,20,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,35,103088021
3,41,88,21,4,14,36,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,49,103088021
3,41,88,21,5,14,50,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,15,4,103088021
3,41,88,25,3,15,28,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,15,30,103088025
3,43,93,7,3,12,35,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,12,35,103093007
3,43,93,7,4,12,40,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,12,42,103093007
3,43,93,8,3,9,8,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,9,12,103093008
3,43,93,15,3,3,46,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,3,48,103093015
3,43,93,15,2,3,24,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,3,26,103093015
3,43,93,17,5,10,15,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,10,29,103093017
3,43,93,17,7,10,41,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,10,54,103093017
3,43,93,17,4,9,51,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,10,12,103093017
3,43,93,17,6,10,20,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,10,41,103093017
3,43,93,34,4,10,50,1,1,2,2,2,1,2,2,1,,,,,,,,,,,,,,,10,55,103093034
3,43,93,34,2,10,30,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,10,34,103093034
3,43,93,34,3,10,38,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,10,43,103093034
3,43,93,38,5,2,56,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,2,58,103093038
3,43,93,52,4,3,32,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,42,103093052
3,43,93,52,3,3,13,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,31,103093052
3,43,93,52,5,3,44,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,56,103093052
3,43,94,1,5,18,0,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,18,9,103094001
3,43,94,2,4,15,40,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,15,54,103094002
3,43,94,6,5,3,18,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,3,21,103094006
3,43,94,6,4,3,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,3,3,103094006
3,43,94,14,3,3,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,3,33,103094014
3,43,94,14,4,2,12,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,2,14,103094014
3,43,94,18,3,4,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,4,4,103094018
3,43,94,18,4,4,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,4,35,103094018
3,43,94,51,3,3,5,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,3,8,103094051
3,43,94,51,4,3,20,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,3,23,103094051
3,43,95,4,3,4,40,1,1,2,1,1,,2,2,1,,,,,,,,,,,,,,,4,45,103095004
3,43,95,4,4,4,50,2,2,2,,,,,,,,,,,,,,,,,,,,,4,53,103095004
3,43,95,12,3,14,12,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,14,37,103095012
3,43,95,13,4,15,6,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,15,42,103095013
3,43,95,33,5,4,8,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,4,11,103095033
3,43,95,35,3,1,40,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,1,42,103095035
3,43,95,51,3,14,5,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,14,25,103095051
3,43,95,51,4,14,30,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,14,44,103095051
3,43,95,59,4,14,30,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,14,41,103095059
3,43,95,59,3,14,10,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,14,28,103095059
3,43,95,61,3,18,27,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,18,30,103095061
3,43,95,61,4,19,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,,,,,,19,9,103095061
3,43,95,61,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,103095061
3,43,96,10,4,2,32,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,47,103096010
3,43,96,10,3,2,13,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,30,103096010
3,43,96,23,3,12,13,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,,,,,,12,16,103096023
3,43,96,39,2,3,4,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,3,6,103096039
3,43,96,39,3,3,36,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,3,39,103096039
3,43,96,39,4,3,49,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,3,50,103096039
3,43,96,86,2,15,35,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,15,48,103096086
3,43,96,95,6,15,1,1,1,2,1,1,2,1,1,2,2,1,,,,,,,,,,,,,15,46,103096095
3,43,96,95,4,14,30,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,14,43,103096095
3,43,96,95,5,14,45,1,1,2,1,1,2,1,1,2,2,1,,,,,,,,,,,,,14,58,103096095
3,43,96,95,3,14,15,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,14,28,103096095
3,43,97,5,3,15,10,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,15,21,103097005
3,43,97,12,4,5,17,2,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,,,,,,5,19,103097012
3,43,97,12,3,5,13,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,,,5,16,103097012
3,43,97,14,5,11,10,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,11,12,103097014
3,43,97,14,3,4,40,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,4,42,103097014
3,43,97,20,4,2,20,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,36,103097020
3,43,97,22,4,2,13,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,35,103097022
3,43,97,29,3,3,20,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,35,103097029
3,43,97,33,6,1,37,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,58,103097033
3,43,97,33,7,2,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,10,103097033
3,43,97,33,5,1,20,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,35,103097033
3,43,98,31,4,17,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,17,13,103098031
3,43,98,52,4,3,5,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,3,8,103098052
3,43,98,55,4,4,18,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,4,20,103098055
3,43,98,55,3,4,50,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,4,52,103098055
3,43,98,57,3,14,6,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,14,20,103098057
3,43,98,74,5,4,4,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,4,7,103098074
3,43,98,74,6,3,48,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,3,51,103098074
3,43,98,74,4,1,0,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,3,103098074
3,44,89,16,4,5,39,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,5,41,103089016
3,44,89,16,5,5,23,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,,,,5,25,103089016
3,44,89,48,3,4,10,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,4,25,103089048
3,44,89,63,3,14,30,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,14,39,103089063
3,44,91,76,3,10,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,10,33,103091076
3,44,91,76,6,11,,2,2,,,,,,,,,,,,,,,,,,,,,,11,,103091076
3,44,91,76,7,11,10,2,2,1,,,,,,,,,,,,,,,,,,,,,11,10,103091076
3,44,91,76,5,10,45,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,10,47,103091076
3,44,91,84,5,17,7,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,2,2,2,2,,,,17,10,103091084
3,44,91,84,2,16,10,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,16,13,103091084
3,44,91,84,3,16,43,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,16,45,103091084
3,44,91,84,4,16,44,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,16,46,103091084
3,44,91,89,5,9,5,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,9,33,103091089
3,44,91,89,4,8,40,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,8,59,103091089
3,44,91,99,5,12,5,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,12,30,103091099
3,44,91,99,4,11,40,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,11,59,103091099
3,44,91,108,3,13,15,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,13,42,103091108
3,44,91,114,3,16,23,2,1,2,1,1,2,1,1,2,1,1,2,2,2,,,,,,,,,,16,26,103091114
3,44,91,131,4,15,57,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,16,15,103091131
3,44,91,131,3,15,20,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,15,54,103091131
4,3,101,20,5,14,40,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,14,42,104101020
4,3,101,20,4,16,36,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,14,39,104101020
4,3,101,20,3,17,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,17,4,104101020
4,3,101,32,7,9,11,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,9,13,104101032
4,3,101,32,6,9,5,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,9,10,104101032
4,3,101,38,2,10,3,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,10,9,104101038
4,3,101,39,3,10,44,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,10,47,104101039
4,3,101,39,4,11,33,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,,,,,,,,,11,36,104101039
4,3,101,51,6,10,43,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,10,51,104101051
4,3,101,51,5,10,28,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,10,37,104101051
4,3,101,51,7,11,4,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,11,10,104101051
4,3,101,65,2,11,17,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,11,20,104101065
4,3,101,93,5,16,15,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,,,16,20,104101093
4,3,101,107,4,16,15,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,16,20,104101107
4,3,102,2,5,5,10,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,,,,,,5,13,104102002
4,3,102,3,5,12,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,1,,,12,35,104102003
4,3,102,3,3,11,29,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,11,32,104102003
4,3,102,12,7,10,36,1,1,2,1,1,2,1,1,,1,1,2,1,1,2,2,2,1,,,,,,10,39,104102012
4,3,102,12,6,10,30,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,10,35,104102012
4,3,102,13,2,5,36,1,1,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,5,39,104102013
4,3,102,21,6,3,43,1,1,2,1,1,2,1,2,2,2,2,1,,,,,,,,,,,,3,50,104102021
4,3,102,23,5,4,45,1,1,2,1,1,2,1,1,2,1,2,,2,2,1,,,,,,,,,4,49,104102023
4,3,102,36,5,15,10,1,1,2,1,1,2,1,1,2,1,1,2,1,,2,2,2,1,,,,,,15,20,104102036
